,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600019.SH,X600585.SH,X601898.SH,X601600.SH,X600795.SH,X601991.SH,X600688.SH,X600027.SH,X600886.SH,X002075.SZ,X600362.SH,X600157.SH,X600111.SH,X601992.SH,X600188.SH,X600299.SH,X600660.SH,X000792.SZ,X601158.SH,X000709.SZ,X000539.SZ,X000883.SZ,X000898.SZ,X600309.SH,X002466.SZ,X600583.SH,X000027.SZ,X600623.SH,X600578.SH,X600352.SH,X600160.SH,X000630.SZ,X600547.SH,X002470.SZ,X000629.SZ,X600489.SH,X600098.SH,X600021.SH,X600022.SH,X600176.SH,X300072.SZ,X600808.SH,X000060.SZ,X000825.SZ,X600315.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600160.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0322727451454284,0,0,0,0,0,0,0,0,0.15227423242587,0,0.0512549918923349,0.47745400747465,0,-0.092305484159804,0,0,0.365463632055319,0,0,0,0,0,0,0,0,0.122170099345231,0,0,-0.0456019872040184,0,0,0,0,0.12225646396866,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0109328518670528,0,0,0,0,-0.0368953292964498,0,0,0,0,0,0,0,0.471674399147511,0.0531465014373684,0.0495752036023184,0,0,0.10694827816047,0,0,0.0669319379899969,0,0,0,0,0,0,0,0,0.196935328071825,0,0,0,-0.0883122464470007,0,0,0,0,-0.0290233130733134,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0685323253922081,0,0,0,0,0,0,0,0,-0.0498032675392083,0,0,0,0,0,0,0,0,0,-0.032324337984856,0.942969554799737,0,0,0,0,0,0,0.0971571840088785,0,0,0,0.0281587493184464,0.00392139473949916,0,0,0,0,0,0
X002470.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123159203508307,0.308254105496569,0,0,0,0.0229026804839365,0,0.14250704410316,0.163892425704833,0,0,0,0,0,-0.0134014053323558,0,0,0.0676882958049141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00944673599273755,0.0055783401532354,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0.275276801747878,0,0,0,0.307161056334139,0,0,0,0,0,0,0.0063190227886354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000955663100376451,0,0,0.0179393387059071,0,0,0,0,0.215875003246116,0.04206515706376,0,0,0,0,0,0,0.0712503849798155,-0.0908243858009448,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0.183488414661011,0,0,0,0,0,0,0,0.0273518270125948,0,0.00747156108172054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020155446663631,0.0792715057824171,0,0.683039981136043,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0324741099847652,0.0142138493970623,0,0,0,0,0,0
X600098.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130715493934627,0,0,0,0,0,0.117420276293582,0,0,0.0950642782449123,0,0,0,0,0,0.0892511120285948,0,0,0.0399258441835312,0.185513631224008,0,0,0.0746647486130536,0,0,0,0,0,0,0.0450943494060327,0,0,0,0,0,0,-0.0256937769383442,0,0,0,0,0,0
X600021.SH,0,0,0,0,0,0,0,0,0,0,0,0.0435140457761731,0.0230113422777625,0,0.0487235200978601,0,0,0,0,0.0343950858791428,0,0,0.117088595484281,0,0,0.103642051420281,0,0,0,0.0625921830363056,0,0,0.187992323138326,0,0,0.0538728272488477,0,0,0,0.140830188168757,0,0.0753388260501202,0,0,0,0,0,0,0,0,0,0.00893967456733358,0,0,0,0,0,0,0
X600022.SH,0,0,0.151411541256566,0,0,0,0,0.128160872103085,0,0,0,0,0,0,0,0.0671176151229454,0,0,0,0,0,0,0,0,0.037082038480564,0,0,0,0,0.0344917559478744,0,0,0,0,0,0,0,0,0,0.066124955859958,0,0,0,0,0,0,0.119468236500066,0,0.306523050661778,0,0,0,0,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0.0968674089561372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0542335122296928,0,0,0,0,0,0,0,0,0,0.172504857626115,0,0,0,0.03772511797646,0,0,0.0420503670263341,0.210880669198508,0,0,0,0,0,0.0887576387544899,0,2.16840434497101e-19,0,0,0,0.0792522852408856,-0.0437909763419646,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.307851137687226,0,0,0,0,0,-0.132660903662107,0.442525093622583,0,0,0,-0.22151585072934,0,0,0.0369040363084061,0,0,0,0.224782826742241,0.0583593906754732,0,0.108262234240531,0,0,0,0,0.0638937965579778,0,0,0,0,0.0165849663927818,0,0,0,0.102333363657761,0,0,0,0,0,0,0
X600808.SH,0,0,0,0,0.117772033198492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116413410851637,0,0,0,0.0599310472008364,0.0583169994996024,0,0,0,0,0,0,0,0,0,0,0.00614146170933284,0,0,0,0,0,0,0,0,0,0,0,0,0.573635317918276,0,0,0,0,0,0.0294999321757908,0,0,0,0
X000060.SZ,0,0,0,0,0.135882291264537,0,0,0,0,0,0,0.171823464746381,0,0,0,0.303093411199292,0,0,0,0.124026169626364,0,0,0,0,0.0323928075805136,0,0,1.73472347597681e-18,0,0.0487153069489709,0,0,0,0,0,0,0,0,0,0.0302122751697802,0,0,0,0,0,0,0,0,0,0,0,0.100693281515937,0,0,0,0,0,0,0
X000825.SZ,0,0,0.218106149782429,0,0,0.0353988567033598,0,0.193828673446542,0,0,0,0,0,0,0,0,0.0244552349566538,0,0,0.0999224141359914,0,0,0,0,0.0674026477504523,0,0,0,0,0,0,0.0505082907255369,0.021922887760528,0,0,0.0207364266022013,0,0,0,0,0.103239149520195,0,0,0.154010871325057,0,0,0.065219335571479,0,0,0,0,0,0,0,0,0,0,0,0
X600315.SH,0,0,0.0139113886131107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133055801561055,0,0,0,0.166140315846447,0,0,0,0,0,0,0,0,0,0.139195696379519,0,0,0,0,0,0,0.0903281900393912,0,0,0,0,0,0,0.0700946229260343,0,0,0,0,0,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0241962140229582,0.0457851758477401,0,0,0,-0.0754359005935726,0,0.0961576971659273,0,0,0,0,0,0,-0.111849084962585,0,0,0,-0.0693602217862784,0,-0.0314966029281983,0,0.00352456086785821,0,0.160737421577818,0,0,0,0.0226752031629266,0,0,0,0.0952804651321014,0,0.00334772511092119,-7.53998749984987e-05,0,0,0,0,0,0
Slope,0,0,0,0,0,-0.722659772092554,0,0,0,0,0,0,0,0,0.781295529778313,0,0,0,0,0,-0.397182873245902,-0.0693626850362235,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0.260846257926278,0.144841966520677,0,0,-0.344788237854258,0.503365228219504,-0.117718320120481,0.0270969070706551,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0.0503133339179433,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.189208550489589,0,0,0,0,0,0,0,-0.112924525028227,0,0,0,0,0.188014045294647,0,0,0,0,0,0,0
RealEstate_excess,-0.513871074553337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0920251755646212,-0.0109409971708781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02242461092167,0,0,0,0,0,0,0,0,0,0,-0.0628282812545223,0,0,-0.0339421254151719,0,0,0.0412273456569901,0.014864564769156,0,0.091404024919616,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,-0.0410071536186646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0142799998588026,0,0,0,-0.0613806192884027,0,0,0,0,0.106827433480974,0,0,-0.0570747193190108,0,6.93889390390723e-18,0,-0.0376602509726825,0.127416334433015,0,0,0,0,-0.290248075208731,0,0,0,0,0.0906479207285142,0.0830636488161787,-1.73472347597681e-18,0.757478036585584,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00965855433483325,-0.0145083852328111,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013119871015986,-0.0161298631145907,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0.00848738399873953,0,0,0,0,0,0,0,0,0.0118544110123204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00251470949418179,0,0,0,0,0,0,-0.00524324219374474,0,0,0,0,0,0,0,0,0,0,0,0.00722383975221002,-0.00140747699585056,0,-0.0102835736270646,0,0,0,0
