,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600585.SH,X002460.SZ,X600019.SH,X000792.SZ,X600111.SH,X002466.SZ,X000877.SZ,X600660.SH,X600010.SH,X600011.SH,X002271.SZ,X000708.SZ,X600188.SH,X601600.SH,X000301.SZ,X601898.SH,X600547.SH,X600362.SH,X600886.SH,X600176.SH,X000723.SZ,X600426.SH,X600219.SH,X000786.SZ,X600803.SH,X601991.SH,X600795.SH,X002080.SZ,X000408.SZ,X600688.SH,X600027.SH,X000807.SZ,X300037.SZ,X600352.SH,X002353.SZ,X300073.SZ,X600801.SH,X000825.SZ,X000630.SZ,X600489.SH,X600157.SH,X002326.SZ,X000959.SZ,X600516.SH,X000932.SZ,X600141.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600803.SH,0,0,0,0,0,-0.063057783089614,0,0,0,-6.93889390390723e-18,0,-0.0564701825875116,-0.135868382933846,0,0,0,0.0217675240630045,0,0,0,0,0,0,0.0291467535329222,0.116266902475677,0,0,0,0,0,0,0.0932709730604682,0,0.06533942991387,0,0,0,0,0,0,0,0,0,0,0,-0.0347150279810615,0.0844780593558793,0.142816231325065,0,0,0,0.00447972258098779,0.00628228998389452,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0152240376486654,0,0,0,0,0,0,0,0,0.466420294230795,0,0,0,0,-0.0595611299161732,0,0,0.137725933727283,0,0,0,0.137261753709883,0,0,0,0,0,0,0,0,0,0,-0.0330414262876019,0.193163864896367,-0.0762915408306395,0,-2.71050543121376e-20,-0.161766041584461,0,0.00310578591652291,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0.101544432509275,0,-0.0422771121398244,0.0541614266227976,0,0,0,-1.73472347597681e-18,0,0,0.0307103741950613,0,0,0,0,0,0,0,0,0,0,0,0,0.29466412160235,0,0.0100991867827824,0,0,0.280535956842795,0,0.00137433857084776,0,0,0.085399853159047,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0.0261320797802602,0,0,0,0,0,0
X002080.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.203377320246853,0,0.304375715100414,0.0632527854192734,0,0,0.0959225685680881,0,0,0,0.231676682969133,0,0,0,0,0,0,0,0,0,0,0.0177899388938623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0932029010599776,0,0,0.0731727322994785,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,0.0812232081066833,0,0.465043655449214,0,0,0,0,0,0,0.00296940773544556,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0115977150943434,0.0869999848949618,0,0,0.0551966987619352,-0.0464097923687556,0,0,-0.101056597789021,0,0,0,0,0,0,0,-5.42101086242752e-20,0.147622452290994,0,-0.0903901302256556,0,0,-0.0141940761935154,0,0,0,0.0121060528367307,0,0
X600688.SH,0,0,0.0751779660049596,0,0,0,0,0,0,0.152350198109661,0,0,0,0,0,0,0.0347946233706542,0,0,0.153498037748674,0,0,0,0,0,0,0,0,0,0,0,0.0514695477004945,0,0,0,0.0396784307010254,0,0,0,0,-0.0482064752015642,0.124760833899997,0,0,0,0,0,0.105869159182623,0,0,0,0,0,0,0,0,-0.059732870280319,0,0
X600027.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.344840211068623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.381789863120053,0.0158722423676697,-0.0277409041335874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162228278687218,0,0,0.199007851128205,0.0250491752522039,0,0,0,0,0,0,0
X000807.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00678854029241637,0,0.0667026763215457,0.276081890778277,0.0540002883021344,0,0,0,0.045100288193039,0,0.0146183293830528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.173343338772729,0,0,0,0,0.0406357432834874,0,0,0,0,0,0.0178395606050905,0,0,0,-0.0627589608820626,0,0
X300037.SZ,0,0,0,0,0,0.0107126049464149,0,0.0986273178461015,-0.017702027636537,0,0,0,0,0,0,0,0,0,0.0446330576461303,0,0,0,0,0,0,-0.0559389616389728,0,-0.276580284050072,0,0,0,0.0387049994054695,0,0,0,0,0,0,-0.13490425799327,0,0,0,0,0,0,0.182305936893233,0,-0.0355494278848589,0,0.0917546019780308,0,-0.0272989788435615,-5.42101086242752e-20,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,-0.071600514626422,0,0,0,0,0.000503151210788056,0,0,-0.00373276147519454,0.0122087828023392,0.109114585200626,0,0,-0.0585571485773748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024587669329386,0.0286292826983831,0,0,0,0,0,0,0,0,0,-0.0196403127579499,0.0439761984693525,0,0,0,-0.00108957760271887,0,0
X002353.SZ,0,0,0,0,0,0,0,-0.0956101610534114,0,0,0,0,-0.198717119063004,0,0,0,0.0739702789568158,0.0405221844974398,0,0,0,0,0,0,0,0,0,0,0,0.157211647780557,0,0,0,0.0391206489208002,0,0.119294687496061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.115942272774534,0.165344765492223,0,0,0,-0.0210397335304732,0,0
X300073.SZ,0,0,0,0,0,0,0,0,0,0.136208096784791,0,0,0,0,-0.00237034816712739,0,0,0,0,0,0,0,-0.0127519571085945,0,0.0581089298858895,0,0,0,0,0,0,-0.0509268766637901,0,0,-0.0642328363401457,0,0.178114494906431,0,0,0,0,0,0,0,0,0.305205841007766,0,0,0,0.0808718913781438,-0.0144858517719729,-0.0117485274132993,0,0,0,0,-0.0500776647927653,0,0
X600801.SH,0,0,0,0,0.140120112711907,0,0.0945913918937133,0,0,0,0.120038785103018,0,0,0,0,0,0,0,0,0,0,0,0,0.00578100176744717,0.0747850050513376,0,0,0,0,0,0,0,0,-0.0048575416598515,-0.0824273373594266,0,0,0,0.111027282551251,0,0,0,0,0,0,-0.167583361743107,0,0,0.308830713812735,0,0,0,0,0,0,0,0.0754892111199412,0,0
X000825.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0292445974231519,0,0,0,0,0,0,0,0,0,0,0,0.0797526676585736,0,0,0,0,0,0,0,0,0.234148934335607,0,0.00049310041102457,0,0,0,0,0,0,0,0,0,0,0.115065058323453,0,0.532343354406808,0.0102125301877507,0,0,0,0,0,0,-0.0241804993485306,0,0
X000630.SZ,0,0,0.0738767534326511,0,0,0,0,0,0,0.0512549950668147,0,0,0,0,0,0,0.120361259478466,0,0,0.105252196830657,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00151951611445848,0,0,0,0,0.071633860952023,0,0,0,0,0,0,0,0,0.0880995376151236,0,0,0,0,0.00683694380376872,0,0,0,-0.110992281004268,0,0
X600489.SH,0,0,0,0,0,0,0,-0.0820349070451637,0,0,0,0,0,0,0.0488576342484966,0.0117369182992625,0,0,0,0,0.025799773369011,0,0,0,0.0712817776283917,0,0,0.0355490791761149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0378951341735552,0,0,0,0,0,0,-0.0482732033320135,0,-0.00411870104136399,0,0,0,0,-0.06701998875516,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0113664980970435,0.101647534286013,0,0,0.161313851519228,0.0276407875661946,0,0,0,0,0,0,0,0,0,0,0.143595750495917,0,0,0,0,0,0,0,0,0,0,0,0.0665105613935579,0,0,0,0,0,0,0.0336262237970285,0,0.0403803051923185,0,0.0114374488568793,0,0,0,0,0,0,0
X002326.SZ,0,0,0,0,0,0.437576020489405,0,0,0,0,0,0,0.164014718594399,0,0,0,0.00253815197711811,0,0.324940078564899,0.185465619172912,0,0,0,-0.0384298754048255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.149895791819537,0,0,-3.46944695195361e-18,0,0,0,6.93889390390723e-18,0.294448127591659,0,0.126626037293104,0,0.0465611686492162,0.0460732187466165,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0,0,0,0.0900477052920121,0,0,0,0.0485352588559533,0,0,0,3.46944695195361e-18,0,0.0260207885167879,0,0,0,0,-0.103519521764457,0,0,0.140487127251794,0,0,0,0,-0.00578591842746707,0.0935100063613483,0,0.0185461217279285,0,0.0569811493719158,0,0,0,0,0.494370446003718,0,0,0,0,0,0,0,0,0,0.0144315296403766,0,0,0,0,0,0,0
X600516.SH,0,0,0,0,0,0,0,0.141898142560839,0.127235565699422,0,0,0,0.189637141264949,0,0,0,0,0,0,0.150977376539846,0,0,0,0,0,0,0,0,0,0,0,0,0.0860555998098338,0.0362494850598157,0,0,0,0,0,0,0,0,0,0,0,0.0821047809696856,0,0,0,0.0850032852964636,0,0,0.065292051821035,0,0,0,-0.0756587217615821,0,0
X000932.SZ,0,0,0,0,0,0,0.0780917020633456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016254867115932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0795328082646084,0.324432209796476,0,0,0,0,0.0934734710144745,0,0,0,0,0,0.00675811740445918,0,0,0,-0.0175534763729405,0,0
X600141.SH,0,0,0,0,0,0,0,0,0.0667335401517725,0,0,0,0.0664086659533856,0.21046902350857,0,0,-0.244489581919242,0,0.354710360143493,0,0,0,0,0,0,0,0,0,0,0,0,0.283615615405896,0,0,0,0,0,0,0,0.269777039639939,0,0.210017075980433,0,0,0,0.0554426060997111,0.143381789795961,0.0231454954855763,0,0,0,-0.0854857312478232,0.076335245193996,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0497454368121279,0,0,0,0,0,0,0,0.0704782676073406,0,0.105142439002947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00790440873774504,0,0.0760290518990712,-0.282694238612817,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.01762172215481,0,0,0,-0.0108975197890583,0,0,0,0,0,0,0.0185232172527068,0,0,0,0,0,1.0842021724855e-19,0,-0.0688588917271467,0,0,0,0,0,-0.0358341164073251,0,-0.102431443838165,0,0,0,0,0,0,0,0,0,0.295691894237657,0,1.09601105000112,0,0,0,0.654072835700681,0,0
TED,0,0,0,0,0,0,0,-0.128592548281096,0,-0.0394080902767162,0,0,0,0,0,0,0,0,0.216407279105662,0,0,0,0,0,-0.168321788431883,0,0,0,0,0,0,0,-0.0209576774178845,-0.0582336960411832,0,0,0,0,0.0369752556516028,0,0,0,0,0,0,0,0,0,0,0,0,0.547189801169524,0,-0.153157481016002,0,0,-0.926644933566634,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,-0.0133848578127621,0,0,0,0,0.0304725926340129,0,-8.67361737988404e-19,0.00275815017579594,0,0.0773973718574585,0,0,0,0,-0.0133083249749287,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0.0269940906778596,0.101497054748544,-0.0412965551852191,0,0,0,-0.0170192841648547,0,0,0,0,-0.00286774940495352,0,0
MKreturn,0,0,0,0,-0.0280658404879838,0.0253196164476666,0,0,0,0,-0.0200343254380645,0.0785664502652779,-4.33680868994202e-19,-0.00635855703295864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00796422959757967,0,0,0,0,0,0.0194822205557491,0,0,0,0.076404581253983,0,0,0,0,0,0,-0.0496464881560629,0,0,0,0.0346361545820902,0,0.00544101508073529,0,0,0,0,0.0119280530752481,0,0
MKvol,0,0,0,0,0,0,0,0,0.00187902894711807,0.000132091345277317,0,0,0,0,0,0,-0.000608472002681339,-0.000173267510570408,0,-0.000872336238216679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00358993430685973,0,0,0,0,0.00939788113434532,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0331121817619313,0,0.0334387603259819,-0.28097376090549,0,0,0,0,0,0,0,0.249214740710767,0,0,0,0,0,0,-0.0173985919728911,0,0,0,0.19088761323268,0,0,0,0,0,0,0.00275300980756785,0,0,0,0,0,0.528290799039482,-0.909605220438923,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,-0.00347806390770221,0,0,0,-0.0109417341017459,0.00400418820325578,0,-0.00403447506658389,0,0,-0.00874659398090012,0,0,0,0,0,-0.00329874505810798,0,0,0,-0.00676866643991836,0,0,0,0,0.0265740049637153,0,0,0,-0.0139202893073364,0,0,0,0,0,0,0.0100866321524394,0,0,0,0,0,0,0,0,0,0,0,0.00855797090522916,0,0,0,0,-0.00231461863890897,0,0
CarbonVol_Hubei,0,0,0,0,0.00620182870313031,0,0,0,0,0,0,0.02036028400241,0.00274202687784262,0.00525772773362917,0,-0.0236425721725808,0,0,-0.00479832917840757,0,0,0,0,0.00540381242223144,0,0,0,0,0,0,0,0,0.0175899500000458,0,0,0,0,0,0,0,0,0,0,0,0,-5.53678907814005e-05,0,0,0,0,0,-0.0478653938609144,0.0642124788536128,0,0,0,-5.42101086242752e-20,0,0
