,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X600011.SH,X600010.SH,X601600.SH,X601991.SH,X002466.SZ,X601898.SH,X600688.SH,X600188.SH,X600660.SH,X600362.SH,X002460.SZ,X600795.SH,X300072.SZ,X600547.SH,X601992.SH,X600886.SH,X600516.SH,X600111.SH,X600176.SH,X000786.SZ,X000898.SZ,X000709.SZ,X600027.SH,X002271.SZ,X600299.SH,X600352.SH,X000553.SZ,X000792.SZ,X600489.SH,X000408.SZ,X601158.SH,X000825.SZ,X601699.SH,X600219.SH,X000883.SZ,X600549.SH,X000630.SZ,X600583.SH,X600808.SH,X600315.SH,X002470.SZ,X002110.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.194148326366215,0,0,0,0,0,0.0321632702356302,0,0,0,0.0440465466350456,0,0.0208771510723712,0,0,0,0,0.249239319807785,0,0.0750337646381605,0,0,0,0,0,0,0.0439700059579633,0,0.327108812832523,0.215489285438765,0,0,0.0339121606943302,0,0,0,0,0,0
X000553.SZ,0,0,0,0,0,0.0108738833175531,0,0,0,0,0,0.195891166033034,0,0,0,0,0,0,0,0.0887102624182054,0,0.203869974591551,0.173627379166165,0.0780739760994275,0,0,0,0,0,0,0,0,0.271975328667002,0,0,0,-0.0896388052967087,0,0,0,0,0,0,0,0,0,0,0,0,0.0337992661165458,0,0,0,0,0,0
X000792.SZ,0,0,0,0,-0.0740049753466022,0,0,0,0,0,0,0,-0.0212746086554889,0,0,0,0,0,0,0,0,0.32377941508502,0,0,0,0,0,0,0.299817912098806,0.242326515941191,0,0.464984945445031,0,0.0505012844533086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0175146270539512,0.0398392797562172,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0282112648891792,0,0,0,0.586988060569591,0.0722754003991536,0.0114376405739768,-0.00270293662064697,0,0,-0.0209385715465275,0,0,0,0,0,0,0.0215159202268475,0.0301027648343051,0,0,0,-0.0776857557214999,0,0,0,0.00811198250137396,0.138726283514538,0,0,0,0,0,0,-0.010108206846257,0.00624825104079148,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,0,0,0.209797032405556,0,0,0,0,0,0.0527667205110005,0,0,0.00462581962040783,0,0,0.0927757229374036,0,6.93889390390723e-18,0,0.0507322087356032,0,0,0,0.0208323219413724,0.128375652927794,0.0717253528202758,0.211054146196263,0,0,0,-0.0487563378395807,0,0.0419661177407787,0,0,0,0,0,0,0,0,0,-0.00041415522924274,0,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0.0804992349417698,0.118217541114027,0,0,0,0,0,0,0,0,0,0,0.0199909285939436,0,0.0361312072671333,0,0.0241427066190027,0,0,0,0.0249175616011254,0,0,0,0.064244327401547,0,0.0225841607724982,0,0,0.0251086963322832,0,0.0361129672491318,-0.0116186602112854,0,0,0,0,0,0,0,0,0,0,0.0155470862008586,-0.0134641156214978,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,-0.202385766239086,0,0,0,0,0,0,0,0,0,0,0,0,0,0.199008208265298,0,0,0,0,0.0334920006348101,0.320859893563316,0,0,0,0,0,0,0,0,0,0,0,0.17164646100935,0,0,0,0,0,0.224548430568724,0,0,0,0,0,-0.014610132164895,0,0,0,0,0,0
X601699.SH,0,0,0.0084474951686771,0.077517339900196,0,0,0,0,0,0,0,0,0.469129311581265,0,0.282925949665173,0.0134128728551737,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.180356944108882,0,0,0,0,0,0,0.090657480619394,0,0,0,0,0,0,0,0,0,0.205127390293785,0,-0.00968565596038182,0,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0305863938333551,0,0.0658556383626947,0.00423961835660766,0,0,0,0,0,0.0252576479318075,0.0166091875881023,0.0245681741355159,0,0.0621857598092335,0,0,0,0,0.0379593955663493,0,0.13055123867313,0,0,0,0.0630422183609646,0,0,0,0.17198679312672,0,0,0,0,0.0520503441585262,0,0,0,0,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.098835319012228,0,0,0,0,0,0.0277645645020885,0,0,0,0,0,0.0450045909890421,0,0,0.0662563926764652,0,0.0137358642446447,0,0,0,0,0,0,0,0.0627775119140018,0,0,0.124736023964588,0,0.0773481154769088,0,0,0,0,0,0,0,0,0,0
X600549.SH,0,0,0,-0.0930552768214013,0,-0.0108973247182924,0,0,0,0.195100788787305,0,0,0,0,0.197441772316654,0,0,-0.045698763891397,0,0,0,0,0.215527561870947,0,0,0,0,0,0,0,0,0,0.0987142639110285,0,0,0,0,0.175589652267993,0.290733405316975,0,0,0,0,0,0,0.148233792807585,0,0,-0.00499855799653966,0,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0.11699177348373,0.0081819439502406,0,0,0.0440119613741159,0.0416614652364476,0,0.038281790103321,0,0.0440082870633114,0,0,0,0,0,0,0,0.0126553245247333,0.0625069270893908,0,0,0,0.0746679044720296,0,0,0,0.0353000990541425,0,3.46944695195361e-18,0,0.0212463083661629,0,0,0,-0.028906949807238,0.0375291015263906,0,0,0,0,0,0
X600583.SH,0.0482399890288121,0.171525400804335,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0.18646942871284,0,0,0.20443136054385,0,0.053712704278652,0,0,0,0.0867351708547796,0,0,0,0,0,0,0.0730073129485785,0,0.107273886564149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00636026037690503,0.00280010284653831,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0864957177305945,0,0.0374014130343041,0,0,0,0,0.04223002683699,0,0,0.0585964264882633,0,0,0.495520528095239,0,0,0,0,0.100344446297923,0,0,0,0,0,0.0350238078003546,0,0,0,0,0,0,0,0,0.0105967872217981,0,0,-0.0226439685828891,0,0,0,0,0,0,0
X600315.SH,0,0,0,0,0,0,0,0,0,0,0,0,-0.0527306913619546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0703959290061016,0,0.0116940025124854,0.0346523389295404,0,0,0.205174412941044,0,0,0,0,0,0.0916992530039151,0.120340070311552,0,0,0,0,0,0,0,0.0233577603367374,0,0,0,0,0,0
X002470.SZ,0,0,0,0,0,0,0,-0.234527870885156,0,0,0.239589944021912,0.225658927403022,0,0,0,-0.127972879588258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0535622509793548,0,0,0,0,0,0,0,0,0,0.425235214631655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002110.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0627109645861308,0,0,0.237042508062131,0,0,-0.0361540863925405,0,0,0.250634524061182,0,0,0.207216103363139,0,0,0,0,0.0666323116454297,0.0290032232632545,0.0143846865455505,-0.131509381614005,0,0,0,0.0373816391327652,0.218068977451634,0,0,0,0,0,0,0,0,0,0,-0.0201324378181299,0.000220339942675373,0,0,0,0,0,0
Change_TY3M,0,-0.140245256671124,-0.0302534001870466,0,0,0,0,0,0,0,-0.12559564346106,0,0,0,0,0.016596860402326,0,0,0,0,0,0,0,0.0613998442297494,0,0.17783674019682,0,0,0.00680979943847456,-0.195975817019148,0,0.0122963007458321,0,0,-0.192490970656568,0,0,0,0,0,0,0,0,0,0,0,-0.0781717434529037,0,-0.0408879762702274,0.0310893560694735,0,0,0,0,0,0
Slope,0,0,0,0.403174329312521,0,0,0,0,0,0,0,0,-0.283593606612425,0,0,-0.168107986430568,0,0,-0.0681735116243279,0,0,0,-0.132358475957594,0,0,0,0,0,0,-0.166559619464022,0,0,0,0,0,0,0.581343982522925,0,0,0,0,0,0,0,0,0,-0.067587823898698,0,0,1.18929928140968,0,0,0,0,0,0
TED,0,0,-0.0293684297211464,0,0,0,0,0,0,0,0,0,0,0,0,0.0715970668380633,0,0,0,0,0,0,0,0,0,-0.152902348194329,0,0,0.531894412215164,0,0,-0.0685455837879837,-0.192373815599774,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.070396200011451,0,0.762806365996586,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0.0287773417752165,-0.152608658675336,0,0,0,0,0,0,0,0,0,0,0,0.145353598078294,0,0,0,0,0,0,0.0301203141201712,-0.143154586207029,0,0,0,0,0.0354338001317605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0134680049387708,0,-0.0440296314880576,0.0261313839465205,0,0,0,0,0,0
MKreturn,0,0.0366441783196133,0.053990321957715,0,0,0,0,0,0.156408469046671,-0.235854402599322,0,0,0.0661348977496188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0897486065850711,0,-0.0189710945054026,0,0,0,0,0,0,-0.00660058961964038,0.225446838269909,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0.00186553897446913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000231755741113244,0,0,0,0,0,0,0,-0.00126100411174214,0,0,0,0,0,0,0,0,0,0,0,-0.0052713520028197,0.0100706645209299,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,-0.00960238661214281,0,0,0,0,0,0,0,0,0,0,0.0108503618121902,0,0,0,0,0,0,0,0,0,0,0.0169224240680677,0,-0.0148316952312668,-0.00113109119405271,0,0,0,0,0,0,0,0,0,0,-0.0322112026164473,0.0363094722871381,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00704677843418256,0,0,0,0.00936642268675693,0,-1.40994939339696e-05,0,0,-0.00231790274188955,0,0,0,-0.00694918126183036,0,0,0,0,0,-0.00356423920413663,0,0,0,0,0,0,0,0,0,0,0,0,0.0135096307080498,0.00404053333596189,-0.00167288485986128,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0.0177682210817785,0,0,0,0,0,0,0,0,0,0,0,-0.0126106296829255,0,0,0,0,0,0,0,-0.00309126151593718,-0.0112735310317214,0,0,0,0,0,0.0104480236540508,0,0,0,0,0,-0.00196905562066529,0,0,0,0,0,-0.00712344022819644,0,0,0,0.00208282950875292,0,-0.0601988303424921,0.0793261419566866,0,0,0,0,0,0
