,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600188.SH,X601898.SH,X600019.SH,X600011.SH,X600585.SH,X600660.SH,X600886.SH,X601600.SH,X600547.SH,X000792.SZ,X002466.SZ,X600795.SH,X601699.SH,X002460.SZ,X000708.SZ,X600010.SH,X600111.SH,X600362.SH,X000301.SZ,X000983.SZ,X600027.SH,X000877.SZ,X600426.SH,X600803.SH,X600160.SH,X600489.SH,X601991.SH,X600985.SH,X000408.SZ,X000786.SZ,X000933.SZ,X002271.SZ,X000807.SZ,X000630.SZ,X600176.SH,X601168.SH,X002128.SZ,X000932.SZ,X600612.SH,X600348.SH,X600219.SH,X600096.SH,X601666.SH,X600995.SH,X000027.SZ,X002353.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600489.SH,0,0,0.0725359498967458,0,-5.42101086242752e-20,0,0,0,0,0,0,0.0710332127619195,0.499750487534368,0,0,0,0,0,0,0,0,0,0.0116913457814148,0,0,0,0,-0.125937665987846,0.116014096773397,0,0,0,0,0,0,0,0.00776300833880516,0,0,0,0,0,0,0,0,0.0795033386415055,0,0.141223001824127,0,0,-0.0424702918052948,0,0.0127388848777368,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0.233450176835646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0477395412689805,0,0,0.0596868495014105,0,0,0,0,0,0,0.0494340388252442,0,0.161216816949305,0,0,0,0,0,0.0134523602775676,0,0,0,0,0,0,0.271042448540278,-0.07880931858043,-0.00798339891358904,-0.00635447524256609,0,0,0,0,0,0
X600985.SH,0,0.131504480177704,0,0,0,0,0,-0.0875865383487017,0,0,0,0.197661022866688,0,0,0,0,0.0676119942336511,0,0,0,0,0,-0.137966871049989,0.107378709053304,0,0,0,-0.196046899681318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.670190994235686,0,0,0,0.138776711196567,-0.0364383480138406,0.0297565698404162,0.00934330392349857,0,0,0,0,0
X000408.SZ,0.111712173310318,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166830449574069,0,0,0.19570501107171,0,0,0,0,0,0,-0.160262170437415,0,0,-0.0742687508241988,0,0,0,0,0,0,0,0,0,0,0,0.113799020861036,0,0,0,0.108400454618701,0,0.12841360233034,0.106098730575487,0,0,0,0,-0.000875710273296349,0.00547793415270026,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0.234813185917,0,0,0,-0.00206347669097365,0,-0.292014065766325,0,0,0,0,0,0.0541946216745525,0,0.218854467729638,0,0,0,0.102642389089415,0,0,0,0,0,0,0,0,0,0,0.332836379874453,0,0,0,0,-0.120082828818052,0,0.217857170424018,0,0,0,0,0,-0.0480599371255269,0,0,0,0,0.0131155665972139,-0.0767298845542881,0,0,0,0,0
X000933.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0972396606791799,0,0,-0.0362513475568,0,0,0,0,0,0.100749691616608,0,0,0,0,0.032642722301356,0,0,0,0,0.129028118501483,0.0231227755247554,0,0.0869690849151838,0,0,0.197719620790717,0,0,0.207191899724133,0,0,0,0,0,0,0,0.134354191070804,0,0.116221905148747,-0.036534936467579,0.0133340113644249,-0.00759255354450725,-0.065948816824264,0,0,0,0,0
X002271.SZ,0,0,0,0,0,-0.171262205661728,0,0,0,0,0,0,0,0.256088512359321,0,-0.169215980579675,0,0.0166946326155999,0,0,0.0953527355239291,0,0.102244525182216,0,0,0,0,0,-1.0842021724855e-19,0,0,0,0.0745998108198878,0,0,0,0.175524612123261,0,0.152504359228115,0,0,0,-0.0960775588605214,0,0,0,0,0,0,0.229726043479951,0,-0.0194138809956205,0.0206732051795935,0,0,0,0,0,0
X000807.SZ,0,0,0,0,0,0,0,-0.0787394522044225,0,0,0,0.670419279240221,-0.0284409673654355,0,0,0,0,0,0,0,0,0,0,-0.271084368435563,-0.0441330077148149,0,0,0.1002458771323,0,0,0,0,0,0,0,0.115903224621214,0,0,0,0,0,0,0,0.285792832177654,0,0,0,0,0,0,-0.129022971484823,0,0.0372494374395369,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0.440290202952547,0,0,0,0,0,0,0,0.202171783631508,0,0,0,0,0,0,0,0,0,0,0,0,0,0.094943754364719,0,0,0,0,0,0.112383904733372,0,0,0,0,0,0,-0.00490541518737276,0,0,0,0.00483587843227224,0,-0.0163990512112628,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0396758243681914,0,0,0,0,0,0.239947373395892,0,0,0,0,0,0,0.118705226949929,0,0.25620400135545,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200720220949339,0,0.00635291019544562,0,0,0,0,0,0,0
X601168.SH,0,0,0,0,0.442707387086352,0.0931587098366824,0,0,0,0,0,0.0239409610862981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0069519715187502,0,0,0.217589480296583,0,0,0,0,0.100538801080055,0,0,0.0560064962646016,0,0.0268568311141905,0,0.0767039098022823,0,-0.0458279391601936,0.0278128869986701,-0.064505005949867,0,0,0,0,0
X002128.SZ,0,0,0,0,0.00259297111856765,0,0,0,0,0,0,0,0,0,0,0,0.043393736033731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0328668907371169,0,0,0.156457205157053,0,0,0,0,0.0830418832145213,0,3.46944695195361e-18,0,0.101702217150427,0,0.0727819956702735,0,0,0,0,0,0.0190999232976073,-0.0241090122073579,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0,0,0.109117942840741,0,0,0,0,0,0,0,0,0,0,0,0.20011716752069,0,0,0,0,0,0,0,0,0.0863066083398202,0.181298000640053,0,0,0,0,0.147548658339266,0,0,0.0110432737086593,0,0,0,0,0,0.0266297923157352,0,0,0,0,0.151917388237492,0,0,0,-0.00334764544410663,0,0,0,0,0,0,0
X600612.SH,-0.208065723430589,0,-0.00563469965892672,0,0,0,0,0,0,0,0,0,0.182645162068348,0,0,0,0,0.0317271401351427,0.0257664830012687,0,0,0,0,0,0,0,0,0.359436183962029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.269290129768309,0,0,0,0,0,0.145324513132161,0.0783795192778797,0,0,0,0,0,0,0,0
X600348.SH,0,0,0,0,0.172444486417103,0,0,0,0,0,0.0343715920400052,0,0,0,0,0,0.264306349079961,0,0,0,0,0,0,0,0,0,0,0.0341066791395792,0,0,0,0,0,0.0313804987786438,0.0291764540057444,0,0.0752283583120905,0,0,0,0,0.110318189397399,0,0,0,0.0766999997318349,0,0,0,0.117733979569217,0,-0.0189168560765783,0,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,-0.0311637934836651,0,0,0,0,0,0,0,0,0.102687625409951,0,0,0,0,0,0,0.245062582107057,0,0,0.06961710931734,0,0,0,0,0,0.0216377898645553,0,-4.33680868994202e-19,0,0,0.0611611766978252,0.152666070799692,0,0,0,0,0,0,0.110451747963773,0,0,0.00700488275591537,0,0,0.0114656917796247,0,0.00848029731506986,0,0,0,0,0,0,0
X600096.SH,-0.0395191881875364,0,0,-0.0726909316884224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15856667386933,0,0.231468223589515,0,0.0587528849310924,0,0,0.0553456265982437,0,0,0.104666574053847,0,0,0,0.224309351384218,0,0.0989977190471163,0,0,0,0,0.0305218579702822,0.133044485223469,0.071836161239294,0.0514820375030761,0,0,0,0,0,0,0,0,0.0349605295170718,-0.0189227804641355,0,0,0,0,0,0
X601666.SH,0,0,0,0.210856001193958,0,0,0,0,0,0,0,0,0,0,0,0,0.408886552460187,0,0,0,0,0,0,0,-0.0559115649773012,0,0,0,0,0,0,0.187210142578383,0,-0.111710347745768,0.0917152281784444,0.0110631651619864,0,0,0,0,0,0,0,0.134540912606506,0,0,0,0,0,0.0264911792138064,0,-0.0168119788279642,0,0,0,0,0,0,0
X600995.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0625399562684899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00483419575876164,0,0.0344264302693515,0,0,0,0,0.107075994353,0,0.100424620200457,0,0,0,0.0651494193781663,0.198110595486181,0,0,0,0,0,0.0114307952015474,0,0,0,-0.0187406770978155,0,0,0,0,0,0
X000027.SZ,0,0,0.0846448542500141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.182517245133535,0,0,0.0873310280166497,0,0,0,0,-0.0317425220898936,0,0,0,0,0,0,0,0,0,0,0,0,-0.055167570364214,0.33617443966092,0,0.0588976082010286,0,0,-0.00901654376644855,0,0,0,0,0,0
X002353.SZ,0,0,0,0.29460049274446,0,0,-0.184283319021527,0,0,0,0,0,0,0,0,0,0,0.017923578698386,0,0,0.138898043147663,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0964058791045236,0.19237351147317,0,0,0,0,0,0,0.00660205804635194,0,0,0,0.4445273085256,0,0,0,0,-0.0648077257626553,0.0495071014197416,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.106992941905537,0,-0.290185848856652,0,0,0,0,0,0,0.256609857393969,0.0375539368492582,0,0,0,0,0,-0.131795618871043,0,0,-0.238215883982049,0,0,0,0,0,0,0,0,0,0,0,0,0.0363952651087109,0,0.0583621086402246,-0.0953645717298301,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,-0.463625586719235,0,0,0,0,0,0,0,0,0,0,-0.82825843030434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.442087824047997,0,0,0,0,0,0,0,0,0,0,0,0,0.169826607399681,0,1.04687660558633,0,0,0,0,0,0
TED,0,1.71135220776849,0,0,0,0,-1.28046001361585,0,0,0,0.231699983535533,0.0318233582839699,0,0,0,0,0,0,0,0,0,0,0,0,0,0.388044121843945,0,0,0,0,0,0,0,0,0,0.739309653732003,0,0.33239192557912,0,0,0,0.767347338501727,0,0,0,0,-0.566960204001188,-0.455847244430086,0,-0.315326754230333,-0.373762127364079,1.07280811147632,0,0,0,0,0,0,0
RealEstate_excess,0.239172666014138,0,0,0,0.0901674971949427,0.201203305707998,0,0,0,0,0,0,0,0,0.0298788505868617,0,0,0,0,0,0,0,-0.00703189657360447,0,0,0,0,0,0,0,0,0,0,-0.059277898939909,0,-0.00606707848904054,0,0,0,0,0,0,-0.0634377308408582,0,0,-0.250146710613427,-0.121940997185091,0,0,-0.0998776564679967,0,0,-0.0108595276133535,0,0.561020552449656,0,0,0,0
MKreturn,0.253177879698377,-0.232905339685804,0,-0.131635718908895,-0.00872902840460861,-1.73472347597681e-18,0,0,0,0,0,0,0,0,-0.0255531783382959,0,-0.065172509182045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00915854369135806,0,0.0118314308044079,0,0,0,0,-0.0627268336140442,0,-0.00452323614946525,0.205668862848125,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000328469649160464,0,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0009341991896305,0,0,0,0,0,0,0,-0.000234176440481962,0,0,0,0,0,0,-0.000470807958254315,0,0,0,0,0,0,0,0,0,0,-0.000378799234392753,0,0,0,0.000265019987839826,0.00157613912764597,-0.000642679019479075,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0043899277210237,0,0,0,0,0,0
CarbonVol_Hubei,0.00447605837893742,0,0,0,0,0,0,-0.000532135086217028,0,-0.00529338114096058,0,0,0.00353294141583702,0,0.00144477338968903,0,0,0,0,0,0.00620573300554745,0,-0.00438864013921388,0,0,0,0,0,0.000312563849912628,0,-0.00179263682138545,0,0,-0.00284140877867463,-0.0105981092476788,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00559827520422319,0,0.00194681988965236,0.000974895096165243,0.00251431788153221,0,0,0,0,0,0
