,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600188.SH,X601898.SH,X600019.SH,X600011.SH,X600585.SH,X600660.SH,X600886.SH,X601600.SH,X600547.SH,X000792.SZ,X600795.SH,X002466.SZ,X601699.SH,X002460.SZ,X000708.SZ,X000301.SZ,X600010.SH,X600362.SH,X600111.SH,X000983.SZ,X600027.SH,X000877.SZ,X600803.SH,X600426.SH,X600160.SH,X600489.SH,X000786.SZ,X600985.SH,X601991.SH,X000408.SZ,X002271.SZ,X000630.SZ,X000933.SZ,X000807.SZ,X600176.SH,X000932.SZ,X601168.SH,X600348.SH,X002128.SZ,X600612.SH,X600219.SH,X600096.SH,X601666.SH,X300037.SZ,X600995.SH,X600157.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000983.SZ,0,0.2826854166352,0,0,0.307028073948532,0.0726268062807629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0383238694702681,0,0,0,0,0,0,0,0.0589347144261323,0.234619535761065,0,0,0,0,0,0,0,0,-0.00980462245318768,0,0,0,0,0,0.0248316188242175,-0.031723557427973,0,0,-0.00247540481236538,-0.0118157323005125,-0.0101248289805357,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0.549826514304657,0,0,0,0,0,0,0.573975286020339,0.104354080695413,0,0,0,0,0.0103027263315708,0,2.16840434497101e-19,0,0,0,0,-0.239104255145758,0,0,0,0.0160257720173268,0.100113103254191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00208913780568932,0,0,0,0,0,0
X000877.SZ,0,0,0,-0.00970343978065388,0,0,0,-0.01251518844018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00902102648612346,0.273726497580163,0,0,0,0,0,0,0,0.276420582684689,0,0,-0.0421591930756284,0.044542554729861,0,0,0,0,0.0573132032428398,0,0,-0.107819955377324,0,0,0.0111398914433641,-0.0175948151049692,0,0,0,0,0,0
X600803.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0256107112498963,0,0,0,0,0,0,0.0110353863582036,0,0,0,0,0.0800957964876894,0,0,0,0,0,0,0,0.182013874067641,0,0,0.279501278196055,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0.019190413057825,0,0,0,0,0,0
X600426.SH,0,0,0.0798396465462226,0.299471248611138,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117154334904186,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0.51559354510035,0,0,0,0,0.0451471477811091,0,0,0,0,0,0,0,0,-0.0522677955624978,0,0,0,0,0,0,0.0986980377646604,-0.0383016409391149,0.0548603541232373,0,0,0,0,0,0
X600160.SH,0,0,0,0,0,0,0,-0.0945433532839394,0,0.00380651730809218,0,0,0,0,0,-0.145139452291134,0,0,0,0,0,0,0,0,0,0,0,0,0,0.175861315725564,0,0,0,0,0,0,0.105981326882584,0,0,1.73472347597681e-18,0,0,0,0.0337913651711989,0,0.384421973990408,0,0,0.128830387991748,0,0,0,-0.0241414742165774,0,0,0,0,0,0
X600489.SH,0,0,0.060958330056613,0,0,0,0,0,0,0,0,0,0.610254957061718,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0419809808828966,0,0,0,0,0,0,0,0,0,0,0.0410572488587991,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00523945457243333,0,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0.163001695443427,0,0,0,0,0,-0.301359553624265,0,0,0,0,0,0,0,0.178455159540503,0,0,0,0.14728162657007,0,0,0,0,0,-0.104502919936814,0,0,0,0,0,0,0.407635452692922,0,0,0.0337364534962787,-2.16840434497101e-19,0,0,0,0,0.0261280326513739,0,0,0,0,0,0.0117863123382009,0,0,0,0,0,0,0
X600985.SH,0,0.129951502413926,0,0,0,0.011241843511466,0,-0.0781702164648431,0,0.0152879298035341,0,0.22222903020518,-0.012284819516536,0,0,0,0.0188763391720648,0,0,-0.163572301643032,0,0,0,0.18364281617722,0,0,-0.21120523158395,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0.652796531796532,8.67361737988404e-19,0,0,0.117781014972807,-0.0252148474049861,0.0203648815448,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0.324222185551268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.052242922260419,0,0.0583774825551321,0,0.102392906332257,0,0,0,0,0,0,0,0,0,0,0.24740395641749,0,0.106961259247993,0,0,0,0,0,0,0.0236967667727706,0,0,0,-0.0474549865434334,-0.0190611331364114,-0.00717449157407187,0,0,0,0,0,0
X000408.SZ,0.125659290508881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.164118392825693,0,0.208031434735814,0,0,0,0,0,0,-0.157369593098937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0917766239130183,0.0968833640049779,0,0,0,0.0913067238686885,0.125489515044846,0.00822837106960362,0,0,0,-0.00478592145907333,0.00607962808326665,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,-0.0845018422985589,0,0,0,-0.133740358713485,0,0,0.0521740253550197,0.544826867298141,0,0,0,-1.73472347597681e-18,0,0,0,0,0.217888032001304,0,0,0,0,0,0,0,-0.044507250875671,0,0,0,0,0,0,0.0672591299323617,0.278354723712977,0,0,0,0,0,0,0,0,0,0,0,0,0.0139798704712475,0.0065249909767206,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0.44195940196403,0,0,0,0,0,0,0,0,0.185684087985904,0,0,0,0,0,0,0,0,0,0.0851714144648199,0,0,0,0,0,0,0,0,0.00886845769464349,0.107831896778014,0,0,0,0,0,0,0,0,0,0,0,-0.0176626109487897,0,0,0,0,0,0
X000933.SZ,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162638884902293,0,0,0,0,0.00535353987712246,0,0,0,0.02545587904802,0,0,0.135338003565828,0,0,0,0,0,0,0.219576950491062,0,0,0.24406923288938,0,0,0,0,0,0.0263305239275114,0.114037917119325,0.192728706135174,0,-0.071120621235187,0.00290821025061639,0.00137988761760355,0,0,0,0,0,0
X000807.SZ,0,0,0,0,0,-0.0284412178460953,0,-0.20048155737461,0,0,0,0.716815388364541,-0.111252545211036,0,0,0,0,0,0,0,0,0,0,-0.0481115803723491,0,0,0,0,0,0,0,0,0,0,0.317603605754433,0,0,0,0,0,0,0.401708921708028,0,0,0,-0.198736435582501,0,0,0,0,-0.1942829478607,0,0.0332017245588235,0,0,0,0,0,0
X600176.SH,0.0743044485554105,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11821454139009,0,0.106982450124814,0,0.177280413844326,0.0528220783979473,0,0,0.107051426320967,0,0,0,0.359803551170833,0,0,0,0,0,0,0,0,0.0206269021810512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0.108305030160916,0,0.0705019637349254,0,0,0,0,0,0,0,0.000879302960018714,0,0,0,0.0271788996668488,0,0,0,0,0,0,0,0.114652203431637,0,0,0,0.137268047454011,0,0.0718723170373841,0,0,0,0,0,0,0,0,0,0,0.404781860890928,0,0.000557823573856351,0,0,0,0,0,0,0.0185939239390961,0.038760917034643,0,0,0,0,0
X601168.SH,0,0,0,0,0.419097208534704,0.079299825914177,0,0,0,0,0,5.42101086242752e-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00237128166503054,0,0,0.043403166007645,0,0,0,0.23434998769111,0,0,0,-2.16840434497101e-19,0,0,0,0.125818421289346,0,0.10954842747199,0,0.0217605179563436,0,0,0,-0.0587846667084992,0.0410833917636023,-0.0196257990926403,0,0,0,0,0
X600348.SH,0,0,0,0,0.0872647809922127,0,0,0,0,0,0,0,0,0,0,0,0.0223328407007603,0,0,0,0,0,0,0,0,0,0.0611474096872993,0,0.15853995892609,0,0.0943070197194181,0,0,0,0,0,0,0,0,0.109867756234044,0,0,0,0.017752211970672,0,0,0.23566296978158,0.0185717849226591,0,0,0,-0.0228333920906185,0,0,0,0,0,0,0
X002128.SZ,0,0,0,0,0.0176820569849324,0,0,0,0,0,0,0,0,0,0,-0.0171395787164438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0578785418605006,0.0294118417509406,0,0,0,0.110988870534784,0,0,0.106546288614969,0.0193865259890454,0.0617955823258339,0,0,0,0.0654479331966448,0,0.0376135299308997,0,0,0,0.00485111738702498,-0.0144701492161835,0,0,0,0,0,0
X600612.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00505917079556081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116840210555761,0,0,0,0,0,0.525843997718544,0.147954458090645,0,0,0.0119745632379495,-0.0234001526427843,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0700961978572969,0,0,0,0,0,0.144519857145814,0,0,0.0381090035013776,0,0,0,0,0,0,0,0.0223230333508352,0.138368803182466,0.124354488948025,0,0,0.0656789526428113,0,0,0,0.130747537787557,0,0,0,0,0,-0.0734475140498644,0,0,0,0.0108657781981189,-0.00806637297230511,0,0,0,0,0,0
X600096.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0373455425760633,0,0.0396764965511924,0,0,0,0,0.231642486299394,0,0,0,0,0,0.172938212670485,0.0742768302280229,0,0,0,0,0,0,0,0,0,0.179465208184466,0,0.103471615269898,0,0,0,0,0,0.149854132056787,0,0,0,0.0387171532109839,-0.0208115007019617,0,0,0,0,0,0
X601666.SH,0,0,0,0.178460663528138,0,0,0,0,0,0,0,0,0,0,0,0,0.593718567231404,0,0,0,0,0,0,0,-0.00724284220901063,0,0,0,0,0,0,0.044030491268908,0,0,0.0234089310718973,0,0.104465830797465,0,0,0,0,0.0792669205966212,0,0,0,0,0,0.0697561551092476,0,0,0,-0.0272504449813922,0,0,0,0,0,0,0
X300037.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.069689339824011,0,-0.162524029314619,0,0,0.0157431777006876,0,0,0,0,0,0,-0.0732087938185619,0,0,-0.31677225715764,0,0,0,0,0,0.0584692567167511,0,0,0.0959220557882148,0,0,0,0.588952795662013,0,0,0,0,0.245772430312113,0,0,0,0,0,-0.043993420395562,-0.00682979624381718,-0.00448991681782598,0,0,0,0,0
X600995.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0542167243490113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0588489338994896,0,0,0,0,0,0,0,0,0.107196872022172,0,0.0178814646167184,0,0,0,0.189068779973587,0,0.0362356505078752,0,0.04778452190068,0,0,0,-0.000256008941822767,-0.029273764218651,0,0,0,0,0,0
X600157.SH,0,0,-0.0476497168494103,0,0,0,0,0,0,0,0,0,0,0,0,0.0684354639775132,0,0,0,0,0,0,0.0686509813911006,0,0,0,0,0,0.0119437871392112,0,0,0.0606628482742177,0.0152179038065775,0,0.0763162610643837,0.00413847096517421,0,3.46944695195361e-18,0.0749399657147823,0,0,0.0767344388375708,0,0,0.0932664797898893,0,0.0842128017887168,-0.0149737450635643,0,0,0,-0.0131231483879046,0.01455507408116,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.103256231999812,0,0,-0.351818816232191,0,0,0,0,0,0.0287428930961772,0.284170199013185,0,0,-0.120500023796082,0,0,0,0,0,0,-0.200463418335474,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0673876426475025,-0.104561173670051,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,-0.495468368202077,0,0,0,0,0,0,0,-0.967437365281184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.472203807943621,0,0,0,0,0,0,0,0,0,0,0,-0.0735698817020081,0,0,0.425287820342567,0,1.05164078799071,0,0,0,0,0,0
TED,0,1.72011011226104,0,0,0,0,0,0,0,0,0.30263238107167,0,0,0,0,0,-0.188387928792981,0,0,0,0,0,0,0,0,0,0,0,-0.0552837840828015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.553162721912791,0,-0.439323644224382,-0.473842667208548,0,1.14952481326462,0,0,0,0,0,0,0
RealEstate_excess,0.249001861202348,0,0,0,0,0.107065352246915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0637828781194989,0,-0.0384599358421466,0,0,0,0,0.131162717948919,0,0,0,0,-0.10737721010137,0,0,0,0,0,0,0,0,0,0,-0.232892010943552,-0.0220275788615905,-0.0717393911446274,0,0,0,-0.0173725627295219,-0.00446190754962829,0,0.484383880880674,0,0,0,0
MKreturn,0.136986905498981,-0.182060588246885,0,0,-0.0870144764363165,-0.0173525396432621,0,0,0,0,0,0,0,0,0,-0.0238658311703589,0,0,0,0,0.0363423955627142,0,0,0,0,0,0,0,0,0.0154725509699803,0,0,0.0707099797723423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0290685307256412,0,0,-0.0636884777183511,0.0156713404191753,-0.00704065115930332,0.357363440725566,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000328469649160464,0,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0.0269914137478505,0,0,0,0,0,0,0,0.0242475890084187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00918436929579723,0,0,0,0,0,0,0,0,0,0,0,-0.0369374593720239,0,0,0,0.0895330764390484,-0.0428171167433092,0.0718193051464811,-0.00508889855281401,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0043899277210237,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0.0022431053952693,0,0,0,0,0,0,0,0,0,0.00313661458684241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00411885433917991,0,0,0,-0.00278123903766827,-0.0026255854203249,0,0,0,0,0,0,0,0,0,0,-0.00179651932439809,0,0.0039758002850602,0,0.00385715460269229,-0.00446995120969934,0,0,0.00242245698352312,0,0
