,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600585.SH,X002460.SZ,X000792.SZ,X600019.SH,X600111.SH,X002466.SZ,X000877.SZ,X002271.SZ,X600010.SH,X600011.SH,X600660.SH,X000708.SZ,X600188.SH,X601600.SH,X000301.SZ,X601898.SH,X600547.SH,X600362.SH,X600886.SH,X600176.SH,X000723.SZ,X600426.SH,X000786.SZ,X600219.SH,X000408.SZ,X600803.SH,X002080.SZ,X601991.SH,X600795.SH,X600688.SH,X600801.SH,X600027.SH,X300037.SZ,X600352.SH,X000825.SZ,X600399.SH,X002353.SZ,X000959.SZ,X300073.SZ,X002326.SZ,X600489.SH,X600157.SH,X000807.SZ,X000932.SZ,X600516.SH,X600486.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600219.SH,0,0,0,0,0,0,0,0,0,0.0355989656167143,0,0.0835193087736051,0,0.0386454887164654,0,0.0507225311178423,0,0.353056974022943,0.0366387017558037,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0728557131307957,0,0,0.060141169628695,0,0,0,0,0,0.100119539101256,0,0,0,0,0,0,0.0546682946609081,0,0,0.0205210495238077,0,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0.125395116439652,0,0,0.383809536607358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00341330819982222,0,0,0,0,0,0,0,0,0,0,0.00368745760537571,0,0,0,0,-0.202803937566275,-0.0439925759102419,0,0,0,0,0,0,0.178678442818882,0,0,-0.0201799984478242,-5.42101086242752e-20,0,0,0,0,0,0
X600803.SH,0,0,0,0,0,0,-0.0635759799794427,0,0,0,0,0,-0.0605765732940505,0,-0.0199008678494274,0,0.00850415408796773,0.0418574755503012,0,0,0,0,0,0.0729874726319877,0,0,0,0,0,0,0.141193426785575,0,0,0.0427291771996116,0,0,0,0,0.106931398984619,0,0.0551194995667429,0.0551216803366449,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,-0.0389224671430669,0,0
X002080.SZ,0,0,0,0,0,0.094104802915496,0,0,0,0,0,0,0.0254628213574091,0.274866533582919,0,0.244230596910201,0,0,0.0774546508230295,0,0,0,0,0.167971760002829,0,0,0,0,0,0,0,0,0,0,0,0.0412244855990396,0,0,0,0,0,0.16461702307151,0.0788100303700456,0,0,0,0,0,0,0,0,0,0.0902134754794775,0,0,0,-0.0144279934447798,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0372020703466577,0,0,0,0,0,0,0,0,0.476406012257783,0,0,0,-0.0817714648946855,0,0,-0.0825988218263496,0,0,0.163244910967593,0,0,0.0810943179345491,0,0,0,0,0,0.230398354024216,0,-0.103789990632239,0,0,0,0,0,0,-0.171820695591366,0.00712438211338199,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,-0.0614739114833686,0,0,0,0,0,0,0,0,0,0.0545623653281785,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0681993574431956,0.24144597954132,0,0,0,0.269856822434326,0,0,0,0,0,0.0276802207530169,0.113016639017605,0,0,0,0,0,0,0,-0.00224743990112014,-0.0302021814015578,0,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0.100941641012248,0,0,0.0211026972545508,0,0,0,0,0,0,0.0844968549327045,0,0,0.0976120477963856,0,0,0,0,0,0,0,0,0,0,0,-0.0678652515422432,0,0,0,0,0,0,0.261606529808108,0,0.102688570748209,0,0,0,0,0,0.10367257610623,0,0.0616902033433314,0,0,0.0191074173867833,0,0,0,0,0,0,0
X600801.SH,0,0,0,0,0.0437732633954748,0,0,0,0.0376857783360271,0,0,0,0,0.0268970625055754,0,0,0.165334758592108,-0.0252220055727249,0,0,0,0,0,0,0.00107365670538981,0,0.0835928764694593,0,-0.0488348969170205,0,0,0,0,3.46944695195361e-18,0,-0.11357982951104,0,0,0,0,0.0199493059984641,0,0,0,0,0,0,0.357184948882755,0,0,0,0.00786192054599541,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,-0.0138858774174666,0,-0.0141326075370009,-0.0364830520210315,0,0,0,0.313626720790468,0,0,-0.00532071988424047,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,-0.0218576138934724,0,0.0135749837147792,0,0.400330562980869,0,0,0,0,0,0,0,-0.00249306758699514,0,0,0,0,0,0,0,0.215720712977816,0,0.238224836125971,0.0173006157933109,0,0,0,0,0,0,0
X300037.SZ,0,0,0,0,0,0.0323874805054998,0,0,0,0,0,0,0,-0.0156171580959916,0,0,0,0,0.136160942886476,0,0,0,0,0,0,-0.0889633204109549,-0.275864990607988,0,0,0,0.0533303052335283,0,0,0,0,0,0,0,0,0,-0.278462520794736,0.0886504153310189,0,0.223103879840156,0,0,0,0,-0.0170812146515719,0,0,-0.0850589640763391,-1.73472347597681e-18,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,-0.027842417403018,0,0,0,0,0,0.0767042935962794,0,0,-0.0655099835009058,0.0745890911398602,0,0,0,0,0,0,0,0,-0.0115614618949409,0,0,0,0,0,0,0,0,0,0.0177803417198252,0,0,0.0088328237895711,0,-0.00836506998066438,0,0,0,0,0,0,0,-0.0251410199344214,0,0,0,0,-0.0260969834647956,0,0
X000825.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00146284797738738,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00663451427236005,0,0,0.258523199401304,0,0,0,0,0,0,0,0.0684628038082223,0.0879537413861122,0.0777158695486543,0,0,0,0.746792046226148,0,-0.0847357878099479,0,0,-0.0428297432119389,0,0,0,0,0,0
X600399.SH,0,0,0,0,0,0,0.301034790357967,0,0.0277205857281144,0.0637067906481532,0,0,0,0,0,0,0,-0.200805615817732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0669614876345146,0,0,0,0.0186861195259917,0,0
X002353.SZ,0,0,0,0,0,0,-0.0801508348257502,0,0,0,0,0,-0.0476893638040294,-0.0718820560957524,0,0,0,0,0,0,0,0,0,0,0,0,-0.144959442422541,0,0,0,0,0.087154342032968,0,0.00434535243966075,0,0,0,0,0,0,0,0,0,0.128990154427852,0,-0.0544928074274429,0,0,0,0,0,-0.12046365087184,0.105068335088351,0,0,0,-0.167753336050544,0,0
X000959.SZ,0,0,0,0,0,0,0,0.270342382461997,0,0.0375008027979095,0,0,0.150314210059823,0,0,0,0.0777958180224364,0,0,0,0,0,0,-0.172622178270246,0,0,0,0,0.0338325928810878,0,3.46944695195361e-18,0,0,0,0,0,0.0525902143880007,0,0.316875600433476,-0.0668244092318073,0.029982651323486,0,0,0,0,0,0,0,0.019895479096062,0,0,0,0.0199984777796763,0,0,0,0,0,0
X300073.SZ,0,0,0,0,0,0.0664229648399424,0.0099713759640846,0,0,0.1323261491366,0,-0.0524013693598199,0,0,0,0,-0.0465919371056579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0180653305725968,0.0503976575945011,0,0,0,0,0,0,0.271344070613762,0,0,0,0,0,0,0,0.0050161963452962,0,0,0,0,0,0,0
X002326.SZ,0,0,0,0,0,0.482462218252026,0,0,0.173268606851424,0.0560002205196341,0,0,0.221912667821923,0,0,0,0,0,0.168526720965996,0,0,0,0,-0.611182048444753,0,0.156039458727826,0,0,0,0,0,-0.0379755703211048,0,0,0,0,0.0399784865680979,0,0.328643845523303,0,0,0,-0.0390472084923342,0,0,-0.0733077101281316,0,0,-1.38777878078145e-17,0,0,0,0.0764552721239391,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,-0.113693456447104,0,0,0,0,0.105475572991786,0,0,0,0,0.0257597662843977,0.00618095546326958,0,0,0,0,0,0,0.0839687357193075,0,0,0,0,0,0,0,0,0.0328202307081622,0,0,0,0,0,0.040678337293188,0,0,0,0,0,0,0,0,0,0,0,0,0.0112863018230215,0,0,0,-0.057846303921001,0,0
X600157.SH,0,0,0,0,0,0,0,0,0.0112109940297623,0,0,0,0.128734695840257,0.10954703916659,-0.00110737636159808,0,0.107052462694157,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0892993677545007,0,0.0778222667025561,0,0,0,0,0,0,0.00400534698198157,0,0,0,0,0,0,0,0,0,0
X000807.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.297862889494568,0.0700433404110003,0,0,0,0.101854340802538,0,0.0439726246361209,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16060803888689,0,0.0671062406432836,0,0,0.0383377377188729,0,0,0,0,0,0,0,0,0.00206667900803982,0,0,0,-0.0557020530152207,0,0
X000932.SZ,0,0,0,0,0,0,0,0.0236755135141219,0,0,0,0,0,0.00235260576994983,0,0,0.0263778721669816,8.67361737988404e-19,0,0,0,0,0,0,0.00318494442081582,0,0,0,0,0,0,0,0,0,0.128567343773699,0.00814935404142964,0,0,0.317828257887723,0,0,0.0752940375916941,0,0,0,0,0,0,0,0,0,-0.00940083864715259,0,0,0,0,0,0,0
X600516.SH,0,0,0,0,0,0,0.189453329849484,0,0,0,0,0,0.165374803312223,0,0,0,0,0,0.0698825339034592,0.0584148716857196,0,0,0,0,0,0,0,0,0.0980376582791157,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0586627016747262,0,0,0,-0.082867047744285,0,0
X600486.SH,0,0,0,0,0,0,0,0,0,0,0,0.053851974995414,0,0,0,0,0,-0.0218739775439687,0.0281880462631404,0,0,0,0,0,-0.0375346569587325,0,0,0,0.139422004391872,-0.114914563737379,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000651710380627123,0,0,0,0,0,0,0,0.0344242491564663,0,0,0,0,0.128017479112355,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0.033287891347701,0,0,0,0,0,0,0,0,0,0,0,0,-0.0169728644879219,0,0,0,0.0930979425835463,0,0.0708424704884244,0,0,0,0,0.105699864614719,0,0,0,0,0,0,0,0,0,0,0,0,-0.0234811951184128,0.111135328052186,0,0.0310704873831619,-0.197530567044955,0,0,0,0.104542142262072,0,0
Slope,0,0,0,0,0,0,0,0,0,0.0180048058437813,0,0,0,-0.276330703919216,0,0,0,0,0,0,0,0,0,0,0.0566100846692695,0,0,0,0,0,0,0,0,0,-0.122112815469712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.31168222987745,0,0,0,1.91484853328586,0,0
TED,0,0,0,0,0,0,-0.167344591014261,0,0,-0.0287086569447161,0,0,0,0,0,0,0,0,0.0963308189262457,0,0,0,0,0,-0.122247915528559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.597765593515006,0,0,0,0,-1.03208969847383,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0.0264342956126094,0,0,0,0,0,0,0,0.058352805248099,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000585018744514309,0,0,-0.0164542185554525,0,0,0,0,0.115183373008523,0,0.0214837539679772,0,0,0,0,-0.0445132540025711,0,0,-0.0141121215577668,0,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0.0621094971516661,0,0,-0.0121545196181384,0,0,0,0,0,0.058411023935902,0,0,0,0,0.00403518510603694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0225432757853647,0.000719131428726014,0,-0.0365438591915912,0,0.0725425045515822,0,0,-0.0536214238561625,0,0,0,0,0,0,0,4.91853040249608e-06,0,0,0,0,0.0161443446593931,0,0
MKvol,0,0,0,0,0,0,0,0,0.00213314785004935,0.000508544142001476,0,0,-0.000746264803037354,0,0,0,0,0,-0.000352392665476485,-0.00209176424603478,0,0,0,0,0.000352291159428495,0,0,0,6.7762635780344e-21,0,0,0,0,0,0,-0.000358723292915801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00529536385033305,-0.00266216904876652,0,0,0,0.00672512610600609,0,0
CarbonVol_Shenzhen,-0.127213754470928,0,0,0,0,0,0,0,-0.0104955180062329,0,0,0,0,0.0574136673729176,0,-0.180144356047782,0.0684947056711942,0,0,0,0,0,0,-0.0122430042061775,0,0,0,-0.364128725201347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0399596934775485,0,0,0,0,-0.0669068033872041,0,0,0,0.46069480565905,-0.691438742258312,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,-0.0120548607069524,0,0,0,0,-0.00309355215949165,0,-0.00991853507330709,0,0.00391625166733174,0.00069649135781666,0,0,-2.71050543121376e-20,0,0,0,0,0,0,-0.000766853999818019,0,-0.00798188119378167,0.0106325136275137,0,0,0,0,0,0,0,0,0,0,0,0.00622815738657356,0.00257112586719899,0,0,0,0,0,0.00897342880190803,0,0,0.0075658341269199,0,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0.00538273162204632,0,0,0,0,0,0,0,0.0100934438047962,0.0102343631343484,0.0242225671317083,-0.0307924084495503,0,0,0,0,0,0,0,0,0,0,0,0,0.00860629069502839,0,5.42101086242752e-20,0,0,0,0,0,0,0,0,0,0,0,0.0027911826969178,0.000308601671536132,0,0,0,0,0,8.67361737988404e-19,0,-0.0404681309270104,0.0514763725631572,0,0,0,-0.0215847399110353,0,0
