,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600547.SH,X600019.SH,X002271.SZ,X600011.SH,X000708.SZ,X600660.SH,X002460.SZ,X600886.SH,X000786.SZ,X600801.SH,X600176.SH,X600362.SH,X601898.SH,X600010.SH,X601600.SH,X600489.SH,X600188.SH,X600352.SH,X601991.SH,X600111.SH,X600795.SH,X600426.SH,X600027.SH,X600688.SH,X600299.SH,X601992.SH,X600803.SH,X002080.SZ,X002466.SZ,X000932.SZ,X002353.SZ,X000301.SZ,X600219.SH,X600486.SH,X000723.SZ,X600529.SH,X002075.SZ,X600612.SH,X000027.SZ,X002409.SZ,X601158.SH,X000878.SZ,X000898.SZ,X000883.SZ,X002250.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600489.SH,0,0,0,0,0.0487412321225167,0.886708410465892,0,0,0,0,0.0582213365519375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0909958995356091,0,0,0,0,0,0,0.026941783259964,0,0.0683349859350607,0,0.025892581444615,0,0.130817332108684,0,0,0,0,0.0176007752550188,-0.000237552453293741,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0440817780517773,0.372825126764922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.01105151396773,0,0,0,0.113220276669208,0,0.0973959165048208,0,0,0,0.0981663666847839,0,0,0.0383676113219364,0.100261943691309,0,0,0,0,0.0391102286607208,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0.0297511012162407,0,0,0,0.0917017454555829,0,0,0,0.0598534081383888,0.18342453609659,0,0,0,0,0,0,0,0.290934546307354,0,0,0,0,0,0,0,0,0,0,-0.0703141037166338,0,0,0,0,0.0372173792862059,0,0.198431516941402,0,0,0,0.0503228890109518,0,0,0,0,-0.0230851644612302,-0.0207787651502799,0,0,0,0,0,0
X601991.SH,0,0,0,0.00372100548957576,0,0,0,0,-0.0464083247875375,0,0,0,0.164378612588378,0,0,0,0,0.159184385681858,0.202022578364855,0,0,0,0,0,0.114226400593605,0.0288820791147613,0,0,0,0,0,0.0898942514553236,0,0,0.0724544304982389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0256698169880345,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0.0905213778845592,0,0,0,0,0,0,0,0,0.178627704643953,0,0.0796146923517702,0,0,0,0,0.141681065889447,0.462032524177267,0,0,0,0,0,0,0,0,0.0674580749676038,0,0,0,0,0,0.117091696793572,0,0,0,0,0,0,0.0976836526599841,0,0.0760529219597489,0,0,0,0,0.00515281477301066,0.0181813476510902,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,-0.0173871195334285,0,0,0,0,0,0,0,0,0,0.0309734821651084,0,0,0,0.170519675218827,0.292470382529299,0,0,0,0,0,0,0,0.0649886883352263,0,0.0700642308845401,0,0,0,0,0,0,-0.0498191136925343,0.0434790205779375,0,0.0590668559383416,0,0,0,0,0,0,0,-0.000895139263853309,0,0,0,0,0,0,0
X600426.SH,0,0,0,0,0.377781114212786,0,0,0,0,0,0,0.0344041583651798,0,0.17364871828278,0,0.0353676677101074,0,0,0,0,0,0,0,0,0.110619194161753,0,0,0,0,0,0,0,0.132533769271453,0,0,0,0,2.16840434497101e-19,0,0,0.0516995193971947,0,0,0,0.137550893901168,0,0,0,0,0,0.0256778415311737,0,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0,0,0.00159340449173815,0.049813784746359,0,0,0,0,0,0,0,0,0,0,0.189736403601479,0,0,0,0,0,0,0,0,0,0,0.0965615865999699,0,0.100597563733552,0,0,0,0,0.0504971627552388,0.0941246786570729,0,-0.0329868459012857,0,0,0,0,0.0417085991456481,0,0,0,0.0359400230315041,0.000946925262873217,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0.064695155140245,0,0,0,0,0,0,0.106920453086693,0,0,0,0.112269572401554,-0.00804167272676453,0,0,0,0,0,0,0.0409267605826281,0,0,0,0.110928234466693,0,0,0,0,0,0,0,0,0,0,0,0.0565078795909546,0,0,0,0,0,0,0,0,0,0,0.04808265610878,0,0,0,0
X600299.SH,0,0,0,0,0,0.0734218925252686,0,0,0,0.130834707556926,0,0.0898451860947918,0,0.0655585878664642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110701303299917,0,0,0,0,0,0,0,0.181664332220383,0.0493573377823245,0,0,0.0571827545000317,0,0.0768235088828902,0,0,0,0,0.0158001977686936,-0.00721612952714891,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0401899693821945,0,0.0125517400307582,0.0643779347867282,0,0.0371751258938959,0.0532970716865057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0206820120523486,0,0,0,0,0.0674907749815675,0,0,0,0,0.081740475938044,0,0.0214977962499255,0,0,0,0,0.000891200479586896,0,0,0,0,0,0,0
X600803.SH,0,0,0,0,0,0,0,0.125285113942491,-0.121487838349559,0,0,0.200263145381875,0,0,0,0,0,0,0,0,0,0,0,0.156332799286467,0.0945276028074835,0,0.179865215810321,0,0,0,0,0,-0.00155552180600927,0,0,0,0,0,0,0,-0.0393682793024909,0,0,0,0,0,0,0,0,0,0,0.03112949443687,-0.00420814508245895,0,0,0,0,0,0
X002080.SZ,0,0,0,0,0,0,0,0,0.0895613044855607,0,0,0,0,0.0956785247931457,0,0.31576026608797,0,0,0,0,0,0,0,0,0,0,0,0.0999468012781214,0,0.0596015666328158,0,0.1659514281611,0,0,0,0,0.0593790000292388,0.224796707244034,0,0,0.342634605313134,0,0,0,0,0,0,0,0,-0.307724678672426,0,0.0190212682113299,-0.049798941404829,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0,0,0.454462615650731,0,0,0,0,0,0,0,0,0,0,-0.117068869795867,0,0.388143594910072,0,0,0,0,0,0,0.353282222683013,0.135260179029502,0,0,0,0,0,0,0,-0.302429819546727,0,0,0,0.188720326463331,0,-0.113240516015576,0,0,-0.24617466184031,0.283363620612788,-0.00961024445621293,0,0,-0.31120771016936,0,0,0,0
X000932.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0851714750952343,0,0.293096234801737,0,0,-0.0127620841917519,0,0,0.173260822618094,0,0,0,0,0,0,0,0.00891545313890124,0,0.0483167572800119,0,0,0,0,0.0391487758304317,0,0.0356920410469129,0,0,0,0,0,0,-0.0275400624805194,-3.3881317890172e-21,0,0,0,0,0,0
X002353.SZ,0,0,0,0,0.221493194497411,0,0,0,0,0,0,0.208709750903808,0,0,0,0,0,0,0,0,0.147999722216584,0,0,0,0.0363133632376468,0,0.138063549793426,0.0428554489089331,0,0.0556375747424448,0,0.0940948954867843,0,0,0,0,0.00119025733560365,0,0,0,0,0,0,0,0.0290399991005672,0,0,0,0,0.0220450973081799,0,0,0,0,0,0,0,0,0
X000301.SZ,0,0,0,0.0446580804236106,0,-0.0657086400680046,0,0,0.246584711338348,0,0,0,0,-0.0539347820764274,0.308964129596573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123497488447777,0.04369543477979,0,0,0,0,0,0,0,0.0281413006998975,0.0968900173582089,0,0,0.0274573525288957,0,0,0,0,0,0,0.0182246761578292,0.0151519966543942,0,0,0,0,0,0
X600219.SH,0,0,0,0,0.053020611013453,0,0,0,0,0,0,0,0,0.0280692939508892,0,0.115871412705773,0,0,0,0,0,0.296520888261915,0,0,0.0785644068961161,0,0.131196488075366,0,0,0,0,0,0,0.0325251677900077,0,0,0,0,0,0,0,0,0,0,0,0,0.0223652252591783,0,0,0,0,-0.000821741058749896,-0.0137862843014463,0,0,0,0,0,0
X600486.SH,0,0,0,0,0.200559834606124,0,0,0,0,0,0,0.0510353633467835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0330686883646382,0,0,0.129248284151293,0,0.165171702368134,0,0,0,0,0,0,0,0,-0.0259377136835292,0.00649210393151889,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0.17570482112627,0,0,2.68158632577842e-05,0.177266393843935,0.00964879398838829,0,0,0.0121012437970895,0,0,0,0.385868466755835,0,0,0.196051399321721,0,0,0,0,-0.0268936972576608,0,0,0,0,0.0258955336645696,0,0,0,0,0,0,0,0,0,0,0,0,0.0558454702588862,0,0,0,0,0,0,0.0225870195785816,0.00063845784930777,0,0,0,0,0,0
X600529.SH,0,0,0,0,0,0,0,0,0,0,0,0,-0.300523412147126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0786206046265439,0,-0.441007665765705,0.914508035937159,0.286202634531086,0,-0.024966054915517,0,0,0.163784570948318,0,0,-0.0432904349448807,0,0,0,-0.00713669452713208,-0.0908902908622454,0,0,0,0,0,0
X002075.SZ,0,0,0,0,0.294918989226676,0,0,0,0,0,0,0,0,-0.147335811064691,0,-0.119150707979478,0,0,0,0,0,0,0,0,0.314112448745785,0,0,0,0,0,0,0,0,-0.329991813751301,0,0,0.218127329000689,0,0,0,0,0,0,0,0,0,0,0,0,0.156295363234176,0.164709323301458,0.117457986621588,0.0580924245152619,0,0,0,-0.640062389403773,0,0
X600612.SH,0,0,0,0,0,0.324770240108447,0,0,0,0,0.0732342085525411,0,0,0,0,0,0,0,0,0,0.0294115070301016,0,3.46944695195361e-18,-0.0735037774195363,0.0413714769504848,0,0,0,0,0,0,-0.0561570138164525,0,-0.00201893973446248,0,0,0,0.0373374144299587,0.104891121680156,0,0,0,0,0,0,0,0.190317396636345,0,0,0,0,-0.0168339104691171,0,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0,0,0.134187450164225,0,0,0.0493867819572309,0,0,0,0,0,0,0.116027762448387,0,0,0,0,0,0,0,0.0129948504717792,0,0.031329805581332,0,0,0.0621718966187643,0,0,0,0,0.22435938855053,0.0383278924374015,0,0,0,0,0,0.0305101334086642,0,0,0.0357488696073806,0,0,0.0117884138283673,0,0,0,0,0,0
X002409.SZ,0,0,0,0,0,0,0.165848638562977,0,-0.127967438352354,0,0.378024799120975,0,0,-0.189211018825927,0,0,0,0,0,0,-0.125205955732937,0.0469636868470699,0,-0.0869356534080658,0.193697365082626,0,0.0206064598696911,0,0,0,0,0,0,0.155766027857777,0,0.297985785580763,0,0,0,0,0.328685581252387,0,0,0,0,0,0,0,0,0,0,0.0376586981659243,0,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00477421735391247,0,0.0732442583768095,0.115171348579713,0,0.0157523710148226,0,0,0,0,0,0.0591777141144609,0,0,0,0,0,0,0,0,0.0559482096462589,0,0,0,0.0101625813954539,0,0,0,0,-0.0576624328160959,0,0,0,0,0,0,0,0,-0.0303487517321383,0.00516318114941894,0,0,0,0,0,0
X000878.SZ,0,0,0,0,0,0,0,0,0.17969684903047,0,0,0,0,0,0,0.149923187330501,0.393752305300661,0,0,0,0.110315589560897,0,0,0,0.0818007950520854,0,0,0,0,0,0,0,0,0,0,0,0.068097129153588,0,0,0.0578796469628528,0,0,0,0,0,0,0,0,0,0,0,0.0171398484342751,0.010372003287251,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,-0.0259668052619065,0,0,0,0,0,0,0,0,0,0.0578007272535942,0,0,0.107659229835748,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0331673333596524,0.137762930849949,0,0,0.110143487960897,0,0.131629319144763,-0.0295755440541734,0,0,0,0.0984303315405471,0,0,0,0,0,0,0,0.0192799026219176,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.167350713393153,0,0.0145031402496608,0,0.0367588203552475,0,0,0,0,0,0,0,0.0869272219234307,0,0.0585441082413128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0827500546746453,0,0,0.0831749620576726,0,0.0217371699141582,0,0.00125476181279553,0,0,0,0,0,0,0
X002250.SZ,0,0,0,0,0.133583531601629,0,0,0.196609113770528,0,0.0273924120212261,0,0,0,0,0,0.01839459816834,0,0,0,0,0.24343633876245,0,0,0,0,0,0,0,0,-0.12932313462023,0,0.105375968778873,0,0,0,6.93889390390723e-18,0,-0.274387963665093,0,0,0,0.055929047105769,0,0,0,0,0,0,0,0,0,0.000507807958466611,-0.0363535055792373,0,0,0,0,0,0
Change_TY3M,0,0,0.369403968985194,0,0,0,0,0.00220773687526185,0,0,0,0,-0.102546639125469,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0.162698972125045,0,-0.0368311133915158,0,0.0855531525624753,0.0286119939520567,0,0,0,0,0,0,0,0,0,-0.130872671829709,0,0,0,0,-8.67361737988404e-19,0,-0.0415837149208453,0.0329891853687379,0,0,0,-0.351077198550595,0,0
Slope,0,0,0,0,0,0,0,0,-0.100514622261504,0,-0.350571989133202,0,0,0,0,0,0,0,0.180840751004565,0,0,0,0,0.143301579237295,0,0,0.147693618479395,0,0,0,0,0,0,0,0,0,0,0,0,-0.049359123366928,0,-0.164007169549698,0,0,0,0,0,0,0,0,0,0,0.569839195216649,0,0,0,1.3960237739374,0,0
TED,0,0,0,0,0,0,0,0,0,0,-0.951771058207938,0,-2.06943739585378,-0.147703710225331,0,0,0,0,0.0404044505230744,0,0.298824207571963,0,0,0,0,0,0,0,0,0,0,1.35059630262836,0,0,0,0,0,0,0,0,0.268942172085733,0,0,0,1.16123783093047,0,0,0,0,0,-0.0075844062132956,-0.530372792979454,0,-1.94808270130198,0,0,0,0,0
RealEstate_excess,0,0,0,0,-0.113412641936185,-0.0218897061606388,0,0,0,0.0172903834969733,0,0,0,0,0,0,0,0,-0.0706908215242953,0,0,0.00105226382260675,0,0,0,0,0,0,0,0,0,0,0,-0.0879424542125825,0,0.047300565560678,0,0,0,0,0,0,0,0,0.0259702143259651,0,0,0,0,-0.023902164599204,0,0.00476076525071991,0.00411564084647716,0,0,0,0,0,0
MKreturn,0,0,0,0,-0.121463178497227,0,0,0,0,0,0,0,0,-0.0664971174991716,0,-0.100986561379756,0,0,0,0,0,0,0,0,0.0716092295687464,0,0,0,0,0,0,0,0,-0.133495984785924,0,0,0,0,0,0.0199129018988784,0,0,-0.141578148198406,0.23690665510088,0.00221252194709574,0,0,0,0,0,0,0.0367542092701573,0,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,-0.00433350172977978,-0.000880312092161164,0,0,-0.00435284948448322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00322918710261451,0.00671100224055123,0,0,0,0,0,0,0,0.00272499629241953,0,0,0,0,-0.00238520230368127,0,0,-0.00191146065153578,0.00722776119372436,-0.0150410503784505,0.0062202483325827,0,0,0,-0.0251855115704343,0,0
CarbonVol_Shenzhen,0,0,0.0117212771958269,0,0,0,0,0,0,0.0618404723419472,0,0,0,0.113537401613361,0,0.0546264706135112,0,0,0,0,-0.0242976329764453,0,0.0294523414048511,0,-0.0334757905852431,0,0,0,0,0.0131185923159725,0,-0.0698812940033148,0,0.0932506831590717,-0.104780495038562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,-0.0228259291359718,0.0703504461429025,0.0122033955963547,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0.012405357368923,0,0,0,-0.000930705377220831,0,0,0,0,0,0,-0.00170488107293105,0,0,0,0,0,0,0,0,0,0,0,0,-0.0126014880307715,0,-0.00418975629593057,0,0,0,0,0,0,0,0,0,0,0,0,-0.00490943903927574,0,0,0.00638971244036573,0,0.00836978113425434,0.0104176559762554,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0.00996930993930817,0.0527010043887453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0312888493755318,-0.00324501434478115,-0.0200109214303597,0,0,0,0,0,0,0,0,0,0,0,0,-0.0193981840698454,0,0,0.0495876256283479,0,0.049699071009505,0.00419627164983734,0,0,0,0,0,0
