,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600019.SH,X600010.SH,X600585.SH,X601898.SH,X600547.SH,X600688.SH,X600188.SH,X600795.SH,X601600.SH,X600157.SH,X300072.SZ,X601991.SH,X600362.SH,X600027.SH,X601992.SH,X600111.SH,X600309.SH,X600660.SH,X600886.SH,X600489.SH,X000723.SZ,X600623.SH,X002466.SZ,X601158.SH,X600299.SH,X002075.SZ,X000792.SZ,X000408.SZ,X000959.SZ,X000709.SZ,X000898.SZ,X600583.SH,X000983.SZ,X000883.SZ,X600352.SH,X600549.SH,X000539.SZ,X000027.SZ,X000935.SZ,X600176.SH,X000630.SZ,X601699.SH,X600021.SH,X000012.SZ,X002460.SZ,X000060.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600623.SH,0,0,0,0,0,0,0,0.0771717627833926,0,0,0,0,0,0,0,0,0,0,0,0,0.064524395277985,0.175006140868497,0,0,0,0,0,0.00290145444279772,0,0,0,0.116293091705026,-0.0924979105284905,0,0,0,-0.0726678421090622,0,0,-0.0257162096759654,0,0,-0.128618391923514,0,0,0,0,0,0,0,0,0.152942957610256,0.0697814521386646,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,-0.00861316947427429,0,0,0,0,0,0,0,0,0,0,0.0111690179091459,0,0,0,0,0,0,0,0,0,0,0.0565836495373749,0,0,0,0,0,0.0473321884817803,0,0,0,0,0,-0.0114354335409887,0,0,0,0,0,0.535259439483979,0.159912250689938,0,0,0,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0.0559531623192979,0,0.0755277461116584,0,0,0,0,0,0,0,0,0,0.0657114666879133,0,0,0,0,0,0,0,0,0.0404653268459107,0,0,0.0588067818043558,0.18686753032727,0,0,0,0.117522317195023,0,0,0,-0.0937131053181407,0,0.0967592367424789,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0,0,0,0.0879864096885474,0,0,0,0.086761167813129,0,0,0,0,0,-0.0612928739725022,0,0,-0.0441683242488607,0,0,0,0,0,0,0.122314638934564,0.174894964065641,0,0,0.0883074173205583,0,0,0,0,0.0981976408520435,0,0,0,0,0,0,0,0.0925977411304367,0,0,0,0,0.0341226606795556,0.0838818282354717,0,0,0,0,0
X002075.SZ,0,0,0,-0.13056058985698,0,0,-0.215158434608384,0,-0.0562244679019425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14207109353532,0,0,0.0519325473326909,0,0,0,0,0,0,0,0,0.224162677802934,0,0,-0.150397877223595,-0.156963335023168,0,0.0226956333222184,0,0,0,0,0,0.259012238137983,0,0,-0.14061335275766,0.0803810213070392,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0.0546495836900984,0,0,0,0,0,0,3.46944695195361e-18,0,0,0.376245678866516,0.0438558569149036,0,0,0,-0.216244885719093,0,0.128993733068025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.209176898300377,0,0,0,0.238462683837377,0.0375504616556283,0.0888393959823425,0,0,0,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0.0662242076048967,0,0,0,-0.0276840430600628,0,0,0,0,0,0,0,0,0,0,0,0.0328852303659204,0,0,-0.113213019138845,0,0.0145798583185715,0,0,0.239369447174754,0,0.0841097816608804,0,-0.0658482576917629,0,0.290885959846313,0,0,0,0,0,0,0,0.0776389806842441,0,0,0,0,0,0,-6.93889390390723e-18,0,-0.073101693617854,0.0787601375357731,0.273186184424308,0,0,0,0,0
X000959.SZ,0,0,0,0,0.447029427103337,0,0,0,0,-0.339546586438923,-0.412722657083104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.091720762037491,0,0,-3.46944695195361e-18,0,0.063316070297719,0,0.229197689985103,0,0,0,0,0.214283625580071,-2.71050543121376e-20,0,0,-0.166469142908122,0,0,0,0,0.0249367408838622,0,0.292137585382081,0,0,0,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0.0672712955847714,0,0,0.020131462202017,0,0,0,-0.113258046839489,0,0,0,0.0616543853557621,0,0.143334150346368,0,0,0.0155031244661177,0,0,0,0,0,0,0,0,0.235469557742279,0,0.37517779210403,0,0,0,0,0,0,0,0.107484499198142,0,0,0.0776329981942502,0,8.67361737988404e-19,0,0,0,-0.168981174640068,-0.0139164019678332,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.134622696088869,0,0,0,0,0,0,0,0,0,0,0.0130027827706156,0,0,0.0828002444780424,0,0,0,0.145515824657217,0.211242565388316,0,0,0,0,0,0,0,0,0.00111523952146325,0,0,-4.33680868994202e-19,0,0,0,0.106304903320844,0,0,0,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,-0.20502491255854,0,0,0,-0.0788132796390755,0,0,0,0.0261809506728402,0,0,0,0.134183617516023,0,0,0.0394607284099239,0,0,0.0121053482540092,0,0,0.0981281433276305,0,0.134764729983768,0,0,0,0,0,0,0,0,0,0,0,0,-0.059888837226886,0.0315109516118023,0,0,-0.164733287820896,0,0.220895517990934,0,0,0.0528811258813404,-0.0728564989084717,0.113436165094646,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0,0,0,0,0,0.391996140800441,0,0,0,0.0139899037960974,0,0,0,0,0,0,0,0,-0.0846676444997544,0,-0.0928747242538029,0.14286399161566,-0.0738233127439497,0,0.245856340211443,0,-0.0693583870209722,0,0,0,0,0,0,0,0,0,0,0,0,0,0.512696218903102,0,0,0,0,0,0,0,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0.0364500718721031,0.0311640582577555,0,0,0,0,0,0,0,0,0.0458658154709992,0,0.0642780928624991,0.0335097814887298,0,0,0,0,0,0.0472858004934715,0,0,0.0867550714729805,0,0,0,0,0,0,0,0,0,0,0.133625468810766,0.000918251872707214,0,0,0.0106802023750493,0,0,0,0,0,0,0,0,0,0,0,0,0
X600352.SH,0,0,0,0.15354133064818,0,0,0,0,0,0,0.0665602084507114,0,0,0,0,0,0,0,0,0,0.0781356046765679,0,0.355347285332246,0.0225524071016494,0,0.115664198597574,0,0.0591995906317408,0,0,0,0,-0.00592832179260559,0,0,0,0.0262754935119016,0,0,0.0978805871772095,0,0,-0.0143279015912097,0.227356859752803,0,0,0,0,0,0,0,0,0.0415981557964527,0,0,0,0,0,0
X600549.SH,0,0,0,0,0,0,0,0,0,0,0.126383021473352,0,0,0,0,0,0,0,0,0.921417322308721,0,0.0839424237922653,0,0.11741565828927,0,0.260787565709082,0,0,0,0,0.107880224186265,0,-0.00560264894370252,0,0,0,0,0,-0.0275073916958084,0,0,0,-0.0605280314982821,0,0,0,0,0,0.00993653615325478,0.0855297154035255,0,0,0.0474233140242519,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0,0,0,0,0.0128954639204263,0,-0.0388310286462501,0,0,0,0,0,0,0,0,0,0.127420974317144,0.0252241337631414,0,0,0,0,0,0.00019037221040587,0,-0.0100616239289981,0,0,-0.0316465367869167,0,0,0,0,0,0.00522357173556352,0,0,0.158093021535069,-0.0118108460044173,0,0,0.00637924235533621,0,0,0,0.103595355789552,0,0,0,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0.0566712282049233,0,0,0,0,0,0,0.00774147571112261,0,0,0,0,0,0,0,0,0,0,0.0582442551989498,0,0.0995481736348959,0,0,0.0703803548675132,0,0,0,0,0,0,0,0.0279742761439336,0.00921915725686394,0,0,0,0.0246276584165605,0,0,0,0.00162431258801782,0.0610492033573882,0.0562158800509669,0,0,0,0,0,0,0,0,0
X000935.SZ,0,0,0,0,0,0,0,0.838108039286898,0,0.206568433568199,-0.210631794119891,0,0,0,0.321580644594284,0,0,0,-0.197191837240087,0,0,0,0,0.508152184651608,-1.21033568504515,0,0,0,-0.191266314854717,0,0,0,0,0,0.196914530797958,0.158985374586791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.192097575388959,0.315246975643625,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113785254767643,0,0.271285335131973,0,0,0,0,0,0.0326229041131966,0,0,0.123203050807467,0,0,-0.0767986913076662,0,0,0,0,0.0402922720469022,0.114104718165726,0,0,0,0,0,0.140830618603672,0.179831242859125,0,0.00714930776141176,0,0,0,0,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.203784381305861,0,0,0,0,0,0,0,0,0,0,0,0.0110113777565004,0,0.130241099143275,0,0,0,0,0,0,0,0,0.00650039031830844,0,0,0.0380291457591754,0,0,0.0413336038946348,0,0,0,0,0.162417708655906,0,0.0500629554924565,0,1.0842021724855e-19,-0.00644954182537749,0,0,0,0,0,0
X601699.SH,0,0,0,0,0,0,0,0.101423800144635,0,0,0,0,0,0.186270820278996,0,0,0,0,0,0,-0.0161929364263208,0,0,0.117324556382419,0.0234978068156044,0,0,0,0,0,0,0,0,0.366861781376959,0.0737713131975274,0,0.379113427407987,0,0,0.0154946276891119,0,0,0,0,0,0,0,0,0,0,0,0,0.0517421507800208,0,0,0,0,0,0
X600021.SH,0,0,0,0,0,0,0,-0.0571706450719673,-0.0192161171376843,0,0,0,0,0,0,0,0,0,0,0,0.0299611323542368,0.0501707766760327,0,0,0,0,0,0.0376291325689251,0,0,0,0,0,0,0,0,0,0,0.0336013882128736,0.00284382591257545,0,0,-0.0150197072293807,0.124866807534921,0,0,0,0,0,0,0,0.0645762461223757,0.0729510151306092,0,0,0,0,0,0
X000012.SZ,0,0,0,0,0,0,0,0.143819492390059,0,0,0.0699987821088672,0,0,0,0,0,0,0,0,0,0,0,0,0.111718142967898,0,0,0.0576488099454471,0.111080623531933,0,0,0,0,0,0,0,0,0.0798718524060801,0,0,0.352586090861967,0,0,-0.0441535570629646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0250446010990015,0,0,0,0,0,0.0519726520280889,0,0,0,0,0,0.321709629437192,0,0,0,0.0532238959585144,0.149087045789936,0,0.0731147621456807,0,0.132415005237296,0,0,0,0,0,0,0.100940427936437,0,0,0,0,0,0,0.268104117317941,0,-0.135103569843624,0,0,0,0,0,0,0
X000060.SZ,0,0,0,0,0,0,0,0,0,0,0.161025361524364,0,0,0,0,0,0.291686498862376,0,0,0.263164917378988,0,0,0,0,0.0519611559514925,0,0,0,0,0,0.254802244467029,0,0,0,0,0,0,0,0,0.042218010724175,0,0,0,0,0,3.46944695195361e-18,0,0.0656212677575288,0,0,0,0,0.088992662077878,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0.00609793724129818,0,0,0,0.117077442902669,0,0,0,0,0,0.0570156984421986,0,0,0,-0.060734966076783,-0.0299533871437262,0,0,0,0,0,0,-0.0733231022534202,0,0,0,0,-0.000822472519422485,0,1.73472347597681e-18,0,0,0,0,0,0,-0.0430284489895083,0.0735188453213448,0,0,0,0,-0.0230400471382325,-0.0269735328656426,-0.098621972278663,0,0,0,0
Slope,0,0,0,0,0,0,0,0,-0.0780166235653495,0,-0.0979980740608576,0,0,0,-0.388210967419492,0,0,0,0,0,0,0,0,0,0.11149149146324,0.656472727273877,0,0,0,-0.762928372301612,0,0,0,0,0,-0.111443864984008,0,-0.363596673595294,0,0,0,0,0.190364264232176,0,0,0,0,0,0,0,0,0,0.408008789782487,0,0,0,0,0,0
TED,0,0,0,0,0,0,0.228717414213849,0,0,0,0,0,0,0,-0.0207852850900559,0,0,0,0,0,0,0,0,0,0,-0.142886770218314,0,0.21203932763833,0.205359198619586,0,0,0,0,0,-0.0365905210563847,0,-0.0600158478651061,0,0,0,0,0,-0.0758282602403911,-0.309299283442195,0,0,0,0,6.93889390390723e-18,0,-0.516893620897417,0.526072356373987,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,-0.459693478129627,0,0,0,0,-0.0248859361644685,0,0,0,0,0,-0.0428842338026466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0789441495468532,0.0720975986896754,0,0,0,0,0,0,0,-0.00215820517126633,0,0.0342826398303318,0,0,0,0,0,0,0,0,0.0438470059403944,0,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0745296903815879,0,0,0,0,0,-0.18506799700135,-0.04522168443711,0,0,0,-0.0611034726747557,0,0.0624368404919965,0,0,0,0,0,0,0,0,0.0342724241448542,0,0,0,0,0,-0.0109706593808769,0,0,0.00302092008909209,0,0,0.0106547033724402,0,0,0,0.00586292256855734,0.0498133883909186,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00010386476044904,0,0,0,0,0,0,0,0,0,-0.00219002395635392,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00609306306460209,0,0,0,0,0,-0.0620192165912742,-0.00546689180780293,0,-0.017353679902444,0,0,0,0,0,0.0249627178132446,0,0,-0.0479481546953128,0,0,0,0,0,0,-0.0155909030230748,0,0,0,0,0,-0.00822500596657314,-0.0263493586013586,0,0,0.0751499540562525,0.0404605791708995,0,0.169685114963421,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0.010012560546231,0,0,0,0.00137294622378645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00434976578818544,0,-2.16840434497101e-19,0,0,0,0,0,0,-0.00375222853451114,0.0043748672692812,0,0,-0.002629245943432,0,0,0,-0.00275906892059521,0.00014323377326144,-0.00401561322379326,0,0,0.00365716698657243,0.0104717140464949,0.000476277001347755,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0.041088356260616,0,0,-0.0152795882501954,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.012560884673576,0.00268202546831162,0.015176076895609,0,0,0,0,-0.00482590283921331,0,0,0,0,0,0,0,0,0,0,-0.00326960293290523,0,0,0,0,-0.0201341430850133,0,0,0,0.00816966252937907,-0.0425403175346829,0,0,0,0,0,0
