,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600188.SH,X601898.SH,X600019.SH,X600011.SH,X600585.SH,X600660.SH,X600547.SH,X601600.SH,X600886.SH,X000792.SZ,X002466.SZ,X600795.SH,X002460.SZ,X000708.SZ,X601699.SH,X600111.SH,X000301.SZ,X600362.SH,X600010.SH,X600027.SH,X000983.SZ,X000877.SZ,X600803.SH,X600426.SH,X600489.SH,X600160.SH,X601991.SH,X000786.SZ,X000408.SZ,X000630.SZ,X002271.SZ,X600985.SH,X000933.SZ,X000807.SZ,X600176.SH,X601168.SH,X600612.SH,X000932.SZ,X600219.SH,X002128.SZ,X600348.SH,X600096.SH,X600995.SH,X000027.SZ,X000883.SZ,X300037.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000630.SZ,0,0,0,0,0.0157392824559109,0,0,0,0.0505871375163019,0,0,0.298839792427924,0,0,0,0,0,0,0,0,0,0.225765477267295,0,0,0,0,0,0,0,0,0,0.0418992666229338,0,0,0,0,0.14661058420562,0,0,0.104640999411987,0,0.0204113142724899,0,0,0,0.00270831610919291,0,0,0,-0.138265739132612,0,-0.00206567473092412,-2.16840434497101e-19,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,-0.0554750452242283,0,-0.067066030836111,0,0,0,0,0,0,0.0982609757176102,0,0.0294951594415376,0,-0.0503326632836769,0,0.00413810271027809,0,0,0,0,0,0,0,0,0,0,0.0260031134732148,0,0,0,0,0,0.332410884967159,0.323955004267429,0,-0.0446844816373761,0,0,0,0,0,0,0,0,0,0,-0.0255445576211875,0,0,0,0,0,0,0
X600985.SH,0,0.26445943717771,0,0.000312375585416099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.313059463807651,0,-0.117334534418407,0,0,0,0.347914039992622,0,-0.23416918324722,0,0,0,0,0.0331085927283904,0,0,0.0893189084701582,0,0.0487335589878997,0,0,0,0,0,0,0,0.127646497019103,0,0,0,0,0,0.127096272890095,0,-0.00621906630263908,0,0,0,0,0,0
X000933.SZ,0,0,0,0,0,0,0,0,0,0,0.0743769336287042,0,0,0,-0.071460048035991,0,0,0.302826078553333,0,0.192689230427557,0,0,0,0,0.069962079796991,0,0,0,0,0,0.157278948174794,0.0489101855618508,0,0.194100069362508,0,0.0898202288667468,0,0.0658639279170665,0,0.0307256133780734,0,0,0,0,0,0,0.0711785955652264,0,0,0.017644254904705,0,0.00912315609185848,-8.67361737988404e-19,0,0,0,0,0,0
X000807.SZ,0,0,0,0,0,0,0,0,0,0,0.100342239929146,0,0,0,0.160421886426141,0,0,0,0,0,0,0,0,0,-0.0752531205942372,0,0,0,0,0,0,0,0,0.325865607321165,0,0,0.180294818369316,0,0,0,0,0,0,0,0.12990876418851,0,0.124842029613611,0,0,0,-0.0985528381387786,0,-0.00722009838721049,0,0,0,0,0,0
X600176.SH,0,0,0,0.0072877700415147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.288350700516334,0,0,0,0.00604363889902093,0,0,0,0.0141695816596231,0,0,0,0.250497747967839,0,0,0.302374634361805,0,0,0.0264557113398415,0,0,0,0,0,0,0,0,0.0557586886912746,0.128102534063982,0,0,0,0,0.024127195341872,0,0,0,0,0,0
X601168.SH,0,0.0296902653088153,0.10153277424231,0,0.29761493790877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0154808812532503,0,0,0,0,0,0,0,0.589062794466482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0501422989208766,0,-0.00537241533617662,0,-0.0332058031348519,0,0,0,0,0
X600612.SH,0,0,-0.256714858992518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0397495847484202,0,0,0.00833833730415147,0,6.93889390390723e-18,0,0,0.273770756732151,0,0,0,0,0,0,0.316799023471312,0,0,0,0.0562546632933608,0.150798361483691,0.222316179621997,-0.00543274857347973,0,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0.161646846709655,0,0,0,0,0,0.0830464698032511,0,0,0,0,0,0,0,0,0.0209187611186591,0.0297969400606274,0,0.0329654023512115,0,0,0,0.116721210622222,0,0.0610839976323405,0.148833840238198,0,0,0,0.14471117510432,0,0,0,0.1253192803999,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0121620745193297,0,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.087855199356002,0,0,0,0,0.0195540712797632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.227786616502768,0.135996101472074,0.0074793764547163,0,0,0,0,0.00285004879061166,0.0494771238726225,0,0,0.0235843394878763,0,0,0,-0.00508269015110882,0,0,0,0,0,0
X002128.SZ,0,0,0,0,0.115981248010831,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0925665520940271,0,0,0,0,0,0,0,0,0,0,0,0.0866938764503488,0,0.0191608553822602,0,0,0,0.091614734106487,0,0,0.0214636953099033,0,0.0798541669085894,0,0,0,0.030480331254678,0,0,0.0182862378365369,0.0425294976475094,0,0,-0.00785881994007273,0,0,0,0,0,0
X600348.SH,0,0,0,0,6.93889390390723e-18,0.0498062316961234,0,0,0,0,0,0,0,0,0,0,0,0,0.100350583438711,0,0,0,0,0,0,0,0,0,0,0.0585779781144791,0,0.102783640525338,0,0,0,0.0921749378549449,0.0079234004217557,0,0,0,0.174730639633857,0,0,0,0,0.173341604122386,0,0,0,0,0,-0.0236036504081642,0,0,0,0,0,0,0
X600096.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0330436440384075,0,0,0,0,0.172734831094742,0,0,0,0,0,0,0,0,0.0300827624293817,0.143548324595562,0,0,0.164494631409957,0.0153897393873303,0,0,0,0,0,0.0296708585745178,0,0.177280350241499,0,0,0,0,0,0,0.103703801240017,0.119333878628851,0,0.0312872419891133,0,0,0,0,0,0,0
X600995.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.254592440102721,0,0,0,0.164141023767283,0,0,0,0,0,0.0649342332657451,0.0733113015495747,0,0,0,0,0,0.124047380132392,0,0.0157323621112548,0,0,-0.0152633003781675,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0,0.0665636691636741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0637582583702705,0,0,0,0.141360882529984,0,0,0,0,0,0,0.0727098658620132,0.0174490381730274,0,0,0,0,0,0,0,0,0.169412885011225,0,0,0,0,0,-0.013573669274267,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0.108443500250501,0,0,0,0,0,0,0.192312727402572,0.0903095716281904,0.275505363450637,0,0,0,0,0,-0.00915569615954961,0,0,0,0,0,0
X300037.SZ,0,0,0,0,0,0,0,0,0,0,-0.0184704698152697,0,0,0,0,0,0,0,0,0,0,0,0,-0.0694831742994127,0,0,0.163604873669719,-0.0458860575866668,0,0,0,0,0.383142013610866,0,0,0.0474311760608746,0,-0.16157515763134,0,0.00860261782101339,0,0,0,0,0,0.232935575356468,0.228107960906061,0,0,0,0,0,-0.0355026932386628,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0.4758280166887,0.0627173272907137,0,0.135356097654196,0,0,0,0,0,0,0,-3.46944695195361e-18,0.17558879098845,-0.141766997354153,0,0,0,0,0,0,-0.0361320781974899,0,0,0,0,0,-0.693690815783953,0,0,0.111337021026358,0,0,0,0,0,0,0,0,0,0,0.122658172153872,-0.169667509908684,0,0,0,0,0,0
Slope,0,0,-0.220681498152411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.530785098587659,0,0,0,0,0,0,0,0,0,0,0,0,-0.114215766292711,0,-0.00145037219692628,0,0,0,-0.539305194676608,0,0,0,0,0,0,0,0,0,0,1.27261393229697,0,1.13007480550771,0,0,0,0,0,0
TED,0.231810395815266,0,0,0.0854776941574842,0,0,0,0,0,0,-0.407133989200104,0,0,0,-0.184198749453879,-0.042301892429306,0,0,0,0,1.19773216974394,0,0,0,-0.121908827867086,0,0,0,-0.481576380002824,0,0,0,0,0,0,0,0,0,0.126215498088367,0.445027109242274,0,0,0,0,0,0,0,0,0,-0.143241020147874,0,0.900289160575222,0,0,0,0,0,0,0
RealEstate_excess,0.511258000250386,0,0,0,0,0,0,0,0,0.0364694443595548,0,0,0,0,0,0,0.0160004678019348,0,0,-0.108378351885215,0,0,0,0,0,0,0,0,0,-0.155864618839713,0,0,0,0,0,-0.089531879516885,-0.00855224086898128,0,0,0,0,0,0,0,0,-0.230714791116263,0,0,0,-0.00726128423580072,0,8.67361737988404e-19,-0.0251957304811621,0,0.232388812134555,0,0,0,0
MKreturn,0.14840289698025,-0.127115018281056,0,-0.0275136607133193,0,-0.0563675964437194,0,0.0519925479779103,0,0,0,0,0,0,-0.00889351582154076,0,0,0,-0.136571873162914,0,0,0,0,-0.0251403734738547,0,0,0,0,0,-0.00449744323486321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.113577049254493,0,0.00105351247843341,0.175805307551553,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000328469649160464,0,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000455503072414187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000185057442257346,0.00141488608137369,-0.000474646059049329,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00445504034250161,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,-0.00471745799151397,0,0,0,0,0,0,0.0002151211496341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00208915152171116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0043201021169696,-0.00162324912391627,0,0,0,0,0,0
