,X601857.SH,X600028.SH,X601088.SH,X600010.SH,X600011.SH,X600019.SH,X600585.SH,X601600.SH,X601898.SH,X600795.SH,X601991.SH,X600157.SH,X600688.SH,X600362.SH,X600111.SH,X600886.SH,X600027.SH,X600188.SH,X000883.SZ,X000709.SZ,X601992.SH,X600583.SH,X601158.SH,X000027.SZ,X000539.SZ,X600021.SH,X000898.SZ,X600352.SH,X600309.SH,X600307.SH,X000060.SZ,X000629.SZ,X000792.SZ,X600808.SH,X000825.SZ,X600489.SH,X600098.SH,X600863.SH,X002075.SZ,X600547.SH,X600008.SH,X600660.SH,X002353.SZ,X002470.SZ,X600578.SH,X600022.SH,X600219.SH,X000012.SZ,X000831.SZ,X600549.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000012.SZ,0,0,0,0.0488980569981884,0,0,0,0,0,0,0,0.0770982509809262,0.065343070937414,0,0,0,0,0,0,0,0,0,0,0.213726248059372,0,0.0655276789974694,0,0,0,0,0,0,0,0.0408299181080511,0,0,0,0,0.0434189156109062,0,0,0,0,0,0.0317878366358867,0,0,0,0,0,0,-0.0255820001744631,0,0,0,0,0,0,0
X000831.SZ,0,0,0,0.0299300979559175,0,0,0,0.0743118482707092,0,0.102803149047585,0,0.0891846659842532,0,0,0.277530220221828,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0.104674247416082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.185023109216083,0,0,-0.0108361993475212,0,0,0,0,0,0
X600549.SH,0,0,0,0,0,0,0,0.121724575461044,0.0267485870663199,0,0,0,0,0.186905647556593,0,0,0,0,0,0,0,0,0,0,0,0.0725847794586679,0,0,0,0,0.053167480479398,0,0,0,0,0,0,0,0.0951864434710122,0,0.0475261891562513,0,0,0.0144061820818433,0,0,0,0,0.295194879212711,0,0,0,-0.00980893640372088,0,0,0,0,0,0
Change_TY3M,0,0,0,-0.0177873055063394,0,0,0,0,0,0,0,0.0450179326628326,-0.0725219304077558,0,0,0,0,0,-0.115364899095922,0,0,0,0,0,0,0,0.0104293343706038,0,0,0,0,0,0,0,0,0,0.143813035086071,0,0,0,0,0,0,0,0.00963612014524769,0,0,0,0,0,0,-0.0387528385645515,-0.0324220230916395,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,1.19375555242261,0,-0.0115126862502575,0,0.514776099243081,0,0,0,0,0,0,0,-0.483630768740304,0,0,0,0,0,-0.520937024863874,0,0,0,0,0,0,0.51658816218046,0,0,0,0,0,0,0.796164813116505,0,0,0,0,0,0,0,0,0,0,-2.47129530334516,0,-1.17183389060113,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38777878078145e-17,0,0,0.142025608821747,0,0,-1.86731812355841,0,0,0,0,0,0,1.40879480094702,0,0,0.814026767306555,0,0,0,0.159567880267652,0.154827502924697,0,0,0,0,0,0,0,-0.656053450592535,0,0,-0.416687733621464,-0.609519662428509,0,0,0,0,0,0,0
RealEstate_excess,0,0,-0.00390997876224156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0743464567459543,0,0.158132072752036,0,-0.110625934388748,0,0,0,0,0,0,0,0,-0.0791130108538018,0,-2.16840434497101e-19,0,0,-0.332124322907269,0,0,0,0,0,0.21342708016642,0,0,0,0,0,-0.0354195556886855,-0.0426446732016494,0,0,0,0,0,0
MKreturn,0,0,0,-0.0447126155685224,0,0,0,0,0,0.278017758932369,0,0,0.166370266446831,0,0,0,0.0540349746697021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147925363640774,0,-0.124486514944905,0,0,0,0,0,0,-0.08719694968028,0,0,0,0,-0.0823943070245042,0,0,0.0211523843677736,0.0454125522912649,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,-0.00189875758847489,0,0,0,0,0,-2.03025723684338e-05,0,0,0,0.00914413231705685,0,0,-0.00778004593236889,0,0,0,0,0,0,0,0.00464425935512039,0.00562145828778636,0,0,0,0,-0.00229373464265053,0,0,0,0,0,0,0,0,0,0,0,0.000895380312666076,0.00630077585736367,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,-0.0039264660764968,0,0,-0.000635977033800673,0.000286535205854,0,0,0.0136868386449343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00510472148725293,0,0,0,0,-0.00457374590221923,-0.0123774060497369,0,0,-0.0190311284736186,-4.33680868994202e-19,0.00278891268622686,0,0,0,0,0,0,0,0,0,0,0.00320429745589561,-0.00105500976161844,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0.0231487408464766,0,0,0,0,0,0,0,0,0,-0.00636595058292179,0,0,0,0,0,0,0,-0.00362703598483984,0,0,0,0,0,0,0,0,0,0,-0.00230195098987398,0,0,0,-0.00521047617792785,0,0,0,0,0,0,0,0,-0.00279272651355773,0,0.0158069237862861,0,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0.00153446865393577,0,0,0,0,0,0,0.012340899043409,0,0,0,0,-0.00169728786641261,0,0,0,0,0,0,0,-0.00139230794562089,0,0,-0.00112863908287001,0,0,0,-0.00190352809239633,0,0.00128356328684557,0,0.00285755285716456,0,0,0,0,0,0,0,0,-0.00235428526994688,-0.00229745632409799,0,0,0,0,0,0
