,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600188.SH,X002466.SZ,X002460.SZ,X600585.SH,X000792.SZ,X601898.SH,X600011.SH,X600019.SH,X000301.SZ,X600111.SH,X600660.SH,X000708.SZ,X600010.SH,X600886.SH,X000877.SZ,X600547.SH,X601600.SH,X600795.SH,X002271.SZ,X601991.SH,X600426.SH,X600027.SH,X000983.SZ,X600803.SH,X600176.SH,X600362.SH,X000408.SZ,X601699.SH,X000723.SZ,X600096.SH,X600995.SH,X000786.SZ,X000629.SZ,X600348.SH,X600141.SH,X000933.SZ,X600219.SH,X600160.SH,X600985.SH,X002080.SZ,X600157.SH,X300073.SZ,X002353.SZ,X600378.SH,X600801.SH,X600489.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600362.SH,0,0,0,0,0,0.0440029645245342,0,0,0,0,0,0,0.0440780636922073,0.0303692557629877,0,0,0,0,0,0,0.0796683000559361,0,0,0.0975488100259917,0,0.00867356473468426,0,0,0,0,0,0.0506319700082278,0,0,0,0,0,0.0958593933034408,0,0.0741723734780205,0.138614239682098,0,0,0.0174003903274249,0,0,0,0,0,0,0,0,-0.00695541070323129,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0.478752920371659,0,0,0.0854364388358566,0,0,0,-0.0699772237961326,0,0,0.23817653995989,0,0,0,0,0,-0.073249911582794,0,0,0,0.112554820248803,-0.0704664756448131,0,0,0,0,-0.211954785898202,0,0.0640245691721149,0,-0.0208312001902586,0,0,0,0,0,0,0,0,0,0.102626682586769,0,1.73472347597681e-18,0,0,0,0,-0.00162204442681476,0,0,0,0,0,0
X601699.SH,0,0.0432961837467332,0,0,0.097780361504578,0,0.00932135534997925,0,0,0.0460506468733125,0,0,0,0,0,0,0.0782493188064268,0,0,0,0,0,0,0,0,0,0.376454499004078,0,0,0,0,0,0.0414341912182266,0,0,0,0,0.138055202732643,0,0.0969655534119679,0,0,0,0,0,0,0.0750298737530157,0,0,0,0,0.0737397195956289,0.00254231169724244,0,0,0,0,0,0
X000723.SZ,0,0.00865970488559095,0,0,0,0.180154460633848,0,0,0.0111343296277946,0,0,0,-0.022459644280214,0,0,0,0,0,0,0,0,0,-0.0716908426878358,0,0,0,0.0977535606434962,0.143776660006192,0,0,0,0.0878083341902243,0,0,0,0,0.0741140987892022,0,0,0.125862792868258,0,0.103278289456131,0,0.14823498379153,0,0,0,0,0,0,0,0,-0.0360381389633116,0,0,0,0,0,0
X600096.SH,0,0,0,0,0,0,0,0,0,0.336104618715005,0,0,0,0.0389700866789284,-0.0896975730518964,0,0,0,0,0,0,0,0,0,0,0,0.125228767713434,0,0,0,0,0.175316059523674,0,0,0,0,-0.00560892847062763,0.0097208145149483,0.484768201173048,0.05281283881125,0,0,0,0,0,0,0,0,0,0,0,0.0734154750394933,0,0,0,0,0,0,0
X600995.SH,0,0,0,0,-0.0665314191823926,0,0,0,0,0,0,0,0.0431178195505053,0,0,0,0,0.228085792607314,0,0,0,0,0,0,0,0.12383559888772,0,0,0,0,0,0.306924006260413,0,0,0,0,-0.0909448605533893,0.101907282648559,0.0663388712370715,-0.0680072051439465,0,0.36161062046492,0.158661648993264,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0.179557750400428,0,0
X000786.SZ,0,0,0,0,0,0,0,0.185837898469685,0,0.221137856714772,0,0.0206819949070221,0,0,0,0,0,0,0,0,0,0,0.317595396604173,0,0,0,0.00464783431091057,0,0,0,0,0,0,0,0,0,0,-0.124197188988072,0,-5.42101086242752e-20,0,-0.0414449577525083,0,0,0,0,0,0,0,0,0,-0.00664285465431479,0,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0.0491851630126104,0,0.668583273690076,0,0,0,0.0320487871506914,0,0,0,0.476168795193569,0,0,0,0,0,0,-0.225902454823222,0,0,0,0,0,0,0,0,0,0,0,0,-0.0623639450991442,0,0,0,0.0678310212838657,0.179972594984146,0,0,0,0,0,0,0.0227498406866095,0,0,0,0,0.0572419422398002,-0.0891545576643177,0,0,0,0,0,0
X600348.SH,0,0,0,0,0.400674878235743,0.036773283824148,0,0,0,0,0,0,0,0,0,0,0,-0.0973451526252728,0,0,0,-0.226392430965037,0,0,0,0,0,0,0,0,0.188402751070146,0,0,0.0184799036442507,0.180790778833043,0,0,0,0,0,0,0.306085160505103,0,0.123518789080611,0,0,0.137637529352504,0,0,0,0,0,-0.00464544040176169,0,0,0,0,0,0
X600141.SH,0,0,0,0,0.00324827900317034,0,0.119129405536741,0,0,0,0,0,0,0,0,0.0953621919483399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0158608698128551,0,0.359809161116077,0,0,0,0.0732372129446028,0,0.0435255945820013,0,0,0,0.118681743476789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000933.SZ,0,0,0,0,0.560244844675975,0,0.0120214783457123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045582949094833,0,0,0,0,-0.362808412254847,0,0,0,0.00962233436422611,0.317864122769928,0,0,0,0.0876848531913486,0,0,0,0.127316900075622,0,0,0,0,0,0.299859994207315,0,0,0,0,0.0268806597804824,0.0314682582496602,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0.0162947968530683,0,0,0,0.045674217215376,0,0,0.0722665767370359,0,0,0,0,0,0,0,0.0521201349005938,0,0.164757205121988,0,0,0,0,0,0,0,0,0,0,0,0,0.0421038271794849,0.0223681054182535,-1.73472347597681e-18,0,0.189164097836601,0,0.0591219436038354,0,0.0649223131456027,0,0,0.0809332609193907,0,0,0,0,-0.00975150771075119,-0.0114893810282727,0,0,0,0,0,0
X600160.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00390624721936017,0,0,0,-0.0835112425500944,0,0,0,0,-0.0293127096365819,-0.285827920495997,0,0.0829953228302973,0.104800880870617,0,1.0842021724855e-19,0.180355016650862,0,0,0,0,0,0.372366183115172,0,0.330015063177266,0,0,0,0,0,-0.215599782055728,0.0415173380589458,0,0,0,0,0,0
X600985.SH,0,0.000125316942855157,0,0.016984456623106,0,0,0,0,0,0.316664243247594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0308118483842632,0.0110584812229529,0,0,0,0,0.226122681502728,0,0,0.0152064256577269,0,0,3.46944695195361e-18,0.0762605901724198,0.0842293726830255,0,0,0,0,0,0,0.0260928357666891,0,0,0,0,0,0,0,0,0,0,0,0
X002080.SZ,0,0,0,0,0,0,0.188015479997016,0,0,0,0.0175943511492321,0,0,0.206624660003161,0,0.0626818921314321,0,0,0,0,0,0,0,0.0590837518002129,0,0.0530471302632823,0,0,0,0,0,0,0.168421095025162,0,0.139781352461614,0,0.0333226218270129,-3.46944695195361e-18,0,0,0,0,0,0,0,0.0863447154450048,0,0,0,0,0,0,-0.0256396715675412,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,-0.00606997928711024,0,0,0,0.17639740457548,0,0.0745538809860667,0,0,0,0.0590784332147342,0,0,0,0.0583907861642919,0,-0.00495463027348735,0,0,0,0,0,0,0,0,0,0.0604282722372234,0,0,0,0,0.0542629692654169,0,0,0,0.0422331881176005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X300073.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.0238999898752161,0.0602339288751447,0,0,0,0,0,0,0,0,0,0,0,0.101820149615802,0,0,0,0,0.226822268514616,0,0,0.131480806331679,0,0,0.13311759240864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0934037595597655,0,0,0,0,0,0,0
X002353.SZ,0.172640134987406,0,0,0,0.052439037858135,-0.019523972058332,0,0,0,0,0,0,0.0720469388084137,0,0,0,0,0,0,0,0,0,0,-0.135262333922763,0,0,0,0,0,0,0,0.367851063249478,0,-0.0447909874139122,0,0,0.0350337109141703,0.104955601873509,0,0.0054269206941943,0.0268133910876306,0,0,0,0,0,0,0.134812462947723,0,0,0,0,0,0,0,0,-0.0580073174560778,0,0
X600378.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.180338591115059,0,0,0,0,0,0,0,0,0,0,0,0,-0.0800094144799116,0,0,0,0,-0.113775188001481,0,0,0,0,0.119718552046067,1.73472347597681e-18,0,0.240079321456714,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,-0.00843959852175928,0,0,0,0,0,0
X600801.SH,0,0,0,0,0.125805799999103,0,0,0,0,0,0.0646711106163166,0,0,0,0,0,0,0,0,0,0.0350019222567528,0,0.0181519383109892,0,0,0,0,0,0,0,0,0,0,0,0,0.286026881776293,0.052132561661503,0,-3.46944695195361e-18,0,0.019389101861081,0,0,0,0,-0.0352424225780204,0.0324729603759414,0,0,0,0,0,0.0022906160240192,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.405152301323604,0.0116337219380429,0,0,0.0652562571914801,0,0,0.00922840585417162,0,0,0,0,0.0617910227663587,0,0,0,0,0.0291038880928454,0,0,0.036544933162079,0.0543656060045206,0,0,0.0144820703562482,0,0,0.0197153508581042,0,0,0,0,0,0.00268197874804893,0,0,0,0,0,0
Change_TY3M,0,0,0,0,-0.0553621749719361,0,0,0,0,0,0,0,-0.041903769039052,0.0539451861411755,0.163207938888308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.142811898330457,0,0,-0.051591109908586,0.0234246234123701,0,-0.0853065581003239,-0.024216135753752,0,0,0,0,0,0.0637853643314877,0,0,0,0,0,0,0,-0.0911904281516275,-0.0424236817418775,0,0,0,0,0,0
Slope,0,0,0,0,-0.00127020724862982,0,0,0,0,0,-0.195632103832398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0754223143555126,0,0,0,0,0,0,0,0,0.0831556764939048,0,0,0,-0.430320167001591,0,0.13662621866813,0,0,0,-0.0857617598633882,0,0
TED,0,0,0,-0.267411119148193,0,0,-0.12948172869077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00373928050096143,0,0,0,0.0954204673890729,0,0,0,0,0,0,0.0044945012682801,0,0,0,0,0,0,0,0,0,0.378809855726574,0,0,0,0,2.25089895273885,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,-0.0224866228421809,0,0.145231956907671,0,0,0,0,0,0,0,0,0,-0.0878151738174519,0,0,0,0,0,0,0,0,0,0,0,-0.0596596314484456,0,-0.0282530585682976,0,0.0736316923844034,-0.0609066871590583,0,0,0,0.129079302954462,0,0,0,-0.0266490703554941,0,0,0,0,0,0,0,0,0.0478245429969861,0,0
MKreturn,0,-0.108281371060848,0,0,0,0.0434147170794283,-0.0489615376319891,0,0,0,0,0.0304359220302316,0.106825901717057,-0.0460997126935972,0,0,0,0,0,0,0,0.0733458198929283,0,0,-0.0558080659969565,0,0,0,0,0,0,0,0,0,-0.0702286885035359,0,0.0034159389433231,0,0,0,0.0268612218571701,0,0,0,0.0620528127128088,0,0,0,0,0,0,0,-0.000784968632382018,0,0,0,0,0,0
MKvol,0,0,0,0,0,-0.00115385588230414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0028934073195499,0,0.00111004892574086,0,0,0,0,0,0,0,0,0,0,0,0,0.00466409620008692,0,0,0,0,0,0,0,0,0,-0.000910917600064303,0,0,0,0,-0.00381782549109663,0.00522381987719906,0,0,0,0.0235002970976829,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,-0.00631399469116747,0,0,0,0,0,0,0,0,0,0.0170387702795129,0,0,0,0,0,0,0,0,0.0290440712823041,0,-0.000199997000890496,0,0,0.0500168691908753,0,0,0,-0.0535014829921175,0,0,0,0,0,0,0,0,0,0,-0.160544188305633,0.161232402487986,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0.00490534482001183,0,0,0,0,0,0,1.0842021724855e-19,0,0,-0.000462990374021055,0,0,0,-0.0065059470110773,0,0,0.00589934456248317,0,-0.00560488178359749,0.00220632564116542,0.00595955307338763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00675594172108232,0,0,0,0,0,-0.0192068384174889,-0.0158284322133616,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00207237700892662,0,-0.000299551301863534,0,0,0,0,0,0,0,0,0,0.00244640872663105,0,0,0.000746462133114762,0,0,0,0,0,0,0,0.000886947607974099,0,0,0,0,0,-0.00584520355759191,-0.00740013581876942,0,0,0,0,0,0
