,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600019.SH,X600585.SH,X601898.SH,X600795.SH,X600688.SH,X601600.SH,X601991.SH,X600027.SH,X600188.SH,X600362.SH,X600886.SH,X600111.SH,X601992.SH,X600157.SH,X600623.SH,X600299.SH,X000792.SZ,X600660.SH,X000709.SZ,X601158.SH,X000898.SZ,X600309.SH,X002466.SZ,X600578.SH,X002075.SZ,X000539.SZ,X000883.SZ,X600583.SH,X000027.SZ,X600352.SH,X600547.SH,X600489.SH,X000630.SZ,X000629.SZ,X002470.SZ,X300072.SZ,X000959.SZ,X600098.SH,X000983.SZ,X000723.SZ,X600176.SH,X600160.SH,X601699.SH,X000012.SZ,X600021.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600489.SH,0,0,0,0,0,0,0,0.0805137177511536,0,0,0,0,0,0,0.0431417513487629,0,0,0,0,0,0,0,0,0,0,0,0,-0.00218108066097625,0,0,0,0,0,0,0.0166979163113327,0.576132752151866,0,0,0,0,-0.133808255447458,0.0997638098913764,0,0,0.129641091025456,0,0.0457802135652177,0,0,0,0,0.00897983818277676,0.0237655701490755,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0.138064752835161,0,0,0,0,0,0.159803334591643,0,0,0,0,0,0,0,0,0,0.227364216109425,0,0,0.0680723345259698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0515666068265711,0,0,0.0604792085932206,0,0,0.0417729447269731,0,0,0,0,0,0,-0.0685867997098534,-0.0171306927882909,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0.0332315153716976,0,0,0,0,0,0.0898785353330148,0,0,4.33680868994202e-19,0.329237746564211,0,0,0,0,0.00764581465524315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0521549080311706,0.121769973262348,0.0656166837760043,0,0,0,0,0,0,-0.108566276867501,0,0,0,0,0,0
X002470.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0644527245777649,0,0,0,0.404586425748153,0.0107424666671448,0,0.154303449397942,0,0,0.0744789246438484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0399344119255509,0,0,0,0,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0401089805123179,-8.67361737988404e-19,-0.0708165248669973,0,0,0.190152161004998,-6.93889390390723e-18,0,0,0,-0.206864213435058,0,0,0,0,0.109102301486884,0,0,0,0,0,0,-0.0786290650808445,0.183636151703912,0,0.380333826797317,0,0,0,0,0,0,0.0134122108810649,0.0316191410775045,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0.729039484626842,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128132289381461,0,0,0,0.0298732818880166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0606345526117805,0.0968645989452234,0,0.0341331772836498,0,0,0,0,0.0564488837013797,-0.048703368149746,0,0,0,0,0,0
X600098.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.257325058290106,0,0,0.120963230335787,0,0,0,0,0,0,0,0,0,0,0,0.0816684177494025,0.0649254101352636,0,0,0,0,0,0,0,0,0,0,0,0.216510608395786,0,0.00721788543553197,0,0,0,-0.0245799264947165,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0.206558670185083,0,0,0,0,0,0,0,0,0,0,0,0,0.0685408389827835,0,0.0103807575983142,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0252228446801206,0,0,0,0,0,0,0,0,0,0.236399862713844,0,0.0104615058208768,0.281238411316833,0.0541766686792582,0,0,0,-0.0506976678256667,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0.0969438667206946,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0754777585704381,0,0.0444910772851295,0,0,0,0,0,0,0,0,0,0,0,0.118660396026652,0,0,0.298821382709457,0.232084771178177,0,0,0,0.198609884542549,0,0,0.212712519291719,0,0,0.0718555856135422,0,0,0,0,0.080485270060614,-0.038879693036283,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0.0846558358856669,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0.213713214179282,0.122429027501891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101864854204572,0,0.078768638587984,0,0,0,0,0,0.0662471579112666,0,0.101042353081696,0,0,0.0779437718424982,-0.0332779538938278,0,0,0,0,0,0
X600160.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.189196541393342,0,0,0,0.530398023890994,0,0,0,0,0,0,0,0,0.197038204790304,0,0.124974354785226,0,0,0,0.0282653165199406,0,0.549062270992924,0,0,0,0,0,0,0,0,0,0,0,-0.014821499204368,0,0,0,0,-0.0278460568802338,0,0,0,0,0,0
X601699.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105630453137264,0,0,0,0,0,0,0,-0.0211420765447584,0,0.179449292139441,0,0.252100603256561,0,0,0,0,0,0,0,0,0,0,0,0.0336921587696713,0,0,0,0.0801856490743082,0,0.443181541029966,0,0,0,0,-0.0656255571924105,0,0,0,-0.0576163171649745,0,0,0,0,0,0
X000012.SZ,0,0,0,0,0,0,0,0.173872490463829,0,0,0,0,0,0,0,0,0,0,0,0,0.0878993909415122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0845699444518646,0,0,0,0.146344733712587,0.055723190789766,0.0583981373031055,0,0,0,0,0.150876406277843,0,0.0854639221725198,0,0,0,0,0,0,0
X600021.SH,0,0,0,0,0,0,0,0,0,0.00935324217324247,0,0,0,0,0.0196254153386907,0,0,0,0,0,0,0.215693036660244,0,0,0,0,0,0.0381261782238775,0,0.0445947465445731,0.229527795439187,0,0,0,0,0,0,0,0.0446283788632713,0,0,0,0.0744273848629441,0,0.0590230815804506,0,0.0698323131582642,0,0.0610772911070347,0,0,0,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0698072255732481,0.0750377050184557,0,0.0551596523116772,0,-0.00749007511763449,0,0,0,0,0,-0.0303197723220686,0,0.14164503154676,0.142591949606189,0,0,0,-0.0205116986491601,-0.0284866686814889,0,0,0,0,0,-0.019746761757373,0,0,0,0,-0.0961688694701407,0,0,0,0,0,0,0,0.118168239335064,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.313718948878251,-0.299866171442606,0,-0.255207625533872,0,0,0,0,0,0,0,0,0,0,0,0.399422017511527,0,0,0,0.133831636641618,-0.163814254372279,0,0,0,-0.713187651640797,0,0,0.108119366585376,0,0,0.379072108725474,-0.136454150638926,0,0,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0861267013960086,0,0,0,0,-0.225638367388245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0839974749785574,0,0,0,0,-0.310585445378883,0,-0.139545292705315,0,0,0,0,0.214160185661459,0,-0.162281220321791,0,0,0,0,0
RealEstate_excess,-0.35317353501992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0731943767265041,-6.93889390390723e-18,0,0,0,0,0,0,0,0,-0.0402760735970375,0,0,0,0,0,0,0,0,0,0,0,0,-0.0100658512706369,0.00511961618259403,0,0,-0.110610689479639,0,0,-0.023714244123111,0,0,0,0.0503559328629129,-0.00496402119893342,0,0.0886845669263783,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0489752622552176,0,0,0,0,0,0,0,0,0.010629216698086,0,0,0,0,0,0,0,0.0807469240627012,0,0,0,0,-0.300553931042488,0,0,0,0,0,-0.0222129602202981,-0.122721658746646,0,0,0,0.0997692561216291,0,0.654086922035239,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,-0.00226074671492535,0,0,0,0.00112637775006289,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00295703526259121,0,-0.0412139359056284,0,0,0,0,0,0,0,0,-2.23441955645851e-05,0,0,0,0,0,0,-0.00251714719635349,-0.00218477771989396,0.00875254187054827,-0.00474463870576035,0,0,0.0112965160329389,-0.0113657064491002,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00251937211645731,0,0,0,0,0,0,0,0,0,0,0,0,-0.00487413709269233,0,0,0,0,0,0,0,0,0,0,0.013123248457653,-0.0161405173566854,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,-0.00181233871463071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.126081239683093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00123242267615053,-0.00336504462278935,-0.000289839942733355,0.00306073589771914,0,0,0,0.00019177697768251,-0.00114732531506122,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0.000885260393665219,0,0,0,0,0.00104733989079351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023061035302333,0,0,0,0,0,0,0,0,0,0,0,0.00293371142964216,0,0.00206330295832242,0,0,0,0,0,-0.00527684480330231,0,0.00242456363779872,-0.00335772048945072,0,0,0,0,0,0
