,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X002460.SZ,X600585.SH,X600019.SH,X600111.SH,X000792.SZ,X600188.SH,X002466.SZ,X600010.SH,X601600.SH,X600660.SH,X000301.SZ,X601898.SH,X002271.SZ,X600011.SH,X000708.SZ,X600547.SH,X600362.SH,X600886.SH,X600426.SH,X600176.SH,X601991.SH,X300037.SZ,X000408.SZ,X000786.SZ,X600795.SH,X002080.SZ,X000825.SZ,X600219.SH,X600803.SH,X002353.SZ,X000959.SZ,X600688.SH,X002326.SZ,X600295.SH,X000723.SZ,X000983.SZ,X600352.SH,X000807.SZ,X000932.SZ,X600157.SH,X600141.SH,X601699.SH,X000898.SZ,X000027.SZ,X600027.SH,X600801.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000786.SZ,0,0,0,0.0516709559734105,0,0.202531003495829,0.0492748656981025,0,0,-0.177580632545538,0,0.0295712455593678,0.0590134574337752,0,0,0,0.354454219906852,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0.0719880328332858,0,0,0.0395462751634947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16416957003703,0,-0.0406774340832753,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.038830982033946,0,0,0.0390862391713672,0,0,0,-0.104297031210469,0,0,0.517256794876545,0,0.00397173835753111,0,0,0.0972901401653199,0,0,0,0,0,0,0,-0.0433024315422571,0,0,0,0,0,0,0,0,0,0,0.218380066301511,0.234565875461482,0,0.00798598118035312,0.031809958557304,0,0,0,0,0,0
X002080.SZ,0,0,0,0,0,0,0,0,0,-0.135045082221911,0,0,0,0,0.155382006629316,0,0,0,0,0,0,0,0,0,0,0.0411515081324666,0.0909407762587245,0,0.129791797545842,0,0,0,0,0,0,0.251770328836656,0,0,0,0,0,0.102047646816937,0,0,0.193215822949812,0,0,0,0,0,0,4.33680868994202e-19,-0.0082614939883505,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0.017961454300364,-0.0243407463432338,0,0,-0.0862559645082579,0.132211587085415,0,0,0.0553256273337952,0,0.0429580359647012,0,0,0,0,0,0,0,-0.0725267053237794,0,0,0,0,0,0,0,0,0.111562661362559,0,0,0,0,0,0,0,0,0,0,0.59987461952142,0,0,0.0956885653279988,0,0,0,0,0.121002179531239,0,0,0,0,0,0,0,0
X600219.SH,0,0,0,0,0.0664408142028973,0,0,0,-0.0439348129730784,0,0.0607743550993048,0,0,0,0,0,0,0,0,0,0.279443061782407,0,0,0,0,0,0,0,0,0,0.144969712546848,0,0,0,0,0,0.0192335732184314,-0.105288488968996,0,0,0,0.0348624862185379,0,0,0,0.29538711071583,0,0.136864452841623,0,0,0,0.0553593348726446,0.0345575985281381,0,0,0,0,0,0
X600803.SH,0.24990184389313,0,0.0826234427851315,0,0,0,0,0,0,0,-0.0660720572987887,0,0,0,0.18103523165889,0,0,0,0.148320370147051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.217096403909597,-0.103621813703195,0,0.0350731616664609,0,0,0,0,0.0150645806495672,0,-0.029762629703141,0,0,0,0,0,0.0215346234712964,0,0,0,0,-0.010020614429709,0,0
X002353.SZ,0.140634707877501,0,0,0,0,0,0,0,0,0,-0.105954658119126,-0.0341793938469781,0,0,0,0,0,0,0.0236614250642969,0,0,0,0.139656782834643,0,0,-0.0137052706166518,0,0,0,0,0,0,0,0,0,0,-0.0774156598094597,0.00898639876284995,0,0,0,0,0,0,0.233988473611892,0,0,0.203941652768681,0,0,0,-0.0189442060901186,0,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0,0,0,0,0.00831002331600474,0,0.106713797578465,0.167153927913611,0,0.0809914610313064,0,0.0429784318197456,0,0,0,0,0,0,0,0,0,0,0.10446511637171,0,-0.00192624225919891,0.157010919504712,0,0,0,0,0,0,0,-0.0950955330048307,0,0,0.175173130737284,0,0,0,0,0.0125772795997171,0,0,0,0,0,0,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0.238972345873215,0,0.064560691952564,0.0131774539781438,0,0,0.0146816790344116,0,0,0,0,0,0,0,0,0,0,0,0,0.074380313293461,0,0,0,0,0,0,0,0,0,0,0.0875343334782892,0.0549504938247957,0,0,0,0,0,0,0,0,0.0601243305639561,0.0831896407035307,0,0,0,0,0,0,-0.0553819217086424,0,0
X002326.SZ,0,0,0,0,0.0965443928346195,0,0,0,0,0,0.161034219395738,0.262258997814397,0,0,0.0556239904871688,0,0,0,0,0,0,0,0,0,0,0.172520991344391,0.00113521628795185,0,0,0,0,0,0,0,0,0,0,0.074456724574422,0,0,0,0,0,0.195555400170428,0,0,0,0,0,0,0,0,-0.0066025642116769,0,0,0,0,0,0
X600295.SH,0,0,0,0,0,0,0,0,0.126197762545317,0,0,0.0658905998793574,0,0,0,0,0,0,0.107612378781901,0,0,0.0929332243472338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0.0827310048810572,0,0,0,0,0.243869453109114,0,0,0,0,0.0645285627407099,0,0,0,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,0.167992689570629,0,0,0,0,0,0,0,0,0,-0.0393194341782663,0,0,0,0,0.0863320288297884,0,0,0,0,0,0,0,0,0,0,0,-0.0193787352560117,0,0,0.10341730693578,0,0,0,0.336346596590233,0,0,0,0,0,0,0,0,0,0,0.0745900879068363,0,0,0,0.18048620791777,0,0
X000983.SZ,0,0,0,0,0,0,0,0,0,0.069033348765077,0,0,0,-0.0304995729346415,0,0,0,0.176512056210058,0,0,0,0,0,0,0,0,0,0,0,0,0.0272455018242571,0,0,0,0,0,-0.0647397037429067,0.156361336271889,0,0,0,0,0.250327918569068,0,0,0.318042719115628,0,0,0.00220839713253217,0,0,0.0247026090127084,0.0171177279698991,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0.0615550913845013,0,0,0,0,0,0,0,0,0,0,0,0.0187218144884921,0,0,0,0.0669766305395458,0,0,0,0.0679244428634268,0,0,0,0,0,0,0,0,0,0,0.168069648804977,0,0,0,0,0,0,0,0,0,0,0,0.138696963431358,0,0,0,0,0,0,0,0,0
X000807.SZ,0,0,0,0,0,0,0,0.0927084868152601,0,0.0142920260445363,0,0,0,0,0,0.0792814999340649,0,-0.026265828069647,0,0,0.403596995917365,0,0,0,0,0,0,0,0,0,0.0180360142010648,0,0,-0.148842889460609,0.164256702891089,0,0,0.111295897951988,0.167007857843727,0,0,0,0,0,0,0.000691814858052721,0.0625527357125856,0,0,0,0,0.0234990442402925,0,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0,0,0.0263724838591633,0,0,0.0474054161316823,0,0.00348545331132802,0,0,0,0.0700895483489669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00851917534465021,0.102242226250227,0,0.0189859497773394,0,0,0,0,0.571340478270213,0,0,0,0,0.024675552693659,0,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0.108996792026933,0,0,0,0,0,0,0,0.153167393573154,0,0,0.100303203704204,0,0,0,0,0,0,0.100261117527298,0,0,0,0,0,0.07625626374328,0.031210090831561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0427744096432644,0,0.0879802678110197,0,0.0526764419292925,0,0,0,0,0,0,0
X600141.SH,0,0,0,0,0.194433068650433,0,0,0,0,0.0864627030883619,0,0,0,0,0.0763527240463849,0.0276988823725733,0,0,0,0,0,0,0.0205939444530201,0,0,0.147262497118529,0,0,0,0,0,0.330780861153389,0,0,0,0,0,0.189212516490755,0,0,0,0.0256370904871675,0,0,0,0,0,0,0,0,0,0.0254157185045317,0,0,0,0,0,0,0
X601699.SH,0,0,0,0,0.0584451031949602,0,0,0,0,0.266807692787543,3.46944695195361e-18,0,0,0,0,0.222457630306498,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0204489636465695,0.10265309564217,0,0,0,0,0,0,0,0.00686603359669213,0.407146452774798,0,0,0,0,0,0,0,0,0,0,0,-0.148252599731643,0.142775459983456,0,0,0,0.00595730146983608,0,0
X000898.SZ,0,0,0,0,0,0,0.140716416482435,0,0,0,0,0.0686467324508187,0,0,0.0868137405984754,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00321126212852199,0,0.17371687498289,0,0,0,0,0.0766752431149972,-0.00386812373785878,0,0.0856936630097051,3.46944695195361e-18,0,-0.00562866933774247,0.566306400640694,0,0,-0.0509717880152066,0,0,0,0,0,0,0,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0561008747311836,0,0,0,0.101425535699768,0,0,0,0,0,0,0.0243122048865491,0,0,0,0,0.0136445746777618,0,0,0.0311254376924539,0.138022129592942,0,0,0.077772868593989,0,0,0,0,0,0,0.13608161893585,0,0,0,0,0,0,0.0907519482315935,0,-0.0486133920478851,0,0,0,-0.0619858730532133,0,0
X600027.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.249359972316234,-0.0302199340633641,0,0,0,0,0,0.0969901247772493,-0.0256776010102214,-0.0427643158000394,0,0.382178087317523,0,0,0,0,0,0,0,0,0.109521972113597,0.0811207679744894,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0.0309026208489267,0,0,0,0,-0.0440699156638363,0,0
X600801.SH,0,0,0,0,0,0.581823632828003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.145814472276116,0.0126417276874057,0,0,0,0,0,0,0.00825638234723287,0.025005451838626,0,0.0459249864705397,0,0,0,0.0137029060801583,0.0719500448887428,0,0,0,0,0,0,0,0,0,0,0,-0.197073171346843,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,-0.0657382517601153,0,-0.0550492282863327,0,-0.0823121802368423,0,0,0,0,0,0,0,0,0,0,0,-0.0931265743725465,0,0,0,0.0538002213679502,0.0288989084662442,0,0,0,0.0363981827803616,0,0,-0.00207599473602161,0,0,0,0,0,0,0.0664600718494466,0,0,0.172331557895574,-0.0827836810936346,0,0,0,-0.100062241020408,0,0,0,-0.152365622882142,0,0
Slope,0,0,0,0,0,0,0,0.100801870050552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.111425100754018,0.048700188570565,-0.0319992615875779,-0.152298387238347,0,0,0,0,0,0,0,0,-0.0375256710931369,-0.0217733854574958,0,0,0.809627673402211,0,0,0,-0.164673342452798,0,0
TED,0,0,0,0,0,0,0,0,0.108798697639444,-0.00278460160007309,0,0,0,0,-0.1178687009161,0,0,0,0,0,0,0,0,0,0,0,0.0833016513047656,0,0,-0.108321272910625,0,0,-0.129539626109233,0,0,0,0,0,0.0520575148020816,0.067827978001527,0,0,0,0,0,0,0,0,0,0,0,0.776596575472207,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0.0423328150330358,-0.0480787094282914,-0.0203786180627974,0.0553381574691522,0,0,0,0,0,0,0,0,0,0,-0.00644397626546778,0,-0.142492656578884,0,-0.0503597514427934,0,0,0,0,0,0,0.0102262599819474,0,0.0126831588540359,-0.0395381973143212,0,0,0,0,0,0,0,-0.00887157265165268,0,0,0,0,0.0338718505661699,0,-0.0275905254312181,0,0,0,0,-0.0445401660831395,0,0
MKreturn,0,0,0,0,0,0,0,0,-0.0966663608212789,-0.0167124323200916,0,0.0403944618405217,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0753032483806274,0,0.0110242523168024,0,0,0,0,0,0,0.0540311529709956,0,0.0493665844111658,-0.0239509425275316,0.0387056063038235,0,0,0,0,0,-0.00805376408829542,0,0,0,0,0,0,-0.00738706078947339,-0.00885342591140278,0,0,0,-0.0190311493055789,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,-0.000480178341689284,0,0,0.00122195372468645,-0.00121263107591581,0,0,0,-0.000282413589800946,0,0,0,0,0,0,0.00149034485193493,0,0.000549777159111285,0,0,-0.00116310936910606,0,0,0,0,0,0,0,0,-0.000647953263849114,0,0,0,0,0.0020473712807344,0,0,0,0,0,0,-0.00534446774263314,0,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,-0.17237922081497,0,0,0,0,0,0,0,0,0,0,-0.0237604688703865,0,0,-0.0324153531910378,0.00300831372557663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0989745690240772,0,0,0,0,0,-0.112463739926134,0.081521222414782,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,-0.0011387403951891,0,0,0,0,-0.00355647042859285,0,-6.7762635780344e-21,0,0,-0.000470064633679826,0,0,0,0.000183506997733321,0,0,0,0,0,0,0.00505521067226882,0,0,0,0,0,0,0,0,0,0,1.98419214370299e-06,0,-0.00254924288293723,0,0,0,0,0,0,0,0,0,0,0,0,-0.0100330726685898,0,0,0,0,0.00587381295261668,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,-0.00433574727949637,0,-0.00903908088214082,0,0,0,-0.00783131318751816,0.00272569213698637,0,0,0,0,0,0,0.0039582559157856,0,0,0,0,0,0,0,0.00598577769826644,0,0,0.00591819041148097,0,0,0,0,0,0.00143481734458069,0,0,0.00238275882308302,0,0,0,0,0,0,0,0,0.016398633802097,0.0111319026640799,0,0,0,0,-0.0282525528843192,0,0
