,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600019.SH,X600585.SH,X600688.SH,X601898.SH,X601600.SH,X600795.SH,X601991.SH,X600027.SH,X600111.SH,X600547.SH,X600157.SH,X600362.SH,X600886.SH,X600188.SH,X002466.SZ,X601992.SH,X600623.SH,X600309.SH,X600489.SH,X000792.SZ,X600299.SH,X600660.SH,X300072.SZ,X600549.SH,X601158.SH,X002075.SZ,X600583.SH,X000883.SZ,X000723.SZ,X000709.SZ,X600352.SH,X002407.SZ,X000539.SZ,X000898.SZ,X002460.SZ,X000027.SZ,X000630.SZ,X002470.SZ,X000761.SZ,X000012.SZ,X000060.SZ,X000983.SZ,X600219.SH,X600021.SH,X600176.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002460.SZ,0,0,0,0,0,0,0.114761944913744,0.0137559609648516,0,0,0,0,0,0,0,-0.0108306096294087,0,0,0.0658190766896338,0.479418983983366,0,0,0,0,0.184432691061072,-0.165884903687936,0,0,0.0174164373783194,0,0,0,0,-0.0197660673994511,0,0,0.452277235036138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0466140356603524,0,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0.00666282100927934,0,0,0,0,0,0,0,0,0,0,0.0695772706143412,0,0,-0.0233144325639202,0,0,0.108688606262024,0.00142135964087055,0,0,0.0035783279220501,0.0379646967008068,0.0131548542761245,0,0,0,0,0,0.016804783211441,0.285922495499688,0,0,0,0,0.120455935101331,0,0.0412360020231923,0.0466880726678549,0.00926468482064582,0,0,0,0,0,0,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0265293554750658,-0.0299075450667557,0.34679358379883,0,0,0,0,0,0,0,0,0.121724013503239,0,0,0,0,0,0,0,0.0389236993875903,0,0,0,0,0,0.0733611007105735,0,0,0,0,0.0709560862110908,0,0,0,0,0,0,-0.0187367774446885,0.073510467395312,0,0,0,0,0,0
X002470.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0824542836162242,0,0,0,0,0,0,-0.0425532601853628,0,0,0,0,0,0.076665816031087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.223079233542964,0,0.0632228639120085,0,0,0.200132222191535,0,0,0.00946715280000686,0.00394691644343418,0.0628825519086483,0,-0.103860867974273,0,0
X000761.SZ,0,0,0,0,0,0,0,-0.365414114693424,0,0,0,0,0,0,0,0.103650180089077,0,0,0,-6.93889390390723e-18,0,0,0.440302172642211,0,0,0,0,0,0,0,-0.0146519618728596,0,0,0,-0.310750289033581,0,0,0,0,0,0,0,0,0,0,0.022867324599506,0.207793590963735,0,0,0,0,-0.174988926226565,0,0,0,0,0,0,0
X000012.SZ,0,0,0,0,0,0,0,0.0260791067205351,0,0,0,0,0,0,0,0,0,0,0.0918575688764762,0.0170136814631048,0,0.0242439024820191,0,0,0.194381920656975,0,0,0.0158446235952777,0.0290440146153293,0,0.154978260377335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000060.SZ,0,0,0,0,0,0,0,0.0646586690363782,0,0,0,0,0,0.0623157395466328,0,0,0.278856357315039,0,0,0,0,0,0,0.09581565442616,0,0,0,0.0762961264941587,0.15151713571777,0,0.134625775844138,0,0,0,0,0.041567702692219,0.0609338845648537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0,0,0,0,0,0,0.20063400474124,0,0.0842532319744674,0,0,0,0,0.325781775599742,0,0.310786835684234,-0.0982427840937108,0.0784795449037571,0,0.113009619202351,0,0,0,0,0,0,0,0,0,0.176412490027242,0,0,0,0,0,0,0,0,0,0,0,0,0.135068826711186,0,0,0,0,0,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0.100142838050263,0,0,0,0,0,0,0,0.128860883057077,0,0,0,0.01996617907966,0,0.115714144306625,0,0,0,0,0,0,0,0.13775359455127,0,0,0,-0.0859221369347149,0,0,0.134918365207075,0,0,0,0,0,0,0.0506358364170513,-0.110748630273524,0,0.154358771587475,0.154241831444324,0,0,0,0.0770396345675987,0.0914627068841299,-0.103835602979266,0,0,0,0,0,0
X600021.SH,0,0,0,0,0,0,0,0,0,0,0,0.150371067666749,0,0,0.0251891374330888,0,0,0,-0.0539318467153966,0.0754253950094841,0.039654481423098,0.0192827249883183,0,0,0.0292970866788156,0,0,0.151145866277658,0,0,0.0390012429189348,0,0.151166875330858,-0.0478085189551581,0,0.228427096670496,0,0.0672180104316615,0,0,0,0,0,0,0,0,0,0,0,0.139113546084831,0,-0.0397686294102051,0,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0210522382469617,0,0,0.244030683208487,0,0.0749056772343494,4.33680868994202e-19,0,0,0,0,0,0,0.237722275138337,0,0,0,0,0,0.0320749377737776,0.164589029790495,0.0642002652043986,0,0,0.0650065539779415,0,0,0.0119545073352589,0.0536304801039136,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,-0.0165021517161708,-0.0457909048293057,0,0,0,-0.0755739343425523,0,-0.0230028976466775,0,-0.015682815474977,0,0.176519900295686,0,0,-0.011758305668069,0,0,0,0,0,0,0,0.0160368769360198,0,0,0,0,0,0,0,0,0,0,0.0329284008203231,0,0.036071212143997,0,-0.0170302593852478,-0.0625804110624186,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0.131550960433062,-0.0258174528395677,0,-0.453957168792409,0,0,0,0,0.0204167985692593,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,-0.0130792926798939,0,0,-0.00611589918397981,0,0,0,0,0,0,0,0,0.110595308940923,0,0,0,0,0,0,0,0.17319092303369,0,-0.19135542939546,0,0,1.24519231165535,0,-0.0666140275324795,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127293202060356,-0.122462668725891,0,0,0,0.0937673190916893,0,-0.089119388482222,0,0,0,0,0,-0.0234147879164314,0,0,0,-0.162075900522747,0,0.0935348010359198,0,0,0,0,0,0,0,0,0,0.332605058474624,0,0,0,0,0,0,-0.246980831397419,0.637699504338423,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0100012062098139,0,0,-0.246656194034225,0,-0.0667774057216264,-0.0139439287668814,0,0.0194347670734049,0,0,0,0.105143951398739,0,-0.0666686850176791,0.0270543983892847,0,0,0,0,0,0,0,1.0842021724855e-19,0,0,0,0,0,0.0502570134447327,0,0,0,0,4.33680868994202e-19,0,-0.194271945779223,0,0,0,0,0.347274448367047,0,0,0,0
MKreturn,0,0,0,0,0,0,0.0675596123714718,0.0350083446880983,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00767467905043889,0,0,-0.0272566398379767,0,0,-0.0175773661124892,0.0224968473160114,0,0,0,0,0,0,0,0.0702911476112215,0,0,0,0,0,0,-0.110401391739076,-0.120915848447743,0.0271981251354043,0,0,0,0,0,0,8.67361737988404e-19,0.72216504442498,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00424009588957247,0,0.000968972071277185,0,0,0,2.71050543121376e-20,0,0,0,0,-0.00320479957342428,0,0,0,0,0,0,0,0,0,0,0,-0.00349080077222967,0,0,0,0,0,0,0,0,-0.000588694529342255,0,0,0,0,-0.19842065766306,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0481713879632688,0.0369286413233144,0,0,0,0,0.0169914007660711,-0.00774794176922854,0,0,0,-0.0296980181616461,0,0,0,0,0,0,0,0,0,0,0,0,-0.0806658893675611,0,0,0,0,0,-0.0137605966096955,0,0.0317517798812333,0,0,0,0,0,-0.0011565666870001,-0.127837542917029,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0.00968350823542711,0.0337460799008447,0,0,0,0,0,0,-0.0903157200566266,0,0,0,2.16840434497101e-19,0.0502433361731332,0,0.0130662672130925,-0.14663731553723,0,-0.0594010521792226,-0.00363020927325834,0,0,0.0207177011706516,0,0,0,0,0,0,0,-0.0337482885451606,0,0,0,0,0,0.15737437793955,-0.00161302318682037,0,0,0,0,0,0,0,-0.0385094230597146,0,0,0,0,-0.0494975868201598,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0.00312967589353255,0,0,0,0,0,0,0,0,0,0,0.0184239056907569,0,-0.0129625406310494,0,-0.00534782550765635,0,0,0,1.0842021724855e-19,0,0,-0.0314638678707984,0,0.0134689930562242,0,0,-0.00977868463057401,0,0,-0.00932714819539434,0,0,0,0,0,0,0.00276498986843346,0,0,0,0,0,0,0,-0.0847760459726042,0.103278129154128,0,0.00907684762216141,0,0,0,0
