,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X002460.SZ,X600585.SH,X600111.SH,X002466.SZ,X600019.SH,X000792.SZ,X600660.SH,X000877.SZ,X600010.SH,X000301.SZ,X600188.SH,X002271.SZ,X000708.SZ,X600011.SH,X600547.SH,X601600.SH,X601898.SH,X600362.SH,X600176.SH,X600886.SH,X600426.SH,X002080.SZ,X600803.SH,X002326.SZ,X000408.SZ,X300037.SZ,X600219.SH,X600399.SH,X000723.SZ,X600688.SH,X000786.SZ,X601991.SH,X600141.SH,X600795.SH,X000825.SZ,X600352.SH,X300073.SZ,X600096.SH,X600489.SH,X002407.SZ,X002353.SZ,X002409.SZ,X600157.SH,X600516.SH,X000831.SZ,X600486.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600660.SH,0,0,0,0,0,0,0.0316612696895849,0,0,0,0,-0.216414876079318,0,0,0,0.0358354220031172,0.00869504186829503,0,0,0,0,0,0,-0.00970090786435309,0.0241125392622329,0.113702903442686,0,0,0,0,0,0,0.00208461935689611,0,0,0,0,0,0,0,0,0.0664141098166257,0,8.67361737988404e-19,0.0631356521889605,0.220098227106523,0,0,0.0605915955690636,0,0,0.0278379663646818,0,0,0,0,0,0,0
X000877.SZ,-0.0180171832224266,0,0,0,0,0.461728276293835,0,0,0,0,0,0,0.133878612996452,0,-0.0807616657854109,0,0,0,0,0,0,0,0,-0.0841524041359969,0,0.0409212673077729,0.032619727814494,0,0,-0.0327323627042723,0.0448890613461465,0,0.0300859982755961,0.0791633378445302,0,0,0,0.0365274665196824,0,0.280933480433536,0,0,0,0,0,0,0.0500835035366348,0,0.0337234137384637,0,0,0,0.0260138626086683,0,0,0,0.0444932234095813,0,0
X600010.SH,0,0,0,0,0,0,0.374590192150742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00373452984136546,0,0,0,0,0,0,0.185828631338303,0,0,0,0.00544493464963317,0.18982063517605,0,0,0,0.0076784509831147,0,0,0,0,0,0.0894773531425163,0,0,0,0.0350484280382011,0,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0,0.044591943773077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.265181974702822,0.14028959822454,0,0,0,0.0839940672278962,0,0.205479791651127,0,0.0478790821474444,0,-0.212413035786156,0.178444808234004,0,0,0,0,0.060722857280458,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,-0.00658726588603652,0,0,0,0,0,0
X600188.SH,0,0,0.133741400120775,0,0,0,0.0175773122150011,0,0,0.105071797040742,0,0,0.087149874033313,0,0,0,0,-0.171468057471384,0,0.0133680643870461,0.4069437218091,0,0,0,0,0,0,0.073787903440949,0.0594564933043594,0,0,0,0,0,0,0,0,0,0.333034234273776,0,0,0,0,0,0,0,0,0,0.087570952114896,0,0,-0.0449444983812,0,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0,0,0.0518685938342134,0,0,0,0,0,0,0,0,0,0,0,-0.0765668971563604,0,0,-0.00378371670339171,0,0,0,0,0,0,0,0.0514245419168147,0.997067337236882,0,0,0,-0.156030542399841,0,-0.0645398704487814,0,0,0,0,0,0,-0.0129886390933655,0.0443264906812945,0,0,-0.0114616930647104,0,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0,0.0362482752069489,0.103515285202895,0,0,0,0,-0.028747311987398,0.0419376137887263,0.0674598485803449,0,0,0,0,0.0633293654045813,0.0210894544365181,0,0,0,0,0,0,0,0,0,0,0,0,0.0646786976575646,0,0,0,0,0,0,0.0605764047771407,0,0,0,0,0,0.182298913377432,0,0,0,-0.000919694680078852,0,0,0,0,0.127956763171399,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119478734679675,0,0,0,0,-0.0800293763832779,0,0,0,0,0,0.078016338635345,0,0,0.0318904560472298,0,-0.055200242638386,0.0935213435351591,0,0,0,0.66228676949939,0.0910683141301309,0,0,0,-0.124971623866822,0,0,0,0.0804147783295489,0,0,0,0.263209524942975,0,0,0.0314827031908054,0,0,0,0,-0.113936005065786,0,0
X600547.SH,0,0,0,0,0,0,0,-0.00455749165763487,0,0,0,0,0,-0.0533372071565831,-8.67361737988404e-19,0,0,0,0,0,0,0,0,-0.078193322745737,0,-0.0468873318310049,0,0.0397988431920602,-0.0792588530069383,0,0,0,0,0,0,0,0,0,0,0,0,0.0553532331476046,0.360263612552256,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,-0.0490395586212993,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0.152612904410526,0.104540840348568,0,0.0965910427157507,0,0,-0.0204136250508102,0,0,0,0,0,0,0,0,0,0.210961491981066,0,0,0,0,0,0,0,0,0,0,0.267658150119845,0,0,0.0897203491441229,0,0,0,0,0,0,0.0127523794560999,0,0,0,1.73472347597681e-18,0,0,0,-0.017513920696924,0,0
X601898.SH,0,0,0.581289941062185,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0.124741989850967,-0.130060818383869,0,0.0960011136654051,0,0.131698349995193,0,0,0,0,0,0,0,-0.0465373461188359,0,0,0,0,0,0.0145109854848543,0,0,0,0,0.0501157003469337,0,-0.0788316306340413,0,0,0,0,0,0,0.0701730707836162,0,0,0,-0.0881520875080277,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0.0595358124241281,0,0,0,0,0,0,0,0,0.0744679785634762,0,0,0,-0.0299523147770837,0,0.0824117373111198,0,0,0,0,0,0,0,0,0,0,0.224690246039806,0,0,0,0,0,0,0,0,0,0,0,0.347663418356808,0,0,0,0.145379868718778,0,0,0,0,-0.0194510775724594,0,0,0,0,0.0022167175065505,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0379522265982601,0.00832083814848742,0,0,0.184945280413796,0,0.135122110866901,0,0.0282168220865656,0,0,0,-0.000576717368649667,0.0287247323155177,0,0.0590076289188681,0,0,0,0,0,0.249712379767767,0.0141040709601126,0,0,0,0,0,0,0,0,0,0.0089146173290171,0,0,0,0,0,0,0
X600886.SH,0,0,0.126375452038478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0120048509395477,0.141904347619957,0,1.38777878078145e-17,0,0.373145060430394,-0.10214719383481,0.217164074886601,0,0,0,0,0,0,0.212793016719997,0,0,0.163132759580597,-0.0811547862220207,0,0,0,-0.00785985294881964,0,0,0,0,0,0
X600426.SH,0,0,0,0,0,0,0.047588234186639,0,0.0992192441728444,0,0,-0.0699079544421123,0,0,0.0658394509147071,0,0,-0.0986350352946829,0,0.230163996820356,0,0,0,0,0,0,0,0,0,0,0,0,0.0660531546941371,0,0,0,0,0,0,0,0,0,0,0.0193393959683646,0.181178955803797,0,0,0.01427925143257,0,0,0,0,0,0,0,0,0.0365935121263699,0,0
X002080.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.185151649472528,-1.73472347597681e-18,0,0,0.0915794424638293,0,0.0825755328947914,0,0,0.172946307169763,0,0,0,0,0,0,0,0,0,0,0.0366110012901287,0,0,0,0.207691762250178,0,0,0,0.0950642216148753,0,0.0944777242298422,-0.0674221718505896,0,0,0,0.0118247863959557,0,0.0894597928997133,0.0474465044969202,0,0,0,0,0,0,0
X600803.SH,0,0,0.122522878364111,0,0,0,0,-0.0504613843969952,0.136060546162035,0,0,0,0,0,0.052403932617441,0,0,0,0,0,0,0,0,0,0.0309397357430061,0.276636640130812,0,-0.0376472351493136,0,0,0,0,0.148554448426252,0.157004377725573,0,0,0,-0.194035958921707,0,0,0,0,0,0,0.0831724630604846,0,0,0.0213042065250107,0,0,0,-0.00394560917720522,0,0,0,0,0,0,0
X002326.SZ,0,0,0,0,0.0461156044732636,0,0,0,0,0,0,0,0.280593949063001,0.592232772245233,0,0,0,0,0,0,0,0,0,0,-0.172249962353855,0,0,0,0,0,0,0,-0.0768579566500608,0,0,0,0,0,0.189612294491207,0,0,0,0,0.042077075848111,0,0,0,-0.129846247407625,0,0,0,0.0698441941321546,0,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0.0250918951106618,0,0,0.371635218244134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119526549223233,0.0861839696513901,0,0,0.0451166810939388,0,0,0.112560677045647,0,0,0,0,0,0,0,0,0,0.0611755536448476,0,0,0.0936898752227537,0,0,0,0,-0.021252518724619,0,0,0,0,0,0,0
X300037.SZ,-0.0253608400897244,0,0,0,0.323830732078308,0,0,0,0,0,0,-0.115967462902541,0,0,0,0,0,0.226129874085449,0,-0.0066729429544398,0,0,0,0,0,0.0425995166192344,0,0,0,0,0,0.144716958413043,-0.0324522956903913,0,0,0,0.0137178530859435,0,0,0,0,0.0304164079096437,0,0,0,0,0,0,0,0,0,0,-0.118293698784961,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0.0425227734288395,0,0,0,0,0,0,-0.0241142731531014,0,0,0,0,0.151837381107593,0,0.412503660259166,0,0,0,0,0.00348068064993914,0,0.0512805717514085,0,0,0,0,-0.0838104725168101,0,0.160933850961626,0,0,0.238812649130609,0.102844027748883,0,0,0,0,-0.0156354698048862,0,0.0574595471618138,0,0,0,0,0.0652005460161255,0,0,0,0,0.153880691411815,0,0
X600399.SH,0,0,0,0,0.182172893520857,0,0.129471153415482,0,0,0,0,0,0,0,0.0805409236054891,0,0,0,-0.210898345138289,-0.148384421845449,0,0,0,0.0427834848295717,0,0,0,0.0180968016054114,0,0.108110010458487,-0.0549762502736363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0451686726212308,0,0,0.0266962391544332,0,0,0,-0.0660436912152351,0,0,0,0,0,0
X000723.SZ,0,0,0.037411971034366,0,0,0,0.0482346741927227,0.108252440003885,0,0,0,0,0.147473569520737,0.0441705908539488,0,0,0,-0.331434359359348,0,0,0.117011049218445,0,0,0,0,0,0.108861864382885,0,0,0,0,0,0,0.0053098304420642,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171533485768738,0,0,0,0,0,0,0,0,0.149354623554123,0,0
X600688.SH,0,0.0717520726101467,0.0849017060744649,0,0,0,0,0.0710586603342741,0,0.181876331116312,0,0,0,-1.73472347597681e-18,0,0.131654193773454,0,0.0167030199612729,0,0,0.0258339714246923,0.122354717454018,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0.150737238393502,0,0,0,0.029814944642613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.116162682375206,0,0
X000786.SZ,0,0,0,0,0,0.188530259479254,-0.123333905315078,0,0,0,0,0,0,0,-4.33680868994202e-19,0.329884707559848,0,0,0,0,0.246029676258519,0.0732492598482081,0.0520294422281498,0,0,0,0,0,0,0,0.104399922232248,0,0,-0.0150884558190511,0,-0.0550709463222213,-0.0483928591904774,0,0,0,0,0,0,0,0,0,0,-0.160390925364771,0,0,0,-0.00721006214905816,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0739098022988569,4.33680868994202e-19,0,0,0.206197934908538,0,0,0,0,0,0,0,0,0,0,0,0.0437998548038625,0.030086598287131,0,0,0,0,0,0,0.330838595282764,0,0,0,0,0,0,0.066056850776728,0,0,0,-0.0240721501643842,0,0,-0.002454159729175,0,0,0,0,0,0,0
X600141.SH,0,0,0,0,0.0868081097094605,0,0,0,0,0,0,0,0,0.0831642934423278,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0323047910346342,0,0.202070191426081,0,0,0,0,0,0.138203650567658,0,0,0.129228565988083,0,0,0.440738521059341,0,0,0,0,0,0.172135476708515,0.235179933359537,0,0,0.110378020457441,0,0,0,0,-0.0322490063258399,0,0
X600795.SH,0,0,0,0,0,0,0.0520315032084687,0,0,0,0,0.249292975878693,0,6.93889390390723e-18,0,0,0,0.202936735571857,0,0,0,0,0,0,0,0.195205921320508,0,0,0.0471596815735055,0,0,0,0,0,0,0.440002286260512,0,0,0,0,0,0,0,-0.0810792262412436,0,0,0,0,0.0174324743287414,0,0,0,0,0,0,0,0.0710423394488884,0,0
X000825.SZ,0,0,0,0,0,0,0,0,0.136080017296706,0,0,0,0,0,0,0,0.239136327735931,6.93889390390723e-18,0,0.229209437650929,0,0,0,0,0,0.0494735841563462,0,0.0138774570458625,0,0,0.223926470451637,0,0,0.0652971705812397,0,0,0,0,0,0,0.0923581382408615,-0.0374368589588458,0,0.103218958626188,0.0614956126032352,0,0,0,0.0772944048648178,0,0,-0.00863988192988711,-0.0346639486141391,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0.254928579236661,0,0,0.0108983290696978,0,0,0,0,0,0,0,0,0.0552468685429209,0,0,0,0,0.179026146574201,0,0.0257322686698221,0,0,0,0,0,0,0.0124258771413699,0,0,0,0,0,0,0,0,0,0.0463065091467663,-0.113022129604578,0,0,-0.0461321509828662,0,0,0,0,0,0,0
X300073.SZ,0,0,-0.112415080489665,0,0.346043855197152,0,3.46944695195361e-18,0.0368402013649604,0,0.0443345073613994,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0382246892626586,0,0.0304253262166714,0,0,0.229104020177126,0,-0.0934877027940503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0206042437232022,0,0,0,0,3.46944695195361e-18,0,0
X600096.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.055118387652346,0.194454704968603,0,0.145266811561768,0,0,0.0454541515077072,0,0,0,0,0.285379521913693,0,0,0,0.0334740795524671,0,0,0,0,0,0,0,0.466728563405981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0201335953172318,0,0,0,-0.039896787912678,0,0
X600489.SH,0,0,0,0,0.0183119026164799,0,0,4.33680868994202e-19,0.0103037648729275,0,0,0,0,0,6.93889390390723e-18,0,0,0,0.172752556204413,0.0282848635339427,0,0.0162586774199031,0,0,0,0,0,0.0192384261734466,0,0,0.15839263161526,0,0.0557801847493679,0,0.0656969790522207,0,-0.133389869135162,0,0,0.0312756201038244,0,0,0,0,0,0,0,0,-0.00848821036848749,0,0,0,0.0194301857396656,0,0,0,-0.0487823315849876,0,0
X002407.SZ,0,0,0,0,0,0,0,0.311978891415879,0,0,0,0,0,0,-0.042966720756129,0,0,0,0,0,0,0,0.169820370538733,0,0,0.0579350630289876,0,0.260703175610556,0,0,0,0,0,0,0,0,0,0,0,0,0.190243167619195,0.127201851991041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0304752099161681,0,0
X002353.SZ,0,0,0,0,0,0,0,-0.0338562043325371,0,0,0,0,0,0.0392973560930394,0.00346491440320907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113775454950584,0.201076957699183,0,0,0.164751477836678,0,0,0,0,0,0,0,0,-0.0367241082564657,0,0,0,0,0,-0.00728910778704792,0,0,0,0,0,0,0
X002409.SZ,0,0,0,0,0,0,-0.0438821128097615,0,0,-0.0654225908475266,0,0.0853850395529974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0011572753667622,0,0,0,0,0.0603817136323999,0.0316963867118689,0.103156779792024,0,0,0,0,0,0,0,-0.0800196335210822,0,0,0,0.0614602933691198,0,0,0,0,0.133887132921728,0,0
X600157.SH,0,0.00837733419977824,0,0,-0.0425842918228478,0,0,0,0,0,0,0.197643931508128,0,0,0,0,0,0,0,0,0.0597212219496283,0.26403128775589,0,0,0.0815398100700595,0,0.163842905076812,0.108468282035878,0.0594446509064745,0,0,0,0.0411197237084035,0,0,0.1159841465783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0324313963508042,0,0,0,0,0,0
X600516.SH,0,0,0,0,0,-0.0459046100920844,0,0.18273236210753,0,0.0890419060854712,0,0,0.086090368151105,0,0,0,0.189592392535818,-0.0312460994407714,0,0,0,0,0,0,0,0,0,0.0101603662220878,0,-0.0482594084577295,0,0,0.183217867256905,0,0,0,0.0454258187209241,0,0,0,0.0765539592297827,0.258766817244498,0,0,0,0,0,0,-0.170043995158805,0,0,0.03871685557504,0,0,0,0,0,0,0
X000831.SZ,0,0,0,0,0.0628583025923691,0,0.441664050083668,0,0,0.0241561679154384,0.160977330353944,0,0,0,0.00327326387557331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147106212283933,0,0,0,0.111973861199642,0,0,0,0,0,0,0,0,0,0,0,-0.00596832984002123,0,0,0,0,0,0
X600486.SH,0,0,0,0,0,0.0240116447465046,0,0,0,0,0,0,0,0,0,0,0.0573403159686358,0,0,-0.0183401170192179,0,0,0,0,0,0,0.0463546259956806,0,0,0,0,0,0,0,0,0,-0.109967281009359,0,0,0,0,0.11001818478623,0,0,0,0,-0.191656617287908,-0.0231906035075277,0,0,0,0.0248492709031369,0,0,0,0,0.161136717635104,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,-0.0973736161502159,0,0,0,0,0,-0.0423820333543545,0,0,0,0,0,0,0,0,0.0983047691008566,0.133403353056039,0,0,-0.0602143151786371,0,0,0,0,0,0,0,0,0,0,-0.0273509299125342,0,0,0.0874990119391607,0,0,0,0,0,0,0,0,-0.108441939086852,0,0,0,-0.0845217116021997,0,0
Slope,0,0,0,0,0.0811076222416982,0,0,0,0,0,0,0,0,-0.0287154108313885,0.0865480520959446,0,0,0,0,0,0,0,0,0,0,0,0.0778032424842371,0,-0.24368740312371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0232809988234241,0,0,0,0,0,0,0,1.05316661249669,0,0,0,-0.193561040842364,0,0
TED,0,0,0,0,0,0,-0.0534490931874527,0,0,0,0,0,0,0,0,0,0,0.0725478148969794,0,0,0,0,0,0,0,0,0,-0.12958565017526,0,0,0,0,-0.010201126334494,0,0.0268144661311405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.811984584053231,0,0,0,0,-0.197064807907895,0,0
RealEstate_excess,0,0,0,0,0,0,0,-0.0662024929751935,0,0,0,0.0283246916742282,0,0.0497420512875446,-0.0278484866680476,0,0,-0.0200077506807937,0,0,0,0,0,0,0,0,0,0,0,-0.0497551816425427,0,0,0,0,0,-0.0972653088530298,0,0,0.0298770949210469,0,0,0.0116528768522903,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,-0.0664435336790935,0,0
MKreturn,0,0,0,0,-0.0204822647321115,0,0,0,0,-0.00682988285927911,0,0,0,0,0.010182055316878,0,0,0,0,0.00435444285968807,0,0,-0.0265506973921747,0,0,0,0,0,-0.0553593935677862,0,0,0,0,0,0,0,0,0,0,0,0,0.0225228797057712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0.00100613327356899,0,0,-0.00159910783416306,0,-0.000586975594636378,0.00221499438738412,-0.00397417833393878,0,-0.00103088095348626,-0.000787886743575921,0,0,0,0,0,0.00108368439258315,0,0,0,0,0.000562482941709451,0,0,0,0,0,0,0,0,0,0,0,0,0.000929710779475494,0.00179495907238926,0,0.00133753700102207,0,0,0,0,0,0,0,0.00231570005472243,0,0,0,0,0.00112447517073678,0,0
CarbonVol_Shenzhen,0,0,0,0,0,-0.0903219766147392,0,0,-0.118217490522489,0,0,0,0,0,-0.182569463986203,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0972282930806983,0,0.00524219464228554,0,0,0,0,0,0,0,0.0722341312978293,0,0.00718485965430658,0,0,0,0,0.0803993558091288,0,0,0,0,0,-0.101260687781229,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,-0.0040599618967338,-0.000545813854540881,-0.00111921975789047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000495995994313331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000525009235863052,0,0,0.00394677747170883,0,0,0,0,0.00313158851387418,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00133812805089917,0,-0.0178810231079906,0.00259791922630347,0,0,0,0,0.000322965864479436,0.00160144262758444,0,0,0,0,0,0.00544848451256559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00993493607893433,0,0,-0.000730935679844849,0,0.00292159468148936,0.00531185704111971,0,0,0,0,-0.0328973842431082,0,0
