,X601857.SH,X600028.SH,X600585.SH,X601088.SH,X600309.SH,X600547.SH,X600019.SH,X000708.SZ,X600011.SH,X002271.SZ,X600801.SH,X002460.SZ,X601898.SH,X000792.SZ,X600010.SH,X600886.SH,X601600.SH,X600688.SH,X600660.SH,X000786.SZ,X600362.SH,X600188.SH,X600795.SH,X601991.SH,X600352.SH,X601992.SH,X600027.SH,X600299.SH,X600111.SH,X600489.SH,X600176.SH,X000723.SZ,X002075.SZ,X002466.SZ,X600426.SH,X000401.SZ,X000553.SZ,X600126.SH,X002353.SZ,X601158.SH,X000898.SZ,X600219.SH,X600516.SH,X600583.SH,X000932.SZ,X000883.SZ,X600486.SH,X000709.SZ,X600529.SH,X000027.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000723.SZ,0,0,0,0,0,0,0,0,0,-0.0300740872493464,0,0.0787270444822488,0,0,0,0,0,0,0,-0.0322541518287749,0,0,0,0,0,0,0,0,0,0,0,0,0,0.240211523172742,0.193126937532695,0,0,-0.0498091264256086,0,0,0,0,0.536213031630286,0,0,0,0,0,0,0,0,0,-0.0524638708815095,0,0,0,0,0,0
X002075.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0.150704239037814,-0.26990842679787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.482569466278548,-0.0522746563431814,0,0.126121114379838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00191053599562804,-0.00269006031195653,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0.233808427700336,0,0.0604205440916618,0,0,0,0.142598677455205,0,0,0,0,0,0,0.224883061773552,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0.00518372656426615,0,0,0,0,0.0238053106466129,0.287054124037631,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,-0.00340884465759416,0,0,0,0,0,0
X600426.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.212443941066967,0.238227666439509,0.0101167180676779,0,0,0.076000971601627,0,0,0.0510167406082621,0,0,0,0,0.287838330191813,0,0,0.0484424686793889,0,0,0,0,0.0195802169680863,-0.00761507186599898,0,0,0,0,0,0
X000401.SZ,0,0,0,0,0,0,0,0,0,0,0.725664008582065,0,0,0,0,0,0,0,0,0.083789120559406,0,0,0,0,0,0.0366658729231011,0,0.0734063368845039,0,0,0,0,0,0.000952465561114592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0187068919060997,0.0133634257189511,0,0,0,0,0,0
X000553.SZ,0,0,0,0,0,0,0,0,0.188417618266349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0915111351162404,0,0,0,0.19916236437068,0.23622329696732,-0.0125407131527749,0.011018826503823,-0.0975177160463432,0,0,-0.221706050512639,0,0,0,0,0,0,0,0.447835724416103,0,0,0,0,0,0.0286067495027141,0,0,0,0,0,0
X600126.SH,0,0,-6.93889390390723e-18,0,0,0,0,0.48286984006441,0,0,0.402909048117963,1.73472347597681e-18,0,0,0,0,0,0.00774328111195094,0,-0.0982845475721679,0,0,0,0,-0.416291468537062,0,0,0,0,-0.182172667859781,0,0.254752212337617,0,0.0687893862703942,0,0,0.0562246112302107,0,0.0574037473727233,0,0,0,0,0,0,0,0,0,0,0,0,-0.00491953935660688,0.00868431341927154,0,0,0,0,0,0
X002353.SZ,0,0,0,0,0,0,0,0.0857108094205981,0,0,0,0.103028795712547,0,0,0,0,0,0,0.0688344511029091,0,0,0,0,0,0,0,0,0,0,0,0,0.0449737764131738,0.077979338140589,0,0.457209562745161,0,-0.0424564604287131,0.038932514605687,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0325930770851327,-0.0111169537894204,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0.0142978898284727,0,0,0,0.0313488189744375,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103149201447169,0,0.0300777822664851,0,0,0,0.0195646260886314,0.0437188422236105,0,0,0.0712117401474353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00894317720581001,-0.0121569983127262,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0,0,0,0,0,0.1012226907074,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0780863560955639,0,0.101107987849373,0,0,0,0,0.0249928911227016,0.0310139793868424,0,0,0,0,0.0177687427850797,0,0,0,0,0.057937460933818,0,0.0961484318864836,0,0,0,0,0,0,0.0159488790212951,0,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0200475170973497,0,0,0.0601523490690083,0,0,0.199971308361388,0,0,0,0,0.0211277608085562,0,0,0,0,0,0,0,0,0,0.045272251463318,0,0.203204166043821,0,0,0,0,0.0569686299893861,0,0.00314522208207664,-0.00867928771798466,0,0,0,0,0,0
X600516.SH,0,0,0,0,0,0.112927437330204,0,0,0,0,0,0.0710833587719551,0,0,0,0,0,-0.0171670815865547,0,0,0,0,0,0,0,0.0748421614772302,0,0.130450333997646,0.0953806189381058,0,0,0.176284874554506,0.034005865063429,0,0,0,0.0932980392754636,0,0,0,0,0,0,0,0,0,0,0,0.13576541093527,0,0,0,-0.0464768452426812,0,0.0308441985942295,0,0,0,0
X600583.SH,0,0,0,0,0,0,0,0.0896606056479258,0,0,0.250068672243377,0.0156620863313201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.165853408542926,0,0,0,0.0205937041335257,0.0460937295884467,0.0410310918265227,0,0,0,0,0.129143738783546,0,0,0,0,0,0,0,0.0401229595155443,0,0,0,0,-0.0230309753772767,0,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0383619642247543,0,0,0,0,0,0,0,0,0.032825016990148,0,0,0,0,0,0.0492145380371049,0,0.14525110524528,0,0,0,0.0684399412007164,0,0,0.157986039722939,0,0,0,0,0.152544313012775,0.121973845950364,0,0,0,0,0,0,0,0,0,0.0135886313550846,-0.0183802092985915,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0.076648764141152,0,0,0,0,0,0.0786904176269972,0,0,0,0,0,0,0,0,0.198201210481766,0,0.151429779293902,0,0,0,0,0,0,0.00120346340997619,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0.339482421975388,0,0.0116109409729796,0,0,0,0,0,0,0
X600486.SH,0,0,0,0,0,0,0,0.124559799459459,0,0,0,0,0,0,0,0,0,0.110397405611427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.289366826796801,0,0.355110952681392,0,0,0,0,0.0440622414278225,0,0,0,0,0,0,0,0,-0.0213533084383561,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0.00447514978425727,0,0,0,0,0.129871754298002,0.0835263644261663,0.152483919313663,0,0,0,0,0.0379070214778464,0.00942529519808125,0,0,0,0,0,0,0,0,0,0,0.0038800145265999,0,0,0,0,0,0,0,0.0163301824917,-0.00723830973968569,0,0,0,0,0,0
X600529.SH,0,0,0,0,0,0,0,0,0,0,0,0.144613049115145,0,0,0,0,0,-0.143515779096469,0,0.060418800581759,0,0,0,0,0,0,0,0,0,0,0,0,0.0498963454007998,0.0506116438175543,0.36746144974977,0,0.00200116717625796,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0412519476247271,0.0160029083336621,0.000143027047812105,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0284022146822645,0,0,0,0,0,-5.42101086242752e-20,0,0,0,0,0,0.0316705801701726,0,0.221349584234287,0.0712104919640826,3.46944695195361e-18,0.0101650589867612,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103481946983897,0,0,0,0,0,0,0,0,0,-0.0162272435368128,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0.416329314125931,-0.131854285898446,-0.0674697068257775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.435523993394365,0,0,-0.105725666776291,0.479215264903084,0,0.132803046191801,0,0,0.230552918221688,0,0,0,0,0,0,-0.103819451996231,0,0,-0.468630609830292,0,0,0,0,-0.0901899813275682,-0.00887731838944659,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0.400983163255057,0,0,0,0,0,0,0,0,0,-0.225428477934036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.251595790744672,0,0,0,0.33457678993612,-0.26759790333963,0,0,0,0,0,0,0,0,0,0,0,0,-0.513960505711503,0,0.166042239286452,0,0.981887948318133,0,0,0,0
TED,0,0,0,0,0,0.452910660714648,0,0,0,0,0,-0.304821377421709,0,0,0,0,0,0.0194867525130513,0.0964199490512425,0.250323216256411,0,0,0,0,0,0,0,0,0,0,0,0,-0.108755060096272,0,0,0,0,0.220550540083798,0,0,0,0,0,0,0,0,0,0,0,0,-0.881272464528974,-0.279468857804066,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,-0.0652123425179967,0,-0.0378475113693396,0,0,0,-0.00742489829131602,0,0,0,0,0,-0.0435526397027662,0,0.0592392771477991,0,0,0,0,0,0,0,0,0,0,0,0.0340604124964574,0,0.0343757849726626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0663534836545269,0.00659704770946871,-0.00412719576913945,0,0.0800262798347588,0,0,0,0
MKreturn,0,0,-0.146559038546226,0,0,0,0,0,0,-0.0665845430407354,0,6.93889390390723e-18,0,0,0,0,0,0.0793994004150343,0,0,0,0,0,0,0,0,0,0,0,0,0,0.189311856796627,0.0229815090947986,0,0,0,0,0,-0.0502457437676204,0,0,0,0,-0.0803607680375851,0,0,0,0,0,0,0.215315861268238,0.034125668545016,0.0161989220966501,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,-0.0205760639083178,0,0,0,0.049412293954878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0327628992699404,0.0106787076851419,0,0,0,0,0.00178629908281503,-0.028241388644452,0,0,0,0,0,0,0,0,0,0,0,-0.0254471406001426,0.00632590060769944,-0.0103105695959144,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,-0.020865577314404,-0.0019692815426249,0,0,0,0,0,0,-0.0198242188005235,0.00878310018606158,0,0,0,0,0,-0.0177950771207768,0,-0.00472407974431923,0,-0.026529057513819,0,0,0.0608526242795744,0.015156766154262,0,0,0,0,0,-0.0618559296572276,0,0,0,0,0.0177000555728547,0,0,0,0,0,0,-0.0827964779036071,-0.0143036937543111,0.00440654613057254,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0.00388748547780136,0,0,0.00766753580911021,0,0,0,0,0,-0.00817157223167265,0,0.00275248280824866,0,0,0,0,0,0,0,0,0,-0.00596675993633239,0,0,0,0,0,0,0,0.0176782050425028,0.00417166153616115,0,0,0,0,-0.0019577728757338,-0.00514595115253939,0,0,0,0,0,0,0,0,0,0,0,0,-0.00112396382901059,-0.00578392894046035,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,-0.00153087421217619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00524910227170724,0,-0.00187247451020329,0,-0.000134529443743807,0,0.000953563600570731,0,0,-0.00160617451651838,0.000688144437632845,0.00479801273612008,0,0,0,0,0,0,0,0,0,0,0,0,0.00679921532886625,-0.00134585486778366,0,0,0,0,0,0
