,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600019.SH,X600547.SH,X600011.SH,X000708.SZ,X601898.SH,X600660.SH,X600010.SH,X600886.SH,X601600.SH,X600362.SH,X002460.SZ,X600188.SH,X600801.SH,X002466.SZ,X600352.SH,X600795.SH,X601991.SH,X000786.SZ,X600688.SH,X002271.SZ,X600111.SH,X600176.SH,X601992.SH,X000723.SZ,X002353.SZ,X600027.SH,X600583.SH,X600516.SH,X600426.SH,X000898.SZ,X600299.SH,X600489.SH,X600219.SH,X601158.SH,X000709.SZ,X000883.SZ,X600612.SH,X000553.SZ,X000792.SZ,X000629.SZ,X000027.SZ,X000630.SZ,X002080.SZ,X600808.SH,X000825.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000723.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.201887556637797,0,0,0,0,0,0,0,0,0,0,0,0.447122255229228,0,0,0,0,0.290129157980216,0.0241525664304435,0,0,0.0950938046737672,0,0,0,0,0,0,0,0,0,0,0.221382892248505,0,0,0,-0.0261928679597448,0,0,0,0,0.0280099320234749,0,0
X002353.SZ,0.19715300919361,0,0,0,0,0,0.234628890116922,0,-0.12359388089647,0,0,0.056745764769281,0,0,0,0,0,0,0.0708616179873002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.168871440096738,0,0,0,0,0,0.158283954111217,0,0,0,0,0,0.0118092528108583,0,0,0,-0.0291243023191898,0.0583950555056575,0,0,0,0.0461154031096874,0,0
X600027.SH,0,0,0,0,0,0,0,0.24136211622432,0.0131345583381492,0,0,0,0.0338496013347182,0,0,0,0.058639200359422,0,0,0.121765219013075,0,0,-0.0210914630138083,0,0,0,-0.0405621806756557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0600293586116173,0.0729913605573325,0,0,0,0,0,0,0.0246882734873891,0,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,-0.17858416490459,0.100553924369283,0,0,0,0,-0.0228284918056688,0,0,0,0.143479464712666,0,0,0.0774430190164299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0164200226228212,0,0,0,0,-0.000621319685161607,0,0
X600516.SH,0,0,0,0,0.00434165871410947,0,0,0.0117088738536182,0,0,0,0,0,0.453903294088587,0.19936270329367,0.0569826323597522,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0364667311287155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00345892951182998,0,0,0,0,0,0
X600426.SH,0,0,-0.0449199118186438,0,0,0,0,0.12589129768696,-0.00590753129147223,0,0,0,0,0,0,-4.33680868994202e-19,0,0.0934131264389787,0,0,0,0,0,0,0.0727883657261369,0,0,0,0.133421657826894,0,0,0,0,0,0,0,0,0,0,0,0,-0.0723175687215223,0,-0.117261044192574,0.137860441886871,0,0,0,0,0,0,0,0.0124000362027456,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0.314047721898446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12529424673827,0,0.0347487019469977,0,0,0,0,0,0,0,0,0,0,0.0558270451947801,0,-0.141694529145185,0,0,0,0,0,0,0,0.306790919361256,0,0.0224625692898345,-0.00889918190079194,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0,0,0.0239709197369535,0,0,0,0,0,0,0.0260104070426161,0,0.086141623981723,0,0,0,0,-0.127773968135904,0,0,0,0.299289159754246,0,0,0,-0.0166411567577276,0,0,0,0,-0.0341704514472909,0,0,0,0,0,0,0,0.0229128175697334,0.180095932506791,0,0.132938395913399,0,0,0,0.0499775269491951,-0.0302317357168138,0,0,0,0,0,0
X600489.SH,0,0,0,0.0354984965212962,0,0,0.748883083397057,0,0,0,0.0419443341423946,0,-0.00373611670617131,0,0,0,0,0.039236267078274,-4.33680868994202e-19,0,0,0,0,0.0810889848507868,0,0,0,0,0.0773839868630165,0,0,-0.0635408601117001,0,0.0348016134678446,0,0,0,0,0,0,0,0.00311613901984315,0,0,0,0,0,0.171924803015227,0,0,0,-0.0365769799073273,0.0342343012975826,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0.0313204790148238,0,0,0.0517530535216018,0,0.158524014867954,0,0.0145501652534946,0,0.0446036108018417,0,0,0,0,0,0,0,0,0,0,0.085856877101983,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0.0381937714871229,0,0,0,-0.0336114103044277,0,0,0,0,0,0,0
X601158.SH,0,0,0,0.020800389143406,0,0,0,0,0,0,0,0,-0.0294896280671676,0.0680010755924466,0,0,0,0.0693707285365093,-0.105652451511971,0,0,0,0,0,0,0,0,0,0,0.0542516628111278,-0.0491874120103889,0,0,0,0,0,0,0,0,0,0,-0.0537550247479997,0,0,0,0.303272975279399,0,0,0,0,1.73472347597681e-18,-0.00495744589466008,0.00551534328433151,0,0,0,-0.0234922861947347,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0370957590256422,0.114775234445228,0,0,0,0,0,0,0,0.0129652852657713,0,0,0.159701258999346,0,0.0304877475881893,0,0.13428367550749,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170481288704359,0,0,0.0218609457315641,0,0,0,0,0.0214726393827077,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0620458071096695,0,0,0,0.00514848340524277,0,0,0,-0.0754508049550372,0,0,0,0,0,0,0,0,0,0.0421798633579548,0,0,-0.0326129573454932,0,0,0,0,0,0,0,0,0,0,0,0.0439823955163649,0.291998733526404,0.0221472980466904,0,0.0139512178599659,-0.00698558013799926,0,0,0,0,0,0
X600612.SH,-0.166571599099564,0,0,0,0,0,0.390151188217562,0,-0.0307003552831228,0.0913886714944228,0,0,-0.0468652325543741,0,0,0,0,0.054280719064169,0.0198672481942875,0,0,0,0,0,0,0,0,0,0,0.0806265551372988,0.0733623391866848,-0.0967870358746095,0,0,0,-0.115166063355703,0,0,0,0,0,0,0,0.0618313737526201,0,0,0,-0.0217926065022602,0,0,0,0,0.0212203948901341,0,0,0,0,0,0
X000553.SZ,0,0,0.0364207623623384,0,0,0,-0.0245266259060527,0.0295963440439341,-0.0428582030795889,0,0,0,0,0,0,8.67361737988404e-19,0,0.0793143669857715,-0.029146689583496,0,0,0,0,0.254185159612448,0,0,0.0457160600263719,0,0,0,0,0,0,0,0,0.228067328991078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.174615018706096,0.00734312823081361,-0.0176226069913726,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,-0.155041877464497,0,0,0,0,0,-0.132937143799601,0.087831779722,0,0,0.229156888943498,0,0,0,0,-0.502646542635385,0,0,0,0,-0.16725442296304,0,0.136198398087397,0.45989988225154,0,0,0,0,0,0,0,0,0,0,0,0,0.293120690596892,0,-0.0957167178045823,0,-0.141143147033999,0,-0.0417027524550332,-0.0347770007522688,0.0534765149969935,0,0,0,0,0,0
X000629.SZ,0,0,0.142667572162069,0,0,0,0,0,0,0.0203893972619648,0,0,0,0,0.0373419334960722,0,0,0,0,0.0707413816565356,0,0.418082520260029,0,0,0,0,0,0,0,-0.172264724764549,0,0,0.00305674656912158,0,0,0,0,0,0,0,0,0,0.00836572648433938,0.0843716022277014,0,0,0,0,0.0395098413822125,0,0,0,0.00420356524858824,0,0,0,0,0,0
X000027.SZ,0,0,0,0,3.46944695195361e-18,0,0,0,0,0.0385615601401211,0,0,0,0.0576056221795303,0,-0.0204628836922211,0,0.00490616120892584,0,0,0,0,0,0,0,0,0,0.222675069880855,0,0,0,0,0,0,0,0.0327398868524855,-0.00210626218964192,0,0.432611951459464,0,0,0,0,0,0,0,0,0,0,0,0,-0.0200081292032045,-0.00816682266073801,0,0,0,-0.0397248531756039,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0.0745331598017814,0,0,0,0,0.0187773080784862,0.0844162539733481,0,0.170176878778602,-0.0106865292269852,0,0,0,0,0,0,0.0257951572123656,0,0.0410218410030204,0,0,0,0,0,0.0881195093655512,0,0,0,0,0.0160574992941748,0,0,0,0,0,-0.0280672621716914,0,0,0,0,0,0,0,-0.0202657148025923,-0.00185346543966709,0,0,0,-0.0259158538221552,0,0
X002080.SZ,0,0,0,0,0,0,-0.0494976927952233,0,0.0646003283854103,0,0,0,0,0,0,0,0,0.0653650318779129,0,0,0,0,0.23401907354214,0,0.0800044509208518,0,0.301520406454806,0,0.0591659114671141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0460966457058703,0,0,0,0,0,0,0,-0.0161604830401033,0,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0,0,0.00950180743307144,0,0,0.165268194149199,0,0,0,0,0.152919927979844,0,0.0221284182439002,0,0,0,-0.0279321795227922,0,0,0,0,0,0,0,0,0,0.0530404510703806,0,0,0,0,0,0,0,0,0,0,-0.0234172427508264,0,0,0,0,0,0,0,0.0236858032173605,-0.00348794603394588,0,0,0,0.0336874695843885,0,0
X000825.SZ,0,0,0,0,0,0,0,0,0.0086248523044674,0,0,0,0,0,0,0,0.092995309599273,0,0,0.21129223917464,0,0,0,0,0.0446062847591948,0,0,0,0,0,0,0,0,0,0.321390588643386,0,0,0,0,0,0,-0.043905919925713,0,0,0,0,0,0,0,0,0,0.0118736312680451,-0.0150709806803603,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,-0.0241005401228952,0,0,0.042761624880795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0437219413818184,0,0,0,0,0,0,0,0,1.73472347597681e-18,0.0142950531735411,0,0,0,0,0.00771867588119677,0,-0.0250273148266665,0,0,0,-0.00952890774634612,0,0,0,0,-0.189904214551032,0,0,0,-0.242668731143676,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.744502655654786,0,0,0,-0.066568076023574,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107346733469388,0,0,0,0,0,0,0,0,0,0.425951199152496,0,0,0,0,0,0,0,0.291228345134886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0695347397417358,0,0,0,0,-1.57375722245001,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0.0463443875974387,0,0,0,0,0.00615620183285135,0,0,0,0,0.083301910407758,0,0,0,0,0,-0.0473139620442943,0,0,-0.0934809787562334,0,0,0,0,0,0,0,0,0,0,-0.0621548457418552,0.0314872864196971,-0.0462382319122292,0,0,-0.0591664305259226,0,0,-0.0626515619735463,-0.0051482472150513,0.0126690293300769,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0.015611399227353,0,0,0,-0.0725528213078255,0,-0.0878955253178557,0,-0.0658559121128035,0,0.0791505394718146,0.0438271665633025,0,0,0,0,0,0,0,0,0,-0.0134663731397926,0,-0.00896110149858626,0,0,0,-0.0627205614739662,0.0659267524595074,0,0,0,0,0,-0.105865412104503,0.0577827639330072,0,-0.0143746001707642,0,0,0,0,0,-0.0162111192979782,0,0,0,0,-0.0221502605157462,0,0
MKvol,0,0,0,0,0.00183105523775355,0,0,0,0,0,0,0,0,0,0,-0.00122255137844698,0.000514157650413299,0,0,0,0,0,-9.66057427475858e-05,0,0.000414136522171297,0,0,0,0.0010413713710557,-0.000286955775617887,0,0.000423396825515396,0,0,0,0,0,0,0,0,0,0,0,-9.25226002368054e-05,-0.00125481083507599,0,0,0,0,0,0.000270733599978306,0.00412819717703885,-0.00210289071236545,0,0,0,0.00490789587130502,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106044536393898,0,0,0,0,0,0,0,0,0,0.195360690289286,0,0,0,0,0,0,0,0,0,0,0,0,0.170918872746603,0,0,0,0,0,0,0,0,0,0,-0.602230075197828,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0.000298500576129011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00389405337254265,0,0,0.00134575475162837,0,0,0,0,0,0,0,-0.000599965017734664,0,0,0.000872139907080847,0,0,0,0,0,0,-0.00313016285828006,0.000824736944200297,0,0,0,0.0165782799585645,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,-0.00248416883045167,0,0,0,0.00375759112718548,0,0,-0.00412918423650504,0.00175292986468671,0,0,0,0,0,0,0,-0.00320829475834302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00133425950607444,0,0,0,0,0,0,0,0.00339713444497263,0,0,0,0,-0.0163004651596428,0,0
