,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X002460.SZ,X600019.SH,X600585.SH,X000792.SZ,X600111.SH,X002466.SZ,X600010.SH,X000301.SZ,X601600.SH,X600188.SH,X000708.SZ,X002271.SZ,X600660.SH,X601898.SH,X600011.SH,X600362.SH,X600547.SH,X600176.SH,X600426.SH,X600886.SH,X600219.SH,X000786.SZ,X000723.SZ,X000408.SZ,X600803.SH,X600295.SH,X000959.SZ,X000825.SZ,X601991.SH,X000932.SZ,X002080.SZ,X600795.SH,X000807.SZ,X000898.SZ,X000983.SZ,X600516.SH,X000831.SZ,X600399.SH,X000683.SZ,X002192.SZ,X600808.SH,X600096.SH,X601699.SH,X600801.SH,X600352.SH,X002326.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000807.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0271630672346029,0.752730796096323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133565141544787,0,0.0526554704961033,0,0,0.0716232911111433,0.0325605734199199,0,0,0,0,0.0142065801748812,0.0275445876626267,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0243699485590285,0,0,0,0,0,0,0,0,0,0,0.364948939571172,0,0,0,0,0,0,0,0,0.0759322799322593,0,0.426008895812686,0,0.0168509626450046,0,0,-0.0260022358631514,0,0,0.00131276245018303,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0,0,0,0,0,0,0.101075941121652,0,0.122594472236702,0,0,0,0,0,0,0,0,-0.107485888788119,0,0,-0.0392109689256709,0,0.01928381932896,0,0.0632167521562077,0,0,0,0,0,0,0,0,0,0,0.107481889933707,0,-0.0294788673797916,-0.127694867678825,0.137513434673211,0.119533079250566,0.173480718218414,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0
X600516.SH,0,0,0,0,0,0,0,0,0.191574947313509,0.072087809785772,0,-0.0556060655066937,0,0,0.168540570105718,0,0,0,0,0,0,0.0790295522548711,0,0,0,0,0.118338137980996,0,0,0.0434994114972841,0,0.0756638481730867,0,0,0,0,0,0,0,0,-0.190909309920389,0,0,0,0.0426758638166667,0.14434463687364,0.0547508355135675,-0.108181794928625,0,-0.0604766146704719,0,0,0.0875174048739527,0,0,0,0,0,0
X000831.SZ,0,0,0,0,0,0,0,0,0.392738113585593,0.184922879175716,-0.0474116579067748,0.0560262270003078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0154328245878342,0,0,0,0,0,0,0.0199109356761138,0,-0.0640525787800464,0,0.0460278817029422,0,0,0,0,0,0.110902924239749,-0.117572401935895,0,0,0,0,0,0
X600399.SH,0,0,0,0,0.0231256349869393,0,0,0,0,0,0,0,0,0,0,0,0,0.240553781445484,0,0,0,0,0.071725409974449,0,-0.15246676273731,0.0334565722892286,0,0,0,-0.236357395285614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0455469154639002,0,0,0,0,0,0,0.026291874924583,0.00394433438350263,0,0,0,0,0,0
X000683.SZ,0,0,0,0,0.026767185759477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0910285643376318,0,0.52489136153264,0,0.232262276681769,0.0199543343561554,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161431753238268,0,0,-0.165066283541301,0.0991634352635466,0,0,0,0.156376237091089,0,-0.0375979145464671,-0.0375116421726504,0,0,0,0,0,0
X002192.SZ,0,0,0,0,0.616701981265721,0,0,0,0,0.226609922644227,0.26147892965626,0.167481868974854,-0.212233273882807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.345652519664232,0,0,0,0,0,0,0,0,0,0,0,0.136749980032311,0,0,0,0.044736386600467,0,0,0,0.0374255696741149,0,0.118382051815532,0.0290652377467863,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0,0,0,0,0.0464551907545796,-0.00610553203763813,0,0,0.00480452402845469,0,0,0,0,0.352148022948295,0,0,0,0,0,0,0,0,0,0,0,0,0,0.454676041529227,0,0,0.0260076762629962,0.37504897965881,0,0,0,0,0,-0.130294403281791,0,0,0,0,0,-0.103150429112098,0,0,-0.0416015980804024,0,0,0,0,0,0
X600096.SH,0,0,0,0,0,0,0,0,0,0,0,0.191305644489889,0,0,0,0,0,0.013187089358416,0,0,0,0,0.350931927171146,0,0.144351708700101,0,0.312012131031534,0,0,0.193629793005387,0,0,0,0,0.0157469747959073,0,0,0,0,0,0,0,0.140838309687239,0,0,0,0.0248606919318291,0,0,0,0,0,0,0,0,0,0,0,0
X601699.SH,0,0,0,0,0.037802951547786,0,0,0,0.0227684055642513,0,0.0180597591685431,0,0,0.213389103977929,0,0,0,0.193429190515476,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,-0.279694935031114,0,0,0,0.391344275018101,0.0440477559851573,0.132238650979013,0,0,0,0.150058393560305,0.00697183950763338,0,0,0,0,0,-0.0747476832535731,0.04773844403722,0,0,0,0,0,0
X600801.SH,0,0,0,0,0,0,0.559237617992501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0219997830178712,0,0,0,0,0,0,0,-0.0338846002031066,0.022425694568029,0,0,0,0.0119485339469598,0,0,0,0,0,0.0381972871981063,3.46944695195361e-18,-0.0161439377289587,0,0,0.0513685097750936,0,0,0,0,0,0,0,0,0,0,0,0,0
X600352.SH,0,0,0,0,-0.0644058041704205,0,0,0,0,0.00686127279943641,0,0,0,0,0,0,0,0,0,0.0478418080648296,0,0,0,0,0,0,0.0573781586168593,0.0634140932635545,0,0,0,0,0,0,-0.00784465842566871,0,0,0,0,0.0204979767865216,0,0,-0.0585579072082864,0,0.0587247541364374,0.153888800670452,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0
X002326.SZ,0,0,0,0,0.0783588779765689,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.175111761586137,0,0,0.225963944065648,0,0,0,0,0,0.0996141802529031,0,0.118984337398087,-0.110842189505695,0,0.147732555482566,0.0457564072589431,0.301351306043492,0,0,0,0,0,0,0,0.00390634887477847,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,-0.000847909667363047,0,-0.0710395468371029,0,0,-0.0151189261337678,0,0,0,0,0,-0.0274736574053088,0,0,0,0,0,0,0,-1.73472347597681e-18,-0.000792195139033993,0,0.0472172011709762,0,0,0,0,0,-1.0842021724855e-19,0,0,0,-0.0150795199986663,0,0.043288242518347,0,0,-0.0209185870323737,0.133980353422939,0,0,0.0014724953046127,0,0,-0.0510371525302026,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0.25729880181087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.17036984763017,0,0,0,0,0,0,0,0,0,0,0,-0.124332894200713,0,0,0,0,0,0,0,0,-0.0983583192962779,0,-0.21313965576357,0,0,0.847159560375324,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,-0.0218449664586959,0,0,0,-0.227916291336516,0,0,0,0,0,0,0,0,0,0,0,0,0.19356393221446,0,0,0,0,0,0,0,0,0,0,0,0.212438446530704,0,0.0184109794216,-0.0534498603183152,0,0,0,0,0,0,0,0,-0.240114243463412,0.555373288670945,0,0,0,0,-0.0944635574320954,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0.0722781031593063,0,0,-0.00301769348118692,0,0,0,0,0,0,0,0,0,0,0,0.0215522450772333,0,0,0,0.013189559664998,0,0,0,0,0,0,0,0,0,0,-0.0231437813631995,-0.0903672644104162,-0.0176103483132832,0,0,0,0,0,0,-0.0310080325727916,0,0,-0.0115870287249839,0,0,0,0,0,0
MKreturn,0,0,0,0,-0.0920818493626034,0,0,-0.0394479202523617,0,0,0.0386837924507926,0.0223882043618705,0,-0.0200750399187754,0,0,0,0,0,0,0,0,0,0,0,0,0.0776117532455884,-0.0173116833924649,0,-0.0142747963334048,0.0123771985308486,0.0735695089453171,0,0,0,0,-0.0104203670862646,0,0,0,0,0,0,0,0,0,0,0,0,0.0735929211611699,0,0,-0.0167342865034355,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00346809529163773,0,0,0,0,0,0,0,-0.000294102909842018,0,0,-0.00023814826074582,0,0,-0.000806761217050921,-0.000672558180210017,0,0,0,0,0,0,0,0,0.000778104582348865,0,-0.000160345961900896,-0.0003166697960857,0,0,0,0,0,0,0,-0.00378677782705684,-0.00174766433215712,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,-4.33680868994202e-19,0,0,0,0,-0.0310489202937033,0,0,0,-0.0150118373549637,0,0,0,0,0,0,0,0,0,-0.0123400493004214,0,0.0795119023611454,0,0,-0.0635522729051176,0,0,0,0,0,0,0.0187477481598539,0,0,0,0,0,0.0318683635556739,0,0,-0.0442028956947895,-0.0363902254719432,0,0.0245273267271752,0,0,0,0,-0.102799784114165,0.04643775042277,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0.00247853851927066,0,0,0,0,-0.000716027863966958,-0.0017386582819201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000130828264835074,0,0,0,0,0,0,0,0,0,0,0.00144839607283654,0,-0.0228569735840995,0.0147043223160481,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,-0.00254428472152678,0,0,0,0,0,0,0,0,0,0,0,0.0121447922301295,0.00511100592186569,0,0,0,0,0,-0.00519295588549342,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00080417115938988,0,0,0,0,0,8.91162603697032e-05,0,0.0129399967813556,-0.00098110596951175,0,0,0,0,0,0
