,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600019.SH,X600585.SH,X601898.SH,X600795.SH,X601600.SH,X600688.SH,X601991.SH,X600027.SH,X600886.SH,X600157.SH,X600111.SH,X600362.SH,X600299.SH,X600188.SH,X601158.SH,X601992.SH,X000027.SZ,X600583.SH,X002466.SZ,X000539.SZ,X600309.SH,X000630.SZ,X000792.SZ,X600623.SH,X600098.SH,X600352.SH,X600160.SH,X000709.SZ,X000883.SZ,X600660.SH,X000898.SZ,X600021.SH,X002470.SZ,X600489.SH,X601918.SH,X600863.SH,X000060.SZ,X600547.SH,X600808.SH,X002004.SZ,X300072.SZ,X600578.SH,X600307.SH,X000629.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0.124003121066956,0.142685941407837,0,0.0194241669114048,0,0.060199223683172,0,0,0,0,0,0,0,0.147742889640066,0,0.241103231746084,0,0,0.0978365726087562,0,0,-0.0853580249856264,0,0,0,0,0,0,0,0,0,0,0,0.100226152828513,0,0,0,0,0,0,0,0.0614684755236058,0,0,0,0,0,0
X600623.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0125954264854743,0,0,0,0,0.102603966796416,0.201867094279717,0,0,0,0,0,0,0,0.17482862773624,0,0,0,0,0,0,0,0,0,0.178639267805832,0,0,0.0880550481078493,0,0,0,0.240672786528287,0,0,0,0,0,0,0,0,0
X600098.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106170697246144,0,1.0842021724855e-19,0,0.0551919478520933,0,0,0,0,0.447284744902804,0,0,0,0,0,0,0,0,0,0,0.259325471190593,0,0,0,0,0,0,0,0,0,0,-0.0138755735918494,0,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0830547925109417,0,0,0,0.00269503525707587,0,0,0,0,0.105607844473168,0,0,0,0,0,0.231735755377872,0,0,0,0.158088648593465,0,0,0,0.12712011823526,0,0.0917780480713299,0,0,0,0,0,0,0,0,0,0,-0.00631625082526436,0,0,0,0,0,0,0
X600160.SH,0,0,0,-0.0284347267400671,0,0,0,0,0,0,0,-0.277226375949393,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0.17409139890114,0,0,0,0,0,0,0.139005381378463,0,0,0,0.455795068056322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00168820884291975,0,0.00178591880717084,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0206112820013977,-0.0335363371760166,0,0,0,-0.0215924309131841,0,-3.46944695195361e-18,0,0,0.230619061975761,0,0,0,0,0,0,0,0,0,0.241201390791585,0,0,0,0,0,0,0,0,-0.12346987556987,0.132955441547204,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0.0591444742340732,0,0,0,0,0,0,0,0.335364894486402,0,0,0.0161324002032439,0,0.0528527725186837,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0898333292762727,0,0,0,0,0,0,0.105000729001721,0.17355968056455,0,0,0,0,-0.0153519572872861,0,0,0,0,0,0,0
X600660.SH,0,0,0,0.0276391147994352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0908949299808302,0,0,0,0,0,0,0.048199152132898,0,0,0,0,0,0,0,0,0.0160953028753895,0,0,0,0,0,0,0,0,0,0.00379329987101273,0,0,-0.0683514477496166,0,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.254834389559019,0,0.00166353731108887,0,0.11742658769512,0.0211321614863346,0,0,0,0.0483110119790592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0785713813905901,0.196891381325369,0,-0.0562976577960038,0,0,0,0,0,0,0
X600021.SH,0,0,0,0,0,0,0,0.269760218567105,0,0,0,0,0,0,0,0,0,0.0123990076430864,0,0,0,0,0,0.138977393284048,0,0,0,0,0,0.213570289725173,0,0.157344889886639,0,0,0,0,0,0,0,0.0813907127613978,0,0,0,0,0,0.045263845497542,0,0,0,0,-0.0232450832274352,0.0130030335092488,0,0,0,0,0,0
X002470.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0954106135947633,0,0,0,0.073318908422417,0.088311070059423,0,0,0,0.272379454234397,0.0158015203338156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0418308802901045,0.0196685035529364,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0.158616717780659,0,0,0,0,0,0,0.0818892494728535,0.0149264243412398,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0299345670970525,0,0,0,0,0,0,0,0,0,0,0.334325292873842,0,0,0,0,0.211250189944671,0,0,-0.0141829645751565,0,0,0,0,0,0,0
X601918.SH,0,0,0,0,0,0,0,0.225952529116327,0,0,0,0,0,0,0,0,0,0.014073671490392,-0.204366838582995,0,0,0,0,0,0,0,0,0,0,0,0,0.0362763337846656,0,0,0,0,0.278753333478329,0,0,0,0,0,0,0,0.256857356079519,0,0,0.0981934250598638,0,0,-0.0196079736650004,-0.0129570170442801,0,0,0,0,0,0
X600863.SH,0,0,0,0,0,0,0,0,0,0,0.126420970038428,0,0.00149587221002635,0,0,0,0,0,0,0,0.145820302175084,0,0,0.0400469958226584,0,0,0,0,0,0,0,-0.00945560867874201,0.0985552582010664,0.352307518917806,0,0,0.0600320843083965,0,0,0.0366967074197477,0,0,0,0,0.045890517784863,0,0,0,0,0,0.00672961710018738,0,0,0,0,0,0,0
X000060.SZ,0,0,0,0,0.0243840005654998,0,0,0,0,0,0,0,0,0,0,0,0,0,0.312202202050847,0,0,0,0,0.125941533583168,0,0,0,0,0,0,0,0,0.112498015578185,0,0,0,0,0,0,0.129818143359225,0,0,0,0,0,0,0,0.10717850767924,0.0279997000013384,0,0,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,-0.0473202778600724,0,0,0,0,0,0,0,0,0,0,0,0.189122706893114,0.145337913698373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.097939514986233,0,0,0,0,-0.0237601192357323,0.549160964906041,0,0,0,0,0,0.0379084954710261,0,0,0,0,0,-0.0188668550040929,0,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0,0.0408850959008923,0,0,0.0512686748764503,0,0,0,0,0,0,0.0938506867495235,0.0494891368044777,0,0,0,0,0.0283168296088886,0,0,0,0,0,0,0,0,0,0,0,0,0.147607355346874,0,0,0.0736922771071302,0,0.193470776660461,0,0,0,0,0,0.00544926942535649,0,0,-0.0334844644304012,0,0,0,0,0,0,0
X002004.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.50322888168959,0,0,0,0,0,0,0,0,0,0,0.250618955288646,0,0,0,0,0,0.0258598466374973,0,0,0,0,0,0.0410201070797176,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0264481372032663,0,0,0,0,0.13828855316548,0,0,0,0.199293474455493,0,0,0,0.0466293653072211,0.199054706562709,0,0,0,0,0.130705239154833,0,0,0,0.0653728960797235,0,0,0.160248448008097,0,0,-0.0960717858209714,0,0,-0.0417192216335033,0,0,0,0,0,0,0
X600578.SH,0,0,0,0,0,0,0,0.0251325590735963,0,0.162246121382393,0,0,0,0,0,0,0,0.0940563182661637,0,0.221619448884197,0,0.0906254531955894,0,0,0,0,0,0,0.118414801946441,0,0,0,0,0,0,0,0,0.125447112959978,0,0,0,0,0,0,0,0,0,0,0,0,-0.00234108259198475,0,0,0,0,0,0,0
X600307.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0792013451971659,0,0,0.0684196223986889,0,0.0177883343399103,0,0,0,0.116007611229572,0,0,0,0,0.0976757360591691,0.0382152080559444,0,0.1541348583307,0,0,0,0,0,0,0,0.149370559305999,0,0,0,0,0,0,0,0,0.0376686333302437,0,-0.0211147718917727,0,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0,0,0,0,0.0980182004997549,0,0,0,0,0,0,0,0.142638050850556,0,0.0324775036730787,0,0,0,0.0596876378915016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.174824798949129,0,0.223216129648884,0,0.0713858236798523,0,0.054846320563633,0,0,-0.0403761610788097,0.0123123265557439,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00709962388181748,0,0.000429087845044941,0.0135633848021566,0,0,0.0492698254076263,0,0,0,0,0,0,0,-0.0414089267876068,0,0,0,0,0.0241152495218246,0,0,0,0,0,0,0,0,0.0989194522217652,0,0,0,0,0.0162588702817953,-0.0514093991690785,0,0.0307521194023742,0,0.140632570770756,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.23331739669973,0,0,0.249354289868405,-0.276658967910082,0,0,0,0,0,0.364918648148928,0,0,-0.236924965530901,0.655604209087843,0,-0.791691685890443,0,0.833678579433131,0,0,0,0,0,0,0,0,0,0,0,0,-0.0368398781642109,0,0,0,0,0,0,0.65550353885237,-0.183199954198692,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109844658679496,0.0480833958608219,0,0.075687728674503,0,0,0.0962972929509371,0,0,0,0,0,0,0,0,-0.0119104234592806,0,0.217149662131852,0,-0.208827323125224,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0,0.155210831807835,0,0,0,0,2.70413319720751,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,-0.187121179567817,0,0,0,0,-0.372001629729906,0,0,0,0,0,0,0,0.129728189865904,0.00532494198182622,0,0,0,0,0,0,0.125285682014476,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127694837463089,0,0,0,0,-0.0260228504186017,-0.0140031098430151,0,0.466017995426647,0,0,0,0
MKreturn,0.158558854988669,6.93889390390723e-18,0,0.0456587439799368,0.0443659801015167,0,0,0,0,0,0,0.254540794774599,0,0,0,0.0242713657734255,0,0,0,0,0,0,0.00707501771147166,0,0,0,0,0,0,0,0,0.0195842611669758,0,0,0,0,0,0,0,0,0,0,0.0823456390652451,0,0,-0.372811592491712,0,0,0,0,-0.0506171713587709,0.0141659522444153,0.257961318692543,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0247041921966919,0,0,0,0.00261953068982454,0,0.0135255252969665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0110725927808727,0,0,0,0,-0.00313310301293486,0,0,0.00866003065947891,0.00528964673458151,0,0,0,0.023132827295385,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.100649502765775,0,0,0,0,-0.0744982072988353,0,0,0,0,-0.0520389232001855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0195352897777325,0,0,0.0412590235413022,0.161571532552292,0,0,0,0,0,0
CarbonVol_Guangdong,-0.006285810465149,0,0,0,0,0,0,0,0,0,0,0,0,-0.00633358558336931,0,0,0,0,0,0,0,0,0,-0.0042763246146266,0,0,0,0,0,0,0,0.002851345656091,0,0,0,0,0,0.00175820076813656,0,0,0,0,0,0,0,-0.00114817176116844,0,0,-0.0127729753268284,0,0.00844636822472371,0,0,0,0,0.0305057701463891,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,-0.0141994631076364,0,0,0.00772947737216997,0,0,0,0,0,0,0.00241485368000673,0,0,0,0,0,0,0,0.00616848264462681,0,0,-0.00185555072490879,0,0,0,0,0,0,-0.00485196072691717,0,0,0.0103047857321222,-0.00960995846911255,0,0,0,0,0,0,0,-0.00913698224601172,0.0175463680957582,0,0,0,0,0,0
