,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600188.SH,X601898.SH,X600011.SH,X600019.SH,X600585.SH,X600660.SH,X600547.SH,X600886.SH,X601600.SH,X002466.SZ,X002460.SZ,X000792.SZ,X600795.SH,X000708.SZ,X601699.SH,X600111.SH,X600010.SH,X000301.SZ,X600362.SH,X000983.SZ,X600027.SH,X600803.SH,X000877.SZ,X600426.SH,X601991.SH,X000786.SZ,X600489.SH,X002271.SZ,X600985.SH,X000408.SZ,X600160.SH,X000630.SZ,X000807.SZ,X000933.SZ,X600176.SH,X000932.SZ,X600612.SH,X600348.SH,X300037.SZ,X600219.SH,X601168.SH,X002128.SZ,X600157.SH,X600688.SH,X000629.SZ,X000027.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000807.SZ,0,0,0,0,0,0,-0.207848439016893,0,0,0,-0.331633804824206,0,0.801209408614091,0,0,0,0,0,-0.0831156900075902,-0.131332893813169,0,0,0,-0.0543492140907037,0,0,0,0,0,0,0,0.0562766046740009,0,0,0,0,0,-1.73472347597681e-18,0.122897734371709,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,-0.0664039850415283,0,0
X000933.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.299432215272245,0,0,0,0,0,0.100156744288998,0,0,0,0,0.125235075830731,0,0,0,0.159447251315367,0,0,0,0,0,0,0,0,0.158789409180985,0,0,0,0,0,-0.0158007597844594,0,0,0,0,0,0,0,0,0.0085379238012877,0.0252996764019738,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0170983776624628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0485828447980099,-0.0578565391648114,0,0,0,0,0,0.0820279994957932,-0.123816213442839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000235604011147539,0,0,0,0.381357458676408,0,0
X000932.SZ,0,0,0,0,0.0306822299731029,0,0,0,0,0,0,0,0,0,0,0,0,0.0173324388908095,0,0,0,0,0,0,0,0.0157319193679487,0,0.274026427982021,0.234348747400077,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0.115222090672767,0,0,0,0,0,0,0,0,0,0.0554790747162188,-0.0179624822569937,0.0243356456417957,0.163785574145123,0,0,0,0,0
X600612.SH,4.33680868994202e-19,0,0,0,0.0747085369695663,0,0,-0.221894688569336,0,0,0,0,0.0418745765438988,0,-0.147151159563877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.202254083026143,0.209118357343281,0,0,0,0,0.185628287872167,0,0,0.213375588876457,0,0,0,0,0,0.105308755773709,0,0,-0.0216827608979728,0,0,0,0,0.112093280341868,0,0
X600348.SH,0,0,0,0,0.0667652094445413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0268881049509636,0,0,0.0396375870962064,0.0392837995537262,0,0,0,0,0,0,0,0,0.326313777789752,0,0,0,0,0,0,0,0.00535053004128286,0,0,0,0,0,0,0,0,0,0,-0.0385050250972147,0.0311403093110219,0,0,0,0.0176688820074185,0,0
X300037.SZ,-0.242161063178175,0,0,-0.0253648820167472,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045279640295498,0,0.0594030456273951,0,0.0401178053214591,0,0,0,0,0,0,0,-0.0411718043999284,0,0.0198267892140432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.132981691156145,-0.0389564055790338,-0.0100902478791194,0,0,0,-0.0599416788388311,0,0
X600219.SH,0,0,0,0,0.0290951188332149,0,0,0,0,0,0,0,0.0447075889712691,0,0,0,0,0,0,0,0,0,0.0356322498732096,0,0,0,0,0,0.0253109922355364,0,0,0.0715924901709059,0,0,0,0.144295519582812,0,0,0,-1.73472347597681e-18,0,0.099431050553031,0,0,0.0390481714028541,0,0,0,0,0,0,0,0.0107075112487918,0,0,0,0,0,0
X601168.SH,0,0,0,-0.0915276514284529,0.21164094428725,0,-0.110311362344848,0.101468354462287,0,0,0,0,0.270928550263312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.344221974743856,0,0,0,0,0,0,-0.0452596282708518,0,0,0,0,0,0,0,-0.142046722509632,-0.00293917977081498,-0.0113897687245396,0,0,0,0,0,0
X002128.SZ,0,0,0,0,0.101919787957787,0.151047611026011,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0173967779028431,0,0.0294325791712534,0,0,0.0221959749104451,0,0,0.022732322924096,0.156703322406098,0,0,0,0,0,0,0,0,0,0,0,0,0.0283058196391405,0,0,0,0,0,0,0,0,0,0,-0.00545716339698722,0,0,0,0.0912640149027244,0,0
X600157.SH,0,0,0,0,0.0433067942392909,0,-0.0339824222666855,0,0,0,0.0135459334287557,0,0,0,0,0.0253684327774678,0,0.0522504951331133,0.0717280657650524,0.141021351967163,0,0,0,0,0,0,0.0193312633673941,0,0,0,0,5.42101086242752e-20,0,0,0.0190889607664416,0,0,0,0,0,0,0.0913571127134973,0,0,0,0,0,0,0.0528325086770386,0,0,0,0.00862892719393174,0,0,0,-0.0154369332730849,0,0
X600688.SH,0,0,0.0498553191151166,0,0,0,0,0.139965068736758,0,0,0,0,0,0.0777600519893628,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0384299341057796,0.374465717665087,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0.0455603501476328,0,0,0,0,0,0,0,-0.00157589460337718,-0.00929964691849191,0,0,0,6.93889390390723e-18,0,0
X000629.SZ,0,0,0,0.156427961529,0,0,0,0,0,0,0,-0.0434107066269616,0,0,-0.00897695369425973,0,0,0,-0.0676281996181721,0.388254638761177,0,0,0,0,0,0,0,0,0,0.00366094256968356,0,0,0,0,0,0,0.0501698430783619,0,0,0.109034705109297,0.175940851393434,0,0,0,0,0,-0.016040641824106,0,0,0,0,-0.000398641756914947,0.00728223096426599,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0.135471963427116,0,0,0,0,0,0,0,0.0461396121641929,0,0,0.05689543605111,0,0,0,0,0,0,0.139003355216964,0,0,0,0,-0.0387770465815692,0,0.10565505442875,-0.0613789892457602,0,0.118842007637851,0,0,0,0,0,0,0,0,0,0,0,0,0,0.204277133964636,0,0.125850970308837,-0.0345487601101575,0.014665548873316,0,0,0,0,0,0
Change_TY3M,0,0,0,0,-0.0695180470233401,0,0,0,0,0,0,-0.0317938640236606,0,0,0,-0.417228685066675,0,0,0,0,-0.120869601833534,0,0,0,0,0,0,0.185772019978815,0,0,0,0,0,0,0,0,-0.232778944434004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0454527355358487,-0.0993801976035205,0,0,0,-0.0898702253640278,0,0
Slope,0,0,0,-0.45082922959493,0,0,0,0,0,0,0,0,0,0,0,0,0.357362759005209,0,0,0,0,-0.411090853331472,0,0.10764876680747,0,0,0,0,0,0.244634784588035,0,0,-4.14041884062176e-05,0,0,0,0,0,0,0,0,0,-0.0157159252454369,0,0,0,0,0,0,0,0,0,0.796771945750964,0,0,0,-2.65741367683657,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.453860276978083,0,0,0,-0.0855092818659874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.320900981929849,0,0,0,-0.46513935155487,0,0,0,-1.21199600296465,1.15396855795545,0,0,0,0,1.62783494354898,0,0
RealEstate_excess,0,0,0,0,0,0,-0.0252111104155312,0,0,0,0,0,0,0.0334979704600795,0,0,0,0.0457128236323587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.10299729858402,0,0,0,0,0,-0.0240648122542331,0,-0.0360286666168114,0,0,0,0,0,0,0,-0.0259790944479286,0.00280747585973932,-0.0103879204585876,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0.0428204523385259,0,0,0,-0.137365888481289,0,0,-0.0803212324253556,-0.0244998709168056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000738602820843726,0,0,0,0,0,0,0,0,0,0.0109617134366318,0,0,-0.00805301614429771,0,0,0,0,0.0160433843879468,0,0
MKvol,0,0,0,0,0,0,0,0.000948094813999542,0,0,0,0,0,0.000459700820158326,0,0.00185843377008257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00264324234119175,0.000689097462723143,0,0.00139102539265508,0,0,0.00136163315832807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00167754611903731,-0.00167174139097897,0,0,0,-0.00918144823980239,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0916208623963669,0,0,-0.0574895123841471,0,0,0,0,0,0,0,0.0216203399699734,0,0,0,0,0,-0.0541456734617318,-0.0853529035463351,0,0,0,-0.033880137517888,0,0,0,0,0,0,0,0,0,0,-0.275336560189561,0.302171291083152,0,0,0,0,0,0
CarbonVol_Guangdong,0.0105768378021617,0,0,0,0,0,0,0,0,0,0,0,0.0064781073040345,-1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0,0,0.00606642637276554,0,1.41547053731891e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00546749601983142,0,0,0.000926883689949437,0,0,0,0,0,-0.0025424108821905,0.00519378179831536,0,0,0,0.0260200819755934,0,0
CarbonVol_Hubei,-0.0110483077761862,0,0,0,0,0,0,0,0,0,0,0,0,0.00448405650850144,0,0,0,-0.00196160220458934,0,-0.000839825049823765,0,0,0,0,0,0,0,0,0,-0.00721490903402687,0,0,0,0,0,0,0,0,-0.00721523503454398,0,0.0130964368153515,0,0,0,0,0,0,0,0,0,0.0207716678901214,-0.00634879490379565,0.0103153359741233,0,0,0,0.0706056152883516,0,0
