,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600188.SH,X600011.SH,X600019.SH,X600585.SH,X002460.SZ,X002466.SZ,X601898.SH,X600547.SH,X000792.SZ,X601600.SH,X600886.SH,X600111.SH,X600660.SH,X600010.SH,X000708.SZ,X000301.SZ,X000877.SZ,X002271.SZ,X600795.SH,X600362.SH,X600426.SH,X601699.SH,X600027.SH,X000983.SZ,X600803.SH,X601991.SH,X600176.SH,X600489.SH,X000807.SZ,X000786.SZ,X600995.SH,X600219.SH,X600160.SH,X000408.SZ,X000629.SZ,X600688.SH,X000932.SZ,X300037.SZ,X600096.SH,X000933.SZ,X002080.SZ,X600612.SH,X600348.SH,X000723.SZ,X600985.SH,X600157.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0385800196793669,0,0,0,0,0,0.245645151640064,-0.0960044469516387,0,0,0,0,0,0,0,0,0,0,0,0.0149474199165323,0,0,0.0864615596005313,0,0,0,0,0.111883592638037,0,0,0.111647261427697,0.169549385663446,0,0,0,0,0,0.0193920971550244,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0,0.711136277725933,0,0.0799416959278994,0,0,0,0,0,0,0,0,0,0,0,0.0657690961924072,0,0,-0.0590821411208901,0,0.00343398769781222,0,0,0,0,0,-0.00369217430510604,0,0,0,0,0.0142234153358833,-0.06142154503268,0,0,0,0,0,0,0,0,0,-0.0648104796160427,0,0,0,0,0,0
X000807.SZ,0.109859305302462,0,0,0,0.108939030631719,0,0,0,0,-0.227483432712444,0,0,0,0.532284141121061,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0462771507008974,0.00469273085504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.250241480868562,0,0.0945189127422897,0,0,0,0,0,0,-0.0103325038605321,0,0,0,0,0,0
X000786.SZ,0.103191983060674,0,0,0.0890571718796133,0,0.0350689275952638,0,0,0,0,0,0,0,0,0.342601033119427,0,0,0,0,0,0,0.105836275762097,0,0,0,0,0.0111841581715904,0.0412585542567563,0,-0.106972334369999,0.423288388564594,-0.0608264231401214,0,0,-0.0448704737081416,0,-0.130977881614939,0,0,0,-0.0172852158157995,0,0,0,0,0,0,0,-0.0140230872652698,0,0,0.101355972320477,-0.051783149314232,0,0,0,0,0,0
X600995.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0200744608903794,0,0,0,0,0,0,0,0,-0.0120525575233808,0.0275622799942988,0,0,0.225931846542377,0,0,0,0.0708085338629477,0.0949004340365216,0,0,-0.0488814505229836,0,0,0.0832509917202104,0,0,0,6.93889390390723e-18,0,0,0,0,0.0127406821185186,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0393061897348251,0,0,0,0.00643494335599565,0,0,0,0,0,0.0110701999341119,0,0.0274094451867409,0,0,0,0,0.176589539367605,0,0,0,0.0658573851459721,0.0950847818211805,0.0595992575238265,0,0,0.0127049517871426,0,0.128175660067869,0,-0.0444671233408228,0,0,0,0,0,-0.00395006807655203,0,0,0,0,0,0,0
X600160.SH,0,0,0,0,0,0,0.29871403597644,0,0.00649587774584714,0,0,0,0,0,0,0,0,0,0,0,0,0,0.240747704443878,0,0,0,0,0,0,0.066285074161543,0.24602259983748,0,0,0,0,0,0,0,0,0,0,0.0620540478288896,0,0,0.304798008892103,-0.137592934692203,0,0,0,0,0,0.0141873965389656,-0.0638821749432393,0,0,0,0,0,0
X000408.SZ,0,-0.213318671778704,0,0,0,0,0,0,0.352427037903997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.071014884127668,0.00732291626423887,0,0,0.0345583351027995,0,0,0,0,0,0,0,0.0922310886446349,0,0,0,0,0,-0.124186556621644,0,0,0.140425314952473,0,0,0,0,0,0,0.0580148588722224,0,0,0,0,0,0,0
X000629.SZ,-0.0291563952942713,0,0,0,0,0,0,0,0.297443958479137,0.142062582739671,0,0,0,0,0,0,0,0,0,0,0.408907508128336,0.0130110024807842,0,0,0,0,0,0,0,0,0,0,0,0.0947228026576004,0,0,0,0,0,0,0,0.0311133919431881,0,0,0,0.00842534309645172,0,0.14405856126469,0,0,0,0,0,0,0,0,0,0,0
X600688.SH,0.0393848641517535,0.102030321723471,0,0,0,0,0.080171627065098,0,0,0,0.11211801784214,0,0,0,0,0,0,0,0,0.101935574867007,0,0.0143754596183837,0,0,0,0,0.0548575502684432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0316244232300098,0.135981414609761,0,-0.0967702724056436,0,0,0,0.0566097425137633,0,0,0,0,0,0,0
X000932.SZ,0,0.0261834985444262,0,0,0,0,0,0,0,0,0.131191272319343,0,0,0,-0.142950697113213,0,0,0,0,0,0.0549149083623586,0.0389246781198077,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15252375307305,0,0,0,0,0,0,0,0.0590327863879244,0.0353072614915509,-0.175868751146868,0,0,0,0,0,0.0559301260360069,-0.0557754091793338,0,0,0,0,0,0
X300037.SZ,0.0196229739330089,0,0,-0.120203606389269,0,0,0,0,0,0.367932091081162,0,0,0.361004166856967,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.155581414980825,0.0209125425092698,0,0,0,0,0,0,0,0,0.295875385951501,0,0,0,0,0,0,0,0,0.14616378076894,0,0,0,0,-0.148035075193304,0,-0.106449046418067,0,0,0,0,0,0
X600096.SH,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151469726871832,0,0,0,0,0,0,0.0709110555990206,0,0.0952438545966054,0,0.198887103302291,0,0,0,0,0.0173199718289393,0,0,0,0.0342964282692933,0.107492236793291,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0
X000933.SZ,0,0,0,0,0,0,0,0,0,0.0697073719704172,0,0,0,0,0,0,0,0,0,0,0,0.0127391061413212,0,0,0,0,0,0,-0.0649682949612955,0,0,-0.0982781823931119,0.711085367177666,0.0354007452263313,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,-0.145702354340722,0,0,0,0,0,0.00702700035854976,0.0107649482448529,0,0,0,0,0,0
X002080.SZ,0,0,0,0.214797547049589,0,0.233850006042949,0,0,0,0.319899907887447,0,0,0,0,0,0,0,0,0.504841603303702,0,-6.93889390390723e-18,-0.0268072728543641,0,0,0.0531891282952413,0,0,0,0,0,0.494816062213455,0,0,0,0,0,0,0.0126353974822163,0,0,0.0846703476852981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600612.SH,0,0,0,0,0,0,0,0,0,0,0,0.0962519313975234,0,0,0,0.0436673892133937,0,0,0.0819338799927259,0,-0.395771292749795,0,0,0.279895118865687,0.0301352862316115,0,0,0,0,0,-0.111730325963713,0.275218963443107,0.111390499067384,0,0,0,0,0,0,0,0,0.27846176578108,0.24738683720986,0,0,0,0,0,0,0,0,0,-0.111780671410761,0,0,0,0,0,0
X600348.SH,0.043860953738331,0,0,0,0,0,0.0272447116647874,0,0,0,0.153337299187286,0,0,0.136399552895954,0,0,0,0,0,0,0,0.0342633725593874,0,0.0721201011617552,0,0.104572460908786,0,0.0852198074236606,0,0,0,0,0,0,0,0,0,0.24094715720281,0,0,0,0,0,0,0.0576874516361963,0,0,0,0,0,0,0.00654147584273511,0,0,0,0,0,0,0
X000723.SZ,-0.129885471928614,0,0,0,0,-0.0287759386214044,0,0,0,0,0,0,0,0.158846804263564,0,0,0,0,0,0,0,0,0,0,-0.056111600014013,0,0,0,0,0,0,0,0.0953356003854321,0,0,0,0.0018239565488011,-0.034651593996029,0.362405304755474,0,0.0356272013339325,0,0,0,0,0,0,0,0,0,0,-0.029726693878702,0.00258490860846865,0.123175843689076,0,0,0,0,0
X600985.SH,0.0257806361412583,0,0.0619431750133196,0.0621425249723956,0.22101292229821,0,0,0,0,0,0.0453019911019339,-0.0432923729347862,0,0,0,0,0,0,0,0,0,0,0,0,0,0.280687730158458,0,0.0109093782305825,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00492975188068819,0.0164191836396904,0.029621596774825,0,0,0,0,0,0,0,0,0.0267439718020654,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0293731889588774,0,0.125504924371822,0,0,0,0,0,0.0773642200573466,0,0,0,0,0,0,0,0.0154364821054409,0.0114492827021743,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0.0562082421401024,0,0,0,0,0,0,-0.00598137812045873,-0.00722407196003481,0,0,0,0,0,0
Change_TY3M,-0.0428165119799759,0,0,0,0,0,0.114015649746389,0,0,-0.155392017813378,0,0,0,0,0,-0.154118969864719,0,0,0,0,0.177716664454767,0,0,0,0.101675105806167,0,0.228183769312381,0,0,0,0,0,0.00337153610975015,0.0127769137887742,0,0,-0.160605399464741,0,0,0,0,0.0332786429105588,-0.0804353411402687,0,0,0,0,0,0,0,0,-0.0515522899374639,-0.170346823387576,0,0,0,0,0,0
Slope,0,0,-0.493323060305749,0,0,0,0,0,0,-0.131145047551842,0,0,0,0.0864627832653393,0,0,0,0,0,0.322542252044285,0,0,0,0,0,0.0516614556155068,0,0,0,0,0,0.218150515035813,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,-0.0417797979786286,0.0131226905468505,-4.33680868994202e-19,0,0,0,0,0,0.867163831046401,0,0,0,0,0,0
TED,0,0,0,0.0770771516209354,-0.35925965162417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0602866697558674,0,0,0.0887642237105385,-0.089147832568543,0,0,0,0,0,0,0.273294778841521,0,0,0,-0.0656801648927196,0,0,0,0,0,0,0,0,0.0625711017639286,0,0,0,0,0,0.643316098695432,0,0,0,0,-5.77741753435012,0,0
RealEstate_excess,0.0788190012326035,0,0,0,0,0,0,0,0,0,-0.0402617330877247,0,0,0,0,-0.167540875537466,0,0,0,0,0,0,0,0,0,-0.00485682112393247,-0.0989034617493783,-0.0946261102891992,0.0179903560183512,-0.0219131349466772,0,0.131280694261605,0.106085705898761,0,0,0,0,0,0,0,0,0,0,0,0.0420176854355585,0.101822575584738,0,0.0432546384266352,0,0,0,0.0674256721477373,-0.0869407021403408,0,0,0,0,0,0
MKreturn,0,-0.0719184358927518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117584106802019,0,0,0.0270586533671352,0,0,0,0,0,-0.0658193010198879,-0.0144499160698612,0.060179233313713,0,0,0,-0.0283190277566724,-0.186302262333001,0,0.0710803751418148,0,0,0,0,-0.031119713831032,-0.0401010199857136,0.0670691932584893,0,0,0,0,0,0,0,0.036450026407809,-0.00946331563958777,0,0,0,0,0,0
MKvol,-0.000768525075580607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00400916540964016,0,0,0,0,0,0,0,-0.00190876486395063,0,1.82329326062315e-05,0,-0.00186533909109637,0.000246304725806994,0,0,0,0,0,0,0,0.00105196767718865,0,-0.000290084107219135,0,0,-0.00211983136452184,0,0,0,0,0.000893170920643523,-0.0031691306976947,0.00409737800980668,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,-0.00622669654279179,0,0,0,0,0.0177017091471643,0,0,0,0,0,0,0,0,0,0,0,-0.00674553162644708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00816045972917431,0,0,0,0,0.0760170046275143,-0.115717906217135,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,-0.00339892306327643,0,0,0,0.00142556357458946,0,0,0,0,0,0,0,0,0,0,0,0.000660740305095626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.42101086242752e-20,0,0,0,0,0.00194376390349436,0,0,0,0,0,0,0,0.00798233217345399,-0.00504286313309899,0,0,0,0,0,0
CarbonVol_Hubei,0.00602634119294534,0.022104905901743,0,0,0,0.0160963310954712,0,0,0,0,0,0.00717447813662525,0,0.0104982115503932,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00893839632295924,0,0,0,0,0,0,0,0,0,0,-0.0125552199206914,0,-0.0262752946525549,0,0,0,0,0.00410058281912219,0,0,0,0,0,0.0483058003714862,-0.0567710992172627,-0.0119633211130399,0,0,0,0,0
