,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600010.SH,X600585.SH,X600011.SH,X601600.SH,X600309.SH,X601898.SH,X601992.SH,X600688.SH,X600795.SH,X600111.SH,X002466.SZ,X600362.SH,X600188.SH,X600547.SH,X601991.SH,X600660.SH,X300072.SZ,X600886.SH,X600516.SH,X000709.SZ,X002460.SZ,X000898.SZ,X600157.SH,X600027.SH,X600339.SH,X000959.SZ,X600489.SH,X600808.SH,X600219.SH,X600352.SH,X600549.SH,X000553.SZ,X002092.SZ,X601158.SH,X600008.SH,X000983.SZ,X000630.SZ,X000883.SZ,X000786.SZ,X000792.SZ,X601699.SH,X000807.SZ,X000723.SZ,X600299.SH,X002271.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600157.SH,0,0,0,0,0,0,0,0.016105599400915,0,0.0858164511488946,0.0594118505469028,0,0,0.0776146449926979,0,0,0,0,0,0,0,0,0,0.0528079787368607,0,0,0,0,0,0,0,0.00875660468691484,0,0,0,0.0229031001984708,0.0570405599909073,0,0,0.00464655116984127,0,0,0,0.0643149939699874,0,0.00253421584854211,0.125542749981405,0,0,0,-0.00626628366825921,0.0155222935389595,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0,0,0,0.080489325989088,0,0,-0.0159677243769663,0,0,0,0,0,0,0,0,-0.0293489538647126,0.0404379195069556,0,0.132963089142193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0348130303223225,0,0,-0.00352961455740097,0.012811744818265,0,0,0,0,0,0
X600339.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.188718557240312,0,0,0,0,0,0,0,0,0,0.0377138395824032,0,0.0357468928577305,0,0,0,0,0,0,0.224571793171822,0,0,0,0.201511403281178,0,0,0.108045601937543,0,0,0,0,-0.00153805172776902,0,0,0,0,0.792064108869386,0,0
X000959.SZ,0,0,0,0,0,0,0,0,-0.0167652119114476,0,0,0,0,0,0,0,0,0,0.188056798988074,0,0,0,0,0,-0.0675445526180065,0,0,0,0,0,0,0.209123315697186,0,0,0.0274808749666865,0,0,0,0.109904880928778,0,0,0,0,0.184626457069425,0,0,0,0.00303726251765831,0,0,-0.00593962978573484,0.0216322667025534,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0.0561990444039335,0,0,0,0,0,0,0.257423243426485,0,0,0,0,-0.0143368936739889,0.048135594010028,0,0,0,0,0.0246082015083893,0,0,0,0,0,0,0.0348144785934767,0,0,0,0,0,0,0,0,0.10247455234924,0,0,0,0,0,-0.0151429730391178,0.00966138841220422,0,0,0,0,0,0
X600808.SH,0,0,0,0.0788487672071132,0,0,0,0,0,0,0,0,0,0,0,0,0.117059170812907,0,0,0,0,0,0,0,0,0.325137198480833,0,0,0,0,0,0,0,0,0.0344211379186511,0,0.118302373541392,0,0,0,0,0,0,0.0203325471079216,0.120516299373732,-6.93889390390723e-18,0,0,0,0,-0.0260858275578268,0.0453493792608212,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0.389221773719638,0,0,0,0,0,0.0196472481379291,0,0.0243988744225145,0,0,0,0,-0.0153196608740628,0,0,0,0,0,0,0,0,0,0,0.0172840594960862,0,0,0.0322258549715075,0,0.0897151411915156,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0218922783872825,0.0367017225207942,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0.030825115662979,0,0.148305986921421,0,0,0.0827302873750923,0,0.15999165579318,0,0,0,0,0,0,0,0.140937849330481,0.0211865785289924,0,0,0,0,0,0,-0.0260194216966228,0,0,0,0.0789194384777729,0,0,0,0,0,0,0,0.0161815677202205,0,-0.075343215253867,0,0,0,0,-0.0237481874207951,0,0,0,0,0,0,0
X600549.SH,0,0,0,0,0.0841911854234801,0,0,0.187645323359777,0,0,0,0,0,0.487963291742715,0,0,0,0,0,0,0,0,0,0,0.00245537344532449,-1.38777878078145e-17,0,0,0,0,0,0.0302845229487246,0,0,0,0,0,0,0,0,0,0,0,0,0.169100534163318,0,0,0,0,0,0.00902160048748452,0.0184918668815848,0,0,0,0,0,0
X000553.SZ,0,0,0,0,0,0,0,0,0,0,0.122822269455828,0,0,0,0,0,-0.0237121389774578,0,0,0,0,0,0,0.291832405859398,0,0,0,0,0,0,0.0682548131955658,0,0,0,0,0,0,0,0,0,0,0,0,0.042236280289891,0,0,-0.209336975522782,0.15684997257927,0,0,-0.0325695820972957,0.0627216909241988,0,0,0,0,0,0
X002092.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.196750579275591,0.295830038203768,0.011690501148551,0,0,0,0,0.230968975050439,0,0,0,0,0,0,0,0,0.104508434080414,0,0,0,0,0,0.441544491740149,-0.249933914938376,0,0,0,0,-0.0428338561296276,0,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,-0.0109096143107914,0.0209332677483355,0,0,0,0,0,0,0.0695912809694413,0.0684220233168003,0,0,0,0.0787665727627519,0,0,0.00195771068515558,-0.0102863535656274,0,0,0,0,-0.0198414863263943,0,0,0.0493637958619393,0.108578292311509,0,0.00507148233412151,0.010230894307837,0,0,0,0,0,0
X600008.SH,0,0,0,-0.0560767360248331,0,-0.0460405259010339,0,-0.128239631011194,0,0,0.599314861282557,0,0,0,0,0,0,0,0.126191721983161,-0.103572444669056,0,0,0,0,0,0,0,0,0.284790563668127,0,-0.0428937234688504,0,0,0,0,-0.0363663712546201,0,0,0,0,0,0,0.0543410884424166,0.0556997211723984,0,0.104720191559018,0,0.182567619675649,0,-0.0885398910081224,0.00362839711167028,0.0233391380998931,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000573559388301573,0,0.128459603953486,0,0,0,0,0,0,0.0714235440744562,0.272825943999354,0,0,0,0,0.119846895722659,0,0,0.170622683088928,0,0,0.11947530838199,0,0,0,0,0,0,0,0,0,0.284880337931623,0,0,0,0,0,-0.00844258857128376,0.00623007054769043,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00848332211156892,0,0.368830749219278,0,0,0,0,0,0,0,0,0,0.105308038267477,0,0,0.0199253094759309,0,0,0.0608038379701233,0,0,0,0,0.023544961445404,0,0.0703147854901235,0,0,0,0.0293762786389023,0,0,0.0826663885505097,0,0,0,0,-0.00994834724725667,0,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00759469334388537,0.0212193507026052,0,0,0,0,0,0.0447494777603867,0,0,0,0.0811592852772101,0,0,0,0,0,0,0,0.0271836618264182,0,0,0,0.0912915263911268,0,0,-0.0174661680205688,0,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,0,-0.0266629731596556,0,0,0,0,0,-0.0344171133646838,-0.0511725875841427,0,0,0.128175565577732,0,0.00365363977288012,0,0.0726204459907522,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0.0870013832696774,0.033260981598464,0,0.0872383307661285,0.369024808087843,0,0,0,0,0,0.232315755747006,0,0,0.0850287605679168,0,-0.0310393399299727,0.0978233270449897,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.271442167387051,0,0,0,0.116093724628032,0,0.296176290077176,0,0,0.312478296216349,0,0,0,0,-0.0684704122508251,0.334948438900258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0274251623882725,0,0.28974715969116,0,0.031309379260691,0.00180091388575121,0.00939560177942592,0,0,0,-0.116178459799704,0,0
X601699.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.235762967993529,0,0,0,-0.0268830320362221,0,0,0,0,0,0,0,-0.104765189168541,0,0,0.221063272555141,0,0.0802538627413265,0.0521173425201132,0,0.0694655573512984,0,0,0.351246094473361,0,0,0,0,0,0,0,0,0,0,-0.00705141749721486,0,0,0,0,0,0,0
X000807.SZ,0,0,0,0,0,0,0,0.6078537645071,0,0,0,0,0,0,0,0,0,0.196682903073252,0,0,0,0,0,0.012751255342397,-0.0121080754774627,0.00445214162222351,0,0,0.243085593776521,0.0529050589387424,0,-6.93889390390723e-18,0,0,0,0,1.73472347597681e-18,0,0,0.0864612108084196,0,0,0,0,0.032916155083825,0,0,0,0,0,-0.0346237551840844,0,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,0,-0.0984312350883411,0,0,0,0,0,0,0,0,0,0,0.136029939735759,0,0,0,0,-0.135347712105453,0,0,0,0.128126575374987,0,0,0.0265450228164045,0,0,0,0,0,0,0.06743407399616,0.21985404861296,0,0,0,0,-0.0887985539753321,0,0,0,0,0,-0.0259052820141957,0.056166594828939,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0,0,0,0.0115825668604075,0,0,0,-0.0697375773335458,0,0,0.0243558404192764,0,0,0,0,-0.172313086160915,0,0,0,0,0,0,0,0.144789616840479,0,0,0,0,0.0293356709970664,0.015806061302316,0,0.13639271977539,0,0,0,0,0.427374220499493,0,0,0,0,0.0126195082538438,0,-0.0251045607783466,0.0774887312668666,0.136728505056031,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0.334375612424224,0,0,0,0,0,0,0,0,-0.155334057291442,0,0.205915725734451,0,0.0902373162406477,-0.159999011452391,0,0,0,0,0,0,0.0600033787252256,-0.0332017674191472,0,0,-0.13219441564622,0,0,-0.0827934599680307,0,0,-0.103594071081269,0,0,0,0,0,0,0,0,0,0.109227057293796,0.00990924948610928,-0.0654318581883751,0,0,0,-0.127212254083833,0,0
Change_TY3M,0,0,0,0,0,0,0,0,-0.119186076965224,0,0,0,0,0.0186701714137907,0.0147772295387488,0,0,0,0,0,0,0,-0.122227967132673,0,0,0,0,0,0,0,0,-0.0238658714781123,0,-0.0267486864471421,0,0,0,0,0,0,0,0,0,0.109883897281978,0,0,0.000723676621161265,0,0.158490270036882,0,0.0139492256269952,-0.0862323874159188,0,0,0,0,0,0
Slope,0,1.47539147032891,0,0,0,0.19249250807379,0,0,-0.110439260779899,0,0,0,0,0.638354964906336,-0.333441477927061,0,0,0,0,-1.11022302462516e-16,0,1.88831154310606,0,-0.381581880700344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.174409289445657,0,0,0,0,0,0,0,0,0,0,0,1.89362879269249,0,0,0,11.1297296503307,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.931974128089385,0,0,0,0,0,0,0.698729502391245,0,0.00674152989026281,-0.0698745492031774,0,0,0,0,0,0,0,0.312998977756591,0,0,0,0.887311992459412,-0.846324744459492,0,0.0535500891609635,0,0,0,0.160161522717296,0,0,0,0.255707679446167,0,0,0,0.113220574940916,0,0,0,0,-2.07623722649728,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,-0.00775676050861547,0,0.0253914380725605,0,0,0.00184898023455353,0,0,0,0.0380937034651422,0,0,0,0,-0.0898791606272701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0388182959747516,-0.115604855250335,0,0,0,0,0,0.101533376550127,0,0,0.291135128376857,0.095662814705962,-0.0121019410208653,0.0286303398226961,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0.0247131001217709,0,0,-0.0576956532498857,0,0,-0.0508395745413453,0,0,0,0,0,0,-0.112517062823899,0,-0.0190214371158201,0,-0.0112741794188468,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0240966547215413,0,0,0,0,0.0531196734506251,-0.0509867768630984,0.0614440300454428,0,0,0,0,0.00231475044945827,0,0.0307956942832449,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0.000580953441136808,0,0,0,0,0,0,0.000559921828550489,0,0,0,0,0,0,0,0.000236843914178423,0,0,0,0,0,0,0,0,0.00097991723374059,0,0,0,0,0,0,0,0,0,0,0,0,-0.000568950003387007,-0.000188895470346618,0,0,0,0,-0.000954762617779731,0.000765133536031447,0,0,0,0,0,0
CarbonVol_Shenzhen,0,-0.159709297962569,0,0,0,0,-0.0658886464616394,0,0,0,0,0,0,0,0,0,0,0.115066825233945,0,0,0.066568707864567,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115514192873818,0,0,0,-0.0102596692792777,0,-0.0467154013475084,0,0,0,0,1.02657687991766,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,-0.000207246846558851,0,0.0152230620975312,0,0,0,0,0,0,0.0117953610485458,0,0,0,0,0.00199767582576846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00263552960365031,-0.0244340977315736,0,0,0,0.00362603569030494,0,0.0210259063886481,0,0,0,0,0.00613949838887189,0,0,0,0,0.254032580190925,0,0
CarbonVol_Hubei,0,0,0,0,0,-0.00971839831087921,0,0,0,0,-4.33680868994202e-19,0,0,-0.0020052573891572,0,0,0.0030232177543419,-0.00592195137669632,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00306729231063318,0,-0.0130144255985092,0,0,4.33680868994202e-19,0,0,0,0,0,0,-0.011484803229197,0,0,0,0,0.0024067710566501,0.0173374621135017,-0.00251944658082332,0.00842298514730737,0,0,0,0,0,0
