,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X002460.SZ,X600019.SH,X600585.SH,X000792.SZ,X600111.SH,X002466.SZ,X000301.SZ,X600010.SH,X601600.SH,X600188.SH,X000708.SZ,X601898.SH,X600660.SH,X002271.SZ,X600011.SH,X600362.SH,X600547.SH,X600176.SH,X600426.SH,X000807.SZ,X002080.SZ,X600886.SH,X000825.SZ,X000408.SZ,X600219.SH,X600096.SH,X300037.SZ,X600803.SH,X000959.SZ,X600295.SH,X002326.SZ,X600141.SH,X000932.SZ,X000983.SZ,X000898.SZ,X000786.SZ,X600795.SH,X000630.SZ,X000723.SZ,X600688.SH,X601991.SH,X601699.SH,X600801.SH,X600352.SH,X600808.SH,X600516.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600141.SH,0,0,0,0,0.129275648181015,0,0,0,0,0,0.0883931319261216,0,0,0,0,0,0,0,0,0,0,0,0,0.0245108253276116,0,0,0,0,0,0.411992205185594,0,0,0,0.071781262236055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.269124836819185,0,0.0426051432667177,0,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0.0744309923410767,0.160460976823804,0,0,0,-0.133253808271926,0,0.0198568089772055,3.46944695195361e-18,0,0.057347008282485,0,0,0,0,0,0,0,0,0,0,0,0.107025846216806,0.0814527594433995,0,0,0,0,0,0,-0.0308299279865048,0,0,0.128157725282009,0.0895528122330908,0,0,0,0,0,0,0,0,0,0.280784620193671,0,0,8.67361737988404e-19,0.0163349768202751,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0554363287509648,0,0,0,0,0,0,0,0,0,0,0.0128390271099661,0,0.209647386351381,0,0,0,0,0.236581120153864,0,0,0,0,0.0178002707743676,0,0,0,0.0492968806856087,0,0,0.167549444418774,0,0,0.199358855950523,0,0,0,0,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0.0151552861156095,0,0,0,0,0,0.0230162827855592,0,0.0579591924192052,0,0,0,0,0,0,0,0,0.110802880887986,0,0,0,0,0,0,0,0,0,0,0,0,0,0.373360240815517,0,0,0,0,0,0.0253104696685647,0,0,0,0,0,0.416923246995003,0,0,0,0.0101190752306882,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0.0568187955717927,0,0,0,0.0460612005308147,0,0.0504910223331594,0,-0.0281038046505106,0,0,0,0.407386660393626,0,0,0,0,0.0230364810334088,0,0,0,0,0,0,0,0,0,0.0235981512401227,0,0.0529108724488753,0,0,0,0,0,0,0,0,0,0,0,0.289776695938344,0,0,0,0,0,-0.0326838393340462,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,-0.0321651330350022,-0.0885100661971555,0,0,0,0,0,0,0.0219931927830476,0,0,0.0457323319653923,0,0,0.107567738469925,-0.0501515601910179,0,0,0.176590167452106,0,0,0,0,-0.0387787785726776,0,0,0,0.0095078975806409,0,0,0,0,0.0287195294314069,0,0.160531739082396,0,0,0,0,0,0,0,0.0275415327182905,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0.0138516365162517,0.00300695582001069,0.0294227263315387,0,0,0,0,0,0,0.359786956293794,0,-0.0608034324839691,0,0,0,0,0,0,0,0.0715847410946546,0,0,0.0973638545941336,0,0,0.157418264237579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00577880375424962,0,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0,0,0.0116773316752164,0,0,0,0,0,0,0,-0.123199208473092,0,0,0,0.325870155792549,0.0638005377598543,0,0,0,0,0,0,0,0,-0.0539105428482093,0.071759166451571,0,0.067437144357947,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0500638567495137,0,0.0114063119551037,0,0,0,0,0,0,0
X600688.SH,0.186688548752576,0,0,0,0,0,0,0,0,0,0,0.0374678703668424,0,0,0,0,0,0,0.051797229058755,0,0,0,0.0962063710197265,0,0.136719043393255,0,0,-0.022413393500507,0,-0.0444919237617648,0.0290268694020505,0,0,0,0,0,0,0.077558926178078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00251752041787925,0,0,0,0,0,0
X601991.SH,0,0,0,0.0845464621785664,0,0,0,0,0,-0.00790977774753449,0,0,0,0,0,0,0,0,0,0,0,0,0.0130102282581467,0,0.0215510812555677,0,0,0,0.14388306786373,0,0,0,0,0.00640632516077461,0,0,0,0.0489131068216955,0,0,0,-0.0396770152801405,0.027933944198193,0,0,0.0435731504944381,-0.0169188337405276,0,0,0,0,0,0.0240959240607457,0,0,0,0,0,0
X601699.SH,0,0,0,0,0,0,0,0,0.033303137071601,0,0,0.11473612730274,0,0.152157690275657,0,0.217110133499238,0,0,0,0,0,0,0,0,-0.0733787757595131,0,0.124519308162312,0.0563923950749269,0.0129912557502808,0.0824093382332905,0,0,0,0,0,0,0,0.293486938647336,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.200577695263228,0.169213021875692,0,0,0,0,0,0
X600801.SH,0,0,0,0,0,0.0105243528120508,0.350886584483899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021323757481008,0.064789754130344,0,0,0,-0.0852755965890872,0,0,0,0.121909497857568,0,0.157096132049309,0,0,0,0,0,0,0,0,0,0,0,0,0.00681253188685805,0,0,0,-0.024775789622366,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11425586223578,0.0827595540357725,0,0,0,0,0,0,0,0,0,0.0504064429840288,0,0,0.059718173061009,0,0,0,0,0.034940647910108,0,0,0,0,0.136403155026985,0,0,0.0076016821848256,0,0,0,0,0,-0.00284100909531901,0,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0,0,0,0,0,0.201211467163324,0,0,0,0,0,0,0,0,0,0,0,0.143873305558962,0,0.0179596867151927,0,0,0,0,-0.0620109555785173,0,0,0.00470816786649406,0,0,0.259207331439268,0,0.472784773689433,0,0,0,0,0,0,0,0,0,0,0,0,-0.0490849940044116,0,0,0,0,0,0,0
X600516.SH,0,0,0,0,0,0,0,0,0,0.0426101562084497,-0.0124067853948905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138057612179863,0,0.222524787469924,0,0,0,0,0,0,0.0296110588454537,0,0,0.0493341350539999,-0.149096787277278,0,0,0,0,0.0373069412214036,0,0,0,0,0,0,0
Change_TY3M,0,0,0,-0.0525840358202307,0.0149641681220315,0,0,0,0,0,0,0,-0.052383958745646,0,0,0.0445403635273191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0870448795552201,0,0,0.00979697492022468,0.0136662668553124,0,0,0,0,0,0,0,0.0536012496273556,0,0,0,0,0,0,0.0126429360130298,0,0,-0.0692515794663452,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0.168648305888636,0.0180628260624636,0,0,0,-0.0692987924012129,0,0,0,-0.0503571511624232,0,0,0,0,0.096748363327265,-0.0905375300578369,0,0,0,0,0,0,0,0,0.135990588030269,-0.0586917834034387,0,0,-0.164857380093857,0,-0.204078582207528,0,0,-0.196000467143802,0,0,0,-0.111537747428496,0,0.0173661062947756,0,0,0,0.876171165732128,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,-0.134524527202299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0132370404926941,0,0,0.128305559971449,0.141616039589175,-0.0130019565944067,0,0,0,0,-0.133012903117413,0,0,0.0297197346146657,0,0,0,0,0,0,0,0,0,0,0,0,0,0.63795815876295,0,0,0,0,-0.0334979092545947,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,-0.0476810274848794,0.0443260927555484,0.0502748184350237,0,-0.0535217417371571,0,0,0,0,-0.0138638039709814,0,0,0,0,0,0,0,0,-0.0057631013601736,0,-0.0737185232046429,0,0,0,0,-0.0386051701381499,0,0,0,0,0.0224214297710114,0,0,0,0,0,0,0,0,0,0,0,-1.0842021724855e-19,-0.0168484631532571,0,0,0,0,0,0
MKreturn,0,0,0,0,-0.0163280899639582,0,0,-0.0880257608177165,0,-0.0392907431794891,0,0.0503372540041185,0.000115190280205197,-0.0157425038949221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110553964524241,-0.0349541372090333,0.0167901547493644,0,0,0,0,0,0,0,0.0490954329003575,0,0,0,0,0,0,0,0,0,-0.0248634236232983,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,-0.000408998154931,-0.00042996838226669,-0.000431661070361788,0,0,-0.000612701603628931,0,0.00319525043636842,0,0,0,0,0,0,0,0,0,-0.00116586041938242,-0.000264335133258577,0,0,0.000981556150964314,0,0,0,0,0.00130944039326861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00466934006361288,-0.000544258652397893,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,-0.00477784130611766,0,0,-0.128670955113499,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00831035854604481,0.0386777633229046,-1.0842021724855e-19,-0.000895756966534839,0,0,-0.00757203569737465,0,0,0,0,0,0,0,0,0,0,0,0.0701644175444657,0,0,0,0,0,-0.182174883900207,0.145652444086756,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0.00046240132550883,0,-0.00287877163463417,0,-0.00320034686084904,-0.00160668220619524,0,-0.00389612730368642,0,0,0,0,0,0,0.00178446821918203,0,0,0,0,0.00483099739914448,0,0,0,0,0,0,0.000215837470315383,0,0,0,0,0,0,0,-0.00365540831003003,0,0,0,0,0,0,0,0,-0.0210964545985454,0.010517197058105,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,-1.78555040353342e-05,0,0,0,0,0,0,-0.00317182822062684,0,0,0,0,0,0,0,0,0,0.00104259662506786,0.00400002134512885,0,0,0.00530612649721835,0,0,0,-0.000512707987851764,-0.000522524271527136,0,0,-0.0061869219860595,0.00442711864869738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0119424850675971,0,0,0,0,-0.0103966167362328,0,0
