,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600188.SH,X002460.SZ,X002466.SZ,X600585.SH,X600019.SH,X000792.SZ,X601898.SH,X600011.SH,X600111.SH,X600660.SH,X000301.SZ,X002271.SZ,X600010.SH,X000708.SZ,X601600.SH,X600547.SH,X600886.SH,X000877.SZ,X600426.SH,X600795.SH,X600362.SH,X000983.SZ,X600176.SH,X601699.SH,X600027.SH,X600803.SH,X601991.SH,X000786.SZ,X600995.SH,X000807.SZ,X000408.SZ,X000629.SZ,X600160.SH,X600489.SH,X600219.SH,X000723.SZ,X600378.SH,X002080.SZ,X600096.SH,X000831.SZ,X000933.SZ,X600348.SH,X300037.SZ,X000630.SZ,X600157.SH,X600141.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600803.SH,0,0,0,0,0.398894074893449,0,0,0,0,0,0,0.314968584354793,0,0,0,0,0,0,0,0.079750279537996,0,0,0,0,0,0,0,0,0,0,0.0487096356704426,0,0,0,0,0,0,0,0,0,0,0,0,-0.0446221725224307,0,0,0.0727243747402458,0,0,0,0,0.0233789848441586,-0.023919378669567,0,0,0,0,0,0
X601991.SH,0,0,0,0,-3.46944695195361e-18,0,-0.176309545365328,0.0214238339554011,0,0,0,0.389638250529007,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0295184929587622,0,0.24255945751621,0,0,0,0,0,0,0,0,0,0.0698011354344626,0,0.0205994868454899,0.144546227882986,0,0,0,0,0,0,-0.0978530977292942,0.113619382076261,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,0.219656481605005,0,0,0,0,0,0,0,0.379068020003936,0,0,0.199192204692472,0,0,0,0,0,0,0,0,0,-0.0919751283081362,0.0862960930883043,0.00598160845754201,0,0,0.00621712817054484,0,0,0,0,0,0,0.153670330123059,0,0,0,0,0,0,0,0,0.0580971261613046,0.0616930967743702,-0.025786147687585,0.000803715015326449,0,0,0,0,0,0
X600995.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00992570085473499,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115587319285264,0,0,0,0,0.0493498276850494,0.0795297007544948,0,0,0,0.0510161025591623,0.161797860271355,0.0232991860552874,1.73472347597681e-18,0,0.0821468896728074,0.0113919424061545,0,0,0,0,0.0245763701674995,-0.0117048884998602,0,0,0,0,0,0
X000807.SZ,0,0,0,0,0,0,0,0,0,0.0317633277720382,0,0,0.164984186695992,0,0.0888730779809329,0.0581093846619447,0,0,0,0,0,0,0,0,0.142591547722294,0,0,0,0,0.0282452762629503,0,0,0,0,0,0.00513222338404324,0,0,0,0,0,0.0749315329626391,0,0,0.235166481589282,0,0,0,0,0,0,0.0177572197224866,-0.00370589063777039,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0.0444478134535158,0,0,0,0,0,0,0,0.0375573675946693,-0.0152645620913831,0,0,0,0,0,0,0,0,0,0.0738132980292327,0,0,0.194091994253536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0475862132814568,0,0.064913004027112,0.0745041345136069,0,0,0,0,0.0168193479206082,0.0170656305814447,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.271014587546383,0,0.145506550432805,0,0,0,0,0,0,0,0,0,0,0,0,0.0275081261285603,0.0844302472493448,0,0,0,0.0910484427371892,0.097407740496783,0,0,0,0,0,0.0379762173444487,0,3.46944695195361e-18,0,0,0,0.143744214141838,0,0,0,0,0,0.0370969885988143,0.0149474650729982,0,0,0,0,0,0
X600160.SH,0,0,0,0,0,0,0.176501355628519,0,0,0,0,0.0285620674202569,0,0,0.00438517921515305,0,-0.0493985673415093,0,-0.0981823587934754,0,0,0,0,0,0,0,0,0,0,0,0,-0.1214578016069,0.0432703580725566,0,0,0.0661254301371318,0,0,0,0,0.148582477212068,0,0,0,0,0.0189571838542242,0.218909811566426,0,0,0,0,-0.0343015931194918,0.0290919862904364,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0788420859746778,0,0,0.490637558159914,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0227879454285646,0.0518453070354397,0,0,0,0,0,0,0,0,0.0371037233876473,0,0,0,0,0,0,0,0.00266211393170811,0,0,0,0,0,0,0
X600219.SH,0,0,0,0,0.0167334684941597,0,0,0.166036570448797,0,0.045751633879993,0,0,-4.33680868994202e-19,0,0,0,0,0.0994431033394761,0,0,0,0,0,0.0622113289495066,0,0,0,0,0.00974654660105908,0,0,0,0,0.189176806009506,0,0,0,0,0,0,0,0,0,0.104116535255878,0,0,0,0,0,0,0,0.014862596003928,0.00141819385865159,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,0.0440012504505931,0,0,0,0,0.242481601778008,0,0,0,0,0,0,0,0,0.115672418166642,0,0,0,0,0,0,0,0,0.186079117897637,0,0,0,0,0,0,0,0,0,0,0,0.0281329071266057,0,0,0.0454312199497486,0,0,0,0,0,0.030051920535127,0.00569633482429285,0,0,0,0,0,0
X600378.SH,0,0,0,-0.0969996925540128,0,0,0,0,0,0.266057515644192,-0.141169404520953,0,0,0,0,-0.0830255964739757,0,0,0,0.0854825798943263,0,0,0,0.100405242854462,0,0,0,0,-0.169072952148768,0.109931275895138,-0.0413021230063899,0,0,0,0,0,0,0,0,0,0,-0.00968879051540407,0.122324473496049,-0.171381333615418,-0.0523122430281804,0,0,0,0,0,0,0.0314221840518484,0,-0.284173502406152,0,0,0,0,0
X002080.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.14778919243404,0,0,0,0,0,0,0,0,0.120989482174221,0,0,0,0,0,-0.216693933149079,0,0,0.099904955505605,0,0,0.090994167717733,0,0.00970107191294231,0,0,0,0,0,0,0,0.0611522281393113,0,0,0.233898612338179,0,0,0,0,0,0.00909322373892771,0,0,0,0,0,0
X600096.SH,0,0,0,0,0,0,-0.0386098549595978,0,0,0,0,0,0,0,0,0,0.102823816751701,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0320157681501471,0,0,0.00630184458461442,0,-0.0330779037872527,0,0,0,0,0.0568477976127955,0,0,-0.0127824133044958,0,0.427092042220158,0.0836133996016079,0,0,0.419529772330692,0,0.049360376947581,-0.00884222661167273,0,0,0,0,0,0
X000831.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.559518355941817,0.111866018989837,0,-0.0924529584526686,0.171338618064674,0,0,-0.417963533188038,0,0,0,0,0,0,0,0,0,0,0,0,0.0463376964089574,0.106409327024802,0,0,0,0,0,0,0,0,0,0,0,0,-0.0867387241377719,0,0,0,0.0333524811145257,0.0290773926217256,0,0,0,0,0,0,0
X000933.SZ,0,0,0,0,0.347481545768188,0,0,0,0,0,0.105076714501745,0,0,0,0,0,0,0,0,0.118526432573384,0,0,0.133573010807999,0,0,0.152447723655386,0.081392255847419,0,0,0,0,0,0,0,0,0.118238980215293,0,0,0,0,0,0,0,0,0,0.0762759076054438,0,0,0,0,0,0.0247178367660305,0,0,0,0,0,0,0
X600348.SH,0,0,0,0,0,0,0,0,0,0,0,0.286351422576171,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115081160122724,0,0,0,0,0.0712644073331292,0,0.177032768105556,0,0,0.0628272399339615,0,0,0,0,0,0,0.487141673504283,0,0,0,0.0362465497191601,0,0,0,0,0.0104785657009854,0.04336698823772,0,0,0,0,0,0
X300037.SZ,0,0,0,0,0,0.463383844724752,0,0,0,0.0639300922025179,0,0,0,0,0,0.104420834971853,0,0,0,0,0,0,0,0,0,0,0,-0.171903701280456,0,0,0.0100740371627205,0,0,0,0,0.318186546081013,0.0217694630839147,0,0,0,0,0.252997145426203,0.136071140214008,-0.191005631617823,0,0,0,0,0,0,0,-0.0524283934018433,4.33680868994202e-19,0,0,0,0,0,0
X000630.SZ,0,0,0,-0.153761542302474,0,0,0,0,0.192933250153732,0.160139395021831,0,0,0,0,0,0.186014499348101,0,0,0,0.00528612341255239,0,1.73472347597681e-18,0,0,0.307098666954787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.199462482914489,0.0430625237715525,0.00475005088639734,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0717687046533282,0,0,0,0.0778486393919335,0.0808085670211486,0,0,0.0625174381152856,0,0,0,0,0,0,0,0.0313902049470096,0,0.0307320463105863,0.0482707743953387,0,0,0,0.0402637058863775,0,0,0,6.12916544969389e-05,0,0.0228334454057382,0,0,0,0,0,0,0,0,0,0.00602210331307342,0.00253619361798,0,0,0,0,0,0
X600141.SH,0,0,0,0,0,0.0466730027494082,0,0,0,0,0,-0.0130673590087961,0,0,0.0964355307045315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.174200487174417,0,0,0,0,0,0,0.206448727668811,0.0209536255169428,0.0250093440904508,0.0485198241845851,0.0307787524705522,0,0,0,0.0736164845772992,0.0326267579952739,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0.146881928512876,0,0,0,0,0,-0.238406133665335,0,-0.229090048266339,0,0,0,0,0,0,0,0.00359519496875952,0,-0.27529737562059,0,0,0.0857306814679088,0,0,0,0,0,0,0,0,0,0,-0.366336245875609,0,0,0.0764185959007826,0,0.0311128439613719,0.330564454566782,0,0,0,-0.00242918398872802,-0.11373600654181,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,2.77555756156289e-17,0,0,0.292723599633362,0,0,0,0,0,0,0,-0.744438445471013,0,0,0,0,-1.38777878078145e-17,-1.17356590744433,0,0,0,0,0,0,0,0,0,0,0,-0.0163422466091712,0.86831410315527,1.08150689594476,0,0,0,-0.0169613963122623,0.910803645543171,0,0,0,0,0.400912890203836,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.441965750669001,0.00405748703007705,-0.376080694960099,0,0,-0.281040504392647,0,-0.161541038562168,0,0,0,0,0,-0.39568076933381,0,0,0,0,0.854130995876653,0,0,0,0,-1.54694336779585,0.104566792762285,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,-0.0617476237911753,0,0,0,0,0,0,-0.0313346839256106,0,0,-0.0660458334058685,0,0,0,0,0,0,0,0,0,0.221481384808871,0,0,0,0.0625726427630203,-0.0452165056795898,0,-0.0727771404946724,0,0,0,0,0,0,0,0,0.149115617427019,-0.185997921958616,-8.67361737988404e-19,0.039078865161482,0,0,0,0,0,0.0292749605255634,0.0150202002000931,-0.00759071684160673,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0.0238814587450925,0,0.0247208739838689,-0.0596786606894026,0,0,1.73472347597681e-18,-0.0395101319869464,0,0,0,0,0,0,0,-0.0529007670291356,0.134941494540366,0,-0.0424581365706005,0,0,0.107234625931847,0,-0.00578446189837768,0,0,-0.0460240512751739,0,0,0,0,0,0.0324874145268094,0,0.048568961623346,0,0,0,0,0,-0.0728934961465469,0,0.0222626074568768,0.00235157197519126,-8.67361737988404e-19,0,0,0,0,0
MKvol,0,0,0,0,0.000611098839090452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000356828656529536,0,0,0,0,0,0,-0.000633276619953552,0,0.00266326490990512,0,0.00218476172325197,0,0,0,0,0,0,0,0,0,7.03776957684307e-05,0,-0.00270827042731511,0,0.00295829218121126,0,0,0,0,0,-0.00271078956173625,-0.000187976141912802,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0.00243184957151912,0,0.00845561291605575,0,0,0,-0.00885066574594338,0,-0.0091942630499971,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0113265783176837,-0.0131988103334785,0.0186397599046885,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000392078378704546,-0.0010958305500127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00126141612636024,0,0,0,0.00133989234182408,0,0,-0.0027264046628978,0.00496498451042142,-0.01056672511133,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00327130690861644,0,0,0,-0.00544652377077065,0,0,0,0,0,0,0,-0.0148156712747543,0,0,-0.0135318470407089,0,-0.00561090696194977,0,0,-0.0189959304258163,0,0,0,0,0.0191247686205516,-0.020391055186456,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0.0156284698575921,0.00470945126332071,-0.0396820343199639,0,0,0,0,0
