,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600188.SH,X600585.SH,X600019.SH,X002460.SZ,X600011.SH,X002466.SZ,X000792.SZ,X601898.SH,X600547.SH,X601600.SH,X600111.SH,X000708.SZ,X600660.SH,X000301.SZ,X600010.SH,X002271.SZ,X600886.SH,X000877.SZ,X600426.SH,X600795.SH,X600362.SH,X601699.SH,X600803.SH,X600176.SH,X600027.SH,X601991.SH,X000983.SZ,X600489.SH,X000786.SZ,X000807.SZ,X600995.SH,X600160.SH,X000629.SZ,X600378.SH,X002080.SZ,X000933.SZ,X600219.SH,X000408.SZ,X600096.SH,X000723.SZ,X000932.SZ,X600688.SH,X300037.SZ,X600157.SH,X600801.SH,X000630.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600096.SH,0,0,0,0,0,0,0,0,0,0,0,0.0252115429564129,0,0.0290378007289727,0,0,0,0.217784386165152,0,0,0,0.186028561743135,0,0,0,0,-0.109979342408767,0,0,0,0.210896564627102,0.0592495244510395,0,0.0520380353232009,0,0,0,0,0.0977144323347172,0,0,0,0,0,0,0,0,0,0,0,0,0.00419094486462449,0.0381083044345014,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.250152245935701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00221604516232231,0,0,0,0,0.0285737974101912,0,0,0.274064522438785,-0.0343013041418393,0.0379975239622956,0,0,0,0,0,0,0,0,0,0.00933398907660249,0,0,-0.00207191944547197,0,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0,0,0.140489380027288,0,0,0,-0.117178391483485,0.35331667805678,0,0,0,0,0,-3.46944695195361e-18,0.1045700398536,0.0812503603307408,0,0,0,0,0,0,0,-0.0773365038081704,0.028527569456889,0.0458701882201432,0,0,0,0,0,0,0,0,0,0,0,0.0845198741716231,0,0,0,0,0,0,0.0975117152349216,0,0.0852716884951546,0.0348148775828207,-0.0107390828718283,0,0,0,0,0,0
X600688.SH,0.0573721538824601,0,0,0,0,0,0,0,0.000251006913486229,0,0,0,0,0,0,0,0,0.00904442195733979,0,0.0583663546291897,0,0,0,0,0.182381589845218,0.0938967863299303,0,0,0,0.222221321063756,0,0,0.00592551955692428,0,0,0,0.0275745334928668,0.00863282807880427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0156634450474506,0,0,0,0,0,0
X300037.SZ,0,0,0,0,0,0,0,0,0,0,0.304879652637421,0,0,0,0,0,0,0.104669602696816,0,0.0382334143733834,0,0,0,-0.0516719924530748,0,-0.0392526995396068,0.12327986918996,0.274687083322379,0,0,0,0,0,0,-0.179551869472063,0.0196633360296246,0,0,0,0,0,0,0,0,-0.340682869760471,0,0,0,0,0,-0.0339864598301696,0,0.00267086310454264,0,0,0,0,0,0
X600157.SH,0,0,0,0,-0.0190690248076901,0,0,0,0.0631695044318138,0,0,0,0,0,0,0,0,0,0,0.046829964005459,0,0,0,0,0,0,0,0,0.0150223252579825,0,0,-0.00661115581220164,0,0,0,0,0.156767479766136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00952804432483677,0,0,0,0,0,0
X600801.SH,0,0,0,0,0,0.682855187095936,0,0,0,0,0,0,0,0,0,0,0,0.107279588806399,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0.0213114501557342,0,0,0,0.167176279894626,0,0.0720781111935766,-0.0450342819704535,0,-0.0585666278389573,0,0.105841222201373,0,0,0,0,0,0,-0.035762286175131,0,0,0,0,-0.0405902476461219,0.0282697656288953,0,0,0,0,0,0
X000630.SZ,0,0,0,-0.081492937872122,0,0,0.131267338701844,0,0,0,0,0,0.0162679324648999,0.311048374058773,0,0,0,0,0,0.419999002569125,0,0,0,0,0,0.0685670145517282,0,0,0,0,0,0,0,0,0,0,0,-0.243952814978684,0,0,0,-0.0135709861168253,0,0,0,0,-0.0524256925503476,0,0,0,0.361665947589224,0,0.0169352432427547,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0973061662251272,0,0,0,0,0.138021425311436,0,-0.0765549650900768,0,0,-0.136535754934219,0,0,0,0,0,0,0,0,0,0,0,0,0,0.284705595742487,0,0.165168355638244,-0.25160664561819,0,0,0,0,0,0
Slope,-0.0270303769422177,0,0,0,0,0,0,0,0,0,0,0,0,0.0488500957843548,0,0,0,0.0498698154226076,0,0,0,0,0,0,0,0,0,0,0,0,0.311950233727128,0,0,0,0,0,0,0,-0.0815683883339621,0,0,0,0,0,0.0417628365983051,0,0,0,0,0,0,0,0.711566936136519,0,0,0,1.18572193283865,0,0
TED,0,0,0,0,0.01148896145069,0,0,0,0,-0.0951932519532017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.354176959935513,0,0,0,0,0,0,0.0459103584669802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.865741419903621,0,0,0,0,0,0,0
RealEstate_excess,0.00664122037553324,0,0,0.0491233390213348,0.0828639832248338,0,0,0,0,0,0,0,0.131077048187703,0,0,0,0,0,0,-0.152726151652552,0,0,-0.00783093390054503,0,0,-0.0492536827158539,0,0,0,0,0,0,0,0,-0.0398838113168546,0,0,0,0,0,0,0,-0.062799233942793,0,0,0,-0.0505047787828741,0,0,0,0,0.039028796834395,-0.0411681856730078,0,0,0,0,0,0
MKreturn,0,-0.0628306131778999,0,0,0,0,0,0,0,0.110706629471148,0,0,0.0205415273530103,0,-0.0250730478070202,0,0,0,0,0,0,0,0,0,0,0,0,0.0254847073740926,0,0,0,0,0.00553480921962737,0,-0.159645811536813,0,0,-0.0102864327523567,0.0314491550024123,0,0,0,0,0,0,0,0,0,0.0308659374340958,0,0,0.0221960024787415,0,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0031992245326605,0,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0.0193235831549414,0,0,-0.00136822468352672,0,0.00513341456165653,0,0,0,0,0,0,0,0.00255260673342008,0.0217571287164099,0,-0.0222316973923486,0,0,0,0,0,0,0,0,0,-0.0251620844703895,0,0.0803785013887146,-0.0806769368454514,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0.00323419469177783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0324657734429169,-0.0335045443739438,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000773850810884207,0,0,0,0,0,0
