,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600011.SH,X600585.SH,X600010.SH,X601898.SH,X600688.SH,X600547.SH,X601600.SH,X600795.SH,X600362.SH,X300072.SZ,X601991.SH,X600188.SH,X600309.SH,X600157.SH,X600027.SH,X600886.SH,X601992.SH,X600660.SH,X600111.SH,X600489.SH,X000898.SZ,X000959.SZ,X600299.SH,X000709.SZ,X601158.SH,X000792.SZ,X000723.SZ,X002466.SZ,X600583.SH,X600339.SH,X000408.SZ,X600098.SH,X000630.SZ,X000883.SZ,X600352.SH,X000825.SZ,X600219.SH,X000539.SZ,X600021.SH,X000027.SZ,X002092.SZ,X600623.SH,X000983.SZ,X601699.SH,X000060.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601992.SH,0.0239749325536059,0,0.185489120317839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0730100120742461,0,0,0,0,0,0,0,0,0.00802069890053847,0,0,0,0,0.0170760279054233,0.332923646310984,0,0,-0.0268725407008779,0.0566958398468452,-0.00320296911947221,-0.00256899679858033,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0.371786511280906,0,0.0453746964974241,0,0,0,-0.0149933996648427,0,0.132763500492216,0,0,-0.0265975077951331,0,0,0,0,0,0,0.119634821723454,0,0,0,0,0,0,0,0,0,0.0859142217370572,0.0307300306956753,0,0,-0.210968070038454,0,0.00134041489851703,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0.083088671534286,0,0,0,0,0,0,0,0,0,0,0.056518526787914,0,0,0.0801759689882458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0996942421492502,0,0,0.0160884828852456,0,-0.00686788658496854,0,0.0762169693168525,0.00829231323053686,0.0616534391109029,0,-0.010139961203733,0,0,0,0,0,0,0
X600489.SH,0,0,-0.0118968892028607,0,0,0,0,0,0,0.817649114938077,0,0,-0.0467414427445006,0.100951816130865,0,0,0,0.133003235436103,0,0,0,0,0,0,0,-0.0576839410419086,0,0,0,0,-0.0368369264303563,0.0187405929472232,0,0,0,0,0,0,0,0.0111354590971804,0,0,-0.0567295469868659,0,0,0.0949423314321214,0,0,0,0,-0.0107758458325609,0.00797422038091236,0,0,0,0,0,0
X000898.SZ,0,0,0,0.345247776139518,0,0,0,0.032204790610882,0,0,0,0,0.0761061847478548,0,0,0,0,0,0,0,0.0290324888797336,0,0,0,0,0,0,0.807827356852387,0,0,0,0,0,0,0,0,0,0,0,0.108441446799172,0,0,0.096821570432723,0,0,0,0,0,0,0.169732064466226,-0.0428752507713449,0.0488642610157337,0,0,0,0,0,0
X000959.SZ,0,0.138102571300992,0,0,0,0,0,0,0,0,0.424163514899067,-0.201867783527099,0,0,0,-0.071395319366646,0,0,0,0,0.124165046737211,0,0,0,0,0,0,0,-0.220624875333205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0694666932610519,0.184175814637876,0,0,-0.179647459151566,0,0.0228039683805625,-0.026579998329558,0,0,0,-0.100799409594084,0,0
X600299.SH,0,0,0,0,0,0,0,0,0.0773456537569616,0,0,0,0.0776076804946224,0,0,0,0.0220140968868687,0,0,0,0,0,0,0,0,0.0146635923530223,0,0,0,0,0,0.0376668649849762,0,0.23937160745765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0868395209961321,0,-0.00136787638890932,-0.0164830268093897,0,0,0,0,0,0
X000709.SZ,0,0,0.0160816469213511,0.0235978088882061,0,0,0,0,0,0,0.157712967127977,0,0,0,0,0,0,0,0,0,0,0,0,-0.0405675229000991,0.280609961380811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.083445968975345,0,0,0,0,0,0,0,0.0678499593635241,0,0,0.00311111556292268,-0.015888173628319,0,0,0,0,0,0
X601158.SH,0,0,0,-0.111948187065255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0135490953776042,0.0532538577561817,0,0,0,0,0,-0.0640564440991411,0,0,0.122340797223369,0,0,0.15828348013683,0,0,0,-0.0285370431942329,0,0,0,0.105286888718101,0,0,0,0,0.0335007896775524,-0.0252080485635135,0.012718560464143,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0666397249447865,0.0472057145591845,0,0,0,0,0,0,0,0,0,0,0.0451850114244212,0,0,0,0,0,0,0.0309897845420401,0,0,0,0,0.109589841416336,0,0,0.0299354773355208,0,0,-0.0253905491312616,0,0,0,0,0.0509765129467679,0.121780941088437,0.0705996730568548,0.0137517376963689,-0.0215356971456104,0,0,0,0,0,0
X000723.SZ,0,0,0,0,-0.504563411279893,0,0,0,0,0,0,0,0,0.287213050419014,0,0,0,0,0,0,0,-0.493931720131373,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00269859403464003,0,0,0,-0.0551443138606746,0,0,0,0,0,0.139515212852876,1.38777878078145e-17,0.0595136353786315,0,0,0,-0.00969333154868726,0,0,0,0,0,0
X002466.SZ,0,0,0.0278486451087004,0,0,0,0.112831387458481,0,0,-0.0256481624127055,0,0,0.117087715218672,0.0249456277995654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.259352547249681,0,0,0.0235917122020051,0,0,0,0,0,0,0,0,0.176214225201842,0,0,0,0,-0.0124910049177325,0.0163963736324116,0,0,0,0,0,0
X600583.SH,0,0,0,0.00705832335121009,0,0,0,0,0.480511134506493,-0.0516554074759292,0,0,0,0,0,0.0927511487079624,0,0,0,0,-0.0226062019336478,0,0,0,0.0155587285275819,0.0722111374765649,0,0,0,0,-0.122755548661123,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0400578611429792,0,0,0,-0.000354342573748242,0,0.013422119063253,0,0,0,0,0,0,0
X600339.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136287575269704,0,0.187844961622814,0,0,0,0,0,0,0,0,0,0,0,0,0.20187675102474,0,0.067105690130929,0.138467102101372,0,0,0,0,0.00850118607391641,0,0,0,0,0,0,0,0.101840983407772,0.0224248319703741,0,0,0,0,0.0820709500553735,-0.0710738586720139,0,0,0,0,0,0
X000408.SZ,0,-0.0960794448859577,-0.00100479962575029,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0205388387179098,0,0,0,0,0.00918614821997362,0,0,0,0,0,0,0,0,0,0,0,0.239974644018964,0,0,0,0,0,0,0,0,-0.104566412553038,0,-0.0285060834556056,0.00413455939624572,0,0,0,0,0,-0.00246281555049509,0,0,0,0,0,0
X600098.SH,0,0,0,0,0,0,0,0,0,0.117475696147499,0,0,0,0,0,0,0,0,0,0.0899977622474339,0.133630682885243,0.187877863086558,0,0,0,0,0,0,0,0,0,-0.0319989571384793,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0.0863692911948779,0.0449673331297308,0,0,0,0.0890750626817498,0.0404369499992889,-0.0356850958763891,0,0,0,0,0,0
X000630.SZ,0,0,0.306582751450659,0,0,0,0,-0.0287908014183694,0,0.0283694744083175,0.360370872379453,0,0.232910345220192,0,0,0,0,0,0,0,0,0,0,0.00480257716301098,0,0,0,0,0,0,0.0570431880438729,0,0,0,0,0,0,0,0,0,0.0743568447318657,0,0,0,0,0.228233716801686,-0.165248943368296,0,0,0.141128137625064,-0.000324851411639255,-0.0164564220058498,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04255625556365,0,0,0.0283819010054077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0787069296399011,0,0,0,0,0.0384092474397638,0,0,0.00558666861187145,0,0,0,0,0.0272186133890361,0.145343529934591,0.0249808144284444,0,0,0,0,0,0,0,0,0,0,0
X600352.SH,0,0.0111122002717205,-0.0220968395415227,-0.0232067530009173,0,0,0,0.104971721618917,0.080472736124251,0,0,0,0.076539925668793,0.0930142076469612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0322953107930853,0,0,0,-0.245798858324249,0,0,0,0,0.00652781311925446,0,0,0,0,0,0,0.0369136742261682,0,0,0,0.00172649137176981,0,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0,0,0.186748274105234,0,0,0.361249030606526,0,0.0166477419925531,0.124330875906083,0,0,0,0,0,0,0,0,0,0,0.0141174339973272,0,0,0,0,0,0,0,0,0,-0.117452644782465,0.0735403750364858,0,0,0.0566832170767508,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,-0.0121692191060154,0,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0.00444444226139113,0,0,0.0559121063096242,0,0.0357406090008875,0,0,0.0466894050312852,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0.100157037863987,0,0,0,0.340156926609331,0,0,0,0,0,0,0,-0.0262187508001462,0,0,0.15105755284481,0,0,-0.0287234807462992,0.0215889989080893,0,0,0,0,0,0
X000539.SZ,0,0.0805313371277781,0.0408596809899333,0,0,0,0,0,0.0838141557393778,0.0125411494885308,0,0,0,0,0,0,0,0,0,0,0,0.14302286934375,0,0,0,0,0,0,0,0,0,0,0,0.0315627312033025,0,0,0,0,0,0,0,0,0,0,0,0.0990346882143505,0.0245301792104045,0,0,0,0,-0.00544792478880001,0,0,0,0,0,0
X600021.SH,0,0,0,0.325562095583965,0,0,0,0,0.0755442984779058,0,0,0,-0.0206317390995274,0.151043609267463,0,0,0,0,0,0,0,-0.0372296786099028,0,0,0.216729186308362,0,0,0,0,0,0.0382978546355427,0,0,0,0,-0.0032412687728608,0,0,0,-0.182932741514324,0,0,0,0,0,0,0,-0.0267869137572376,0,0,0,0.0194039074155766,0,0,0,-0.292231205767115,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,-6.7762635780344e-21,0.0978248903969493,0,0.0134316448003606,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000830456455577318,0,0,0,0,0.115272998240543,0.0547402512031232,0,0,0,0,0.0817603459624837,0,0,0,0,0,0,0,0.14479339322129,0.0435401965728116,0,0,0,0.00662785994246658,-0.00602637178406536,0,0,0,0,0,0
X002092.SZ,0,0,0,0,0,0,0,0,0.18280783972095,0,0,0,1.38777878078145e-17,0,0,0,0,0.163067509981412,0,0,0,0,0,0,0,0,0,0,0.178432529715592,0.0803303048747334,0,0,0,0,0,0,0,0,0,0.0983997427428264,0,0,0,0,0,0.18881907396703,0,0,0.214620031463693,0,-0.0468682841940219,0.00609946232775153,0,0,0,0,0,0
X600623.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0402406183996027,0,0,0.203397843912611,0,0,0,0.566303128052798,0.328646905210489,0,0.13633496116093,-0.291946714743609,0.288052266460016,0,0,0,0,0.237946262470452,0,0,0,0,0,0,0.327281711688652,0,0,0,0,-0.0781090923972095,0.426124374657409,0,0,0,-0.0745111918177363,0,0,0,-0.0131740730101658,0,0,0,0,0,0
X000983.SZ,0,0,0,-0.0362678423014019,0,0,0,0,0.0482344238158826,0,0,0,0,0,0,0.024263099975709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00791099135299177,0.050865577873169,0,0,0,0,0,0.0784781593649108,0,0,0.0115989307393365,0,0.705560809861439,0.104573642147578,0,-0.017551264079898,-0.00408637941322524,0,0,0,0,0,0
X601699.SH,0,0,0,0.0587191376568678,0,0,0,0,0,0,0,0,0,0,0,0.251420086727306,0,0,0,0,0,0,0,0.0264969803249188,0,0,-0.0565653740272167,0,0,0,0,0,0,-0.0676904322980735,0,0,0,0,0,0,0.0607563865049838,0,0,0,0,0,0.774267619350199,0,0.070690061140531,0,-0.0112742642394841,0.00846314729920704,0,0,0,0,0,0
X000060.SZ,0,0.0537799396582081,0,0,0,0,0,0.127213079812372,0.153431608038545,0.0878562277018202,0,0,0.0936077825326506,0,0,0,0,0,0,0,0,0,0,0,0.246579207565345,0,0,0,0,0,0.0893708065305694,0,0,0,0,-0.0364703349977301,0.201569693213143,0,0,0,0.23267121466067,0,0,0,-0.103789918944521,0,0,0.178145625627271,0,-0.188854591978446,0.0245107169402641,0.000160075516789007,0,0,0,0,0,0
Change_TY3M,0,0,0,0.102323074079498,0,0,0,0,0,8.67361737988404e-19,0,0,-0.00998295127152196,0.133514955273343,0,0,0,0,0,0,0,0,0,-0.135972196391463,0.0228714872643004,-0.197965262642279,0,0,0,0,0,0,0,-0.249052127193139,0,0,0.00275299786198545,0,0,0.149961298423368,0,0,0.0891805492067224,0,-0.108963288796227,0,-0.0538491158309111,0,0,0,0.0822690705398572,0.0150035680481212,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,-1.53859442298777,0.648182392222462,0,0,0.806568523836587,0,0,-0.960701615328569,0,0,0,0.29121888187098,0,0,0,0,0,0,0,0,0,-0.657088847714342,0,0,0.126183074058403,0,0,0,0,0,-1.15007921565738,0,0,0,0,0,0,0,0,0,1.76933080723919,0,0.687278483557986,0,0,0,-1.82749724603204,0,0
TED,0,0,0,0.750665015127286,0,0,0,0,0,0,0,0,-6.93889390390723e-18,-1.16056367151322,0,0,0,0,0,0,0,0,0,0,0.161201404928807,0,0,0,0,0,0,0,-1.19758933817208,0,0,0,0,0,0,0,0,0,0,0,0.155882516931049,-0.116580232968181,0,0,0,-0.293856200787871,1.24107910259902,0,0,0,0,-2.5207448261674,0,0
RealEstate_excess,0,0,0,-0.108598407675779,0,0,0,0,0,0,0,0.116309883583453,0.129452526011974,0,0,0,0,0,0,0,0,0,-0.189395207132801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.153837721510582,0,0,0,0,0.0229316029299671,0,0,-0.0319273492162485,0.0202337867073532,0,0.0571359054482037,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,-0.124763798134161,0.0678403532567881,-0.00457426478555617,0.0472679839400779,0.0628804559927876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0932576993109732,0,0,-0.0468982907094721,0,0,0,0,0,0,0,0,-0.0178251276057814,0,0,-0.0298802838750195,0,-0.0344298261296047,0,0,0,0,0,-0.00981343932284645,0.0116209836743334,0.097814346431826,0,0,-0.0710238605291255,0,0
MKvol,0,-0.00176159813495999,0,0,0,0,0,0,0,0,0,0,0.00268896728692268,0,0,0.00279529197500342,0,0,0,0,0,0,0,0,0,0.00208352865292064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00129651723558738,-0.000816003046965855,-0.00190103162198308,-0.000353180730315162,-0.00089299261918534,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,-0.0284453254607945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0232371969356618,0,0,0,0,0,-0.574653301734393
CarbonVol_Guangdong,0,-0.00855829374652976,0,0,0,0,0,0,-0.000778081492514127,0.00269664865940693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000885583670364703,0,0,-0.00308685154235495,0,0,0,0,0,0,0,0,0,0,0.0145127309037355,-0.0108766623208992,-0.0116825170731778,0,0,-0.045556921518212,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,-0.013513440460905,0,0,0,0,0,0,0.0185669698703841,0,0,0,0,0,0,-0.00299592366280802,0,0,0,0,0,0.0115272531713934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00335085160374282,0,0,0,0,0,0
