,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X002460.SZ,X600111.SH,X600585.SH,X002466.SZ,X000792.SZ,X600019.SH,X600010.SH,X600660.SH,X000301.SZ,X600188.SH,X000877.SZ,X000708.SZ,X002271.SZ,X600011.SH,X601600.SH,X600547.SH,X601898.SH,X600362.SH,X600886.SH,X600176.SH,X600426.SH,X002080.SZ,X000408.SZ,X000723.SZ,X600803.SH,X002326.SZ,X600219.SH,X300073.SZ,X300037.SZ,X600688.SH,X600399.SH,X601991.SH,X600516.SH,X600795.SH,X000786.SZ,X000831.SZ,X000959.SZ,X000155.SZ,X600141.SH,X600096.SH,X000825.SZ,X600486.SH,X600352.SH,X600489.SH,X600157.SH,X600295.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600426.SH,0,0,0.0327589211067976,0,0,0.0961428486097882,0,0,0,0.0714422923930525,0,0,0.0666109474954041,0.0892734608715946,0,0,0,-0.0376384290437046,0,0,0,0,0,0,0,0,0,0,0.100777219755838,-0.0141759639538725,0,0.0223164796077676,0,0,0,0,0.135663976622829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002080.SZ,0,0,0,0,0,0,0,0,0,0,0.0541125874165056,0,0.138338178379372,0,0,0,0,0.160111553951053,0.143885907744902,0,0,0,0,0.242694642857021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00382100244388098,0,0.0898573832412726,0,0.0811516864977031,0,0,0,0,0,0,0,0.0294647171218384,0,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0.224450801575918,0,0,0.127453405964909,0.0478669857620795,0,0,0,0.0536701831198961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0337452636021619,0.0594951924204735,0.0471393543984231,0,0,0.0903071919495492,0,0,0,0,0,0,0,0.132219004363974,1.73472347597681e-18,0,0,0,0,0,-1.73472347597681e-18,0,-0.145566951146605,-0.0455061769395531,0,0,0,0,0.0876818404733263,0,0
X000723.SZ,0,0,0,0,0,0,0,0.157851235023938,0,0,0,0,0,0.0196845247809585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0273437025926601,0,0,0,0.0248046977450093,0,0.383971888172873,0,0,0,0.0382168837190419,-0.0817558597277442,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0.00265211639275057,0,0
X600803.SH,0,0,0,0,0,0,0,0,0,0.0843777368778769,0,0,0,0.0787740946760486,0,0.078321840285046,0,0,0,-0.110888583803035,0,0,0,0,0.142665618509909,0.176449459421857,0,0.0943963140755315,0,-0.0676510171902297,0,0,0,0.278536603311748,0,0,0,-0.139499786424966,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0118005015487413,0,0,0,0,0,0,0
X002326.SZ,0,0,0,0,0,0,0,0.182365574985465,0,0,0.16175237332994,0,0.567536817964601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.103089585982756,0,0,0,0,0,0,0,0,0,0,0.0212646296649053,0,0,0,0,0,0,0,0,0,0.0251420038899203,0,0,0,0,0,0
X600219.SH,0,0,0,0,0.0351201597229918,0,0,0,0,0,0,0,0,-0.0319656656969582,0,0,0,0,0.16165201341381,0,0,0.399285962545553,0,0,0,0,0,0,0,-0.0508761236733527,0,0,0,-0.0307650139776309,0,0.150372307689853,0,0,0,0,0,0.0765319427247013,0,0,0.251846589077487,0,0.119499824445859,0,0.0670943133340177,0,0,0,0.0713484263640747,0,0,0,0.167064414001334,0,0
X300073.SZ,0,0,0,0,0.284026857497964,0,-0.0769392368498686,1.73472347597681e-18,0,0,0,0,0.0983254114557271,-0.139300675170014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.223493348503968,0,0,0,0,0,0,0.062642878241169,0,0,0.036029696478399,0,0.0398844857136095,0,0,0,0,-0.0155082240838559,0,0,0,0,0,0,0,0,0
X300037.SZ,-0.0468891484882875,0,0,0,0.138028087565532,0,0,0,0,0,0,0,0.152893026734742,0,-0.0911177365059496,0,0,0,0,0,0,0,0.0818688211376547,0,0,0.083858995412161,-0.0628657497370812,0,0,0,0,0,0,0,0.198758727239568,0,-0.0812889379373248,0,0,0,0,0,0,0,0,0,0,0,0,0.0607048839819867,0,0,-0.121943780648601,0,0,0,0,0,0
X600688.SH,0,0.255622978909339,0.0679653157127006,0,0.0520103746872854,0,0,0.0221783607052717,0.0955267317240541,0,0,0,0.0746778448247646,0,0,0,0,0.068180936284821,0,0,0,0.0175881374499259,0,0,0,0,0.0874686617110731,0.0355597734378265,0.0148573697858373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.154130621169761,0,-0.038450705226865,0,0,0,0,0,0,0
X600399.SH,0,0,0,-0.136957701721525,0.115483323346659,0.105169045854733,0,0,0,0,0,0,0.12284924655851,0,0,0,0,0,0,-0.0963907805141846,0,0,0,0,0,0,0,0,0.060072289890938,0,-0.215747136789299,-0.00875132827727923,0.129197107564609,0,0,0,0,0,0,0,0,0,0,0,0.0372296280519556,0,0,0,0.0133673415573387,0,0,0,-0.0452507215939953,0,0,0,0.107361730306228,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0776163122889252,0,0,0,0,0.119915728891216,0,0,0,0,0.000245727376621103,0,0,0.0332104501376236,0,0.0608330163067409,0,0,0,0,0.0413528338701511,0,0,0,0,0.523647504253738,0,0,0,0,0,-0.0199708764041261,0,0,0,0,0,0,0,-0.0125070059411803,0,0,0,0,0,0,0
X600516.SH,0,0,0,0,0,0,0,0,0.103618686205076,0,0,0,0,-1.38777878078145e-17,0,0.163608764154776,0,-0.0526217793006491,0,0,0,0,0,0,0,0,0,0.113321884842979,0,0,0.219416130355385,0,0,0,-0.0188968104492325,0,0,0,0,-0.0510202221827262,0,0.232350920490613,0,0.0554049099410358,0,0,0,0,0,0.0353317456406875,0,0,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0.0152643067517932,0,0,0,0,0,0,0,0,0.223433319001377,0,0,0.0660724857100424,0,0,0,0,0,0,0,0.205362462053727,0.118668402430648,0,0,0,0,0,0,0,0,0.515736691979294,0,0,0,0.0167143589814644,0,0,0,0,0,0,0,0,0,-0.0603175254793723,0,-0.0305101760383528,0,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,-0.128832208142753,0.135178781776553,0,0,0,0,0,0,5.42101086242752e-20,0,0,0.374508211717677,0,0,0,0.121577609415348,0.131674026846991,0,0,0,0,0,-1.73472347597681e-18,0,0,0.0512212050314324,0,0,-0.0668259732236134,-0.0364409834731861,0,-0.120342194857179,0,0,0,0,0,-0.0495330631388028,0,0,0,0,0,0,0.0597620770958228,0,-0.0403281056229424,0,0,0,0,0,0,0
X000831.SZ,0,0,0,0,0,0.549994270325971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0322004624041927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142323991440834,0.0952265362196778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000959.SZ,0,0,0,0.0063291329198367,-0.0553287001526577,0,0,0,0,0,0.133861292926268,0,0,0.0670800602939076,0,0,0,0,0.193015203116785,0,0,0,0.0786171212321648,0,0,-0.0250398337567802,0,0,0,-0.00906722519780206,0.201835413674852,0.0151204358799299,0,0,0,0.0700361607500891,0,0,0,0.028461725643884,0,-0.0958007839517977,0,0,0.0992088947273861,0,0,0,0,0,0,0.0148503353301733,0,0,0,0,0,0,0
X000155.SZ,0,0,0,0,0,0,0,0,0.384650981956262,0,0.236367500521531,0,0,-0.162740046152368,0,0,0,0,0,0,0,0,0,0,0,0,0.00495807298022825,0,0,0.116293490696836,0,0,0,0,0,0,0,0,0,0.160749870359453,0,0,0.171588221973057,0.020330595232432,0,0,0,0,0,0,0,0.0144488719008017,0,0,0,0,0,0,0
X600141.SH,0,0,0,0,0.0211157841925579,0,0,0,0,0,0,0,0.192500315957451,0,0,0,0,0,0,0,0,0,-0.0400644010521633,0,0,0,0,0,0.0625616541118193,-0.0863179294437296,0.0447738553995056,0.0857669910152791,0.0287651456495285,0,0,0,0,0,0,0.147549092802096,0,0,0,0.498529727418147,0.111256677896221,0,0,0,0,0.212796988587169,0,0.0358593419815405,0,0,0,0,0,0,0
X600096.SH,0,0,0,0,0,0,0.140613497924823,0,0,0,0,0,0.299652000550645,0.19256935085848,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0.0402364022860327,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0.0188661445283461,0.393907466341049,0,0,0,0,0,0,0.0219450833550516,0,-0.0342885326651798,0,0,0,0,-0.107211582760262,0,0
X000825.SZ,0,0,0,0,0,0,0,0,0,0,0.133276047535324,0,0,0,0.000747993284735952,0,0,0,0.221966876988621,0,0,0,0,0,0,0.120240181116492,0,0,0,0,0.324262739857461,0,0,0.0855698088531236,0,0,0,0,0,0,0.0452299573504646,0,0,0,0,0,0,0,0,0,0,-0.0221295039982629,-0.0462308422693015,0,0,0,0,0,0
X600486.SH,0,0,0,0,0,0,0.0501621300310971,0,0,0,0,0,0,0,0,0.0478615744524064,0,0,0,0,0,0,0,0.0682224413683659,0,0,0,0,0,0.0230394162992133,0,0,0,0,0,0,0,0,0,0,0,0,-0.109985029273626,0.0782358818575972,0,0,-0.0866538097648427,0,-0.169397544024382,0,0,0.00749986825440655,0,0,0,0,0.180351664826212,0,0
X600352.SH,0,0,0,0,0,0,0.194334466740506,0,0,3.46944695195361e-18,0,0,0,0,0.0799231422320398,0,0,0,0,0,0,0,0.0245954027584622,0,0.0539235163630417,0,0.107238536828074,0,0,0,0.0646551474758885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106666922959816,0,-0.0239674170743736,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,-3.46944695195361e-18,0,0,0.0170384726938704,0,0,0,0,0,0,0,0,0,-0.0142719961552209,0,0.302660488503128,0,0.0487791400853742,0,0,0,0,0,0.0432821021513658,0,0.0396554952724325,0.156923609406394,0,0,-0.000762462276282128,0,0,0,0,0.157042039417861,0,0,0,-0.0802868991415128,0,0,0,0.00509884905201402,0,0,0,0,0,0,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,-0.0514176295750638,0,0,0,0,0,0.1111176024662,0.0241456157456735,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0.0834820699388241,0.277023402975952,0,0,0,0,0.10677701980667,0,0,0,0,0,0.168974204028073,0,0,0.0944389329783028,0,0,0,0,0,0,0,-0.0459372159453108,0,0,0,0,0,0
X600295.SH,0,0,0.0018960733224219,0,0,0,0,0,0.0605160181191886,0,0.0443559324067243,0,0,0,0,0,0,0.0212668480254898,0,0,0.162170375557006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.286265980874093,0,0,0,0,0,0.221532284341386,2.16840434497101e-19,0,0,0,0,0,0,0,-0.111274974692455,-6.93889390390723e-18,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,-0.0406098323936439,0,0,0,0,0,0,0,0,0,0,0.0265528497868026,0,0,0.0514652610203948,0,0,0.0937460355806903,0,0,-0.0284800015983781,0,0,0,0,0,0,0,0,0,0.0810138047564466,0,0,0,0,0,0,0,-0.0798099673010285,0,0.0925189357843698,-0.231041313924771,0,0,0,-0.072333282636072,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0290050904369349,0,0,0,0,0,0,0,0,-0.33300897242388,0,0,0,0,0,0,0.186175611524744,0,0,0.0816143173834248,0,0,0,-0.399734968415274,-0.194154725678254,0.157892576779317,0,0.65493176671897,0,0,0,0,0,0.416858713090294,0,1.32785929199623,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.116639767552735,0,-0.140132037642469,0,0,0,0.0694254019887059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.724301168867502,0,0,0,0,-0.181928834798528,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0381403904196704,0,0,0,0,-0.0149760549236612,0,0,0,-0.0283587806227401,0,0,0.00404991638374601,0,0,0,0,0,0,-0.0778019324757451,0,0,-0.0222549380508411,0,0,0,0.00316306466925323,0,-8.67361737988404e-19,0,0,0.0482154754023246,0,0,0,-0.0368812190578061,0,0,0,0.0031325978078672,0,0,0,-0.10738360050685,0,0
MKreturn,0,0,0,0,-0.0104678218551782,0,0,2.16840434497101e-19,0,0,0,0,0,-0.00782583474401287,0,0,-0.0270050572519624,-0.019042619814012,0.0407608455868837,0,0,0,0,0,-0.00966666262631887,0,0,0,-0.0566905492182478,0,0,0,0,0,0,0,0,0,0,0,0,-0.0366915816351602,-0.0420012728587151,0.03590818218387,0,0,0,0,0,0,0,0,0,0,0,0,-0.0444181707434792,0,0
MKvol,0,0,0,0,0,0,0,-0.000919758661574584,0,0,0,0,-0.000745349205422346,3.6618253451169e-05,0,0,-0.00069007949190498,0,0.00118085999891458,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00189787597735893,-0.000242455454603672,0,0.00130318847444299,0,0,0,-0.00103580129311496,0,-0.00051743836913782,0,0.00153058979053777,0,0,0,0,0,0,0,0.00560886544516395,-0.00367685970478423,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0.142673405731693,0.00856381596968511,0,0,0,0,0,0,0,-0.431484961917546,0,0,0,0,-0.1230200194811,0,0,0,0,0,0,0,0.00756800606782682,0,0,0,0.145458254356214,-6.93889390390723e-18,0,0,0,0,0,0,0,0.141603676534345,0,0,0,0,0,0,0,0,0,-0.314604007016882,0,-0.0949051029868419,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,-0.003258581867963,0,-0.000882129073848291,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00136058355149789,0,0,0,0,0,0,0,0,0,0,0.00158097163384517,0,0,-0.000310863638187376,-0.0050511912134234,7.95518761609085e-05,0,0,0,0,0,0,-0.00180783295585901,0,0.00656932890020626,-0.0024009434414538,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,-0.00184698935146233,-0.00116820066342933,0,0.00184032278643594,0,0,2.71050543121376e-20,0,-0.0181487133208307,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00377523705937789,0,0,0.00563469331439793,0,0,0,0,0,0,0,0.0126985623018921,0,0,0,0,0,0,0,0,0,0,0.00510604507060812,-1.6940658945086e-21,0,0,0,-0.0290685212558534,0,0
