,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X600010.SH,X600011.SH,X600309.SH,X601600.SH,X601898.SH,X600688.SH,X600362.SH,X600188.SH,X600795.SH,X600111.SH,X002466.SZ,X601992.SH,X601991.SH,X600547.SH,X000709.SZ,X600660.SH,X600886.SH,X300072.SZ,X600516.SH,X002460.SZ,X600157.SH,X000898.SZ,X600027.SH,X000959.SZ,X600339.SH,X600489.SH,X002092.SZ,X600352.SH,X600808.SH,X601158.SH,X000983.SZ,X000630.SZ,X600219.SH,X600549.SH,X000883.SZ,X000792.SZ,X002271.SZ,X600176.SH,X000723.SZ,X600299.SH,X600578.SH,X000408.SZ,X000060.SZ,X601699.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600219.SH,0,0,0,0,0,0,0,0,0,0,0,0.0574481819322367,0,0,0,0,0,-0.0196816893239059,0.0210542650220043,0,0,-0.0720256655191731,-0.012092051617062,0,-0.00832040996626198,0,0,0,0,0,0,0,0,0,0,0.0716594305199228,0,0,0,0,0,0,0,0,0,0,-5.47547176294095e-05,0,0,0,-0.0198750127164445,0.0309475793902952,0,0,0,0,0,0
X600549.SH,0,0,0,0,0,0,0,0.154206066253991,0.09500523418419,0,0,0,0,0,0.37017882146233,0.0118431151651602,-0.0505249759696114,0,0,0,0,0,-0.015203742700553,0,0,0,0,0,0,0.00551277559386289,0,0,0,0,0,0.123433702122035,0,0,0,0,0,0,0.452842931981271,0,0,0,0,0,0,0,-0.0136780306985302,0,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.027725434573929,0,0,0.0153660199970614,0,0,0,0,0,0,0,0.0422744575864503,0,0,0,0.0162494286775353,0,0,0,0.039159471648575,0,0,0,0,0,0,0,0,0.0359514847171619,0,0,0,0.181741452112332,0,0,0,0,0,-0.0136212618723661,-0.0169158622778925,0,0,0,0,0,0
X000792.SZ,-0.31363733217491,0,0,0,0,0,0,0,-0.135335276290202,0,0,0,0,0,0.329894688970836,0.356391505947906,0,0,-0.0884787317498145,0,0,0,0,0,0,0,0,0,0.090523815339088,0,0,0.177488979749041,0,0,0,0,0.128663080308667,0,0,0,0,0,0,0,0.372616418319719,0,1.73472347597681e-18,0,0,0,-0.0117346909643575,0.0408644067057986,0,0,0,-0.1043229920496,0,0
X002271.SZ,0,0,0,0,0,0,0,0.0899828016414733,0,0,0,0,0.0698116228829623,0,0,0,0,0,-0.0986668345628096,0.100845365722177,0.529935166697159,0,0,-0.190973712984917,0.0486212505204564,0,0,0,0,0,-0.0897307676440588,-0.102444300408907,0,0,0,-0.179240520704482,0,0,0,0,0,0,0.0656086148919934,0,0,0,0,0,0,0,0.00583724811701319,0.00351083015282675,0.041126973021284,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0.277684121854046,0,0,0,0,0.0745727021617714,0,0,0,0.147357719940118,0,0,0,0,0,0,0.0325972391202314,0.0161027740656717,0,0,0,0,0,0,0.0196326575498825,0,0,0,0,0,0,0.0849512897095645,0,-0.0259311302039693,0,0,0,0,0,0,0,0,0,0.0124206977561151,0.0628525783697489,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,-0.152129888259353,0,0,0,0,0,0,0,0,0,0,0,0,0.118034443832267,0,0,0,-0.143090800355656,0.144315843920397,0,0,0,0.127727880298688,0,0,0,0.0842228187168874,0,0,0,0,0,0,0,0,0,0,0,-0.0296253621633607,-0.0882606231888533,0,-0.00975333432754994,0,-0.0187239721317117,0.0255722054663242,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0,0,0,0,0,-0.162154924910717,0,0,0,0,0,0.113354157075492,0,-0.0714178910991874,0,0,-0.11180781976724,-0.0301443574111172,0.408826801329282,0,0,0,0,0,0.0695198566901928,0,0.0110074579480877,0,0,0,0,0,0,0.37499106323442,0,0,0,0,0,0.0864887018299643,0,0,0.0892154632329154,-0.0253767985354484,0.0965130698106463,0.058563861948095,0,0,0,0,0
X600578.SH,0,0,0,0,0,0,0,0,-0.0700156707232395,0.10147533706476,0,0,0,0,0,0,0.169999901978023,0,0,0,0,0,0,0.0357822556011423,-0.0139326767583454,0,0,0,0,0.0152679269356788,0,0,0,0,0,0.0298221621765607,0,0,0,0.203858241744888,0,0,0,0,0,0,0.00671406586716186,0,0.0930370156182812,0,-0.013606064070459,-0.00625758296628438,0,0,0,0.189167356235453,0,0
X000408.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.104770450172974,0,0,0,0.0860310328342058,0,0.113810968269619,-1.73472347597681e-18,-0.286124959632262,0,0,0,0,0,0,0,0,0.347592704206437,0,0,0,0,0,0,0.271739610229988,0,0.0244448388719872,0,0,0,0,0,0.125286450301092,0,0,0,0,0,-0.0304192344797587,0.010459466662814,0,0,0,0,0,0
X000060.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0632333184975433,0,0.0562439876866796,0,0,0,0,0,0,0.0576472884247683,0.0895608568546969,0,0,0,0,0.0808692265435872,0,0.0229287325017937,0,0.212551929518974,0,0.0777444450639597,0,0,0.038476774852344,0,0,0,0,0,0,0,0,0,0,0,0.00405242699715168,0.0168575705488808,0,0,0,0,0,0
X601699.SH,0,0,0,0,0,0,0,0.0648369170707614,0,0,0,0.290761808128364,0.0712061947451239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0545014024143871,0,0.194825190724352,0,0.283573711685821,0,0,0.13628340105786,0,0,0,0,0,0,0,0,0,0,0,-0.0136683705619772,0.0297305785391566,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,-0.13415982956582,0,0,0,0,0,0,0,0.0608532483160597,0.0112421685890472,0,0,0,0.0576025101527392,0,0,-0.114683224000183,0,0,0,0,-0.0264533417035069,1.35525271560688e-20,0,-0.0188583823722939,0,0,0,0,0,0,0,0,0.11943093147614,0.161935137679728,0,0,0,-0.156263501053792,0,0,0,0,0.0249323030076407,-0.0679368279083167,0.0197554091495524,0,0,0,0,0
Slope,0,1.10625611940225,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.191275123681638,0,0,0,0,0,2.47059203679147,0,0.882592839885274,0,0,-1.37122733353773,0,0,0,0,0,0,0,0,-0.24683083718197,0,0,0,0,0,0.0895715837943831,0,0,0,0,0.052240253095654,0,0,0,0,2.00636175598403,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.68166239352814,-0.416380733383197,0,0,0,0,0,0,0.701775402690628,0.384301415484451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.070263017717108,0,0,0,0.0606479165922828,0,0,0,0,-2.40170047961754,0,0
RealEstate_excess,0,0,0,0,-0.114990348597642,0,-0.159920554867548,-0.0642293214817003,0,0,0,0,-0.0876400942334861,0,0,0,0,0,0,0,0,0,0,-0.140930245033025,0,0,0,0,0,0.0383764102091041,0,0,0,-0.0576741541809134,0,-0.0361820583303721,0,0,0,0,-0.075888607178124,0.12940512485247,0,0,0,-0.00879304351406867,0.0496708395275671,0,0,0,-0.0291284724510897,0.0177037405029147,0,0,0,0,0,0
MKreturn,0,0,0,0,0,-0.0353638583939144,0,0,0,0,0,0,0.0442609235029626,0,0,0,0,-0.0205044446679964,0,0,0,0,-0.0424714831177778,-0.0412520543027005,0.00496208697736521,0,0,0,0,0,0,0,0,-0.0285339588071419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0119125831731772,0,0.00421681078760228,-0.0115287880621098,0.0670814391639882,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000202077467328618,0,0,0,0,0,0,0,0,-0.000160460557784043,0,0,0,0,0,-0.000655762228327147,0,0.000787988538136369,0,0,0,0,0,0,0,0,0,0.000367996823894327,0,0,0,-0.000884271278807183,0,0,-0.00127625567902627,0,-0.000875231177453584,0.00120596727349461,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,-0.0545463463444837,0,0,0,0,0,0,0,0,0,0,-0.0400032100551889,-0.0223210038538667,0,0.0859399517026969,0,0,0,-0.0254223211221425,0.153498343945974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0152079897665396,0,0,0,-0.0286577806718192,-0.0958108380393475,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,-0.0159428452050726,0.0708364664385436,0,0,0,0,0,0,-0.00328260850149158,-2.16840434497101e-19,0,0,0.00427091921973758,0,0,-0.0105606036155053,0,0,0,0,0,0,0,0,0.00813803606885265,0,0,0,0,0,0,0,0,0,-0.00651612772727362,0,0,0,0,0,0,0,0,-0.00145622656733898,0,0,0,0,0.219399388124698,0,0
CarbonVol_Hubei,0,0,0,0,-0.000560986931715877,0,0,0,0,0,0,0,0,0,-0.0105538802499777,0,0,0,0,2.16840434497101e-19,0,0,-0.00369448837049557,0,0,0,0,0,0,0.00873310546545587,-0.00102574253942895,0,0,0,0,0,0,0,0,0,-0.00258536167486213,0,0,0,0,0,0,0,0,0,-0.000784856335622691,0.00550759765203748,0,0,0,-0.0402872971878118,0,0
