,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600585.SH,X600188.SH,X002460.SZ,X000792.SZ,X002466.SZ,X600019.SH,X601898.SH,X600111.SH,X002271.SZ,X600011.SH,X000877.SZ,X600660.SH,X600010.SH,X000301.SZ,X000708.SZ,X601600.SH,X600547.SH,X600886.SH,X600176.SH,X600362.SH,X600426.SH,X600795.SH,X000983.SZ,X000723.SZ,X000408.SZ,X000786.SZ,X600096.SH,X600803.SH,X601991.SH,X601699.SH,X600801.SH,X600486.SH,X600219.SH,X600141.SH,X000807.SZ,X600295.SH,X002080.SZ,X000830.SZ,X600027.SH,X000932.SZ,X600985.SH,X601666.SH,X600157.SH,X600688.SH,X300073.SZ,X600489.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600489.SH,0.0358747439690323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.238476863794671,0,0,0,0,0,0.015762576867744,0,0,0,0,0,0,0,0.144255769886333,0,0,0,0.23755821954586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Change_TY3M,0.0282769611271622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13588159935809,0,0.0284795993465864,0.0800277772852591,0,-0.00739137607875951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0510588267122829,0.0722714882874214,0,0,0,0,0,0,0,0,-0.0220123520987171,-0.0288976119678487,-0.23901773693577,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,-0.0924886509310973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0593293316139818,0,0,0,0,0,0,0.759394407031311,0,0,0,0,0,0
TED,-0.145923530064621,0,0,0,0,-0.144658626162281,0,0,0,0,0,0,0.0415314434330253,0.279913536652802,0,0,0,0,0,0,-0.0822728602031832,0,0,0,0,0,0,-0.226134845073476,0,0,0,0,0,0.203545382521368,0,0,0,0,0,0,0,0,0,0,0.127607312835877,0,0,0,0,0,0,0.158429097654875,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0.061514279352489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0617747505266549,0,0,0,0.044313501663367,0,0,0,0.033512525252441,-0.042822001956625,0,0,0,0,0,-0.0222056345456892,0,0,0,0.0222892486095271,0,0,0,0,-0.0935561741755592,-0.041308989987549,0,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,-0.0360383732620693,0,0,0,0,-0.204335811918298,-0.0696849848129794,0,0,0,0,0.0687583924400688,0,0,0,-0.170176797789102,0,0,0,0.0594637477875239,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0.206439563014832,0,0,0,0,0,0.0585490492461327,0,0,0,0,0,0,0,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0.00387055768712077,0,0,0,0,0,-0.00765314862167704,0,0.00921255672393026,0,0,0,0,0.00943341517714815,0,0,0,0,0,0,0,0,0,0.00359790796282258,0,0,0,0,0,0,0,-0.0100176692053628,0,0,0,0,0,0,0,0,0,0,0,-0.00546752687611109,0.015339151122689,-0.0311431923032527,0,0,0,0,0,0
CarbonVol_Shenzhen,0,-0.00268183488482487,0,0,0,-0.0137152148113674,0,0,0.00324163654852025,0,0,0,0,0,0,0,0,0,0,-0.0173861013594834,0,0,0,0,0,0,0.00867675381519531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0728947173276113,0.0554621319270578,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,-0.00886338815960726,0,0,-0.00598069331749226,0,0,0,0,0,0,0,0,0.00578628533986811,0,-0.00274357497887268,0,0,0,0,0,0,0,0,0.00225873658354402,0,0,0,-0.00753792996403897,0,0,0,0,0,-0.00106406753716455,0,0,0,0,0,-0.0581397543415721,0.0341216805234925,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00314751578585694,0,0,-0.00815734328540623,0.00397010288467321,0,0,0,0,0,0
