,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600585.SH,X600019.SH,X601898.SH,X600688.SH,X600547.SH,X600188.SH,X600795.SH,X601600.SH,X601991.SH,X600027.SH,X600362.SH,X600157.SH,X600111.SH,X600886.SH,X600489.SH,X601992.SH,X300072.SZ,X600660.SH,X600309.SH,X600623.SH,X600299.SH,X002466.SZ,X000792.SZ,X601158.SH,X002075.SZ,X000709.SZ,X600583.SH,X600352.SH,X000898.SZ,X000408.SZ,X000883.SZ,X000723.SZ,X000983.SZ,X600549.SH,X000539.SZ,X000027.SZ,X600176.SH,X002470.SZ,X000012.SZ,X000959.SZ,X000630.SZ,X002460.SZ,X002407.SZ,X000060.SZ,X601699.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000723.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102579346877437,0,0.10566123546667,0,0,0,0,-0.0253957182433299,0,0,0,-0.0349453101946847,-0.000737163193963384,0,0,0,0,0,0,0,0,0.0552073827810685,0,0,0,-0.00868500107587417,0,0,0,0,0,0,0.0239034928246607,0,-0.0450114584876657,0,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0,0,0,0,0,0.494738909156545,0,0,0,0,0,0,0.0295478800902243,0,0.0481175075057166,0,0,0.0424775473844065,0,0,0.0611021852086791,1.73472347597681e-18,0,0,0.139338937295871,0,0,0,0,-0.0184751902999377,0,0,0,0.00348533675630497,0,0,0.121857157053864,0.114936530012976,0,0,0,0,0,0,0.227364181083225,0,0.0104917749059466,0,0,0,0,0,0,0
X600549.SH,0,0,0,0.0747796649311291,0,0,0,0,0,0,-0.113308555427253,0,0,0,0,0,0,0.688154297297039,0,0,0,0,0,0,0,0,0,0.182619354369658,0,0.0604477337681166,0,0,0.0696536958913434,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0181930776236858,0.378345578344175,0.340616890390722,-0.0527150865074626,0,0,0,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0,0,0,0,0.0923395219708579,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0.124066075844373,0.0551311478685528,0,0.0587805051041623,0,0,0,0,0,0.0213396738677083,0,0,0,0,0,0,0,0,0.0346767733037138,0,0,0,0.108327724495552,0,0,0,0,0,0,0.0194102857988615,0,0,0,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0.113158756439518,-0.0130672521879603,0,0,0,0,0,0,0,0,0,0,0.00174043027647154,0.0610148840208686,0,0,0,0.195566387339928,0,0.06212018855835,0.0136111051292708,0.0411609436840854,0,0,0.0157149748954769,0,0,0,0,0.0829388350772825,2.16840434497101e-19,0,0,0,0.0629843249046171,0,0,0,0,0,0,0,0,-0.00564424376440548,0,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139864150061685,0,0.16064717825856,0,0,0,0,0.132780560102446,-0.0407244010126423,0,0,0,0,0,0,0,0.062180385542316,0,0,0,0,0.0683109846478944,0.12696737381136,-0.0385228145440371,0,0.114852810356207,0,0,0,0,0,0.178035546229864,0,0,0,0,0,0
X002470.SZ,0,0,0,0,0,0,0,0,0.202803839677603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0604568410678914,0,0,0,0,0,0,0,0,0,0,0,0.029800713252219,0,0.120059842594412,0,0,0.0397388727310785,0,0,0.149893337568493,0,0,0,0,0,0,0,0,0
X000012.SZ,0,0,0,0,0,0,0,0,0,0,0.0283712515385902,0,0,0,0,0,0,0.134328630585012,0,0,0,0,0,0,0.130331275889268,0.0728715500712099,0.0607063817349458,0,0,0.0655092170976442,0,0,0,0,0.026334715267211,0,0,0,0.15854372408929,0,0,0.164589316039303,0,0,0,0,0,0,0,0.148331245220446,0,0.0236745389348544,-0.166709207623694,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0,0,0,0,0,0.0664998841373105,0,0,0,0,0,0.220684517022837,0,0,0,0,0,0,0,-0.0244980756490929,0,0,0,0,0.0494624355073099,0.0560353938311774,0,0,0,0.0305008909409396,0,0,0,0,0,0,0,0,0,0,0.0924758732428785,0,0,0,0.127519630583536,0,-0.0116604527213504,0,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0.0169066015083479,0,0,0,0,0,0,0,0.568357429144642,0,0,0,0.0237216158921925,0,0.0407768103369787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0.016505000503689,0,0,0,0,0.0607948470636551,0.0671461298385995,0,0.0446594986751436,0,0.0243820489876767,-4.33680868994202e-19,0,0.0343819504852088,0,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,-0.113429780237272,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0378337178667215,0,0,0,0,0,0,0.711775745976128,0.159952467170264,0,-0.179908208093013,0,0,0,0,0.0760785178340122,0,0,0,0.0220426262848993,0,0,0.102970633463075,0,0,0.117386537301533,0,0,0.273436808663679,0.140231030567596,0,0,0.0470774715883311,0,0,0,0,0,0,0
X002407.SZ,0,0,0,0,0,0,0,0,0,0.0665401580258394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0709220749826687,0.634411643204339,0.0024695525413054,0,0.0964443726648841,0,0,0,0,0.202023016942,0,0,0,0.083565013666312,0,0,0,0,0.0503367298729387,0,0,0.102726743957106,0,0,0,0,-0.0394626090232343,0,0,0,0,0.125886907731048,0,0
X000060.SZ,0,0,0,0,0,0,0,0,0,0,0.103292654398297,0,0,0,0,0.283285510296707,0,0.154843430875105,0,0,0.181081007345744,0,0,0,0,0,0,0.0223859883312761,0,0.102106440372444,0,0,0,0,0.0343830825564595,0,0,0,0.0213180787320919,0,0,0,0.0197335648725686,0.239906111010381,0,0,0,0,0,0,0,0.0198320273730094,0,0,0,0,0,0,0
X601699.SH,0,0,0,0,0,0.0292427500452695,0,0.326519627724825,0.0155727427839064,0,0.105810612382499,0,0,0,0,0,0,0,0,0,0,0,0.106116156827365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.189268412954085,0,0,0,0,0.0985877731341796,0,0,0,0,0,0,0,0,0.01389148502868,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0.00448602654944642,0.0210371811976828,0,0,0,0,0,0,-0.0183856857557697,0,0,0,0,0,0,-0.0551311680120925,0,0,0,0,0.0240235260299623,0,0,0,0,0,0,0,0,0.020669940232432,0,0,-0.0108879092762602,0,0,0.017393601820495,0,-0.0395080251319259,0,0,0,0,0,-0.00606771488133996,-0.068326822229245,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,-0.0187087138511223,0,0,0,0,0,0,0,-0.151206569017719,0,-0.276984720909135,0,0,0,0,0,0,0,0,0,0,0,0,-0.309481993569336,0,0.0061683968554668,0,0,0,0.284527738788343,0,0,-0.396766027521217,0,0,0,0,-6.93889390390723e-18,0,-0.0650715752184625,0,0,0,0.329149347255109,0,0,0,-2.42253034713626,0.572499358131286,0
TED,0,0,0,0,0,0.0579120640712389,0,0,0,-0.0249880150133884,0.0112943671851866,0,0,0,0,0,0,0,0,0,0,-0.00679300838455088,0,0,0,0,0,0,-0.044697918160777,0.0456532597941466,0,0,0,0,0,0,0,0,0.087876803535716,0,0,0,0,0,0,0,-0.0754677356334894,0.0633580545470681,0,0,0,0.257483051141781,0,0,0.140025992670327,0,0,0,0
RealEstate_excess,0,0,0,0,0,0.132223056931492,0,0,0,0,0,0,0,0,-0.384763234513381,0,0,0,-4.33680868994202e-19,0,0,0,0,-0.0478850180615911,0.0403104067174941,0,0,0,0,-0.0644988292288586,0,0,0,0,0,0,0,0.00717038297927187,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0516113863500993,0,0,0.301111508048966,0,0,0,0
MKreturn,0,0,0,0,0,0,0,-0.160264598706837,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0108752008000205,0,-0.131039105331051,0.0709857318592707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0732565059303843,-0.011763660206981,0,0,0.151088724297037,0,0,0,-0.0282841981958996,0,0.0899068220848628,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0.000232523269864404,0,-0.00102704323633212,0,0,0,0,0,0,0,0,0,0,0,0.011554885908793,0,0,0,0,0,0,-0.00664871640807676,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000981162161487694,0,-0.00140879687810775,0,0,0,0,0,0,0.00779000314448314,0,0,0,0,-0.0301042446788884,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0.00477949165190876,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0295935166502752,0,-0.0128721000996005,0,0,0,0,0,-0.0280516300804808,0,0,0,0,0,0.00313927348905824,0,0,-0.0432536063819441,0,0,0,0,0,0,0,0,0,-0.0953256118144168,0.0518126484983145,0,0,0,0,-0.819319436244708,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00474652020382131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0112203906791065,0,0,0,0,0.00601044923694038,0.00918047453066157,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,-0.00292938848501653,0,0,0,0,0,0,0,0,-0.00213867526434736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00338693702776402,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,-0.00359705344821602,0.00828013758154256,0,0,0,-0.0044603471442857,0,0,0,0,0.100732507718025,0,0
