,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600019.SH,X600585.SH,X600688.SH,X601898.SH,X601600.SH,X600795.SH,X600623.SH,X601991.SH,X600188.SH,X600027.SH,X600111.SH,X600157.SH,X600362.SH,X601992.SH,X600886.SH,X002466.SZ,X600547.SH,X600299.SH,X600660.SH,X600309.SH,X000709.SZ,X601158.SH,X000792.SZ,X600583.SH,X600352.SH,X000898.SZ,X600489.SH,X300072.SZ,X000539.SZ,X000883.SZ,X000983.SZ,X000027.SZ,X000630.SZ,X000629.SZ,X000723.SZ,X002470.SZ,X600549.SH,X000060.SZ,X600176.SH,X601699.SH,X002407.SZ,X600021.SH,X000959.SZ,X600022.SH,X000012.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000630.SZ,0,0,0,0,0.172661782331783,0,0,0,0.122432260224145,0,0,0,0,0,0,0,0,0,0,0,0.0353699631506513,0.126997959399856,0.17395052550773,0,0,0,0,0,0,0.109110683394126,0,0.0138986912116453,0,0,0,0,0.066440113400956,0,0,0,0,0,0.0111464506837733,0,0,0,0,0,-1.38777878078145e-17,0,0,0.0314780981521754,0,0,0,0,0,0,0
X000629.SZ,0,0,0.104773455844153,0,0,0,0,0,0,0.234941844913846,0.13154391386565,0,0,0,0,0,0,0,0,0,0,0,0.102889449438818,0,0,0.115383716508449,0,0,0,0,0,0.202558640485434,0,0,0,0,0,-0.0857408965973991,0,0.0450798453244853,0,0.102797014567242,0,0,0,0.102840012427099,0,0,0,0,0,-0.00874996359485655,0,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0.123391726567954,0,0,0,0,0,0,0,0.00676008707120394,0,0,0,0,0,0,0,0,0.12101774707438,0,0.137754721691402,0,0.121091846582973,0.12944259848957,0,0,0,0,0.058890316349669,0,0,0.0963918762568345,0,0,0,0.043357024218742,0,0,0.0502924413413222,0,0,0.00241944569580703,0,0,0,0,0,0,0,0,0,0
X002470.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0489264949292602,0,0,0,0.104169762255982,0,0.00197515597944788,0,0,0,0.0583583245118846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170544522450352,0,0,0,0,0,0,0.331404691124626,0.115764882938688,0,0.0256241639637259,0,0,0,0,0,0,0
X600549.SH,0,0,0,-0.175685298148738,0.0117289003261572,0,-0.0496197810222553,0,0,0,0,0.0442342967425358,0,0,0,0.278140668393099,0,0,0,0,0.00622775755270501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.77555756156289e-17,0,0,0,0.467939547910234,0,0.384967849965343,0,0,0,0,0,0,0,0.0383837616168028,0,0,0,0,0,0
X000060.SZ,0,0,0,0,0,0,0,0.111237957832198,0,0.017947714475807,0,-0.0403863738003276,0,0,0,0,0.0827397270320535,0.25128452898017,0,0,0,0,0,0,0,0,0,0,0,0.0556127391279559,0,0.169088144710649,0,0,0,0.0838029832517272,0,0,0,0,0,0.289569764588139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0.0335714262866389,0,0,0,0,0,0,0,0,0,0,0,0,0.058979174844289,0,0.0410114386736352,0,0,0,0,0,0,0.0638128685256135,0.118519505233791,0,0.00583895380251837,0,0.301938128039118,0,0,0,0,0,0.246491547181443,0,0,0,0,0.0646033245331939,0,0.0246805881051647,0,0.0227190808541018,0,0,0,0,0,0,0,0,0
X601699.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0610156322541276,0,0,0,0,0.158141162095173,0,0,0,0,0,0,0,0,0,0.358551694970684,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0.0651931871403413,0,0.0915260507541087,0,0,0,0,0,0,0,0,0,0,0
X002407.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12443573364315,0,0,0,0,0.303108503346224,0,0.57726560776794,0,0,0,0,0,0,0.713039515723504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0518749740399281,-0.0693798746869135,0,0,0,0,0,0
X600021.SH,0,0,0,0,0,0,0,0,0,0.0295590120995094,0,0.000310468447171267,0,-0.0591028746587475,0,0,0.0349417413498688,0,0,0,0,0,0,0,0,0,0.167141943297316,0.130457035322965,0,0.166405435890706,0,0,0,0.149413692724552,0,0,0,0,-0.0559399847437747,0,0,0,0,0.209520920008357,0,0.129919669163307,0,0,0,0.0821400609478254,0,0,-0.00208557131080317,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0.0905111215254658,0,0.192796232584992,0,0,0,0,0,0.208079518425427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0810839767975075,0,0,0,0,0,0.0290981220606187,0,0,0.168029196567202,0,0,0,0,0.20179619568134,0,0.0365848808701742,0.0157068294349587,0,0,0,0,0,0
X600022.SH,0,0,0,0,0.0205124262071658,0,0,0,0,0.0437073722323079,0,0,0,0,0,0,0,0,0,0,0.0171308516915086,0,0,0,0,0.110296815879471,0,0,0.169560570832499,0.0358184286956423,0.0862282668826117,0.0230330196378731,0,0,0.102511589898607,0,0,0,0.11013619450882,0,0,0.0583170710261118,0,0.0476970346394528,0,0,0,0,0,0,0,0.0659446775701212,0,0,0,0,0,0,0
X000012.SZ,0,0,0,0,0,0,0,0,0,0,0,0.133098295272887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.349038515668121,0,0,0,0,0,0,0,0.11114322577259,0.0913448165779024,0,0,0,0.0269892208902616,0,0,0.195061473713304,0,0.0302799208059168,0.104252594844665,0,0,0,0,0,-0.0369664234330615,0,0,0,0,0,0
Change_TY3M,0,0,-0.0114069867784123,0,0,0,0,0,0,0.166824321033363,0,0.113721599249055,-0.0621904706230986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0447344641936597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0046581066404792,0,0,-0.0691644983287296,0,-0.14510381986746,0,0.00546907260172255,0,0.0341956039113054,-0.127963232735856,0.0921613822107584,0,0,0,0,0
Slope,0,0,0,0,0,0.637962564531251,0,0,0,-0.0178093263236464,0,-0.0742812629525592,0,0,0,0,0,0,0,0,-0.177095168894351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.696644464738722,0,0,0,0,0,0,0,0,0,0.142171765916988,0,0,0,0,0,0,0.698289041273296,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,-0.0666050395183727,0,0,0,0,-0.276530352606646,0.111118317484833,0,0,0.157545505964657,0.502195421547498,0,0.352580439326868,-0.124404480064111,0,0,0,0,0,0,0,-0.105083060638284,-0.243954313973877,0,0,0,0,0,-0.0257878087252456,0,0,0,0,0,0,0,0.45737649796441,0,-0.208660634212462,-0.656370615890487,0.33495685791246,0,0,0.160885589632556,0,-1.56785277374977,0,0
RealEstate_excess,0,0,0,0,0,0,0.0483741175427623,0,0,0,0,-0.0758186520497676,0,-0.0162731905117329,0,0,0,0,0,0,0.032037316402731,0,-0.180551438082984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.126146347117676,0,0,0,0,0,0,0,0,0,0,0,-0.053534183075512,0,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,-0.00277282329930759,0,-0.0341038686741639,0,-0.0604486005497059,0,0,0,0,0,0,0.0915812387229607,0,0,0,0,0,0,0,0,0,0,0.0265643346809663,0,0,0,-0.11336140130152,0,0,-0.0560555944786902,0,0,0,0,0,-0.115049758803633,0,0,0,0,0,0,0.0191601191538429,-0.05804499236989,0.555568178680045,0,0,0,0,0
MKvol,0,0,0,0,0,0,0.0312213754691206,0,0,0,0,-0.00124680201635909,0,0.00183965251683914,0,0,0,0,0,0,-0.00388460563669423,0,0.0016760782185818,0,-0.0056336178889848,0,0,0,0,0,0,0,0.00137716207096639,0,0,0,0,0,0,0,0,-0.00764352285770068,0,0,0,0,0,0,0,0,0,-0.00107174293241092,0.0262198117209135,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0.00347342721768234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00661589209404649,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,-0.00715022909946832,-0.00373797393412181,0,0,0,-0.0148258890410548,0,0,0,0,0,0,0,0,-0.0029778941431562,0,0,0,0.0280507545033964,0,0,0,0,0,-0.058534740626621,0,0,0,0,-0.010928660203684,0,0,0.03880738721389,-0.0335574605440323,0,0.0264166437696671,0,0,0,0,0.0313276027953327,0,0,0,0.0247465595629214,0.0439873968325135,0,0.0237801680874831,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0.00249366587529066,0,0,0,0,-0.0138526952196298,0,0,0,-0.00365790057296477,0,0,0,0,0,0,0,0,0.00364871161528267,0,0,0,0,0,0,0,0,0,-0.00104323143511257,0,-0.0230274553789107,0,0,0.00471755145389292,-0.00062524702662599,0,0.0245624524425852,0,0,0,0,0.0545824958185826,0,0,0,0,0,0
