,X601857.SH,X600028.SH,X600309.SH,X601088.SH,X600585.SH,X002460.SZ,X600660.SH,X600019.SH,X000708.SZ,X002271.SZ,X600547.SH,X002466.SZ,X000786.SZ,X600176.SH,X000301.SZ,X600011.SH,X600362.SH,X600111.SH,X600426.SH,X600886.SH,X601600.SH,X601898.SH,X600010.SH,X600352.SH,X600486.SH,X002080.SZ,X600188.SH,X601991.SH,X600795.SH,X002353.SZ,X600801.SH,X600489.SH,X600803.SH,X600219.SH,X600688.SH,X600299.SH,X300037.SZ,X600027.SH,X000932.SZ,X000723.SZ,X000027.SZ,X600157.SH,X601168.SH,X601992.SH,X600399.SH,X600516.SH,X002409.SZ,X000898.SZ,X600315.SH,X300073.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002080.SZ,0,0,0.244776540761091,0,0,0,0,0.0460751706060638,0,0,0,0.0209376769576339,0,0,-0.257952533081989,0,0.035704493507273,0,0.104674804682978,0,0,0.402039012652496,0,0,0.0668236838212396,0,0,0.488965720911075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,2.77555756156289e-17,0,0,0,-0.100287212812315,0.0669720544518892,0,0,0,0.138321813625642,0,0
X600188.SH,0,0,0,0.48666088493227,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116132608720702,0,0,0,0,0,0,0,0.02092989538548,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0024982216837262,0,0,0.0297068766568726,0,0.0222702575954597,0,0,0,0,0.0485756095849744,0,-0.0255326748531564,0,0,0,0,-0.0198080315904414,0,0
X601991.SH,0,0,0,0,0,0,0.0318630191280019,0,-0.0198495857635683,0,0,0,0,0,0.0879046809554402,0.23055437302395,0.0018317819086903,0,0,0,0,0,0,0,0,0.120627297694108,0,0,0,0,0,-0.0378381804200139,0,0,0,-0.0203866564677887,0,0,0,0,0.0516184772983498,0,0.0275388517405612,0,0.0693096607110553,0,0,0,0,0,0,-0.0299054903937242,0,0,0,0,-5.42101086242752e-20,0,0
X600795.SH,0,0,0,0,0,0,0,0,-0.0732881481019245,0,0,0.0584185025348863,0,-0.00172986040475949,0,0.234396863935409,0,0.00322348475887675,-0.000890233453490519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.010149150491504,0,0.0526470781419843,0,0,0,0,0,0,0,0,0,0,0,0,0.0356234884317925,-0.0594398473598422,0,0,0,-0.0195775994414875,0,0
X002353.SZ,0,0,0,0,0,-0.0169797210420713,-0.0529800624818533,0,0,0,0,-0.0134508313728954,0,0,0.11056149315063,0,0,0.154126537761217,0,0,0,0,0,0,0.135816016120941,0,0,0,0,0,0,0,0,0,0,0,-0.0179836225410201,0,-0.165366943154869,0,0,0,0.0166274022522932,0,0,0,0,0,0,0,0,0.019711308762766,0,0,0,0,0.0100411175204728,0,0
X600801.SH,0,0,0,0,0.211774013089116,0,0,0,0,0,0,0,0,0,-0.024059392214481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0495452525478944,0,0,0,-0.0937681325698397,0,0,-0.0594592681549198,0,0.158252856561068,0,0,0,0.123288355520528,0,0,-0.0417037457503081,0,0,0,0,0.0161613665865812,0,0,0,0,0,-0.0112840241661102,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0.740214950276914,0,0,0,-0.0362203686499874,0,0,0,0,0.0648935560234885,0.0198492632182534,0,0,0.0153355254113142,0,0.059568364490865,0,0,0,0,0,0,0,0.0439242748728965,0,0,0.0701813012447352,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0178329881044008,0.0275308489076516,-0.0391843285275555,0,0,0,-0.0142136141496565,0,0
X600803.SH,0,0,0,0,0,-0.0557889559120149,0,0.0783056804639941,0,0,0,0,0.177945392973603,0,0.11073279054903,0,0,0.019487091456729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130345136451531,0,0,0,0,0,0,0,0,0,0,0,0,-0.0427326658480666,0,-0.00375766035473551,0,0,0,0,-0.0119595489297285,0,0
X600219.SH,0,0,0,0,0,-0.122133242170004,0,0,0,0,0,0.0133139923271809,0,0,0,0,0.167387274514983,0,0,0,0,0,0,0,0.171839817178435,0.0794025821266548,0,0,0,0,0,0,0,0,0,0.111951987508341,0,0,0,0,0,0,0.207673169428274,0,0,0,0,0,0,0.114534999691511,0,-0.0485059384913432,0.0888847321235593,0,0,0,0.0120672741496655,0,0
X600688.SH,0,0,0,0,0.0995218164997848,0,0,0,0,0,0,-0.0395201591882107,0,0,0,0,-0.0371552581413266,0,0,0,0,0,0,0,0,0.0188002816613274,0.220881871132938,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0.0557444387504828,0,0.00213877371095664,0,0,0.0201105193346813,-0.200267187226601,0,0,0,0.0565307221370939,0,0.0139592564450017,0,0,0,0,-0.00824056741202773,0,0
X600299.SH,0,0,0,0,0,-0.102363516523275,0,0,0,0,0,0.0775924885819233,-0.174216288831659,0.226192300178582,0,0,0,0,0,0,0,0,0,0.0348152313240699,0,0,-0.0722589331658778,0,0,0,0,0.152116856598349,0,0.0795048322899308,0,0,0.0842602865657189,0,0,0,0,0,0.0633349296932972,0,0,0,0,0,0.00221372498211346,0,0.131821371024157,0.0366178966139075,0,0,0,0,-0.0409928773277187,0,0
X300037.SZ,0,0,0,0,-0.195814070616351,0,0,0,0,0,0,0.044187589386887,0,0,0,-0.076738479114921,0,0,0,0,0,0,0,0,-0.225719684885648,0,0,0,0,0,0,0,0.192937672020659,0,0,0.144939881439278,0,0,0,0.127745013194413,0,0,0,0,0,0,0.279519836816998,0,0.189866885172854,0.248896926746612,0,-0.0477352792790891,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,-0.0385596337620976,0,0,0,0,-0.0140707298961045,0,0,0,0,0,0,0.0455510886398888,0,0,0,0,0,0,0,0.0175802400091545,0.166587166853963,0,0,0,0,0,0,0,0,0,0,0,0.0651471872904345,0.0904860545721606,0,0,0,0,0,0,0,0,0,0.0269456159261678,0.0201107880507137,0,0,0,0,-0.0233284740178381,0,0
X000932.SZ,0,0,0,0,0,0,0,0.295611501336823,0,0,0,0.0173744073774153,0,0,0,0,0,0,0,0,0,0,0,0,0.063403409152524,0.0278384692323819,0,0,0.179236088818024,0,0,0,-0.132666143104756,0,0,0,-0.0130650032895764,0,0,0,0,0,0.0261006465495915,0,0,0,0,0,0,0,0,0,0.0303052820786712,0,0,0,-0.000777691449744667,0,0
X000723.SZ,0,0,0,0,0,0.0408435869910195,0,0,0,0,0,0.21849713899839,0,0,0,0,0,0,0,0,0.15002329296301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.068784064988497,0,0,0,0,0.262495667628331,0.0292234665265946,0,0,0.268147658978311,0,0,0,0,0,0,-0.0293873847885693,0,0,0,-0.00497370951763996,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0.166662094285847,0,0,0,0,0,-0.0519412643618304,0,0,0,0.139746844756411,0,0,0,0,0,0,0,0,0,0,0,0.273112774018281,0,0,0,0,0,0,0,0,0,0,0,-0.0174890086337239,0,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,-0.208753862479517,0,0,0,0,0,0,0,0.0148279517036566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.174153542183015,0,0,0,0.211962905984194,0,0,0,0,0,-0.0196550500026753,0,0,0,0,0.166300582143793,-0.0525979602261636,0.142338331372619,0,0,-0.116412626011494,0.159474032719842,0,0.0263423045045228,0,0,0,-0.0112882521176828,0,0
X601168.SH,0,0,0,0,0,0.335498600848214,0,0,0.125786847944237,0,0,0,0,0.0233271053396639,0,0,0.304630035511339,-0.0278290535529642,0.0985529338165106,0,0,0,0.734190912581817,0,0,-0.0993257730488061,0,0,0,0,0.115628140675089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0449224700100628,0,0,0,0,0,0,0,0.017162448123088,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,-0.0268383925228727,0,0,-0.00155218567366579,0,0,0,0,0,0,0,0,0.0446418109946169,0,0.0431118984862572,0.0419482141206612,0,0,0,0.0839440737882282,0,0,0,0.031925387562846,0,0,0,0,0,0,0,0.0467528600599192,0,0.0181951572659389,-0.0228972541301289,0,0,0,0.00785963759452477,0,-0.0210056773392832,0,0,0,0,0,0,0
X600399.SH,0,0,0,0,0,0,0.0800859552700252,0,0.18101033910559,0,0,-0.0255219401345996,0,-0.00958766527062042,-0.00475668471926968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0304747763424497,0,0,0,0,0,0,0,0,0,0,0,0,0.0531230582019465,0,-0.0220888416843781,0,0,0,0,0.0259003568412119,0,0
X600516.SH,0,0,0,0,-0.0438552188567987,0.131785659193954,-0.0239909508945857,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132619153503602,0.249662482051684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113287635570672,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.226389530812769,4.33680868994202e-19,0.0167080833277428,0,0,0,-0.00874311441541721,0,0
X002409.SZ,0,0,0.123891926562153,0,0,0.0399444154036735,0,0,0,0,0,0,0,0,0.19821906582012,0,0.0211084650397119,0,0,0,0,0,0,0,0,0,0,0,0,0.0559474601321209,0,0,0,-0.0358386919317583,0,0,0.134601887759494,0,-0.0582651418078071,0,0,0,0,0,0.082131807500137,0,0,0,0,0,0,0,0.0121847716658797,0,0,0,-0.0130424980017871,0,0
X000898.SZ,0,0.0361427905488387,0.188925254804848,0,0,0,0,0.10472241504366,0,0,0,0,0,0,-0.0743345591402872,0,0,0,0,0,0.124292438107757,0.0478111828754268,0,0,0,0.0833200724444412,0,0,0,-0.0415956446877823,0,0,0,0,0,0,8.67361737988404e-19,0,0.298497967856248,0.00625010345047177,0,0,0,0,0.0222680129363386,0,0,0,0,0,0,0,0,0,0,0,-0.01547610976753,0,0
X600315.SH,0,0,0.269964066493664,0,0,0,0,0,0,0,0,0,0.0318794946473114,-0.0234906965973242,0.0789455001586338,0,0,0,0,0,0,0,0,0,0,0,-0.145821506229611,0,0,0.014432432591846,0,0,0,-0.0692723412925447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0183595135187004,0.0267096867045477,0,0,0,-0.0107070141021204,0,0
X300073.SZ,0,0,0,0,0,0,0.140816320178469,0,0,0.0432907827169466,0,0.0293500155138359,0.229674349656642,0.0323970252216352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.164663095289479,0,0,0.356459923897192,0,0,0,0,0,0,0,0.00985306375821648,0,0.197737923522251,0,0,0,0,0,-0.0531158377898941,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,-0.0293066137480101,0,0,0,0,0,0,0,0,0,-0.0790784605720513,0,0,0,0,0,0,0,0,0.110202046694365,0,0,0,0,0,0,0,0,0,0,0,0.149644271659427,0,0.0915906841073294,-0.125621040911265,0,-0.00770943927562751,0,0.19547192990682,0,-0.138200019993042,0.0421645644841871,0,0,-0.0513801325603521,0,0,0,0.00599150971778283,0,0
Slope,0,0,0,0,-0.0895444413487961,6.93889390390723e-18,0.489447401880125,-0.139726851288912,0,0,0,0,0,0,0,0,0,0.427988299836619,0,0,0,1.38777878078145e-17,0,0,0,-0.0866568008341931,0,0,0,0,0,0,0,0,0,0.73744530601565,-0.0330322162048266,0,-0.266515349456778,0,0,0,0,0,-0.0855847033752087,0,0,0,0,0,1.32813208189544,0,1.54994761790364,0,0,0,0.199787679127889,0,0
TED,0,0,0,0,0,0,0,0.186733679405422,0,0,0,0.020825673790531,0,0,0.236369994964206,0,0,0,0.0717085880184355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.310694794364582,0,0,0,0,0,0.0114665826958382,0.0121525651915795,0,0,0,-0.68723859849068,0.669560344675415,0,0,0,0,-0.186769486690816,0,0
RealEstate_excess,0,0,0,0,0,0,0.0639757285719751,-0.066031400613211,0.155343423276812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0687493192089228,0,-0.0324613939163729,0,0,0,0,0,0,0,0,0,0.0221840408028692,-0.0415872968203881,0,-0.0512106514841113,0,0,0,0,0,0,0,0,-0.0247433173099156,0,0,0,0.0106839614041481,-0.0225359726800029,0,0,0,-0.0167197995883146,0,0
MKreturn,0,0,0,0,0,-0.0458675550899696,0,0,0,0,0,0.0217985432107375,0,0,0.0270341445892903,0,0,0,0,0,0,-0.0311516010272572,0,0,0,0.0103961100730822,0,0,0,0,0,0,0,-0.0345131743229026,0,0,0.0158716038947795,-0.0112614898268246,0,0,-0.0799241560215705,0,0,0,0,0,0,0,0,0,0,-0.0095982991171029,0.0227031303614054,0,0,0,-0.0144368241548668,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,-0.000808343042293962,0,-0.000616577269113077,0,0,-0.000844392262185083,0,0,0,0,0,0,0,0.00109150364334738,0,0,0,0,0,0,0,0.00101401837669256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.6189855218978e-05,-0.000629978492482791,0,0,0,-0.00160565729624968,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0.0586255570816454,0,0,0,0,0,0,0,0,-0.139853910952786,-0.392846267754069,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.281290475301598,0,0,0,0,0,-0.309671054277546,0,0,0,-0.208620391720489,0,0,0.226471387760109,0,1.38935608302071,-1.06849785979059,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0.00131647687029262,0,0,0,0,0,0,0,-0.00293789242565117,-0.00231890396686912,0,0,-0.000133964470991901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000338887146695771,0,0,0,0,0,0.000943849397731387,0,0,0,0,0,0,0,0.00119032009846681,0,0,0.00788997693453264,-0.00164454689425995,0,0,0,0,-0.00258617102838375,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000970383628486657,-0.00177058331272064,0,0,0,0.00138331361833117,0,0
