,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600019.SH,X002460.SZ,X000708.SZ,X600660.SH,X600547.SH,X002271.SZ,X600362.SH,X600011.SH,X601600.SH,X600176.SH,X600426.SH,X601898.SH,X600886.SH,X000786.SZ,X600010.SH,X600188.SH,X002466.SZ,X000301.SZ,X600801.SH,X600352.SH,X600111.SH,X300037.SZ,X600489.SH,X601991.SH,X600795.SH,X600486.SH,X600688.SH,X002080.SZ,X600803.SH,X002353.SZ,X600219.SH,X600027.SH,X600299.SH,X601168.SH,X601992.SH,X000932.SZ,X000898.SZ,X600399.SH,X002409.SZ,X600529.SH,X000723.SZ,X000630.SZ,X000027.SZ,X000878.SZ,X300073.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X300073.SZ,0,0,0,0,0,0.0895063101709997,0,0,0.0393118564673007,0,0.289982717624335,0,0,0,0,0,0,0,-0.0858781127272037,0,0,0.0675895216539304,0.0729325267485142,0,0,0,0.305263390435079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035594680094176,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0.0334768231969054,-0.202042406546325,0.00563836472623455,0,-3.46944695195361e-18,0,0,0,0.0399584379819094,0,0,0,0,0,0,0,0,0,0.0916174394513296,0,0.0498363513493552,0,0,0,0,0,0,0,-0.0233780843432699,0.0462430648828777,0,0,0,0,0,0,0,0.14687362325416,0,0,0,0,0.0410083610841772,0.0310861175114272,0,0.00767762465723555,-0.083209148474979,0,0,0,-0.0188439980995364,0,0
Slope,0,0,0,0,0,0,0,0,-0.148705248827793,0,0,0,0,0,0,0,0,0,0,0,0,0.0665092126027136,0,0,0,0,0,0,0,0,0,0,0.116174966104391,0,0,0,0,0,-0.0630068568171866,0,0,0,-0.383681622348111,0,-0.038220041010889,0,0,0,0,0,0,0,0.865141782564007,0,0,0,-0.175753870226813,0,0
TED,0,0,0,0,0,0,-0.390785291134081,0,0,0,0,-0.445065789079,-0.356602518975375,0,0.541542117088123,0,0,0,0,0,0,-4.33680868994202e-19,0.602729486688496,0,0,0,0,0,0,0,0.409037725917422,0,0,-0.857783163973691,0.0494188765861577,0,0,0,0,0,0,0,0,0,0,-0.530286668964598,0,0,0,0.0552417063829975,-0.850908850941622,0.383103533919521,0,0,0,0,0.076576890697661,0,0
RealEstate_excess,0,0,0,0,0,-0.0309631188705828,0.0389746170034329,0,0.0685807149584681,0,0,0,0,0,0,0.141608740263767,0,0,0.0300423574564623,0,0,0.0319277741699297,0,0,0,0,-0.0981266712071885,0,0,0,0,0,0,0,0.00216215539033676,0,0,0.011890315540268,0,0,0,-0.030659306173983,0.013875996564403,0,0.0149704250616759,0,0,0,0,0,0,0.00746758464509277,0.00788598823522598,0,0,0,0.00683474184636737,0,0
MKreturn,0,0,0,0,0.0474589041291228,0,-0.0715516651134346,0,0,0,0,0,-0.0329805605362177,0,0,0,0,0,0,0,0,0.0587158369325771,0,0,0,0,-0.0131898192096848,0,0,0,0,0,0,0.0841094221584659,0.043816490768585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00614618839692723,-0.0270410438463127,0,0,0,0.00493941655783924,0,0
MKvol,0,0,0,0,0,0,0.000866187360008083,0,-0.00464379224421785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00201511419916302,0,0,0,0,0,0,0,-0.00313388288141241,0.0019852895847994,0,0,0,0,0,0,0.00382445005252006,-0.00263335830302679,0,0,0,-0.00298944678693517,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.160188599830586,0.0534354458941111,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00137572751486152,0,0,0,0,-0.00358986794655306,0,0.00219588509551211,0,0.00175416915473101,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000953913658234278,0,0,0,0,0,-0.000411714486398927,0,0,0,0,-0.00162650820650227,0,-0.00430026571684222,-0.00158185022851472,0,0,0,0.000766471607923347,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,-0.00137286343356579,0,0,0,0,0,0,-0.00135343766083399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000670605020228085,-0.000374700628690742,0,0,0,0,0,0.000396761918209133,0,0.0011165627819928,-0.00249483106329884,0,0,0,0.000816125582861807,0,0
