,X601857.SH,X600028.SH,X600585.SH,X601088.SH,X600309.SH,X600547.SH,X600019.SH,X000708.SZ,X600011.SH,X002460.SZ,X002271.SZ,X600801.SH,X600886.SH,X601898.SH,X600010.SH,X600660.SH,X601600.SH,X000792.SZ,X600362.SH,X600688.SH,X000786.SZ,X600188.SH,X600352.SH,X601991.SH,X600795.SH,X600027.SH,X600111.SH,X601992.SH,X600299.SH,X600176.SH,X002075.SZ,X600489.SH,X000401.SZ,X000723.SZ,X600426.SH,X002466.SZ,X601158.SH,X600219.SH,X600126.SH,X000898.SZ,X000932.SZ,X002353.SZ,X600529.SH,X600486.SH,X000883.SZ,X000553.SZ,X600516.SH,X600583.SH,X600612.SH,X000709.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002271.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.112246264512783,0.0640729620396282,0,0,0,0,0,0,0,0,0,-0.088837969576176,0,0,0,0.158794763231155,0,0,0,0,0,0,0,0.106993849404685,0,0,0,0,0,0,0,0,0,0.029167230294174,0,0,0,0,0,0
X600801.SH,0,0,0.105747507620112,0,0,0,0,0,0,0.0112496133556254,0,0,0,0,0,0,0,0,0,-0.0257275574448753,0,0,0,0,0,0,0,0,0,0.0601165095107923,0,0,0.261538891786589,0.0436912736420626,0.00446908032338661,0.000416799157714764,0,0,0.0251489767422901,0,0,0.0553612227218348,0,0,0,0,0,0,0,0,0,0.0112495320193215,0.0189035693463163,0,0,0,0,0,0
X600886.SH,0,0,0,0.261826338108253,0.120744495368828,0,0,0,0,0.055245346448434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117498542431592,0,0,0,0,0.0540708500949643,0,0,0,0,0,0,0,-0.0354941423229654,0,0.0668918973068673,0.0045645997640791,-0.00222944290984487,0,0.000777294194286878,0,0,0,0,0,0,-0.00760126411637827,0.00185454385511356,0,0,0,0,0,0
X601898.SH,0,0,0,0,-1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0410816090595815,0,0,0,0,0,0,0.100162586292632,0.0639644548061776,0,0,0.138488718968551,0,0,0,0,0,0,0,0,-0.00558629201549527,0,0,0,0,0,0,0.0126409554910777,0.100658821327675,0.0576778166929748,0,0,0,0.00294120951418414,-0.000142056015448162,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0590936269030693,0,0.196567301679348,0,0,0.136704511130323,0,0,0,0,0.0523696255798452,0.131849981702044,0.0349617144197565,0,0,0,0,0,0,0.0481662564261565,0,0,-0.0107151051008325,0,0,-0.0540224645427489,0,0,0,0.00701274157542408,0,0,0,0,0,-0.0130299252841533,-0.0250053355154678,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0.11261770568257,0,0,0.202430739635986,0,0,0,0,0,0,0,0,0,0,0,0,0.0661477613797014,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0.16023467373664,0,0,0,0,0,0,0,0,0.00829382569248842,0.0234539547556449,0.0188329676766583,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0.00297262925583693,0,0,0,0,0.281284709034712,0,0,0,0,-0.00244475734081706,0.103382582602253,0,0,0,0,0.130559628683375,0.0807223183068551,0,0,0.0139095197890402,0,0,0,0,0,0.0290687440217806,0,0,-0.0142011422473178,0,0,0,0,0,0,0,0,0.018931380268939,0,0,0,0,-0.0100962590276407,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0.0993739461469283,0,0,0,0,0,0,0,0,0,0,0.232545686954274,0,0,0,0,0,0,0,0.337240470507095,0,0,0,0.0260220201821996,0,0,0,0,0.0554409291036427,0,0,0,0,0,0,0.0957666568766184,0,0,0.00949618061838097,0,0,0,0,0,-0.0178433302689481,0.000542457112678571,0,0.245823018974462,0,0,0,0
X600362.SH,0,0,0,0.056722634835315,0.0948371203156918,0.0323719581272377,0,0,0.233909443689593,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0.0483311974291801,0,0,0,0,0,0.0273838895131794,0,0,0,0,0,0,0.0672453531270372,0,0,0,0,0,0.0514185469659318,0,0,0,0,0.0112169468306935,0,0,0,0,0.0214287236040701,0.0328526087078407,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0.205539850597168,0,0.0751274974812615,0,0,0.206387610544705,0,0,0,0,0,0,0,0,0,0,0,0.19144051596864,0,0,0,0,0,0,0,0,0,0,0,0,0.116917900694443,0,0,-0.13188701832451,0,0,0,0,6.93889390390723e-18,0,0.232820567297994,0,0.2014351201388,0,0,0,0.0433170125315258,0.0248575600658107,0,0,0,0,0,0
X000786.SZ,0,0,0.23511272373465,0,0,0,0,0,0,0,0.209772026155033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0028711798407572,0.102171283182812,0,0,0,0.0260400349610801,0.0696964283412091,0.0211568015559108,0,0,0.138353369987553,0,0,0.0233420193236358,0,3.46944695195361e-18,0,0.0403885150872666,0,0,0,0,0,-0.00933836265183485,0.0243227197694599,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0857974896109567,-0.0364136030928023,0,0,0.160504191452271,0,0,0,0,0,0.143834180912001,0.0145297494137308,-0.00689569815857781,0,0.0937976790476108,0,0.0603137635131156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00423538015937179,0.00114349417176724,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0.0768512150029574,0,0,0,0,0,0,0,0.0548140965585436,0,0,0,0,0,0,0,0,0.104193596175048,0,0,0,0,0,0.0723292447916063,0,0.155567529739421,0,0,0,0,0,0,0,0,0,0,0,0.120404733366215,0,0,0,0,0.0219239794155483,-0.002080176020904,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0.0185830468517764,0,0,0,0,0,0,0.151630236500524,0,0,0,0,0.181951593513867,0,0,0,0,0,0,0,0.0402516902711683,0.235401997356269,0,0,0.0667112315060529,-0.0957544111514161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0481524658255073,-0.00605528328312627,0.0214223936185109,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0.0295529020476844,0,0,0,0,0,0,0.0309547559858856,0,0,0,0,0,0.0322502824501847,-0.0119624904112212,0,0,0,0.144478212705154,0,0,0,0,0,0,5.42101086242752e-20,0,-0.0246457177386239,0,0.101854367821067,0,0,0,0,0,0,-3.3881317890172e-21,0,0,0.00686653190581244,0,0,0,0,0,-0.00553224655296306,0.00431044888061455,0.0115657800350383,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0,0.191029838055636,-0.00241092153040994,0,0,0,0,0,0,0.121451696269092,0,0.0329774427147561,0,0.0313892646466916,0,0,0,0,0,0,0,0,0,-0.0434029988531544,0,0,0,0,0.0449861102918633,0,0,-0.00495773492396012,0,0,0,0,0,0,0,0,0.145140967442046,0,0,0,-0.0208392352520214,0.0149855566153048,0,0,0,0,0,0
X600111.SH,0,0,0,0,0.13016243429771,0,0,0,0,0.0409796867473513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.090726488625429,0,0,0,0,0,0,0,0.0395360353056676,0,0,0,0.138363242519113,0.101351467118358,-8.67361737988404e-19,0,0,0,0.0160404709103178,0,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0663613458291324,0,0,0,0,0,0,0,0,0.0996932518056886,0.0107086682723591,0,0.255197675653201,0.00352760559488973,0,0,0,0,-0.0260650207357661,0,0,0,0,0,0,0,0.0946747030030041,0.127653125407681,0,0,0,0.00240801533449432,0.000630137732047207,0,0,0,0,0,0
X600299.SH,0,0,-0.0391338912989144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0914963552954935,0.158237453820442,0,0,0,0,0,0,0,0,-0.0167657320359393,0,0,0,0.0871255155787187,0,0,0,0,0,0.185103909148139,0,0,0,0.0576585690701536,0,0,0,0,0,-0.0203478603831554,0.0328842629668685,0,0,0,0,0,0
X600176.SH,0,0,0,0,0.285739719804291,0,0,0,0,0,0,0.0996255037842024,0,0,0,0,0,0,0,0,0.00536409305949437,0,0.290874727034325,0,0,0,0,0.0290395762297295,0,0,0,0,0,0,0,0.03665201045927,0,0,0,0,0,0.0799449238419316,0,0,0,0,0,0,0,0,0,0.00802477166306392,0.00963732774837344,0,0,0,0,0,0
X002075.SZ,0,0,0,0,0,0.0882420474345545,0,0,0,0,0,0,0,0,0,-0.0882611067867966,0,0.486079357532945,0,0.0666930280032259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.345633674834473,0.160316574464561,0,0,-0.262740997724792,0,0,0,0.134384827293048,0,0,0,0.111540761094277,0,-0.163246665228053,0,0,0.0463253786800551,0.0518264451257044,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0.651061723343127,0,0.0271836317899932,0,8.67361737988404e-19,0.0125982712632486,0,0,0,0,0,0,0,0,0.0125438640504794,0,0,0,0.035456162095865,0,0.0466047978261216,0,0,0,0,0,0,0,-1.73472347597681e-18,0.0429057573523676,0.00854898061935229,0,0,0.0249145243798828,0,0,0.0265536008126747,0,0,0,0.0248419441166036,0,0,0,0,0,-0.0102255468661848,0.010812654121586,0,0,0,0,0,0
X000401.SZ,0,0,0.0985620844878658,0,0,-0.116198551009192,0,0,0,0,0,0.687198950420826,0,0,0,0.0931570923020677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000195346356308222,0.0227387548221239,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0,0,-0.0228199144323423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.165730809859223,0,0,0,0,0,0,0,0,0.137226867962533,0,0,0,0,0,0.127691099459532,0.0881729678670051,0,0,0.0674381606401298,0.576165527340877,0,0,0,-0.166544495309522,-0.0173038129146339,-0.0382780809913776,0,0.318413526123207,0,0,0,0
X600426.SH,0,0,0,0,0,0,0,0,0,0,0.0284029852302687,0,0,0,0,0,0,0,0,-0.0608562535693273,0,0,0.186433429643393,0,0,0,0,0,0,0.0481292743023793,0.132333832828312,0,0,0,0,0.092249959343235,0,0,0,0,0,0.114350473378563,0.190359878632278,0.0347006898095757,0,0,0,0.0651188620611197,0,0,0,0.00709779180098997,0.0103033547209932,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0.15059928318568,0,0.0918662198152405,0,0.072309786039746,0,0,0,0,0,0.126348514194185,0,0.342182184190974,0,0,0,0,0,0,0,0,0,0,0.221287514172046,0,0.0580462445694595,0,0,0,0,0,0,0,0,0,0,0.0338218726055461,0,0,0,0,0,0.365193985581676,0,0,0,-0.0438500089867648,-0.00710591418893948,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0.0103462130862047,0,0.0214982467494145,0.0491414634882464,0,0,0,0,0,0,0.0383046998508095,0,0,0,0,0.0202430382491454,0,0,0,0,0,0,0,0.0515541858317667,0,0,0,0.0882725324335707,0,0,0,0.0154022960572642,0,0,0.0188145064098289,0.0206432454556965,0,0,0,0,0,0,0,-0.0130189779627821,-0.00160149921577632,-0.00848195337639637,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11391792948713,0,0,0.0599505969730666,0.148144949333193,0,0,0,0,0,0,0,0,0,0,0,0.0226068579605332,0,0,-0.0212323787510914,0,-0.0171231392005831,0,0,0,0,0,0.0388386365475085,0,0,0,0,0.103780531665382,0,0,0,0,0.0118976800733277,-0.00881420917173258,0,0,0,0,0,0
X600126.SH,0,0,0.244942867776644,0,0,0,0,0.578575459432485,0,-0.0624150501469865,0,0.17726554540205,0,0,0,0,0,0,0,0.0520967467897448,0,0,-0.447907828517417,0,0,0,0,0,0,0,0,0,0,0.306401219625948,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0.150581037822657,0,0,0,0,-0.10017860676294,0,0.000260226578882264,0,0,0,0,0,0
X000898.SZ,0,0,0,0.106266007414035,0,0,0,0.00557076698894407,0,0,0,0.0166449275049658,0,0,0,0,0,0,0,0,0,0,0.126722897799127,0,0,0,0,0,0,0.129218865501006,0,0,0.0290202853149395,0,0,0.0121316624698741,0,0,0.0193798179965427,0,0.142040483809442,0.0294538286947223,0,0,0,0,0.0463753592469306,0,0,0,0,0.00023089548429239,0,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0.0526797248984449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.084431917221187,0,0,0,0,0,0,0.0151854852412516,0,0,0.0933972540218013,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0.0118643102375677,0,0,0,0,0.0341675757842749,0,0,0,0,0.0217851984485333,-0.00785993515064333,0,0,0,0,0,0
X002353.SZ,0,0,0,0,0.434741637904655,0,0,0,0,0.0337849325020726,-0.329419916841968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0502253076246,0,0,0,0,0.222161846403171,0,0.0345496892015241,0,0,0,0,0,0,0.138137628392616,0,0,0,0,0.407342046041579,0,0,0,-0.00879050707577381,-0.00761356678008159,0,0,0,0,0,0
X600529.SH,0,0,0,0,0,0,0,0.0747601825718299,0,0,0.245849852520243,0,0,0,0,0,0,0,0,-0.146715971144261,0.33957402182499,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,-0.154793882648841,0.195576035805146,0.0455478036421574,0,0,0,0,0,0,-0.0360050890308047,0,0.102063983591398,0,0,0,0,0,0,0.0182064291022682,0.0155704104953512,-0.0119820496371541,0,0,0,0,0,0
X600486.SH,0,0,0,0,0,0,0,0.197418445205469,0,0,0,0.096241276889071,0,0,0,0,0,0,0,0.123037932395348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137832282417576,0.162811165529917,0,0,0.217511129198931,0,0,0,0,0,0.00423792453805662,-0.0270764646934628,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0.0662379066025885,0,0,0,0,0,0,0,0,0.0235035183765184,0,0,0,0,0,0.0953497323417648,0,0,-0.00871601204052475,0,-0.0584066973189989,0,0,-0.0357290804275636,0,0,0,0,0,0,0,0.226627488760987,-0.007456601281255,0,0,0,0,0,0,0,-0.102666059431049,0,0.00265227119355463,0,0,0,0,0,0
X000553.SZ,0,0,0,0,0,0,0,0,0.0576694703483995,-0.00693081037089678,0,0,0,0,0,0,0,0,0,0.0153203727638853,0,0,0,0,0,0,0.688997729685243,0,0,0,0.176753494735716,0,0,0,0,-0.205067308567123,0,0,0,0,0,-0.0215946559097588,0,0.491733629536601,0,0,0,0,-0.0677767523836921,0,0.0689080843895531,-0.0154496225160188,0.00968451804320901,0,0,0,0,0,0
X600516.SH,0,0,0,0,0,0.0783487654833624,0,0,0,0.0835125725040284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.191145373329796,0.182131312819735,0.0354268112642822,0,0.0611784808333746,0,0,0.185977198671424,0,0.0162105324579361,0,0,-0.00487420304485568,0,0,0,0,0,0,0.118117378356738,0,0,0,0,0,-0.00152200727512415,-0.047330870520459,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0.124722540880912,0,0,0,0.0814394748611528,0,0,0,0,0,0.296508489598509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0151530560133066,0,0,-0.00943826379704857,0,0.0133166905206324,0,0,-0.021701247442529,0,0,0.453220439667329,0,0,0,0.0775170744298007,0,0,0,0,0,-0.0616254386605492,-0.0088123805666926,0,0,0,0,0,0
X600612.SH,0,0,0,0,0.247174487013227,0.0481728499374859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0206111367044683,0,0,0.078710749446606,0,0,0,0,-0.0435718435009757,0,0,0,0.00776801923050745,0,0,0,0,0,0,0,0,0.0156890753649107,0.0230954169704634,0,0,0,0,0,0
X000709.SZ,0,0,0,0.0053239129500505,0,0,0,0.0142744556814164,0,0,0,0,0,0,0,0,0,0,0.0738406222894238,0,0.0892460869418298,0,0.13719907397767,0,0,0.136110743126414,0,0,0,0,0,0.00213367571005323,0,0,0,0,0,0,0,0,0,0.076138147864415,0,0,0,0,0.077039761631144,0,0,0,0,-0.0127279557791705,-0.0110821070331358,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0.472456776923132,0,-0.176835630388163,0,0.00445525281973812,0,0,0,0,0,0,0,0,0,0,0,0,0,0.190776554173487,0,0,0,0,-0.555807384221763,-0.0757880966687548,0,0,0,0.404588670170656,0,0.12425290047424,0,0,0.0987100714918909,0,0,0,0,-0.505850520303153,0,0.152745558299291,0,-0.188667058528065,0,0,0,-0.0585616606600948,0,0,0,0,0,0,0
Slope,0,0,0,0,0,1.2592877088821,0,0,0,0,0,0,0,0,0,0,0,0.0926102011143076,0,-0.128336205935153,0,0,0,0,0,0,0,0,-0.610269227895579,0,-0.695454480276138,0,0,0.563730137344723,0,0,0,0,-0.307948722613919,0,0,0,0,0,-0.858552311506792,0,0,0,0,0,0,0,0.230899626693219,0,0.0209190361466337,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,-0.497149358028687,0,0,0,0,0,0,0,0,0,0.0692558344847393,0.0474339539862134,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0.397229946915587,0,0,0,0,0,0.243583316114553,0,0,0,0,0,0,0,0,-0.0578535268368091,0.978226396180543,0,-0.61798631958654,-0.232133863024591,0,0,0.269841813464395,0,0,0,0
RealEstate_excess,0,0,0,0,0,-0.0687122339490999,0,0,0,-0.00959748048898514,0,0,0,0,0,0,0,0,0,0,0.0383742548440362,0,0,0,0,0,0,0,0,0,-0.0147147612271413,0,0,0.073072564721498,0,5.42101086242752e-20,0,0,-0.0117432028984179,0,0,0,0,0,0,0,0,0,0,0,0.0822799463404051,0.0109255623465841,-0.00368022549673901,0,0.00784019616452823,0,0,0,0
MKreturn,0,0,-0.0659853443503559,0,0,0,0,-0.0413358725430601,0,-0.0212773774682517,-0.13112299427397,0,0,0,0,0,0,0.0480363369988983,0,0,0,0,0,0,0,0,0,0,0,0,0.0594271417001236,0,0,0.13087462904327,0,0,0,0,0,0,0,-0.0732787939362159,0,0,0,0,0,-0.0879910107244335,0,0,0.23215409873631,0.0331243267301714,0.0323191683633386,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0.000710494739427336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00426956821479128,-0.00763238327919725,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0.0110164523570126,0,-0.0171870056483313,0,0,0,0,0,0,0,0,0,-0.00204946664490451,0,0,0,0,0,0,-0.00630225321600784,0,0,0,0,0,0,0.00494702148645062,0,0,0,0,0,0,0,0.000447163903227039,-0.000751640531456349,0,0,0,0,0,0,0,0,-0.0172163637699716,0.00594446290499264,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0.00419682346041126,0,0,0,-0.0018052183806903,0,0,0,0,0,0,0,0,0,0,0.00212886765680246,0,0,0,0,0,-0.00608953779421255,0,0,0,0,0,0,0.00164765791302385,0,0,0,0,0.00120085553784021,0,0,-0.000375764654253138,0,0,0,0,0,0,0,0,-0.00205223698018062,-0.00311535036883806,-0.00586167616662624,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00527852849570705,0,0,0,0,0,0,-0.000273268254203429,0,-0.00330955324698683,0,-0.00124604122113733,0,0,0,0,0.00151352493690149,0,0,0.00267423644097559,0,0,0,-0.0038495599091642,0,0,-1.35525271560688e-20,0,0,-0.000900260291678835,0,0,0.00690361949879718,-0.00163467740131369,0,0,0,0,0,0
