,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600188.SH,X600585.SH,X600019.SH,X002460.SZ,X600011.SH,X002466.SZ,X000792.SZ,X601898.SH,X600547.SH,X600111.SH,X601600.SH,X600660.SH,X000708.SZ,X000301.SZ,X002271.SZ,X600010.SH,X600886.SH,X000877.SZ,X600426.SH,X600362.SH,X601699.SH,X600795.SH,X600803.SH,X600176.SH,X000983.SZ,X601991.SH,X600027.SH,X600489.SH,X600160.SH,X000786.SZ,X000807.SZ,X600995.SH,X000629.SZ,X002080.SZ,X600378.SH,X000933.SZ,X000723.SZ,X600219.SH,X600096.SH,X000408.SZ,X000932.SZ,X300037.SZ,X600688.SH,X000831.SZ,X600157.SH,X600985.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600795.SH,0,0,0,0,0.0450222016489049,0,0,0,0,0,0,0,0,0,0,0,0,0,0.229200054486115,0,0,0,0,0,0.0773521719304656,0,0.0151758844208723,0,0,0,0.243583407723501,0,0,0,-0.0652985134626609,0,0,-0.0458794149304275,0,0,0,0,0,0,0,0,0,-0.00908719927192856,0,0,0,-0.0228104810391028,-0.0300515380916001,0,0,0,0,0,0
X600803.SH,0,0,0,-0.0572313553933814,0.116722648715978,0,0,0,0.00225726831830628,0,0,0,0,0.207334892826965,0,0,-0.150777723439511,0,-0.0330180095061824,0,0,0,0.319092463310056,0,0.0317248197868019,0,0,0,0,0,0,0,0.124697384234735,-0.0796115582450925,0,0,-0.063055090261219,0,0.0197221385849381,0,0,0,0,0,0,0.0641913121885918,0,0,0,0,0,0,0,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0.159695487819005,0,0,0,0,0,0,0,0.236151409708905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00527213122381852,0.0417752336109561,0,0,0.00943865325412246,0.0436173413487615,0,0,0,0,0.0320069653189404,0,0,0.17286457497975,0,0,0,0,0,0.0429971363980624,0,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0.189381050229223,0,0,0,0,0,0,0,0,0,0.0330057890550678,0,0,0,0,0,0,0,0,0,0.291344596438665,0,0,0,0,-0.0679271939535698,-0.0503499387583232,0,0,-0.105166323602424,0,0,0,0,0,0.194603219525573,0,0,0.125872537057362,0,0,0,0,0,0,0.323256567522476,0.105441931968789,0,-0.00879583744606805,0,0,0,0,0,0
X601991.SH,0,0,0.110123671533504,0,-0.0726498227637006,0,0,0,0,0,0,0,0,0,0.0415068648453121,0,0,0,0,0.123220512785468,0,0.0599698939434848,0,0,-0.0344914780498777,0,-0.0703695768004161,0,0,0,0.356502407014059,0,0,0,0,0,0.00534523400476004,0,-0.0249525512808423,0.04790364280223,0,0,0,0,0,0,0,0,0,0,0,0.0163490147039464,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0,0.433215218190863,-0.0818724388683133,0,-0.106584094603596,0,-0.00561839298215927,0,0,0,0,-0.0595897358897547,0,0,0,0,0,0,0.689560068900809,0,-0.104841087442498,0,0,0,0,0,0,0.110004692868336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0797104471754941,-0.022966707401364,-0.0150640678503769,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0,-0.0151452734123335,0.641410590699932,0,0.0226960716666231,0,0,0,-0.0448751500085809,0,0,0,-0.0389025121486967,0,0,0,0,0,0,0,0,0,-0.0957162552638228,0,0.111116693750518,0.12631565463178,0,0,0,0,0,0,-0.0153491306989127,0,0,0,0,0,0,0,0.0381706486918505,0.0173417345569715,-0.0385856486827053,0,0,0,0,0,0
X600160.SH,0,0,0,0,0,0,0,0,0,0.0585041466007809,0,0,0.236599889419564,0,0,0.0374208048885204,0,0,0,0,0,0,0,0.0166108566726441,0,0,0,0.0204856348227597,0,0,0,0,0,0,0,0,0.336077050295482,0,0,0.00722899807284675,0,0,0.0754721723009459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0.0278555934242102,0,-0.00860605411178561,0,0,0,0,0,0,0,0.0829123757716723,0,0,0,0,0.115344303090401,0,0,0,0.367953885366813,0,0,0,-0.211166178497153,0,0,0,0,0,0,0,0.0485622155616567,0,0,0,-0.171979738638479,0,0,0,-0.0175032466900292,0,-0.047234241928299,0,0.0952206708329871,-0.0855395011599008,0,0,0,0,0,0
X000807.SZ,0,0,0,0,0,0,0,0,0,-0.216698542176354,0,0,0,0,0.510633969573044,0,0,0,0,0,0,0,0,0,0,0,0.231733424623338,0,0,0,0,0,0.0263153517505319,0,0,0,0,0,0,0.32073642150357,0,0,0,0,0,0,0,0,0,0,0,0.0115880601801767,0,0,0,0,0,0,0
X600995.SH,0,0,0,0,0,0,0,0,0.184456934540062,0,0,0,0,0,0.118871714853669,0,0,0,0.135430540622759,0,0,0,0,0,0,0,-0.0958503654898683,0,0,0.0511674776416878,0.0161918168490913,0.0658349195768018,0.100788178953013,0,0,0,0.112683502267188,0,0,0,0,0,0,0.000686556038375835,0,0,0,0,0,0,0,0,0.0391726502785965,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0,0,0,0,0.133347859481841,0,0,0,0.205581893785154,0.0374085913586837,0,0,0.0960078969866627,0,0,0,0,0,0,0,0,0,0,0,0,-0.0128389969027175,0,0,0,0,0,0,0,0,0.0743062398780193,0,0,0,0,0,0.00364051770804915,0,0,0,0,-0.103373116093666,-0.0171469816498558,0.0415198738533733,0,0,0,0,0,0
X002080.SZ,0,0,0,0,0,0,0.0631204912553901,0,0,0,0,0,0,0,0,0,0,0,0.0356721736277889,0,0,0,0,0,-0.150808623387369,0,0.0434397154934653,0.464561229216924,0,0.187121443800595,0,0,0,0,0.0185989895083308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102404232359182,-0.0072901088842993,0.0277249418473904,0,0,0,0,0,0,0
X600378.SH,0,0,0,-0.199745015588253,0,0,0,0,0,0.0693322162854883,0,0,0,0,0,0,0,0,0.0126358267205977,0,0,0,-0.201437490357671,0.133683315480685,0,0,0,0,-0.0518596568246708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.279961748458515,0,0,0.0178741418812354,0.0643533496423649,0.0518387821475003,0,0,0,0,0,0
X000933.SZ,0,0,0,0,0,0.0604752936232016,0,0,0,0,0,0.222323450157844,0,0,0,0,0,0,0,0,0,0,0,0,0.0121052937738683,0,-0.0441984627860021,0.306126471170412,0,0,0,0,-0.0168622117061372,0.0208801459270253,0.476023369250821,0,0,-0.0201410480485075,0,0,0,0,0,0,0,0,0,0,0,0,0,0.043862608714332,0,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0.126317532206192,0,0,0.0640772916565984,0,0,0,0,0,0,0,0,0,0,0,0.034275225587885,0,0,0,0,0,0,0.017667046064621,0,-0.0578728022271622,0,0,0,0,0,0,0.01707639708055,0,0.122368887367096,0,0,0,0,0.0449142019774151,0,0,0,0,0,0
X600219.SH,0,0,0,0,0.0165578363507149,0,0,0,0,0.0169258238233311,0,0,0,0.0679125277321691,0.0702596728117949,0,0,0.0151813134300056,0,0,0,0,0,0.0128551222873815,0,0,0,0,0,0,0,0,0.065658540699046,0,0.173745293462171,0,0.0608961042601397,0,-0.0368305334160357,0.0315689592677973,0,0,0,0.0726699547935756,0,0,0,0,0,0,0,0,0.00354052550024137,0,0,0,0,0,0
X600096.SH,0,0,0,0,0.0182811030323158,0,0,0,0,0,0,0,0,0,0.0187601594042581,0,0,0.0576693061183766,0.0349262483950591,0,0,0.0380816001618311,0,0,0,0,0,0.14044614734403,0.128993253311656,0,0,0,0,0,0,0,0,0.0317395330629479,0,6.93889390390723e-18,0,0,0,0,0.122839616109801,0,0,0.116570227720656,0,0,0,8.92937988475929e-05,0.0322743234090617,0,0,0,0,0,0
X000408.SZ,0,-0.213220814442753,0,0,-0.0107046734415311,0,0,0.296833706355085,0,0.129610631167682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0842021724855e-19,0.0722354249271828,0,0,0,0,0.0435099255808658,0,0,0,0,0,0,0,-0.0278506232157288,0,0,0.0607834045681469,0,0,0,0,0,0,0,0,0,0.0879741256869277,-0.0915978095543625,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0,0,0,0,0,0,-0.00534858094026752,0.324458884648833,0,0,0,0,0,0.0665587322262876,0.131376019661366,0,0,0.020878585921893,0,0,0,0,0,0,0,0.140784186788265,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0.0560727146184754,0.045921468164776,-0.0406039853702045,0,0,0,0,0,0
X300037.SZ,0,0,0,0,-0.115086412261646,0,0,0,0,0,0,0,0,0.207590349976182,0,0,0,0.197712413399569,0,0,0,0,0,0,-0.0372376676913939,-0.106142446107292,0.0798013751463322,0.135590258991886,0,0,-0.117319638424724,0,0.0261664286641489,0,0,0,0,0,0,0,0,0,0,0,-0.27821382821122,0,0,0,0,0,0,-0.0109790471782215,0,0,0,0,0,0,0
X600688.SH,0,0.379415918418798,0,0,0,0,0,-0.0139133577198341,0.0817403043413453,0,0,0.108621945175045,0,0,0,0,0,0.137408917153236,0,0,0,0.037278618065139,0.0998535300586434,0,0,0,-0.0461097099908773,0,0,0,0,0,0,0.129092784436308,0,0,0,0,0,0,-0.257544465348154,0,0,0,0,0,0,0,0,0,0,0.025432462673012,-0.0227791465849146,0,0,0,0,0,0
X000831.SZ,0,0,0,-0.162174055755092,0.0588665259596017,0,0,0,0,0,0,0,0,0.91695894942974,0,0,0,0,0,0,0,0,0,0,0.0709400981803113,0,0,0,0,0,0.206257865983011,0,0,2.16840434497101e-19,0,0,0,-0.00808307187488239,0,0,0,0,0.0399961360351301,0,-0.0943527446951584,0,0,0,0,0,0,0.00173766829994372,0.0204259825364151,0,0,0,0,0,0
X600157.SH,0,0,-0.00944017992238938,0,0,0.0236367820019333,0,0,0.10117683939647,0,0,0,0,0,0,0,0,0,0.0735216862625016,0,0,0,0,0,0,0,-0.00614018158497876,0,0,-1.0842021724855e-19,0,-0.0221700615288388,0,0.0104871881994884,0,0,0.125389632496769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00605741307071681,0.0120051348784997,0,0,0,0,0,0
X600985.SH,0,0,0,0.0483283775785184,0.14753189468003,0,0,0,-0.192230918373351,0,0,0.12276946167257,0,0,0,0,0,0,-0.0145773564186617,0,0,0,0,0,0.0801287771053947,0,0,0,0.119109305855752,0,0,0,0,-0.0316113346907598,0,0,0.260431903314904,0,0,0.0300181879413477,0,0,0,0,0,-0.00552898594095005,0,0,0,0,0,-0.0103472592600659,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,-0.0894413192552031,0,0,0,0,0,0,0,0,-0.0422654460495354,0,0,0,0,0,0,0,0.211763725007693,0,0.0408871312343408,0,0,0,-0.289542447037022,-0.198094137810537,0.393292464315202,0,0,0,0.055703984393706,0,0,0,0,0,0,0,0,0,0,0,0,0.0868594981519098,-0.195006959886762,0,0,0,0,0,0
Slope,-0.0770204588931483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0401212352650256,0,0,0,0,0,0.21383703002155,0,0,0,0,0,0,0.0761799742752899,0,0,0,0,0,-0.0261019614091755,-0.394436957052523,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,1.22431386484041,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0.183430563610989,0,0,0,0,0,0,0,0,0,0.180815963040061,0,0,0,0,0,0,0,0,0,-0.0116421915815301,0,0,0,0,0,0,0,0,0,0.00312765954124233,0,0,0,0,0,0,0,0,-0.0506367012550584,0,0,-0.11441417853091,0.819510969397288,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0.142722201060563,0,0,0,0,0,0,0,0.0447531902397576,0,0,0,0,0,0,0,0,0,0,0,-0.0355173960018694,0,0,0,0,0,0,0,0,-0.0802415915188367,0,-0.106720872459048,0,0,0,0,-0.0526282787425959,0,0,-0.0867665003149396,0,0,0.0106317469755418,0,0,0,0,0.00918265285449554,-0.0037180823174006,0,0,0,0,0,0
MKreturn,0,-0.100433529767417,0,0,0,0,0,0,0,0.0608273162011316,0,0,0.0355403012130056,0,0,0,0,0,0,0,0,0,-0.0726283372307416,0,0,0,-0.0568616962473359,0,0,0.039614354277856,0,0,0,0,0.0159667049510651,-0.112022534004664,-0.00093430073490763,0.0614673053690778,0,0,0,0,-0.0209349057197953,0,0,0,0,0,0,0,-0.000884558008675664,0.0262552683092844,-0.0254514378139591,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00087582951638225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00724137448187095,0.00379392980465782,-0.00042241301139772,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120257675761559,-0.133104727515874,0,0,0,0,0,0
CarbonVol_Guangdong,-0.00130053716482521,0,0,0,-0.00437589296783315,0,0,0,0,0,0,0.00257409922169602,0,0,0,0,0,0,-0.00316732357192581,0,0,0,0,0,0,0,0,0,0,0,0.00650096189592421,-0.00837884132430993,-0.00133823578173448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00269222722237322,0,0,0,0.0333406874442593,-0.0345093745110008,0,0,0,0.0197797481526804,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000531610629401862,0,0,0,0,0,0,0
