,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600019.SH,X600585.SH,X601898.SH,X600795.SH,X600886.SH,X600688.SH,X601600.SH,X601991.SH,X600027.SH,X002075.SZ,X600362.SH,X600157.SH,X600111.SH,X600188.SH,X600583.SH,X601158.SH,X601992.SH,X000539.SZ,X000027.SZ,X600309.SH,X000898.SZ,X000709.SZ,X000883.SZ,X600021.SH,X600352.SH,X600660.SH,X000792.SZ,X600022.SH,X600098.SH,X002470.SZ,X600307.SH,X000629.SZ,X600863.SH,X600489.SH,X600808.SH,X600623.SH,X600578.SH,X601918.SH,X600612.SH,X600160.SH,X600547.SH,X000825.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600022.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0251237903958537,0,0,0,0,0,0,0,0.032411051727909,0,0,0,0,0.0636943899514313,0.106773771039687,0,0,0,0.0905706676971754,0,0,0.147762833473165,0,0,0.0228180035952629,0.198293744403715,0,0,0,0.0449065061940724,0,0,0,-0.00840520335469398,0,0,0,0,0,0,0
X600098.SH,0,0,0,0,0,0,0,0.0756647550338987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131413705216652,0,0,0.135889702101076,0,0,0,0.053797013269753,0,0,0,0,0.120242725480248,0,0.191623143212068,0,0.0543836805372091,0,0,0,-0.0275070613992503,0,0,0,0,0,0,0
X002470.SZ,0,0,0,0,0.0924603789629776,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111367150727205,0,0.26309069952711,0,0,0,0,0,0,0,0,0,0,0.142506540754887,0,0,0,0.0778081136561573,0.00575634069082291,0,0,0,0,0,-0.0589987616914263,0,0,0,0,0,0,0,0,0,0,0,0,0
X600307.SH,0,0,0,0,0,0,0,0.0508623170218381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0326407092693114,0,0,0,0,0.0295426922626654,0,0,0,0,0.117249396013585,0,0,0,0,0,0,0.293346178627195,0,0.00310682407341374,0,0.0939064526033244,0,0,0,0,0,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0,0,0,0,0,0.0379244384520705,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0.0302778807045535,0,0.0599717657734729,0,0,0,0,0,0,0.198707341191446,0.0892700270726568,0,0,0,0,0,0.0663319496186258,0.139545492622686,0.126741248855528,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600863.SH,0,0,0,0,0,0,0,0,0,0,0,0.0119865464600021,0,0,0,0,0,0,0,0,0,0,0,0.246166027255954,0,0,0,0,0,0,0,0,0.111278814390774,0,0,0,0,0,0,0,0.200892055795848,0,0,0.00828951252045688,0,0,0,0,-0.00689880091556724,0,0,0,0,0,0,0
X600489.SH,0,0,0,4.33680868994202e-19,0,0,0,0.121268626021661,0.026986267161952,0,0,0,0.0784766899298981,0,0,0,0,0,0,0.00287837976494074,0.00503630644321689,0,0,0.0227001930500266,0,0,0,0,0.203567067622718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0834472339664241,0,0,-0.00300266904089446,0,0,0,0,0,0,0
X600808.SH,0,0,0,0,0.00312863246346007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00417772484253752,0,0,0,0.0526845970098185,0,0,0.141570240662703,0,0,0,0,0.000357325156136448,0,0,0.187316021416198,0,0.0876356197238717,0,0,0,0.0804001999819069,0,0,0,0,0,0,0,0,0
X600623.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0340040723907232,0,0,0,0,0,0,0,0,0.0299191800109828,0,0,0,0.0420437111202023,0,0,0.034239942243226,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00350860687017981,0,0,0,0,0,0
X600578.SH,0,0,0,-8.67361737988404e-19,0,0,0,0.108176830367747,0,0,0,0.116719837237884,0.095381027144448,0,0,0,0,0,0,0,0.0963983369035349,0,0,0.118564663106953,0,0,0,0,0,0,0,0,0,0,0,0.0196679051721262,0.144403133237921,0,0,0.0427211392474178,0.0595123259429811,0,0,0,0,0,0,0,-0.0120320044138254,0,0,0,0,0,0,0
X601918.SH,0,0,0,0,0,0,0,0.0307655824187383,0,0,0.0574144865954756,0,0,0,0,0,0,0,0,0,0,0,0,0.112202724183903,0,-0.151570556878428,0,0,0,0,0,0,0,0.0394275820513635,0,0,0,0,0,0,0.411143985699959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600612.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0199591347104781,0,0,0,0,0,0.249193156863245,0,0,0.227042408160334,0,0,0,0,0.0937952476944736,0,0,0.0438885777300034,0,0,0,0,0,0,0,0,-0.00173784707828491,0,0,0,0,0,0
X600160.SH,-0.00827986875028619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.185112699527042,0.0709461298095157,0,0,0.257782187505827,0,0,0,0,-0.0331322022981867,0.446878881293175,0,0,0,0,0,0,0,0,0,0,-5.42101086242752e-20,0,0,0,0,0.003297371144445,0,0.075214117001103,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0.00729332764711572,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0.149750569926718,0,0,0,0,0,0,0,0.00879528783889498,0,-2.16840434497101e-19,0,0.400668145178548,0,0,0,0,0,0,0,-0.00171714390277979,0,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0,0,0,0,0,0,0.187249816922633,0,0,0,0,0,0,0,0,0.00940737117011679,0,0,0.0689768206785079,0,0,0,0,0.0110422696855166,0,0,0,0,0,0,0.132816441909553,0.082060445985169,0,0.048268780513258,0.00863027809168368,0,0.191030806574887,0.0340653131715785,0,0.0515096528657574,0.062326777629835,0,0,0.0315866882845458,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,-0.156157822415875,0,0,0,0,0,0,0,0.00807998873225279,0,0.16681836036868,0,0,0,0.165538872976974,0,0,0.112301743000301,0,0,0,0.0861898747520647,-0.0719362156807252,0,0,0,0,0,-0.201230596633392,0,-0.0437556758498048,0,0,0,0,0,-0.0135979514697344,-0.0269784768987939,0,0,0,0,0,0
Slope,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0.410746726195341,0,0,0,0,0,0,0,0,0,0,0,0.000117162540949043,-0.0815002128580077,0,0,0,0,0.0818482591479805,0,0,0,0,0,0,0,0.0513160645794819,0,0,0,-0.500970389090457,0,0,0.0699979013417233,0.0636520466130429,0.0629851210836211,0,0,0,0,1.17144210178423,0.101678108012701,0,0,0,0,0
TED,0,0,0.0334447793406395,0,0,0,0,0,0,0,0.0252892951247798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0801812465207539,0,0.263022737771742,0,-0.0968435631705961,0,0,0,0,0,0,0,-0.0763317206920393,0,0,0,0.846378424953921,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,-0.0979819993804228,0,0,0,0,0,0.00696508600781719,0,0,0,0,0,0,0,0,0,0,0.342890848052865,-0.139369732621165,0,0,0,0.0451052994312605,-0.238819427434274,0,0,0,0,0,0,0,0.191405356539119,0,0,0,-0.315431535428023,0,0,0.106385995473471,0,0.17334133970292,0,0,0,0,-0.0272658477044899,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0.0081152704800979,0,0,0,0,0,0,0,0,0.1001330946767,0.231479308174528,0,0.307472820436488,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0467819667939117,0,0,0,0,0,0,0.0621808384049238,-0.178737346136361,0,-0.515990412941579,0.0974028186461222,0,0,0,0,-0.0494050869927374,0,0,0,0,0,0
MKvol,0,0,0,0.00366424692510277,0,0,0,0,0,0,-0.000512656101089176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00710872303998229,0,0,0,0,-0.00323149838660762,0,-0.00414041241409273,0.00658124953441427,0,0,0,0,-0.024652952541574,0.0101103272215777,-0.00376500735318269,0,0,0,0,0
CarbonVol_Shenzhen,-0.0107228340606294,0,0,0,0,0,0,0,0,0,0.0152609493183817,0,0,0,0,0,-0.0298940660984944,0,0,0,0,0,0,0,0.0496636792407679,0,0,-0.0189380166700444,0,0,0,-0.0376427860025527,0,-0.0465157906842244,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,-0.0904508984130817,-0.0454867769467895,-0.0153861122110026,0,0,0,0,0,0
CarbonVol_Guangdong,0.00945911938811468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00249708058218657,0,0,0.00136652774904075,0,0,0,1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0353776021966385,0.00108034394239756,0,0.0035885395346744,0,0,0,0
CarbonVol_Hubei,0,0,0.00261605626631692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00354697531824622,0,0,0,0,-0.00155112424881432,0,0,0,0,0,0,0,0,0,0,0,0,-0.0103748300295528,-0.00830952562948898,0,0,0,0,0,0,0
