,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600019.SH,X600585.SH,X601898.SH,X601600.SH,X600795.SH,X600688.SH,X601991.SH,X600623.SH,X600027.SH,X600362.SH,X600886.SH,X600111.SH,X600157.SH,X600188.SH,X601992.SH,X002466.SZ,X600299.SH,X600660.SH,X000792.SZ,X601158.SH,X000709.SZ,X000883.SZ,X000539.SZ,X600309.SH,X000898.SZ,X600583.SH,X000027.SZ,X600547.SH,X600352.SH,X600489.SH,X000630.SZ,X002470.SZ,X300072.SZ,X000629.SZ,X600098.SH,X600176.SH,X000012.SZ,X000723.SZ,X600160.SH,X000761.SZ,X600021.SH,X600610.SH,X600315.SH,X000983.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600688.SH,0,0,0,0,0,0,0,0.050992717712543,0.128953596868125,0,0,0,0,0,0.0695845044238165,0,0,0.00505803965922123,0,0,0,0.0196366677866103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0350066692388001,0.0244149069188442,0,0.144282283841272,-1.73472347597681e-18,0.0524000496649371,0.146846459014333,0,0,0,0.0220656298181925,0,0,-0.016606030707562,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.234680834408768,0,0,0,0,0,0.0268767375004208,0,0,0,0.198697913138991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0157660168141386,0,0.254640512946536,0.00871858497028186,0,0,0,0,0,0,0,0,0,0,0
X600623.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00386222874082999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.160515388611685,0,0,0.211206878751229,0,0,0,0,0.288932776765983,0,0,0,0.163576075562031,0.275530868072408,0,0,0.153916611255029,0.0802529190522826,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0162942882611301,0,0.0220168037161225,0,0,0,0,0,0,0.014065588139868,0.106490594828419,0,0.104355691597346,0.0575840276781973,0.0143082703239546,3.46944695195361e-18,0.276013151520084,0,0,0.097147223365806,0,0,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0.274493233063305,0,0,0,0,0,0,0,0.0439180986906465,0,0.26822373100026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.196469986701656,0,0,0,0,0,0,0.0807822501923313,0,0,0,0,0,0,0,-0.00609026202937408,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.155890540567669,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0735885051560151,0,0,0,0,0,0,0.0375558808651497,0.127081642450597,0,0,0.0101964549615849,0,0,0.124303220314819,0,0,0.0473480940469327,0,0,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0.221853038854359,0,0,0,0,0,0,0,0,0,0.24176811870195,0,0,0,0,0,0.0482519810344598,0.0757961552112382,0,0,0.116993391453389,0,0,0,0,0,0,0,0.0345692227479576,0,0,0,0,0,0.0327514186625913,0,0,0,0.1588519530088,0,0.084906868465313,0,-0.0403096475624949,0,0,0,-0.0110028489570037,0.0211426907632018,0,0,0,0,0,0
X600157.SH,0,0,0.0766735923180812,0,0,0,0,0.0587577554322605,0,0,0,0,0.0114473395546122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0844911155196687,0,0,0,0,0.259014679798782,0,0.178620646866283,0.0653927820582874,0,0.0151245186313131,0.0935427632921667,0,0,0.0683132326041583,0.00988611338900636,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0
X600188.SH,0,0,0,0,0.0949516328031711,0,0,0.272674574204986,0,0,0,0,0,0,0.0267031043948002,0,0.0447893436713166,0,0,0,0,0,0,0.077323426232499,0,0.067657951774998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112765956241157,0.0528290461831263,0,0,0.0600576608079968,0,0.0930190525236523,0,0,-0.00576710985333141,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0.233185061324735,0,0,0,0.168542570217303,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0996027824777601,0,0,0.10599183826026,-3.46944695195361e-18,0,0,0.00610282537223846,0.118522132475842,0,0.124462623955359,0,0,0,0,0.0142673963181379,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,-0.2007283941173,0,0,0,0,-0.0559234199207038,0,0,0,0,0,0,-0.187407321342771,0,0,0,0.287095413491133,0,0,0,0,0,0,0,0,0,0,0,0.158634178285178,0,0,0,0,0,0,0,0.11639252426011,0.242867156366887,0,0.184893900240398,0,0,-0.391348772699099,0,0.0266484202118008,0,0.500663316449257,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112625474469627,0,-0.0529805313464375,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0832035248186874,0,0.157810228498955,-0.0495838800258442,0.202587139374518,0,0.28361848871916,0,0,0.0590182280531046,0,0,0.0334897628889003,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00329894500429834,0,0,0,0,0.00908537352216556,0,0,0,0,0,0,0,0.119935020805616,0,0,0,0,0,0,0.180383163247155,0.0386018503567287,8.67361737988404e-19,0,0.0770815198962537,0,-4.33680868994202e-19,0,0,0,-0.0123153083997307,-0.0241705695201149,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0739997647584734,0,0,0,0,0,0,0,0.205101787040349,0,0,0,0,0,0,0,0.509340272026246,0,0,0,0,0,0,0,0,0,0,0,0,0.173376816212419,1.73472347597681e-18,0,-0.0126450846305934,0,0.0417501314473826,0,0,0,-0.140238007965535,0.00108728112609475,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0416008876077087,0,0.0422293250247698,0,0.188803403210267,0,0,0.0927889344509708,0,0,0,0,0,0,0,0,0,0.216644923106681,0,0,0,0,0,0,0.138967783240207,0,0,0.0177017910213459,0,0.0192892527294812,0.0150667973234105,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0.00303407650269068,0,0,0,0,0,0,0,-0.0253484891482195,0,0.100022281199001,0,0,0,0,0,0.05886892063862,0,0,0,0,0,0,0,0,0.540438104455998,0,0,0,0,0,0,0,0,0,0,0.0118785871697661,0,-1.73472347597681e-18,0.0605613465145542,0.0373733710264722,0,0,0,0.00478929853900158,0,0,-0.0356070789726086,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0.206333786403411,0,0,0,-0.0458446912362907,0,0,0,0,0,0,0,0,0.0564290396746118,0,0,0,0,0,0,0,0,0,0.0613440676041201,0,0.015950830116022,0,0,0.146027054809617,0,0.0424281735138096,0.10563047394635,0,0.00820697827653413,0,0.0411526253072004,0,0.0653920613453843,0,0,0.0995774380884598,0,0,0,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0,0.0530386154011974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0154323690533854,0,0,0,0,0,0,0,0,0,0,0,0.0656034702211005,0,0,0,0,0.172441725240022,0.022308108639776,0,0,0.102886195999769,0.140218848748388,0,0.12607399726799,0.0772743663201439,0,0,0,0,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0.0782109666263153,0,0,0,0,0,0,0,0,0,0,0,0,0.0510651657567104,0,0,0,0,0.136955650760587,0.0458679701838259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0481869504745339,0,0.127440005662163,0.132692548644876,0.00983108666776402,0,0,0,0,0,0,0.0220595068766418,0,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0.312175262143113,0,0.000983854863764885,0,0,0,0,-0.011884963533571,0,0,0,0.00780420220102156,0,0.0629400862516802,0,0,0,0,0,0,0.475486815773985,0,0,0,0,0,0,0,0,0,0,0,0,0.00973876133848155,0,0,0,0,0,0.0201843759912304,0,-0.0437492543119413,0,0.0993472357133845,0,0,-0.0593337344999997,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0,0,0,0,0.109165237919496,0,0,0,0,0,0,0.177794369237098,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19015462095494,0,0,0,0,0.0370505131183182,0,0.00260444397584331,0.00390918381743035,0,0.0302430502785585,0.165679467335645,0,0,0.0607506638253822,0,0,0,0,0,0,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0386331764389506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010811528663172,0,0,0.343941846488168,0,0.0924959581680025,0.0187304926575105,0.1410392898093,0,0,0.115103742487143,0,0,0,-0.0534790746112804,0.0153572047871944,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,-0.289451685211064,0,0,0,0,0.138967915185615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0520266387969279,0,0,1.02171593657458,0,0,0,-0.0420541219195869,0,0,0,0.0684235088655214,0.0209313327590661,0.0403974207500339,0,-0.0289510725447391,0,0,0,0,-0.0146925430609586,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122627280357075,0,0,0,0,0.127020195400276,0,0.0429177054053326,0,0.0347501663929758,0,0.106081124046653,0,0,0,0,0,0,0,0.0732909085381478,0,0,-1.73472347597681e-18,0.133186186125016,0,0,0.078756472527021,0,0.160702499245839,0,0,0.0255057643569433,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0.084757944397204,0,0,0,0,0,0,0,0,0,0.0824050984014698,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0115068740353657,0.672167669866721,0,0,0,0,0,0,0,0,0.00976460396810682,0.0869422532958283,0.0308100863166882,-0.0470040889265875,0,0.0500787534748477,0,0,0,0.00801266333845174,0.0262630887374168,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0.00604428868063372,0,0,0,0.284151865644226,0,0,0,0,0,0.255105224297521,0,0,0.0952104111282439,0,0,0.0426641852289342,0,0,0,0,0,0,0,0,0,0,0,0,0.0738634468781398,0,0,0,0,0.0117228120320303,0,0.0554434657515901,0,0,0.01076605909136,0,0,0,0,0,0,-0.0277489688466968,-0.0295705589048755,0,0,0,0,0,0
X002470.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0436361305864183,0,0.159077691046477,0,0,0.16762021689234,0,0,-0.00663631471750791,0.0544543749958657,0,0.0379775084152265,0,0,0,0,0,0,0.233169211087826,0.140443502577488,0,0,0,0,0,0,0.0105470809586229,0,0,0,0.0245775222845488,0.0185840078547791,0,0,0,0,0,0,0,0.00616353452288548,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.204780706557648,0,0,0,-0.0134810761829765,0,0,0,0,0,0,0,0.49546138093675,0,0,0,0,0,0,0,0,0.0682287968879494,0,0,0,0,0,0.240116913226291,0,0,0.229306400578489,0,-0.216277581063143,0,-0.0460399738362164,0,-0.0614596734672598,0,0,0.0318391318074946,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0.209951539925046,0,0,0,0.306138562110432,0,0,0,0.0280792789798029,0,0.138449585216006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0163668502702193,0,0.0278029686267703,0,0,0,0.0141511701099656,0,0.0980158652836365,0,0.00884609252447233,-0.100961162221366,0,0,0,0,0,0
X600098.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0202577251215021,0.00310120563855182,0,0,0,0,0,0,0,0,0,0,0.101993021778644,0,0.0695159117068879,0,0,0,0,0.032463755383444,0,0,0.0346495988544603,0,0.0699253676101009,0,0.448885701888372,0.0466241929583761,0,0,0,0,-0.0157720441432484,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0594115825292518,0,0,0,0,0.0560729370242991,0,0,0,0,0,0,0,0,0,0,0,0,0.0973515284049907,0,0,0.19509096004724,0.0637210328329242,0.060404912204687,0.109259857655881,0,0,0,0,0,0.0284586044089062,-0.0486973410065365,0,0,0,0,0,0
X000012.SZ,0,0,0,0,0,0,0,0.200602719287218,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137047336511949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0508878008373821,0.106661645132479,0,0,0.0376185906970755,0,0.0275298047631879,0.17126126766136,0,0,0.125561606815576,0,0,-0.0305240980148395,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0.182728606279873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.145497724949431,0,0,0,0,0,0,0,0,0,0,0.36126877631327,0,0.152512534459501,0,0,0.219648326666816,0,0,0,0,0,0.0648856750295165,0,0,0,0,0.235078420520767,0,0.0463307001445886,-0.0445962371778752,0,0.00397972679581788,0,0,0,0
X600160.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.105699491246454,0,0,0,0,0,0,0,0.236409308221875,0,0,0,0,0,0,0,0,0,0,0,0,-0.203413499287159,0.298329714741418,0,0,0,0,0.392614986278299,0,0,0.0831955424712625,0,-0.0851131397454356,0,0,0,0,0,0,-0.214622381330648,0,0,0,0,0,0
X000761.SZ,0,0,0,0,0,0,0,0,0,0,0.197526607896766,0,0.217006629192085,0,0,0,0,0,0,0.135070698716791,0,0,0,0,0,0,0,0,0,0.159747060296436,0,0,0.296743732909839,0,0,0,0,0,-0.0281979050395489,0.0735810037263799,0,0,0,0,0,0,-0.0355058656740939,0,0,0,0.013854012914194,0,-0.443137501114369,0,0,0,0,0
X600021.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0278385971322238,0,0,0.171026766093878,0,0,0,0.155375611160805,0,0,0,0,0,0,0,0,0,0,0,0.254230408785369,0,0,0.0421463992298712,0.111308768263495,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600610.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.055363987564984,0,0,0,0,0,0.201278610501601,0,0.219203230340404,0,0,0.36066421104524,0,0,0,0,0,0,0,0,-0.216530618564512,0,0,0,0,0,0.10015864806818,0,0,0.0459884756107417,0.137560396642376,0,-0.191207491547283,0,0,0,0,0,-0.0787994487464138,0,0,0,0,0,0,0
X600315.SH,0,0,0,0,0,0,0,0.102322095855505,0,0,0,0,0.00935089626268491,0,0,0,0,0.0700189747877602,0,0.133829091805495,0,0,0,0,0,0,0,0,0,0,0,0,-0.0657322190330808,0,0,0,0,0,0,0.107366981246815,0.0758934945709157,0.0500438332835456,0,0,0,0,0.0815835072450539,0,0,0,0.0191919037735807,0,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0.016323996847072,0,0,0,0,0,0,-0.0896133744851104,0,0,0,0,0.0198970597227197,0,0,0,0,0,0.0435791411090576,0,0.221448994079443,0,0,0,0,0,0,0,0.0689282891559647,0,0,0,0,0.0135763201247576,0,0,0.0871904388164986,0.223556510495694,0,0,0,0,0,0,0,0,-0.101514104205119,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0.113894791717562,0,0,0,0,0,0.0427595523995126,0.0743513415561369,-0.022877318240977,-0.0515372062199186,0,0,0,0.137295181442241,0,0.170770056527883,0,0,0,0,0,-0.00332383615105121,0,0,0,0,-0.00296525231947058,0,0,0,-0.0497797416985139,0,-0.065007035478216,0,-0.021033752866692,0,-0.229092551733881,0,-0.00513738916540588,-0.00582448678948628,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0.0934229209862807,0,0,0,0,0,0,0,0.0576949387273357,-0.135162926807706,0,-0.0176243911568632,0,0,0,0,0,0,0,0,0,0.501928697862321,0,0,0,0,0.436736621911234,0,0,0,-0.0500483302353642,0,0,0,-0.262428598309667,0,-0.593645033480952,0,0,0.0575470828819672,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0277895770033567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.16117751170806,0,0,0,0,-0.197585048641557,0,-0.0196909583123096,0,0,-0.139177927113779,0,0,0,0.225441992424453,0,0,0,0,0,0,0
RealEstate_excess,-0.275715395226303,0,0,0,0,0,0,0,-0.0267342434743773,0,0,0,0.0198258293674242,0,0,0,0,0,-0.00204030016497816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0675912599933221,0,0,0,0.00520538493835566,0,0,0,0.0083881948324817,0,0,0.1518183341417,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0286587067153293,0.0205009446314737,0,0,0,0,0,0,0,-0.0500350055325962,0,0,0.126538957845967,-0.0744437113792542,0,0,0.111136593384371,-0.0841602221898429,0,0,0,0.0318158733084756,0,-0.00906329174789087,-0.301891224087944,0,0,0,0,0,0.0120279512509205,-0.0148933890342299,0.533761420840191,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00393428969020534,-0.00101149607200815,0,0,0,-0.00525680913134916,0,0,0,0,0,0,0,0,0,-0.00114270975484028,0,0,-0.00317163122610198,0,0,-0.00291409905459032,0,0.0103520995868803,0,0,0,0.00713629669130323,-0.0125043936521687,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00199629567802145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00553453190101375,0,0,0,0.00375220009051213,0,0,0,0,0,0,0,0,0.0133216266840846,-0.0157255774899337,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0.00367053740629749,0,0,0,0,0,0,-0.00416673813475249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0842021724855e-19,0,0,0,0,0,0,0,0,0.00242062685543099,-0.00240712152923281,0,0,0,0.0153147454968093,-0.0119790819881402,0,0,0,0,0,0
