,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600188.SH,X600019.SH,X601898.SH,X600011.SH,X600585.SH,X600547.SH,X600660.SH,X601600.SH,X600886.SH,X000792.SZ,X002466.SZ,X002460.SZ,X600111.SH,X600795.SH,X000708.SZ,X600010.SH,X601699.SH,X000301.SZ,X600362.SH,X600426.SH,X000877.SZ,X000983.SZ,X600489.SH,X600027.SH,X002271.SZ,X600803.SH,X601991.SH,X600160.SH,X600176.SH,X000807.SZ,X600985.SH,X000630.SZ,X000786.SZ,X000408.SZ,X000932.SZ,X600612.SH,X000933.SZ,X600219.SH,X300037.SZ,X002128.SZ,X600348.SH,X000629.SZ,X600688.SH,X600157.SH,X000723.SZ,X601168.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000786.SZ,-1.38777878078145e-17,0,0,0,0.11354351926415,0.0957873963657408,0,0,0.156946554101269,0,0.230374209056035,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0171121596292198,0.0664293879055141,0,0,0,0,0,0,0,0,0,0,0,0.0202708471121485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0666266219789474,0,0,0,0.131914106876715,0,0
X000408.SZ,0,0,0,0,0,0.026492914758514,0,0,0,0,0.15041239629372,0,0,0.322549883593295,0,0.321067841372461,0,0,0.202362025655109,0,0,0,0,0,0,0.100372262034083,0,0,0,0,0,-0.248890310816948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0169859448598445,-0.0220761509486765,0.00800845955256253,0,0,0.00139524518294142,0,0
X000932.SZ,0,0,0,0,0,0.284783388093541,0,0,0,0,0,0.0998334621249001,0,0,0,0,0,0.0690892694319547,0.0608114944335651,0,0,0,0,0,0,0,0,0,0,0,0.0568451744708349,0,0,0,0,0,0,0,0,0.219472471858745,0,0,0,0,0.00595206925255088,0,0,0,0,0.169376728891891,-0.0247916734060517,-0.0444774144108827,0.10350516800103,0,0,0,0,0,0
X600612.SH,0.0309920083624578,0,0,0,0,-0.145176740160802,0,0,0,0,0,0,0,0,0,0,0,0.0666478331253996,0,0,0,0.32595520692317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.047618590527046,0,0,0,0,0,0,0.22411876067451,0,0,0,0,0.105904332845736,0.00402556920495167,-0.00233908218305499,0,0,0,-2.16840434497101e-19,0,0
X000933.SZ,0,0,0,0,0.113934609607614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.197122442192717,0,0,0.0934080198260485,0,0.0454269616907916,0,0,-0.0733944505603549,0,0,0,0,0.317370293933819,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0.268954435259789,0,0.00676571887184536,0,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0,0,0.0508425174685498,0,0,0,0.0749102297933907,-3.46944695195361e-18,0,0,0,0,0,0.0558730459139159,0,0,0.134576232232729,0,0,0,0,0,0,0,0,0,0.181825490220059,0,0.0491996783128921,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00661869294807654,0,0,0,0,0,0,0
X300037.SZ,0,0,-0.17215367100999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0221549351924126,0,0,0,0,0,0,0,0,0,0.24116793505811,0,0,0,0,0,0,0,0,0,0,0,-0.0972883044729531,0,0,0,0,0,0,0,0,0,0,-0.103102474693125,0.117362345708943,0,0,0,-0.168982393081826,0,0
X002128.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0735465162613594,0,0,0.0461047028814854,0,0,0,0,0,0,0,0,0,0,0.177546825438664,0.160966326930601,0,0,0,0,1.38777878078145e-17,0,0,0,0,0,0,0,0.021409625312222,0,0,0,0,0.199900739524156,0,0.0258457911532155,0,0,0,0,0,-0.00344597826399664,0,0,0,0.0206389189779699,0,0
X600348.SH,0,0,0,0,0.150767949042005,0,0,0,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0.214318069713898,0,0,0,0,0,0.140589764700299,0,0,0,0.0456313974466812,0,0.0425648349859649,0,0.00811482701671351,0,0,0,0,0,0,0.0714631264819136,0,0,0.106268653638227,0,0,0,0,0.083372725752917,0,0,0,-0.0108353841105059,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0,0,0,0.0411145283464708,0,0,0.172515157115659,0,0,0.133997380657958,0,0.033447034110271,0,0,0.0581070503912944,0,0.165067353820001,0.0736833710600075,0,0,0,0,0,0,0,0,0,0,0.0267619395503942,0,0,0,0,0,0.0944265890811682,0,0,0.0226693257533837,0,0,0,0,0,0,0,0,0.00697581273007416,0,0,0,0,0,0,0
X600688.SH,0,0.0189803257912493,0,0,0,0.161870470478903,0,0,0,0,0,0,0,0,0,0,0,0.152982709905938,0,0,0,0.0265766338400526,0,0,0,0,0,0,0.0576983246794661,0,0,0,0,0,0,0,0,0,0,0.120630299216068,0,0,0,0.00250242552085543,0,0.104933687875641,0,0,0.161916729208667,0,0,0.00637469725249577,-0.00827038226573825,0,0,0,0,0,0
X600157.SH,0,0,0,0.0651696625658932,0,0,0,0,0,0,0,0.0267556509617923,0,0,0,0.067217895680778,0,0,0.0036075489762263,0,0,0,0,0,0,0,0,0,0,0,0,0.0320768639779227,0,0,0,0,0,0,0,0,0.0819463106964187,0,0,0,0,0,0,0,0.0910754457190908,0,0,-0.018239873117731,0,0,0,0,-0.09841145239743,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.262079186259436,0.0178239404614867,0,0,0,0,0,0,0.0152709232786621,0.0298347612524636,0,0,0,0,0.134563336813068,0,0,0,0,0,0,0,0.0271140494837777,0,0,0,0,0,0,0,0,0,0,0,0,-0.0274586953851859,0.0361382455071202,0,0,0,0,0,0
X601168.SH,0,0,0,0,0,0.174247686941201,0.0242588620522735,-0.102083528985218,0,0,0,0.20040305580444,0,0,0,-0.0978378020677897,0,0,0,0,0,0,0,0,0,0,0,0,-0.050443878613293,0,0,0.104640643755401,0,0,0,0,0,0,0.101459851071384,0,0,0,0,0,0,0,0,0,0,0,0,-0.0122143845985324,0,0,0,0,0.0221229183495872,0,0
Change_TY3M,0,0.0401162347603625,0,0,-0.406243183760006,0,0,0,0,0,-0.447336752744572,-0.0367108274879628,0,-0.117476333706938,0,0,0,0,0,0,0,0.109882061953424,0,0.373820895091433,0,0,0,0,0,0.20856412865785,0,-0.227934658774741,0,0,-0.23869104474506,0,0,0,0.119790601357156,0.160313921532868,0,0,0,0,0,0,0,0,0,0,0,0.00175395859836084,0,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0.247528730280072,0,0,0,0,0,0,-0.0354133135665555,0,0,0,0,0,0,0,0,0,0,0.0571711707222668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.13653368180873,0,0,0,-1.82154078693704,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.214962067069568,0.0299246098644151,0,0,0,-0.0375281825168334,0,0,0,-0.0597822099026693,0.0608240665841612,0,0,0,0,-0.128201149368661,0,0,0,0,0,0,0,0,0,0,-0.0159929107042211,0.535401196775837,0,-0.0996614022522078,0,0,0.309635337197268,0,0
RealEstate_excess,0,0,0,-0.0814847654084682,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0298415323565211,0.0532294013899984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0840191544044199,0,0,0,0.039249433876595,0,0,0,0,-0.0708968652847218,0,-0.236454824728235,0,0,0,0,0,0,-0.00228941804013671,-0.0258470068957583,0,0,0,0.00590824389024889,0,0
MKreturn,0,0,0,0,0,0.0704196708965083,0,0,0,0,0,0,0,0,0,-0.0672521580144889,0,0,-0.0846152231358849,0,-0.0152835158741736,0,0,0,0,0,0,0,0,0,-0.0423467924335995,0,0.0506739784588656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0261316559011475,-0.0768239220843524,-0.0121523672237401,0.019377616763875,0,0,0,0,0,0
MKvol,0,0,0,0,0,0.00208689637267926,0,0,0,-0.00133057997456645,0,-0.00243659844655519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00117023892880946,0,0,0,0,0,0,0,0,-0.000459131493927823,0,0,0,0,0,0,0,0,0.00182133104263713,-0.00198550785789334,0,0,0,-0.00750320262002556,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00693517845968061,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0.00156595922593044,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0.00519391769709174,0,0,0,0,0,0,0,0,0,0,0,0,0.00142019555597518,0,0,0,0,0,0,0,0,0,0,0.000436952462508262,0,0,0,0.0053694925734568,0,0.00570933223431953,0,0,0,-0.00161839560992157,0.00155119081982193,0.00181737285916139,0,0,0,0.026210153045473,0,0
CarbonVol_Hubei,0,0,0,0,0,0.00213892303506909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00351724856088892,0,0,-0.00556479713360223,0,0,0,0,0,0,0,0,0,0.00457680178940833,0,0,0,0,0,0,0.00951031024118388,0.00378157627381573,-0.0167564133196399,0.0166736297857239,0.00224549122664384,0,0,0.056671392924074,0,0
