,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600585.SH,X600019.SH,X601898.SH,X600688.SH,X600547.SH,X600188.SH,X601600.SH,X600795.SH,X600111.SH,X600362.SH,X601991.SH,X600157.SH,X600489.SH,X600027.SH,X600886.SH,X601992.SH,X002466.SZ,X600623.SH,X000792.SZ,X600299.SH,X600309.SH,X600660.SH,X300072.SZ,X002075.SZ,X600549.SH,X600583.SH,X601158.SH,X000723.SZ,X000709.SZ,X000883.SZ,X600352.SH,X000983.SZ,X000898.SZ,X600176.SH,X000060.SZ,X000539.SZ,X002460.SZ,X000630.SZ,X002407.SZ,X000027.SZ,X002470.SZ,X600612.SH,X000012.SZ,X601699.SH,X000937.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000898.SZ,0,0,0,0,0,0,0,0,0,0,0.0803388732321914,0,0,0,0,0,-0.0183356579761003,0,0,0,0,0,0.0474506955888505,0.149746687857075,0,0,0,0,0,3.46944695195361e-18,0,0,0.132680450149221,0,0,0.125187356934191,0,0,0,0.0623937998684887,0,0,0,0,0,0,0,0,0,0.0288207178228972,0,-1.73472347597681e-18,0.0692639919052842,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.047371393279291,0.0369335314306885,0,0,0.28653297981658,-0.00788710879775899,0.0293372887572575,0,0.254873363628533,-0.0550730870896783,0,0,0,0,0,0,0.134316469398921,0,0,0,0,0,0.0635405002820632,0,0,0,0,0,0,0.113015079778793,0,0,0,0,0,0
X000060.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0341636302066045,0,0.0070944049377184,0,0,0,0,0,0,0,0,0,0,0.0896272839887379,0,0,0,0.135491065343058,0.16932640821317,0,0,0,0,0,0,0,0,0.0565755981357235,0,0,0,0,4.33680868994202e-19,0,0,0,0,0.193038883561808,0,0,0,0.0381361447224103,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0,0,0,0,0.0887267065766868,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0343203423204758,0.0753702010875085,0.0383178403279949,0,0,1.73472347597681e-18,0.0118530833813638,0.0629738025173143,0,0.236720478814849,0.00296276465733651,0,0,0,0,0,0.0100982232125715,0,0,0,0,0,0,0,0,0,0,0,0,-0.0349374519989029,0.0250966398789577,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0107549116561273,0,0,0,0,0,0,0,0.429810527298224,0,0.115561286066412,0,0,0,0.0737273191421819,-0.236930202929793,0.254351324731197,0,0,0,0,0,0,0,-0.0682909431930822,0,0,0,0,0,0.44641491900028,0,0.116562070585104,-0.0135447658129139,0,0,0,-0.160609038695584,0.0143619777562316,0,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0.0280143255617743,0,0,0.0324537957341848,0,0,0,0.527903584758878,0,-0.0769918826227552,0,0,0,0,0,-0.0076817797266654,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0.0504828799932882,0.0726917326896578,0,0.0149615077499519,0,0,0,0,0,0,0,0,0,-0.0300068084757386,0,0,0,0,0,0,0
X002407.SZ,0,0,0,0,0,0,-0.142143142066699,0,0,0.106954069546509,0,0,0,0,0,0,0,-0.162192673746563,0,0,0,0.572998645666053,0,0,0.0296360091968884,0,0,0,0,0,0,0,-0.026292742568848,0,0,-0.110988120049546,0.220971507709349,0,0,0,0,0.376664874192804,0,0,0,0,0.241205199899739,0,0,-0.243754077458367,0,0,0.204338833560337,0,0,0,0.171674320932235,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0.164802294622953,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00706953234221063,0.0594903054046683,0,0,0,0,0.010884131567894,0.0145249425623802,0,0.180857335385327,0,0,0,0,0.07112288480411,0,0,0.0402124437923477,0.0282470976298709,0,0,0.0190883397728395,0,0.00985978492271541,0,0,0,0,0,-0.0239476196047523,0,0,0,0,0,0,0
X002470.SZ,0,0,0,0,0,0,0,0,0.141218043976941,0,0,0,0,-0.0592839918998815,0,0,0.012403202571812,0.00343116844400464,0,0,0,0,0,0.142618716028687,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0.086965494795009,0,0,0,0,0.0338107653834358,0,0,0,0.192471613051925,0,0.113598733012329,0,0,0.0246106138413563,0,0,0,0,0,0
X600612.SH,0,0,0,0,0,0.173134164172802,0,-0.154016168069738,0.25032549739473,0,0,0,0,-0.0955623002609781,0,0,-0.0293449491931937,0.334066703418414,0,0,0,0,-0.0131272442660055,0,0,0,0,0,-0.125722390687756,0.139602715451052,0,0,0,0,0.0680524901466497,0,0,0,-0.157880648429186,0,0,0,0,0,0,0,0,0,-0.0237236569209447,0,0,0.0067280856306663,0,0,0,0,0,0,0
X000012.SZ,0,0,0,0,0,0,0,0,0,-0.0365660041957415,0.164397766305577,0,0,0.0596224451850962,0,0,0.00623973215147635,0,0,0,0,0,0,0.148547451779229,0,0,0,0,0.121477193417208,0,0,0,0,0,0,0,0,0,0,0,0,0.0513827684740784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601699.SH,0,0,0,0,0,0,0,0.0559114709548032,0,-0.0132554410747719,0,0,0,0,0,0,0.132301475879984,0,0,0,0,0,0,0.0843306770191296,0,0,0,0,0,0.0198944021792701,0,0,0,0,0,0,0.081224993162372,0,0,0,0,0,-0.0511032738737058,0,0,0,0,0,0,0.276246103399824,0,-0.0036654917548718,0.276776206481904,0,0,0,0,0,0
X000937.SZ,0,0,0,0,0,0,0,0.12290268417219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0644360498902919,0,0,0,0,0.145247088083679,0.126405184364852,0,0,0.343270964780619,0,0.0732585462420844,0,0,0,0,0,0,0,0,0,0.178597627928124,0,0,-0.0272797458301499,0.0510950850870163,0,0.134956431561616,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00564355313344197,0,0,0,0,0.101256539927263,0,0,0,0.0662113930289322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0926701088722352,0,0,0,0,0.0153306495989119,0.00407748469179215,0.00448803807307958,0,0,-5.13744617471771e-06,-0.0487947216955003,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0794629480912031,0,0,0,-0.0199870424674701,0,0,0,0.259228768811546,0,0,0,0.0837165182978847,0,0,0,0,0,0,0,0,-0.292743316795014,-0.389561954596811,0,0,0,0,0,0,0,0.212429403837713,0,0,0,0,0.690047584789011,0,0,0,-2.59601713159805,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0507524335586326,0.0252897359853169,0,0,0,0,-0.0669441197127236,0,0,-0.137103522742278,0,0,0,-0.0608414824838428,0,0,0.0745350608230259,0,0,0,0,0,0,0.138486055417815,0,-0.0047217993969032,0,0.0626889194362538,0,0,0,0,0,0.20351474355297,-0.126150482384866,0.322170507005275,0,0,0,0,1.72987902593204,0,0
RealEstate_excess,0,0,0,0,-0.137648534052902,0.194192323776316,0,0,0,0,0.0220408436302087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0323046503237732,0,0,0,-0.012548475256514,0,0,0,0,0,0,0,0,0.0581828770382549,0,0,0,0,0.124461619943869,0,-0.0490612864404779,0,0,0.00429252859618061,-0.0166553099888184,0,0.114368760015397,0,0,0,0
MKreturn,0,0,0,0,0,0,0,-0.0674710344381817,0,0,0,0,0,-0.0112005067984191,-0.172792587427914,0,0,0,0,0,0,0.0768402890061378,0,0,0,0,0,-0.0103742825377954,0,0,0,0,0,0,0,0,0,0,-0.126652280178401,0,0,0,0,0,0,0.144747099373261,0.153883900384621,0,0,0.201770815549994,0,0.0141563226150161,0,0.225690366069625,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00366253548921695,0,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000335104304796493,0,0,0,-0.000669048871817814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0177041650022784,0,0,-0.0647683330974008,0.0427466346965467,0,0,0,0,-0.0655589291779714,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,1.35525271560688e-20,0,0,0,0,0,0,-0.00286497605139899,0,0,0,0.00894219491871947,0.0054806679913133,-0.00379177868092496,0,0,0,0,0,0.00175060314128839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00430203793076644,0,0,0,0,-0.248151865166798,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0.0187054564413685,0,0,0,-0.00582558864831026,0,0,-0.0205564030897741,0,0,0,0,0,0,0,0.00368527706624583,0,0,0,0.00820143452688967,-0.0203652122334764,0,0,-0.0040203657488477,0,0,0,0,0,-0.00623157527899232,-0.00380790963922411,0,-0.0132110092154535,0,0,0,0,0,0,0,0,0,-0.0568869462217852,0.0319234175279753,0,0,0,0,0,0
