,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600019.SH,X601600.SH,X600585.SH,X600795.SH,X601898.SH,X601991.SH,X600010.SH,X600688.SH,X600886.SH,X600362.SH,X600188.SH,X600111.SH,X600027.SH,X600157.SH,X600583.SH,X601992.SH,X000709.SZ,X600021.SH,X600309.SH,X601158.SH,X000898.SZ,X600352.SH,X600489.SH,X000539.SZ,X600547.SH,X000629.SZ,X000792.SZ,X600808.SH,X000825.SZ,X000060.SZ,X600660.SH,X000027.SZ,X600008.SH,X600578.SH,X600307.SH,X002353.SZ,X000831.SZ,X600863.SH,X002470.SZ,X600219.SH,X600549.SH,X000959.SZ,X000630.SZ,X000012.SZ,X601699.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600027.SH,0,0,0,0.25793464876491,0,0,0,0.396950070918908,0,0.0674067285654013,-0.023049701260877,0,0,0,0,0,0,0,0.0141091518076322,0,0,0,0,0,0,0,0,0.143325287764424,0,0,0,0,0.00340366499085521,-0.0226617799168002,0,0.12624094519502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.041244500585487,0,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0.0269572087551915,-0.120134098584211,0,0,0,0,0,0,0,0,0,0.175010072128723,-0.0533879778009854,0,0,0,0,0,0,0,0,0.039377324156767,0,-0.12454699169197,0.0655657879949803,0,0,0,0,0,0,0,0,0.112601938898081,0.215602673007938,0,0,0,0,0,0,0,0,-0.0186214896563549,0.0329689030555944,0,0.14814608288065,0,0,0,0
X600583.SH,0,0,0,0,0,0,0,0,0,0,0.0613523277470562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0530389031188297,0,0,0,0.216015924052391,0,0.124759387496458,0,0.0101956160215487,0,0,0,0,0.136363390857757,0,-0.0584314622374196,0.0531172487421647,0,0,0,0,0,0
X601992.SH,0,0,0,0,0.164315054061271,0,0,0,0,0,0.0935187452508803,0,0.0830670302233767,0,0.0429739607282933,0,0,0,0.0599402513056874,0,0,0,0,0,0,0.152186651023535,0,0,0,0.159216504035249,0,0,0,0,0,0.057717360519082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.022887313343875,-0.00528095232993311,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0.0726373512982433,0,0,0,0,0,0.0225031928624734,0,0,0,0,0,0,0,0.0309509770367047,0.0871888527253963,0,0,0,0,0.425457873851867,-0.0636148645237631,0,0,0,0.29331143668629,0,0.0482125330009685,0,-0.00748653987813233,0,0,0,0,0,0,0,0,0,-0.033699702254477,0,0,0,0,0,0,-0.0252887358267338,-0.000771458562757904,0,0,0,0,0,0
X600021.SH,-0.029866444493081,0,0,0,0,0,0,0,0,0.378634504756819,0,0,0,0,0,-0.155138894636225,0,0,0,0,0,0,0,0.185661410809612,0,0,0,0.124932444457735,0.32728346036531,0,0.0231627085948145,0,-0.159011567192869,0,0,0,0.367876947242769,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0756966545505404,0.00888691131735752,0,0.470301162989018,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151048471808831,0.0308845861865109,0,0,0,0,0,0,0.0312552863203644,0,0.0253144426833458,0,0,0,0,0,0,0,0.202120690360579,0,0,0,0,-0.0276715925750625,0,0.025932332220185,0,0,0,0,0,0,0,-0.0107757439885158,0.0459614358768197,0,0,0,0,0,0
X601158.SH,0,0.111766388386338,0,0.102265723355508,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0184516639526798,0,0.0612817165945564,0,0.0813833336089202,0,0,0,0,0,0,0,0,0,0.0637549257952648,0,0,0.182657815167865,0,0.30544118600593,0,0,-0.0612196705261738,0,0,0.01209998507688,0,0,0,0,0,0,0,-0.0240399526780437,0,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0.184265605825868,0,0,0.123157769737628,0,0,0,0,0,0,0,0,0,0,0,0,0.309811422322281,0.00204522174531099,0,0,0,-0.0445847423983696,0,0,0.0702805594139762,0,0,0.125724132622005,0,0.0990799951390334,0,0,0.00214265720957692,0,0.124669614399324,0,0,0,0,0,0,0,0,0,0,0,-0.0146261494130034,0,0,0,0,0,0,0
X600352.SH,0,0,0,0,-0.0124479869338052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166701181355753,0,-0.254908064454831,0.123599331782178,0,0,0,0,0,0,0,0.172589869491708,-0.04942879519967,0,0.0375406283549954,0,0,0,0,0,0.348332023073042,0,0,0.229964420055752,0,0,0,0,0,0,0,0.0384766083632617,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0.0687620938275365,0.0234428439460586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.527710714987072,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104739796385739,0.00240055379060565,0,0,0,0,0,0,0,-0.00914440452026831,0,0,0,-0.0143763440463228,0,0
X000539.SZ,6.93889390390723e-18,0,0,0,0,0,0,0,0,0.160967710714667,0,0,0,0.0417438425176625,0,0,0,0,0,0,0,0.151535222655156,0.125823453577027,0,0,0.0356526996353684,0,0,0,0,0,0,0,0.11855716543639,0.166929183755119,0.126810999472737,0,0,0,0,0,0,0,0.0059122041901532,0,0,0,0,0,0,0.00177475212848567,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0.00912911823519112,0,0,0.0569604366378462,0,0,0,0,0,0,0.0167263046283271,0,2.16840434497101e-19,0.0708937504385597,0,0.919263293835487,0,0,0.00669524387564952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0356737694958057,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.312464123376222,0,0.00596175188029327,0,0.397999162184266,0,0,0,0,0,0,0,0,0,0,0,0.0892882258785972,0.00530809513977302,0,0,0,0,0,0.0997213508999836,0,0,0.01937799500427,0,0,0,0,0,0,0,0,0.0306857393861245,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0.080989687666825,0.0273903380754879,0,0,0,0.122858291945396,0,0,0,0,0.0702805673083408,0,0.00145142748817513,0,0,0,0,0,0,0,0.113153917711027,0,0,0,0.199780095422942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0305563282842177,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0.0715693257236606,0,0.162681860155833,0,0.0418141731228903,0.0919997001560802,0,0,0,0.11587793293771,0,0,0,0,0,0.0393784776755388,0.0289379165825361,0,0,0,0,0,0,0,0.143047488957014,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00395139510635216,0,0,0,0,0,0,-0.00830916487488688,0.0359094257723521,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0,0,0.0725138099281994,0,0,0.0464986741337773,0,0,0,0,0,0,0.018101404154096,0,0,0.0687209413048289,-0.0509238514457198,0,0,0.202931937342314,0,0,0,0,0.285591503452391,0,0,0,0,0,0.168909595128852,0,0,0,0,0,0,0,0.0557072012326212,0,0,0,0,0.0023417777015644,0,-0.0565709799065179,0,0,0,0,0,0,0
X000060.SZ,0,0,0,0,0,0,0,0,0,0,0.0612824189118782,0,0,0.0863586942094448,0.0345887297548597,0,0.0931847426150443,0.0108184196229122,0.00397045676405952,0,0,0,0,0,0.0420651921177267,0.0495866296430905,0,0,0,0.178252529950011,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0399342579971546,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0.0523215611256707,0.0889773682196635,0.100990969673576,0.0798363778235673,0,0,0,0,0,0,0,0,0,0,0,0,0.0785635897749003,0,0.184348389604891,0,0,0.0142633574926699,0,0.07263207467068,0.0443778589087777,0,0,0,0.319023187761215,0,0,0,0,0.0777667496881122,0,0,0,0,0.0481577433006435,0,0,-0.0392692703469375,-0.00895157851014986,0,0,0,0,0,0
X000027.SZ,0.0896823324122973,0,0,0,0,0,0,0,0,0.320902712996688,0,0.0298904232985862,0.0722192097793393,0,0,0,0,0,0.0359483214389368,0,0,0,0,0,0,0.0216323255770872,0,0,0,0,0,0,0.0458967621080877,0,0.125189122046786,0,0,0,0,0,0,0,0.0405110722210745,0.0467852868515176,0,0,0,0,0,0,-0.0179011062736542,0,0,0,0,0,0,0
X600008.SH,0,0,0,0,0,-0.0843090858833289,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0.0775591588658061,-0.0342972926537625,0,0,0.0321621115567585,0,0.43126947840277,0,0.0712208600599358,0,0,0,0,-0.0225543026690572,0,0,0,0,0,0,0,0.0310045931903225,0,-0.0600397499046986,0,0.0949218578181916,0.20554895882292,0,0,0,0,0,0,0.000808263657111633,-0.0137913623150318,0,0,0,0,0,0
X600578.SH,-0.0462513777511598,0,0,0,0,0,0,0,0,0,-0.0102757909376242,0,0,0,0,0,0.50826147487695,0,0,0,0,0.0530154482480354,0,0,0,0,0,0,0,0.109866633272292,0,0.0519758978501385,0,0.0812786329386389,0,-0.00323773264401892,0,0,0,0,0,0,0.020616084282674,0,0,0,0,0,0,0,-0.00217936311636183,0,0,0,0,0,0,0
X600307.SH,0,0,0,0,0,-0.00337824880254497,0,0,0,0,0,0,0,0,0,0,0.0311295285614071,-0.0201206937961586,0.0115791603863576,0,0.383426598628057,-0.0515535454111618,0,0,0,0,0,0,0,0.169294806781967,0,0,0.037187025225065,0,0,0,0.18654807206295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0120872625800558,0,0,0,0,0,0
X002353.SZ,0,0,0,0,0,-0.0223691586286805,0,0,0,0,0.0239915791877104,0,0,0,0,0,0,0,0.247096387012867,0,0,0,0,0,0,0.0893208238221493,0,0,0.0580220416673165,0,0,0,0,0.0952994067002493,0,0,0.104962964330563,0,0,0,0.142813064338284,0,0,0.00860460712502735,0,0,0,0,0.133687195770966,0,0.0265313301507396,0.0386861698252602,0,0,0,0,0,0
X000831.SZ,0,0,0,0,0,0,0,0,0.0334888905873634,0,0.211519487411011,0,0,0,0,0.029026443113842,0,0.0683926186983888,0.00260053123611536,0,0,0,0,0,0,0,0,0,0,0,0,-0.0322374106390782,0,6.93889390390723e-18,-0.106849081398753,0,0,0,0,0.0968298813492858,0,0,0,0,0,0,0,0,0,0,-0.0066719644559106,0,0,0,0,0,0,0
X600863.SH,0,0,0,0,0,0,0,0.462470689396739,0,0,0.0379511094221458,0,0,0,0.14810412786112,0,0.0318205178504797,0,0.0962324391060742,0,0,0.0358716428940764,0.0143546721072031,0,0,0,0,0,0,0.0389823901837178,0,0,0.023529563902575,0,0,0,0,0,0,0,0,0,0.0838090685209606,0,0,0,0,0,0,0,-0.00940615003007892,0.00949440643484397,0,0,0,0,0,0
X002470.SZ,0,0,0,0,0,-0.060245686968093,0,0,-0.0802808731589703,0,0,0,-0.206511641649032,0,0,0,0,0,0,0,0,0.0962737171946983,0.0081035143644354,0,0,0,0,0,0,0.187391966166208,0,-0.0157247101038011,0,0.150655072528906,0,0,0,0,0,0,-0.223476449812328,0,0,0,0,0,0,0,0,0,-0.0133061598090974,0,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0,-0.0540232898811062,0,0.0156787225955582,0,0,0,0,0.0706494292140671,-8.67361737988404e-19,0,0,0,0.192218838427463,0,0.0603629083795738,0,0,0,0,0.0947439264122297,0,0,0.00568140617159483,0.0188244380150841,0,0.147386115681318,0,0,0,0,0,0,0,0,0.126175268065636,0,0,0,0,0,-0.00731701363181279,0,0,0,0,0,0,0
X600549.SH,0,0,0,0,-0.0553066391888295,0,0,0,0,0,0.00956215869206456,-0.0418763601017476,0,0.0968596397135803,0,0,0.0293397778490485,0,-0.139624456160191,0,0.35291570404729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0447506606741373,0,0,0.242962691181688,0,0,0.187730557885211,0,0,0,0,0,0,-0.0308954695127086,0,0,0,0,0,0,0
X000959.SZ,0,0,0,0.128754629201879,0.0183554436391808,0,0,0,0,0,0.135076810294234,0,0,0,0,0,0.0856878631248615,0,0,0,0.0967969073870371,0,0,0,0,0,0,0,0,0,0,0,0,0.0618457147957536,0,0,0.0772916476429424,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0157908840939597,0,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0.0149603275077296,0,0,0,0.132630857631958,0,0,0,0.000430107727972769,0,0,-0.0266516795160875,0,0,0,0.107406614939431,0,0,0,0,0,0,0,0,0,0,0.00804247291810488,0,0.0209069371591882,0,0.00924280081325897,0,-0.0311499376815989,0,0,0.0531900811826792,0,0,0,0.0880540623477988,0.0295873900735619,-0.00250014330903097,0,0,0,0,0,0
X000012.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.0692880110755576,0,0,0,0,0,0,0,0,0.133529871497471,0,0,0,0.0683765785440602,0,0,0,0,0.0952577477431107,0,0,0,0,0.00642693050000247,-0.0284089861776693,0,0.166565385648476,0,0,0,0.0554246097728758,0,0,0,0,0,0,0,0.00340087973957167,-0.054212421759474,0,0.142214452361548,0,0,0,0
X601699.SH,0,0,0.484873476965069,0,0,0,0,0,0,0,0,0,0,0,0.0735797973992215,0,0,0,0.0527804467599946,0,0,0,0,0,0,0.0130980087218477,0,0,0,0,0,0.0350715881363476,0.161543230339124,0,0,0,0,0,0,0.101392822071621,0,0,0,0.00937678377415592,0,0,0,0,0,0,-0.0362565457948986,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0.0523305637673345,0,0,0,0,0.000984241265818914,0.0277685472117015,0.192601546251974,-0.0704887163897467,0,0,0,0,0,-0.0194697756561784,0,0,0,0,-0.0927959159679476,0,0,0,-0.00130643648584839,0,0,0,0,0,0.0561674930747248,0,0,0,0,0,0,0,0,0,-0.0622394625604255,0,-0.0444058805056985,0,0,0,0,0
Slope,0,0,0,0,-0.0841176054380014,0,0,0,0,0,0.142822545670046,0.417489413929338,0,0,0,0.123950721648488,0,0,0,0,0,0,0,0,0,-0.0963833533860014,0.350319429974176,0,0,0,0,0,0,0,0,0,0,0,-0.122354978282603,0,0,0,0,0,0,-0.965314990124563,0,0,0,0,0,-0.378258818491327,0,0,0,0,0,0
TED,0,0,0,0,0,1.0701796732218,0,0,0,0,0.780770305611702,0,0,0,-0.0362218289922119,0,0,0,-0.548869990060204,0,-1.11637358352947,-0.452005011188252,-0.00720161701848788,0,0,0,-0.0633209417692131,0,0,0,0.319864229754091,0.451000936397384,0,0,0.350638861043552,0,0,0,0,0,-0.453821371734108,0,0,0,0,0,0,0,0,0,-0.744889214896029,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0.0818775351390996,0,0,0,0,0,0,0,0,-0.212995492851068,0,0,-0.0475113882129575,0,0,0,0,0,-0.145835273040914,0,0,0,-0.187678948396702,0,0.0710047032561721,0,0.112961475356086,0,0.128427404436496,0,0,0,0,0,0,0,0,0,-0.019664975264742,0,0.16396416278812,0,0,0,-0.345289782786694,0.01021837671716,0.0544126009210995,0,0,0,0,0,0
MKreturn,-0.0330018867274698,0,0,0,0,0.115650982272493,0,0,0,-0.0404440205700803,0,0,0,0,0,-0.0129864812243986,0,0,0,0,0,0,-0.307779794724393,0,0,0,0,0,0,0,0,0.111380492610711,-0.000853021096940968,0,0,0,0.08611862702674,0,0,-0.0497788389683898,-0.0118700148045272,0,0,0,0,0,0,0,0,0,0.0134468013165133,-0.0128594526286334,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0.000828816957111252,0,0,0,0,0,0,-0.00497365556168582,0,0,0,0,-0.00161514362053977,-0.00408596627408668,0.000308842582069596,0,0,0,0,0,0,0,0,0,0,0.00518097871330028,0,0,0,0,0,0,-0.00360629866853693,0,0,0,0,0,0,0,0,0,0,-0.0109379791809805,0.00529334871805205,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0.000314583762528787,0,0,0,0,-0.00978234351005668,0,0,0,0,0,0,0.0347724855382342,-4.33680868994202e-19,0,0,0.00280896475261808,0,0,0,0,0,0,0,0,-0.00925309484409347,0,0,0,-0.00295886779657134,-0.0116989879758262,0,0,0,-0.0149023371726813,0,0,0,0,0,0,0,0,0,0,-0.0140625886674826,0.0265084783019133,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0.038024059308483,0,0,0,0,0,0,0,0,0,0,0,0.0261657462504203,-0.0148567857596744,0,0,-0.00368405350395423,0,0,0,-0.0134852157231006,0,0,-0.00533589267488136,0,0,0,0,0,0,-0.00279427378677512,-0.0244109249203819,0,0,0,0,0,0,0.00627946246144998,0,0,0,0.0105908013548073,0,0,0.0224601322067252,-0.0195159958790227,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00357692328558584,0.0116117955574754,-0.0178534877266703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034942456881845,0,0,0,0,-0.024357423261135,0,0
