,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X600011.SH,X600010.SH,X600188.SH,X601898.SH,X601600.SH,X002466.SZ,X600688.SH,X601991.SH,X600660.SH,X600362.SH,X600795.SH,X600516.SH,X600547.SH,X002460.SZ,X300072.SZ,X600886.SH,X600111.SH,X601992.SH,X000898.SZ,X600176.SH,X000786.SZ,X600352.SH,X000553.SZ,X600299.SH,X600027.SH,X000792.SZ,X000709.SZ,X002271.SZ,X000825.SZ,X000408.SZ,X601158.SH,X600489.SH,X601699.SH,X600426.SH,X600157.SH,X600808.SH,X002470.SZ,X600219.SH,X000830.SZ,X000883.SZ,X600315.SH,X000630.SZ,X600583.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0331515927448196,0.0976324250679102,0,0.0216694380288063,0,0,-8.67361737988404e-19,0,0.0515628213596864,0,0,-6.93889390390723e-18,0,0,0.00172981280671459,0.0345208311630787,0,0.0156699020257163,0,0,0.0522729919399974,0,0,0.0318311254735948,0,-5.42101086242752e-20,0,0,0,0.153665562192581,4.33680868994202e-19,0,0,0,0.0937894795720121,0,0.0048769168035381,0.0143127446772795,0,0,0,0,0,0
X600583.SH,0,0,0.0179359493609212,0,0,0,0,0.210473525686123,0,0,0,0,0,0,0.0759509593400927,0,0,0,0,0.075215000578984,0,0,0.069385168670849,0,0.145024030753121,0,0,0,0,0,0.0256152736875889,0,0,0.0596845580783472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00422822336321439,0.11649437507401,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0.047968827694819,0,0,0,0,-0.107367325614579,0,0,0,0,0,0,0.00228588122326964,0,0.0392179797361215,-0.0529533959053677,0,0,0,0,8.67361737988404e-19,0.177288961915851,0,0,-0.0545347631180845,0,0,0,0,0,0,0,0,0,-0.12565363744697,0.0175931931378774,-0.24540712535051,0,0,0,0,0.0684608646870701,0,0.0416184272158364,0,-0.0484179559732534,-0.0859193348257713,0,0,0,0,0,0
Slope,0,0,0,0,0,-0.0508928354839677,0,0,0,0,0,0,0,0,0,0,0.0499822921338674,0,0.135003853255658,0,0,0,0,0,-0.486019736143988,0,0,0,0,0,0,0,-0.190022607054728,0.279169311576849,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.128864218957208,0,0,0.365113826122854,0,0,0,0,0,0
TED,0,0,0,-0.0508314102993489,0,-0.472653775375935,0,0,0,0,0,0,0,0,0,0,0,0,0.313163237508782,0,0,0,1.05895156977448,-0.536102035325065,0,0,0,-0.356983177826171,-0.693884200133098,0,0.4470150470933,0,0,0,0,0,0,0,-0.123936448605571,-0.0322865583726172,0,0.0795713770414327,0,-0.107724540498157,0,0,0,-0.0193253412007826,-1.96085129395343,-0.395150061050962,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,-0.0301847702269597,0,0,0,0,0,0,0,0,0,0.00511131509050053,0,0,0,-0.0238687390027395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101188616014982,0,0,-0.0550434359857436,0,0.0157504413440732,0,0,0,-0.00830545020632656,0,0.0289182805076854,0,0,0,0,0,0,0
MKreturn,0,0,0.0655942622979241,0,0,1.73472347597681e-18,0,0,0,0,-0.161153955260228,0.059435997247146,0,0,0,0,0,0,0,0.0947965857952781,0,0,0,0,0,0,0,0.0863775515348642,-0.0490321698259107,0,-0.036169507785709,0,0,0,0,0,0,0,0,0,0,0,-0.0964029271872746,0,0,0,0,0,0,0.0147283241827107,-0.0154084170106469,0.263917290907199,0,0,0,0,0
MKvol,0,0,0,0,0.0152912415749506,0,0,0,0,-0.00981833572810455,0,0,0,0,0,0,0.00370042946432934,0,0.00754283210420036,0,0,0,0,0,0.00197679185541956,0,0,0.000969826940131618,0,0,2.16840434497101e-19,0,0,-0.00314899496667056,0,0,0,0,0,0,0,0,0,-0.00761347741384921,0,0,0,0,0.00888192570134768,0.0104388256758389,0.00837214748114862,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,-0.00332028826486522,0.00836078326868796,0,0,0,0,-0.00600776421140615,0,0,0,0,0.0416113319044218,0,0,0,0,0,0,0,0,0,0,0,0.00269146948749194,0,0.0115450142709046,0,-0.0184034378378746,0,0,0,0.015733797062882,0.0110336119665219,0,0,0,-0.0277397295613577,0,0,0,0,0,0,0.00465967856712661,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,-0.00525572027752141,0,-0.00476643711236934,0,0,0,0,-0.00885846856742501,0,-0.00894426858096952,0,0,0,0,0,0,-0.00253578490886974,-0.00148750018653114,0.0191663441434053,0,0.00865927877283806,-0.00588895118587287,0,0,0,0,0,0,0,0,0,0,0,0,-0.00450204971638686,0,0,0,0,0,0.0104019905325392,-0.00286880867077232,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0.00785288278727524,0,0,0,0,0,0,0.00946657010618866,0,0,-0.00281529948165943,0,-0.00889681048398564,0,-0.0018383202146809,0,0,0,0,0,0,0,0,0,0,0.00899427856083484,-0.00955699367578961,0,0,0,-0.00251759643651836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0239229856112428,0.0188384503604614,0,0,0,0,0,0
