,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600309.SH,X600011.SH,X600010.SH,X600660.SH,X601898.SH,X601991.SH,X002466.SZ,X600688.SH,X600188.SH,X600886.SH,X600795.SH,X601600.SH,X600362.SH,X600516.SH,X300072.SZ,X600027.SH,X000898.SZ,X600547.SH,X002460.SZ,X600111.SH,X600352.SH,X600176.SH,X000553.SZ,X601992.SH,X000786.SZ,X002110.SZ,X600426.SH,X000709.SZ,X600299.SH,X000408.SZ,X600808.SH,X000883.SZ,X600801.SH,X600315.SH,X000932.SZ,X601158.SH,X000830.SZ,X600219.SH,X601699.SH,X002271.SZ,X000792.SZ,X000539.SZ,X600489.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000883.SZ,0,0,0,0,0,0,0.109410881418437,0,0,0,0,0,0,0.0270550465396523,0.063276341478414,0,0,0,0.134938262413971,0,0,0,-0.00332753464506325,0,0,0.0896815300729471,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0.0281408468119758,0,0,0,0,0,0,0,0.0159964303262305,0,0,0,0,0,0,0
X600801.SH,0,0,0,0.221673267943447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00348156247986562,0,0,0,0,0.114746715484813,0,0,0,0.194762262828029,0,0,0,-0.0636098167435299,0,0,0,0,0,0,0.0365794333617941,0,0,0.171883760883142,0,0,0,0,-0.0105669634088146,-2.16840434497101e-19,0,0,0,0,0,0
X600315.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108418709377894,0.0335382893536253,0,0,0.0367768381001341,0.0255618010790094,0.00659225759352977,0,0,0,0,0.0957386493501102,0,0,0,0,0,0,0,0.0694686219284566,0,0,0,0.149670010451715,0,0.0938119690152495,0,0.0247539739474144,-0.0288753578524175,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0,0,0,-0.178925706254817,0,0,0.0275031015040775,0,0,0,0,0,0,0,0,0,0,0.665347715777654,0,0,0,0,0,0,0,0,0.263320658387577,0,0,0,0,0.33083269376457,0,0,0,0,0,0,0,0,0,0.1273571684615,0,0,0,-0.0220321369465207,0,0,-0.0472977853051479,0,0.0414739239896395,0,0
X601158.SH,0,0,0.0934784870496299,0,0,0,0,0,0,0,0,0,0,0.0577270954924916,0,0,0.0290897978431686,0,0,0,0,0,0.0871607230980494,0,0,0,0.11199802910615,0,0.0754470905279836,0,0,0,0.0793423337418287,0,0,0,0,0,0,0,0,0.0655430291794735,0,0,0,0,0,0,0,0,-0.0136235165215334,0,0,0,0,0,0
X000830.SZ,0,0,0,0.195352923332268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.199309810402498,0,0,0,-0.0570123634336109,0,0,0.0967599147806036,0,0,0.131210986011438,0,0,0.337936252676862,0.184987471895385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00392439823206046,-0.0368020455264534,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0585021535166031,0,0.0736109349948177,0,0,0,0,0,0,0,0,0,0,-0.0261464371401897,0.144954002095233,0,0.0933268877804449,0,0,0,0,0,0,0,0,0.145700127401766,0,0.0451712700370893,0,-3.46944695195361e-18,0,0,0,-0.0109843794887089,-0.0389516600704801,0,0,0,0.0921144824288643,0,0
X601699.SH,0,0,0.0385144254383324,0,0.130454732794486,0,0,0,0,0,0,0,0,0.449280143726565,0,0,0.288206356037012,0,0,0,0,0,-0.181981489483411,0.0953231522991112,0,0.0104711281570233,0,0,0,0,0,0,0.159475505879308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00106272897542105,-0.0172560896950295,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0,0,0,0.23568337920914,0,0,0,0,0,0,0.0837624125935218,0,0,0,-0.0102013009764678,0.0658334467588489,0,0,0,0,0.045307786134974,0.501178519830175,0.100167696859466,0,0,0,0,0,0,0.116079672806212,0,0,0,0,0,0,0,0,0,0,0.462371608767544,0.0239206606976819,0.0703256760872846,0,0,0,0,0,0
X000792.SZ,0.283249579242244,0,0,0,-0.312393414419808,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162475350761672,0,0,0,0.142885184639932,0.301696924207287,0,0.016308777972794,0,0.256612025900895,0,0,0,0.0125778448668844,0,0.299534740645636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0199409656310955,0.14097300467207,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0,-0.0283577739699832,0,0,0,0,0.0311283172848725,0.0774005888423011,0,0,0.10745570710058,0,0.0282500944942786,0,0,0,0,0,0,0,0,0,0,0,0.0751960740838419,0,0,0,0,0,0.00420343937321674,0,0,0,0,0.0551709350323894,0,0.0911507545236362,0,0.00524153485655649,-0.0241285868071503,0,0,0,0,0.013609839856374,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0.122085699899982,0,0,0,0,0,0,0,0,0,0,0,0,0.0468052650266635,0,0.730313200763221,0.0445723372312895,0,0.0537176105553573,0,0,0,0,0,0,0,0.0106080862718072,0.0554589520523823,0,0,0,0.0492520173758596,0,0,0,0,0,0,0,0,0,0.0214083864601565,0.0100483296659713,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0.085613428064257,0,0,-0.493089167443586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0999571245747684,0,0,0,0.17140336687707,0,-0.0305749344904769,0,-0.151039336928263,0,0,0,0.39916390906641,0,-0.475678858696302,0,0,0,0,0,0,0.227652569024142,-0.315204925059058,0,0,0,0,0,0,0,0,-0.197880535426279,0,0
Slope,0,0,0,0,0,0,0.869740290987359,0,0,0,0,0.311404618258887,0,0,0,0,0,0.701370100514713,0,0,0,0,0,-0.741353526985292,0,0,0,0,0,0,0.158017434449168,0,-0.14767140801706,0.518133770135137,0.214058183205345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.86237645995375,0,0,0,0,0,0
TED,0,0,0,-0.945598365965598,0,-0.292403677737602,-0.624504515292266,-1.12976990104688,0,0,-0.175779817389983,-0.380808915857015,0,0.0932434136957552,0,0,0,0,0,0,0,0,0,0,0,0,-0.3490568936361,0,0,-0.222941831006956,0,0,0,0,-0.877390005561311,0,0,0,0,0,0,0,0,0,0.856239185631034,0.604111010868641,0,0,0,0.0320135289076668,0,0,0,0,-2.43098900394008,0,0
RealEstate_excess,0,0,0,0,0,0.11294337395263,0,0,0,0,0,0.160352086791671,0,0.0439556629424628,0,0,0,0,0,0,0,0,0.0260368988367071,-0.125550032537528,0,-0.00667268992850134,-0.00967798675946667,0,0,0,0,0,0,0.0229837885459652,0,0,0,-0.0509975212577964,0,0,0,0,0,0,0,0,0,0,0,-0.00803346058350341,0,0,0.196246530254169,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0.0240330179475417,0,0,0,0,0,0,0,-0.0213062976357694,0,0,0.105661991143923,0,0,0,0,0.0475844318553154,0,0,0.0580995628552957,0,0,0,0.00996228425752102,0,0,-0.0291066347470348,0,-0.173490827576549,0,-0.00728437466572281,0,0,0.0640194053463547,-0.0881797382745343,0,0,0.0531031782247298,0.00348110489182735,-0.0129914840066455,0.295118436699551,0,0,-0.136504717204928,0,0
MKvol,0,0,0,0,0,0,-0.00474196152925411,0.00228108794266999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00127803539478504,0,0,0,0.000808888572304303,0,0,0,0,0.00260947881783824,0,0,0.00411213430692374,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0.00112975059197453,0,0,0,0.00289158905868084,-0.00540931295735674,0,0,0,-0.0162826358166764,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,-0.0135451946260383,0,0,0,0,0,0,-0.050994112428149,0,0,0,0.0468984851384819,-0.0138074662424367,0,0,0,0,0.145881938157705,0,0.0501673330451686,0,0,0,0,0,0,0,-0.04702621259124,0,0,0,0.0394189337375068,0,0,0,0,0,-0.239766864851623,-0.0777263443307478,0,0,0,0,0,0,0
CarbonVol_Guangdong,-0.00412755682710677,0,0,0,0,0.00575847840720737,0,0,0,0,0,0.0181309553074719,0,0,0,0,0,0,0.0103028761183144,0,0,0,-0.00371203926789525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0064362748314259,0,0,0,0,0,0,0,0,0,0,0.00716478319913729,0.00332537947647465,0.0146218328881386,0,0,0,-0.139492981928224,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000201283413413293,0,0,0,0.00233745587976054,0,0,-0.00368553777130111,0,0,0,0.00630881679739086,0,0,0,0,0,0,0,0,0,0.00349795789495149,0,0,0,0,0.00657513279281436,0.000924175597818967,0,0,0,-0.143404328776097,0,0
