,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X600011.SH,X600010.SH,X601898.SH,X600309.SH,X600688.SH,X600795.SH,X601992.SH,X300072.SZ,X601600.SH,X600660.SH,X600188.SH,X601991.SH,X600362.SH,X002466.SZ,X600886.SH,X600547.SH,X600027.SH,X000709.SZ,X600157.SH,X000898.SZ,X600111.SH,X000959.SZ,X600339.SH,X600489.SH,X601158.SH,X002460.SZ,X000723.SZ,X600299.SH,X002271.SZ,X000883.SZ,X600008.SH,X600219.SH,X600176.SH,X600352.SH,X000630.SZ,X600808.SH,X000792.SZ,X000786.SZ,X600578.SH,X000408.SZ,X000983.SZ,X600583.SH,X000539.SZ,X002092.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600176.SH,0,0,0,0,0,0.0144291055466459,0,0,0.391874671170816,0,0,0.0557006314147915,0,0,0,-0.0309297397753718,0.0358265003368875,0,0,0,0,0,0,0,0,0,0.0997443142927268,0,0,0,0.136763267898789,0,0,0.0936643189108901,0,0,0,0,0,0,0,-0.0831733828021185,0.056540642922375,0.0521518954043304,0,0,0,0,0.0953372257448173,0,0.0316871082629552,0,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0165813604769338,0,0,0,0,0,0,0,0,0,0,0,0.110658624275898,0,0.0637390928110736,0,0,0,0,-0.00258176127005459,0,0,0,0,0,0,-0.00476276776803516,0,0,0,0.0513452676118912,0,0,0,-0.00925333718402529,0,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111180477882212,0,0.0392110482762662,0,0,0,0.012888710287377,0,0,0,0,0.0473967938884268,0,0,0.0104191556399919,0,0,0,0,0,0,0,0,0,0.081201803821797,0,0.00316516616487032,0,0.0623486723173179,0.170622538063099,0,0.0797696132200601,0.0593402078455929,0,-0.00479251135992626,-0.0291852052251272,0,0,0,0,0,0
X600808.SH,0,0,0,0.058883848412131,0,0,0,0,0,0,0,0,0,0,0,0.0161944623644393,0,0,0.00323078491216739,0,0,0,0,0,0,0,0,0,0,0,0.20361040637907,0,0,0.0396657921922388,0,0,0,0,0,0,0,0,0.0403864847861343,0,0,0.0156212829734806,0,0,0.0702975005251376,0,-0.0168193924598659,-0.00426353303550487,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0.0996194207039495,0,0,-0.0913937784115423,-0.0761457273578823,0,0,0,0,0,-0.00651450101357884,0,0,0,0.199568894033121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0158586169028016,0,0.296826914058639,0,0,0,0,0,-0.077211838407396,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0655828601447723,0.354737776476636,0,0.0701085612004961,0,0.0233504105913949,0,0.235964864521557,0,0,0,0.412667103798471,0,0,0,0,0,0,0.0728997723661055,0,0.0706621523478695,0,0,0,0,0,0,0,0.116268876054459,0,0,0,-0.329840934710612,0.144308604223892,0,-0.0149820419905087,-0.0282909874967073,0,0,0,0,0,0
X600578.SH,0,0,0,0,0,0,0,0.0081568948239291,0.149586162475332,0,0,-0.186182602631,0,0,0,0,0,0,-0.017089353395089,0,0,0,0.307841152055383,0,0,0,0,0,0.304876973622788,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0.0887725857998787,0,0,0,-0.0288257103974018,0,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,0,-0.0112622975808416,0,0,0,-0.117906046359329,0,0,0,0,0,0,0,0,0,0,0,0.171297497911698,0,-0.120691644340553,0.146229920426887,0,0,0,0,0.249120235535103,0.0375417796781368,0,0.12125132724559,0,0,0,0.0831302528152554,0,0,0,0,0,0,0.437094448092771,0,0,0,-0.0605526673642949,0.0833163399886532,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,-0.092490673547652,0,0,0.0831147806100532,0,0,-0.0272792653420716,0,0,0,0,0,0.661152510100637,0.222941734073024,0,0,0,0.0704809486832534,0,0,0,0,0.116968342320184,0,0,0,0,0,0,0,-2.71050543121376e-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00379432933090721,0,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0,0,0,0,0,0.0844880662178478,0,0,-0.199628803112669,0,0,0,0,0,0,0.286993902869982,-0.199326204325811,0,0,0,0,0.263471139944474,0,0,0.0105517345227603,0,0,0,0,0.00927752335891037,0,0,0.0854028726609962,0,0,0,0.191082425526948,0.126010736321848,0.115920589908822,0,0,0.0641272876397989,0,0,-0.0389629216119585,0.0476905442534606,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0663613526472781,0,0,0,0,0,0,0,0,0,0.29022103430958,0,0,0,0,0,0,0.22362345978712,0,0,0.0718824790592022,0,0,-0.101851554629913,0,0,0,0.06891748376047,0,0,0,-0.295076183158439,0,0,0,0,0.0755494949847727,0,-0.0266184214991583,0,0,0,0,0,0,0
X002092.SZ,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0.0904629075824085,0,0,0,0,0,0,0,0,0.156586407496871,0,0.131872583732056,0.350240205105625,0,0,0,0,0,0,0,0,0,0,0,0.0878116291265957,0,0.113329122185544,0,0,0,0,0.0114360893983576,0,0,-0.0110359379933109,-0.0220922433042254,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,-0.199568176709062,0,0,0.0014588488675887,0,0,0,0,0,-0.0387166315333366,0.307567231199183,0,0,0,0,0,0,0,0.0223349646018021,0.0858479218057517,0,0,-0.229688712137032,0,0,0,0,0.042078107548921,0,0,0,0,0,0.0618129411934561,0,-0.0324100857677545,0,0,0,0,-0.137881633860188,0,0.0407558733519423,-0.0619470224516099,0,0,0,0,0,0
Slope,0,0,0,0,0.576261057907258,0,0,0,0,0,0,0,0,0,0,0,-1.63193154859496,0,-0.590759366037386,0,0,0,-0.418220677306256,0,-0.352176600059527,0,0,0.853421716958725,0,0,-0.797875394123758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.770925521850457,0,0,1.7994249761396,0,0,0,-2.44878463985247,0,0
TED,0,0,0,0,0,0,0,0,-0.0153320411331228,0,0,0.118543993602423,0,0,0,0,0,0,0,0,0.0227367953676007,0,0,0,0,0,0,0.251550545741415,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.376186050014671,0,0,0,0,0,0,0,0,0.314265143354126,0,0,0,0,1.70307135747266,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,-0.0244692085439686,0,0,0,-0.0486630656458919,0,0,0,-0.0472520201471636,-0.184272014731066,-0.000892657891277499,0,0,0,0.038485971945947,0,0,0,-0.0327804311141426,0,0,0,0,0,0.222867513025901,0.0865692886817425,0,0.0122101679960822,0,0,0,0,0,-0.0145236468424675,-0.0941506021463065,0,0,0,0,0,0,0.0853792090646019,-0.031897024217186,0.0465654782309397,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0.00531060883997268,0,0,-0.00873933387256586,-0.000405036377711937,0,0,0,-0.0810178475612169,0,0,0,0,0,0.0281617003817257,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0255355095163427,0,0,0,0,0,0.015371570824014,0,0,0.0186458070673577,0,0,-0.0262636569644016,0,0,-0.000685334093276656,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,-0.00118492136387147,0,0,0,-0.000685402998016634,0,0,0,0,-7.27694215227119e-05,0,-4.09271677493537e-05,0,0,0,0.00041229521843516,0,0,0,0.000471263529831854,0,0,0,0,0,0,0,0,-5.42101086242752e-20,0,0,0,0,0,0,0,-0.000882037269152414,0,-0.000873701434637181,0,0,0,0,-2.70051660629729e-05,-0.0020322451984614,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,-0.0118234409145418,0,-1.0842021724855e-19,0,0,0,0.00145190477882647,0,0.00826383018477502,0,0,0,0,0,-0.00265676230370173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0446668674688882,0,0,-4.33680868994202e-19,0,0,0,-0.0749580394908801,0.0967340531168153,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,-0.00746229711893914,0,0,-0.00285879636704685,0,0,-0.00460205498815116,0,-0.00591494155305977,0,0,0,0,0,0,0,0,0,0.00132629434580026,0,0,0,0.000271349878132756,0,0,-0.00358546776151183,0,0,0,0,0,0,0,0,0,-0.00460769976595901,0,0,0,0,0,0,-0.0189219993809647,0.0318990414150873,0,0,0,0.0406675526059974,0,0
CarbonVol_Hubei,0,0,0,0,0,0.00720646867090367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.036523697286877,0,0,0,0.0348498168136746,0,0,0,0,0.0298288202750309,0,0,0,0,1.73472347597681e-18,-0.0200187171514482,0,0,0,-0.0241708229409642,0,0,-0.0927882779765229,0,0.0187586228785281,-0.0170843591561674,0,0,0,0,0,0
