,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X601600.SH,X600010.SH,X600011.SH,X600309.SH,X601898.SH,X002466.SZ,X600688.SH,X600660.SH,X600795.SH,X002460.SZ,X601992.SH,X300072.SZ,X600362.SH,X600188.SH,X601991.SH,X600547.SH,X600111.SH,X600886.SH,X600516.SH,X000898.SZ,X000709.SZ,X000792.SZ,X600157.SH,X600027.SH,X000408.SZ,X000786.SZ,X000553.SZ,X600176.SH,X600219.SH,X000723.SZ,X600339.SH,X002271.SZ,X600489.SH,X000959.SZ,X600352.SH,X601158.SH,X600808.SH,X000883.SZ,X000807.SZ,X000983.SZ,X000630.SZ,X600549.SH,X000825.SZ,X600299.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600352.SH,0,0,0.0511448738351338,0.0457873587672649,0,0,0,0,0.0859384499973364,0,0,0,0,0,0,0,0,0.181569460940649,0,0,0,0,0,-0.121696482933118,0,0,0.116896664245231,0,0,0.0502425019729218,0.0271246878930671,0,0.10600804164816,-0.00151918881988964,0.0570240376022022,0,0,0,0,0,0,0,0,-0.0485438027893123,0,0,0,0.0915448829113512,0,0,-0.0116947937157048,0,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0.0784775783842699,0,0,0,0,0,-0.0232923569061451,0,0,0,0,0,0,0.0122630098076011,0,-0.0286507780429023,0,0.0146027339165955,0.028284572420433,0,0,0.0574006741196647,0,0,0.0742819740558419,0,0,0,0,0,0.0183022710030772,0,0,0,0,0,0,0,0,0,0,0,0,0.000804182714411944,0,0,0,0,0,0
X600808.SH,0,0,0,0,0.0630109051129124,0,0,0,0.176392168100394,0,0,0,0,0,0.065523667312318,0,0,0,0,0,0,0,0,0.0215275355061155,0,0,0.0800550826051951,0,0,0,0.0864907623803702,0,0,0,0,0,0,0,0.747272076630623,0,0,0,0,0.0595678468468627,0.175192665441533,0,0,0,0.109108512155771,0,0.0555744630569241,-0.072258723262876,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0.0231667295277261,0,0,0.0470214912709325,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0.0177480256423067,0,0,0,0,0,-0.000662822917026288,0,0,0,0,0,0,0,0,0,0,0.0420746116156817,0,0,0.00722711364983992,0,0,0.0509587011192243,0,0,0,0.000523457109016526,0,0,0,0,0,0
X000807.SZ,0,0,0,0,0,0.0172017712899967,0,0,0,0,0,0,0,-0.159869272632789,0,0,0,0.319777483585623,0,0,0,0,0,0.342292481873864,0.338832420222387,0,0,0,0,0,0,-0.0635154096705974,0,0.26291962544617,0,-0.493362021990465,0,0,0,0,0,0.0588217384909321,0,0,0,0,0.0852986483680526,0,0,0,0,0.0325065306533503,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0,0,0,-0.0127285894915227,0,0,0,0,0,-0.0195258622414855,-0.0281760451956783,0,0,0.665362951349437,0,0,0.261568089373782,0,0,0,0.00973775953572725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109262234586867,0,0,0,0,0,0,0,0,-0.0180877886084315,0,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0.030992620074145,0,0,0.0742523965566169,0,0,0,0,0,0,0,0,0.353099802974735,0,0,0,0,0,-0.00649270037334691,0.0680823781934068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0.0312470207839156,0,0.108195552031592,0.025385701655547,0,0,-0.0249488740269535,0.012356310381899,0,0,0,0,0,0
X600549.SH,0,0,0,0,0,0,0,0,0,0,0.243387242093533,0,0,0,0,0,0,0,0.0140490687533066,0,0,0.281853183282594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112426677238118,0,0.17706426062942,0.161170021433322,0,0,0.117285328106326,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0
X000825.SZ,0,0,0.121909073642898,0,0,0.102347299347035,0,0,-0.0342519099278471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0418030953372279,0.237653297970642,0.0542047628224865,0,0,0,0,0.0726974321922983,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0.413144793773002,0,0,0,0,0.0373492795966778,0,0,0,-0.0279563940868163,-0.0116633996243857,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,-0.0542917144127683,0,0,0.0477666373482196,0,0,0.187048636347847,0,0,0.0197120923379456,0,0,0,0,0,0.0346127328487927,0.0359299725986149,0,-0.0402035797419593,0,0,0.00666831396550953,0,0,0,-2.16840434497101e-19,0,0.0295911385291322,0,0,0,0,0,0,0,0,0,0,0,0.0297780393815402,0,0.0104586047451684,0,0,0,0,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,-0.010510485672442,0,0,0,-0.16514498536874,0,0,-0.0261129651862503,0.0118881468820114,0,0,0,0,0,0,0,-0.121335652490402,0,0,0,0,0,-0.0267362654572427,0,0,0.0756150247954742,0,0,0,0,0,0,0,0,0,0.0377833658498114,0,0,0,0,0,0,-0.0285665645833191,-0.0241965308504616,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,-0.0113987263129072,0,0,0,0,0,-0.0827349773035293,0,0,0,0,0,0,0,0,-0.0684230251646319,0,0,-0.0462927834702158,0,0,0,0,0,-0.489473532719039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.574048727626548,0,0,0,0.694420393039803,0,0,0,0,0,0
TED,0,0,0,0,0.830363896628027,0,0,0,0.824383206947413,0,-0.589727706968062,0,0.278920302941026,0,0,0,0,0,0,0,-0.883387548056773,-0.301166541015237,0,-0.0282496882727345,0,0,0,0,0,0,0,0.164518518722082,0,0,-0.208058405844897,0,0,0,0,0,0,0.441909429195309,0,-0.693949766886376,-1.73472347597681e-18,0,0,0,0,0,1.32372646640714,0,0,0,0,0,0,0
RealEstate_excess,0,0,-0.0290594237559999,0,0,0,0,0,0,0,-0.00363214552331634,0,0,0,0.14020718539397,0,0.0552736349580658,0,-0.225704552971501,0,0,-0.122299307195355,0,0,0,0,-0.042680949899543,0,0,0,-0.0331288292313328,0,0,0,0,0,0.313913286177639,0,0.043411734791404,0,0,0,0,0.135432384099691,0,0,0,0,0,0,0.0726478547337086,-0.0503357220319339,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,-0.0339718105035669,0,0,0,0,0,-0.00879055182023518,0,0,0,0,0,0,-0.0763540458292106,0,0,0,0,-0.0219093144673116,0,0,0.0276835752547783,-0.0127965889962563,-0.00847077175589788,0,0.043145191883011,0,0,0,-0.0497362247135198,0,0,0,0.045069941433964,0,0.0198186278406728,0,0,0,0,0,0,-0.0268990679070691,0.0195296892169188,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0.00159984173387981,0,0,0,0,0,0,0,0.00023739302682941,0,0,0,0,0,0,0,0,0,0.00220636709691465,0,0,0.00129448034422885,0.000277826475087435,0,0,0,-0.00191507766790919,0,0,0,-0.000842695263562054,0,0,0,0,-8.00893364156082e-05,0,0,0,0,0,0,0,0.00178301505272241,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,-0.0349861405401068,0,0,0,0,0,0,0,0,0,-0.00671321821200736,0.00926179351192927,-0.0201958329483608,0,0,0,0,0,0,0.0106493524629238,0,0,0,0,0,0,0,0.00190433653755288,0,0,0,0,0,0,0,0,0,0,0,0.00114872151476987,0,0,0,0,0,0,0,0.0534522452279114,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000983142173626032,0.0132436504755697,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0210420507314864,0.00298319799901606,0,0,0,0,0,0,0,0,0,0,0.00503023845690684,0,0,0.00013176211908597,0,0,0.011062980120685,0,0,0.0207889151098051,0,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0.000345279425714918,-0.00935298687576726,0,0,0,0,0,0,0,0,0.0180516610526977,-0.0416245584215288,0,0.0253268266408246,0,0,0,0.0245296894809995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0307098213605111,0,-0.00338433006844909,0,0,-0.00917890355200094,0,0,0,-0.0182944914675818,0.00884344512871795,0,0,0,-0.0418195428786427,0,0
