,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600309.SH,X600011.SH,X600010.SH,X601600.SH,X601898.SH,X600547.SH,X601991.SH,X600660.SH,X600352.SH,X600688.SH,X600362.SH,X600886.SH,X600188.SH,X600795.SH,X601992.SH,X600027.SH,X000898.SZ,X600516.SH,X002466.SZ,X600111.SH,X000723.SZ,X600176.SH,X002460.SZ,X000709.SZ,X600801.SH,X000786.SZ,X600299.SH,X000990.SZ,X600219.SH,X002271.SZ,X000629.SZ,X600808.SH,X000825.SZ,X600489.SH,X601158.SH,X600583.SH,X002110.SZ,X000553.SZ,X000630.SZ,X600157.SH,X000883.SZ,X600985.SH,X600339.SH,X000027.SZ,X600426.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000027.SZ,0,0,0,0,0,0.0816691171049578,0,0,0,0,0,0,0,0.129950716964982,0,0,0,0,0,0,0,0,0,0,0.44796920351124,0,0,0,0,-0.0235860592715267,0,-0.0926599192642833,0,0,0,0,0,0,0,0,0,0,0,0.0988211913448273,0.0639382960576257,0,0.127895330564356,0,0,0,0,-0.00954216990605398,-0.00862448552388284,0,0,0,0,0,0
X600426.SH,0,0,0,0,0,0.0714664318432198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0253357896457968,0,0,0,0,0,0.396579957949078,0,0,0,0,0,0.0461684353203126,0,0.0612530266664642,0.212794663378195,0,0,0,0,0.0815897774540857,0,0,0,-0.0106157746092439,0,0,0,0,0,0,0.0558456722206524,-0.030921313778319,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,-0.268219719472241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0761945274320534,0,0,0,0,-0.12301030789611,0,0,0,-0.103264562925614,0,0,0,-0.0373302100034298,0,0,0,0,0,0.00301992419907138,0,0,0,0,0.0471523587584789,0,0.00495966633987351,-0.222566605604031,0,0,0,0.201002747935031,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0126161494425057,0,0,-0.386193392427677,0,0,-0.28915694295283,0,0,0,0,0,0,0.0672148477116596,0,-0.0158423244202221,0,0,0,0,0,0,0,0,0,-0.163120943283941,0,0.321451986718291,0,0,0.293398682044148,0,0,0.849014313750155,0,0,0,0.724011548789901,-5.83026220835081,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.293651772561527,0,0,0.807909262417876,0,0.201408932341082,0,0,0.160666008312833,0,0,-0.975872519113906,0,0.116977421798506,0,0,0,0,0,0,0,0,0,0.577783520295309,0,0,0,0,0,-0.36527086254269,0,-0.646317584193903,0.364400342798076,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,-0.0901629452313081,-0.154339565441676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00242681598807633,0,0,0,0,0,-0.020410901500383,0,0,0,-0.0349978732042016,0,0,0,-0.215827042509975,0,0,0,0,0,0.0401915653929956,0,0,0,0,0,0,-0.0136204684058829,0.0246703524298367,0,0,0,0.00941849456339828,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0449019506931202,0,0,0,0,0,0,-0.00264810176174027,0,0,0,-0.358339436074709,-0.0357108179148924,0,0,0,0,0,0,0,0,0,0,0.0134732704058128,0.112696825897537,0,0,0,0,0,0,0.00563273032175405,-0.00196993080876305,0,0,0,0.00644179069195156,0,0
MKvol,0,0,0.00423032454503211,0,0,0,0,0,0,0,0,0,0,-0.00122325190433799,0,0,0,0,0,0,0,0,0,-0.00176348225194404,0,0,0,0,0,0,0,0,-0.00157971387243718,0,0,0,0,0,0,0,-0.0017934126485725,0,0,0,-0.00215957872764693,0,0,0,0,0,0,-0.00061556007376631,-0.00029597484048784,0,0,0,0.027815250823171,0.102281198907184,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0816041861062006,0.0899926558828932,0.0211980189275918,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0140728537610546,0.00757564472632096,0,0,0,-0.0081532072874729,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00197215284343889,0,0,0,0,0,0,0.00558985676023491,0,0,0,0,0.0102792468015817,0,0
