,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X601600.SH,X600010.SH,X600309.SH,X600011.SH,X601898.SH,X600660.SH,X600688.SH,X600795.SH,X002466.SZ,X300072.SZ,X600188.SH,X601992.SH,X601991.SH,X600362.SH,X600547.SH,X002460.SZ,X600111.SH,X600886.SH,X000898.SZ,X600516.SH,X000786.SZ,X000709.SZ,X600027.SH,X600157.SH,X600176.SH,X000553.SZ,X000792.SZ,X000408.SZ,X600352.SH,X600339.SH,X600489.SH,X600808.SH,X600219.SH,X000959.SZ,X002271.SZ,X000723.SZ,X601158.SH,X600299.SH,X000883.SZ,X000825.SZ,X002092.SZ,X000630.SZ,X002470.SZ,X000983.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600808.SH,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.392405067748981,0.0660382428578893,0.1241909052312,0,0,0,0,0,0.0845121863602213,0,0,0,0,0,0,0.515969091750227,0,0,0,0,0,0.0804449074509312,0,0,0,0.0462730673009116,0,0,-0.0490757814540141,0,0,0,0,0,0
X600219.SH,0,0,0,-3.46944695195361e-18,-0.140394989823386,0.188696131384213,0,0,0,0,0,0,0,0,0,0.0357367716094531,0,0,0.0194452122294913,0,-0.049978255866051,0.110617463222657,0,0,0.0615813535705696,0,0,0,0,0,0,0,0.0590954570194644,0,0,0,0,0,0,0,0.125833370720147,0,0,0,0,0,0,0,0.191596415430229,0,0.00565165203678637,4.33680868994202e-19,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0,0,0.0722363128814586,0,0,0,0,0,0,0,0,0,0,0.0545237478015528,0,0,0,0,0,0.0462609288861489,0.199670542802891,0.203471527710176,0,0,0,0,0.0256595494004048,0,0,0,0,0.112478266103876,-0.129734598498467,0,0,0.0121449664463638,0,0,0,0.0308004086580953,0,0,0.126888454689554,0.200904127232506,0,0,0.0226631830258536,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.221180884167699,0,0,0,0,0.106794180953279,0,0,0,0,-0.145011037641522,0.0188445503601231,-0.162101275950946,0,0,0,0,0,0,0,0,0,0,0,0,-0.000929679213113468,0,0,0,0,-0.0919107093427019,0.0758302218515753,0.276445410774301,0,0,0,0,0
X000723.SZ,0,0.128388539032435,0,0,0,0.0930767467259603,0,-0.0759150937027431,0,0,0,0,0,0,-0.0148627969313176,0,0,0,0,0,0,0,0,0,0,0.0224883266630569,0,0,0,0,0.24239006416385,-0.0514475009523937,-0.0252015663359685,0,0,0,0,0,0.159650346396335,0,0,0,0,0,-0.203177821166211,0.0900556029903156,0,0,0,0,0,0.0210813914657929,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,-0.0315592974194659,0,0.0711810314962936,0,0,0,0,0,0,0,0,0,0,0,0,-0.0180633410568534,0,0,0,-0.0452434247048162,0,0,0,0,0.0719253112083416,0,0.0210475715704004,0.0310448810508559,0,0,0,-0.00160118650707246,0,0,0,0.019918227780273,0,0.0228046321155746,0,0,0.0505168944071222,0,0,0,0,-0.00778422589801918,0.00837832909580066,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0.0561631326272443,0,0,0,0.0728596593262004,0,0,0,0,0,0,0,0,0,0.038501050817443,0,0,-0.043095293579291,-0.00289200506167771,0,0,0,0,0,0.0484885657834154,0,0,0,0,0.025851716463154,0,0.0304949793524375,0,0,0,0,0,0,0,0,0,0,0,-0.00289156492751181,-0.0100758058643682,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0.00387521614094752,0,0,0,0.0173051363905397,0,0,0.042918769409697,0,0,0,0,0,0.012657728217223,0,0,0,0,-0.00360208605915903,0,0,0,0,0,0,0,0.0204814878595287,0.0088374896946274,0.103973198259356,0,0,0,0,0,0,0.132394028547515,0,0,0.0787115320101911,0,0,0,0,0.0111448479579533,-0.0108407553051336,0,0,0,0,0,0
X000825.SZ,0,0,0,0.390498599314983,0,0.0337081625345849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0297779805547031,0,0,0.291214797651253,0,0.135663197425704,0,-0.0900053370154343,0,0,0,-0.0100459113387596,0,0,0,0,0.166903400743807,0,0,0.0609520235699499,0,0,0,0,0,0,0,0,0.0267755622588447,0,0,0.00125047378430771,0,0,0,0,0,0
X002092.SZ,0,0,0,0.201246029760067,0,0,0,0.0944438489506603,0,0,0,0,0,0,0,0,0,0,0,0,0,0.277444035143141,0,0,0.0936764931416117,0,0,0,0,0,0,0,0,0.127411684623751,0,0,0.0606955508559789,0,0,0,0.0495114514563381,0,0,0,0.00634920794683085,0,0,0,0.00609482900678193,0,0.0166799168172748,0,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0.010166585226171,0,0,0,0,0,0,0.00551249076451157,0,0,0,0.304812624229249,0,0.0812126206752733,0.116018458633327,0,0,-0.0130292175510863,-0.0349748634679632,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0.120986234989663,0,0,0.0301438849976265,0,0,0,0,0,0,0,0,0,0,0,0,0.000471224218909318,0,0,0,0,0,0
X002470.SZ,0,0,0,0,-0.0310229503573225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0562078315587321,0.0301450183575981,0,0,0,0,0,-0.0107598327580017,0.00320116314025961,0.0387036934368795,0,0,0,0,0,-0.00665922093857679,0.062177045126919,0,0,0,0,0,0,0,0,0,0,-0.0161898976121786,0,0,0,0,0,0
X000983.SZ,0,0,0.0265198272110188,0,0.0775624940812302,0,0,-0.0549553824481813,0,0,-0.00677464876084222,0,0,0,0,0.119475878478704,0,0,0,0,0,0.216653569351323,0,0,-0.0385477091538658,0,0,0,0,0,0,-0.0140110802044961,0,0,0,0,0.31737249589175,0.126232425537776,0.0503050141150748,0,0,0,0,0,0.0949176665145905,0,0,0,0,0.0026296386231476,-0.018479690446992,0.0221248886590787,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,-0.0324891832608447,-0.0194442427134773,0,0,0,-0.0207814336858739,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,-0.0207514902883002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.06164411453982,0,0,0,0,0,0,0
Slope,0,0,0,0.125674173085787,0.415912625340557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.11268446758225,0,0,-0.0454719714959295,0,0,0,-0.446435014781754,0,0.0175390772025053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.598711055574505,0,0,0,-0.31662124722978,0,0
TED,0,0,0,0,0.223371193988381,0,0,0,0,0,0,0,0,-0.449855954003893,0,0,0.101301374244973,0,0,0,0,0,0,0,0,0.446720033465781,0,0,0,0,0.20409635062971,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.587621918530357,0,0,0,0,0,1.39674802265707,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0.0650011407872836,0,0,0,0.130476773787517,0,0,0,0,0,0,0,-0.0205169031629392,0,0,0,0,0.208127401636528,-0.0700320609348308,0,8.67361737988404e-19,0,-0.035268864760656,0,0,0,0,0,-0.192688939375837,0,0,0,0,0,0,0.208693180149334,0.249336139187456,0,0,0,0,0,0,0,0,0,0,0.034573148055344,-0.0406998306351909,0,0,0,0,0,0
MKreturn,0,0,0,0.0207967490820273,0,0,0,0,0,0,0,0,0,0,0.0102167845028718,0,0,0,0,-0.0584993267777788,-0.0279605220512252,0,0,0,0,0,0,0,0,-0.0926180862477259,0,0,0.00623388060303982,-0.0092936255049768,0,0,0.0405225824677269,0,0,0,-0.0233832369066533,0,0,0,0,0,0,0,0,0,0.00700179973731392,0,0,0,0,0,0,0
MKvol,0,0,0,0,0,-3.3881317890172e-21,-0.000545009097122211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011236602702221,0,0,0,0,0,0.00214099450518947,0.000678691474706517,0,0,0,0,0,-0.00233529821428151,0,-0.000336962358885742,0,-0.0024621754704094,0,0,0,0,0,0,0,-0.000238955704666536,0.0017968479073599,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0.00999723168772687,-0.0315807805292317,-0.0336114749431259,0,0,0,0,0,0,0,0,0,0,0,0.0188971052123532,0,0,0,0,0,0.0394472265605585,0.000832982108926184,0,0,0,0,0,0.0118428651138875,0.0150729203237,0,0,0,0,0,0,0,0,0,0,-0.0142500955331458,0,0,0,0,0,0,0,-0.0444511143083083,0.104413748541511,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,-0.0011363575846762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00431156933791203,0,0,0,0,0,0.00831333914045933,-0.0170534782570113,0,0,0,0,0,0,0,0,0,0,0,0.0107863830098021,0,0,-0.00717647981301256,0,0,0.00262167888903632,0.0117489536973851,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,-0.00486437855045988,0,0,0,0,0,0,-0.00816771793850752,0,0,0,0,0,0,0,0,0,-0.0032761141630684,-0.0050813128330637,0,0,0,0,0,0.00721850755737263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0101083334293639,-0.0168921491328878,0,0,0,0,0,0
