,X601857.SH,X600028.SH,X600309.SH,X601088.SH,X600585.SH,X600019.SH,X002460.SZ,X000708.SZ,X600660.SH,X002271.SZ,X600547.SH,X600362.SH,X000786.SZ,X600176.SH,X600111.SH,X600426.SH,X601600.SH,X002466.SZ,X000301.SZ,X600010.SH,X600011.SH,X601898.SH,X600352.SH,X600886.SH,X600219.SH,X600803.SH,X600489.SH,X002353.SZ,X600188.SH,X600801.SH,X600486.SH,X601991.SH,X600688.SH,X600795.SH,X601168.SH,X002080.SZ,X600299.SH,X000932.SZ,X600315.SH,X000630.SZ,X300037.SZ,X000830.SZ,X000723.SZ,X000898.SZ,X600027.SH,X600549.SH,X000807.SZ,X601992.SH,X600409.SH,X600157.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601898.SH,0,0,0,0.340189478705377,0,0,0,0,0,0.0477508286674643,0,0.0145118643962917,0,0,-0.0646872556296193,0,0,0.0297387800272585,0,0,0,0,0,0,0,0,0,0,0.338156118250996,0,0,0,0,0,0,0,0,0,-0.0383762293749701,0.0757681959602454,0,0,0.159665861366469,0,0,0,0,0,0,0,0,-0.00870346717193768,0,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0.285492197960331,0,1.0842021724855e-19,0,0,0,0,0,-0.111609028609432,0,0,0,0,0,0,0,0,0.147329841595636,0,0,0,0,0,0,0,0.0923662607326711,0.0684212349830521,0.152188377021565,0,0,0,0,0.122475169051725,0,0,0,0,0,0,0.104168547621013,0,0,-0.019516475340646,0.0384512670251959,0,0,0,0.0252972912836527,0,0
X600886.SH,0,0,0,0,0,-0.0246572518952203,0.0344049557582864,0.0634777097232389,0,0,0,0,0.0363071832291469,0,0,0,0,0,0,0,0,0,0,0,0,0,0.202088828875018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0571635248676933,0.0778748513784714,-0.0873011665105161,0,0,0,-0.0495977422934189,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0.0804234952445206,0,0.119799900568575,0,0,-0.134297226940433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.371075274115288,0,0,0,0.027322067978833,0,0,0,0,0,0,0,0,0,0,0,0,-0.0186846069121071,0,0,0,0,0.062619531170501,0,0
X600803.SH,0,0,0.104993313193164,0,0,0,0,0,0,0,0,0,0.0232269418800633,-0.021069560212863,0,0,0,0,0.182805849624504,0,0,0,0,0,0,0,0,0,-0.0529053370282035,0,0,0,0,0,0,0,0,0,0,0,0.120093222931241,0,0,0,0,0,-0.16645047347172,0,0.0911492793050734,0,0,-0.00950417961977992,0,0,0,0,-0.0406229703348827,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0.626886447138105,0,0,0,0,0,0.0106302587007255,0,-0.0418825499692356,0,0,0,0,0.162361196323696,0.00708211887085279,0,0,0,0,0,0,0,0,0,0,0.0378295538126813,0,0,0,0.0566589588797123,0,0,0,0,0,0,0.0880123954220387,0,0,0,0,0.00383845673830936,0,0,0,0,-0.00931796557620555,0,0
X002353.SZ,0,0,0,-0.0378570060270543,0,0,0,0.371730997892224,0,0,0,0,0.020947477504411,0.212473152306013,0.0900269136352127,0,0,0,0.0925199257679685,0,0,0,0,0,0,0,0,0,0,0,0.136112973209632,0,0,0,-0.2811914370284,0,0,0,0,0,0,0,0,0,0,0,0,0,0.265792923462933,0,0,0.0291498328400671,-0.00767494914147173,0,0,0,-0.106145440268886,0,0
X600188.SH,0,0,0,0.395409823919353,0,0,0.0267956585684257,0,0,0,0,0,0,0,0.0012642419482106,0,0.145094651563552,-0.0339059832754642,0,0,0,0,0,0,0,0,0.0126022575103624,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00415787732257833,0.168028588616392,0.0758447845971588,0,0,0,0,0,0,0.0635017320144967,0,-0.00646909875958948,0.0128998452672934,0,0,0,-0.0401679543990332,0,0
X600801.SH,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0.0212369473423093,0,0,0,0,0,0,-0.00502297594401985,0,0,-0.134480186596438,0,0,-0.0599020520938638,0,0,0,0,0,0,0.129477472426468,-0.00570964734273334,0,0.0581065046218036,0,0,0,0,0,0,0,0,0,0,0,0.0678596141501235,0,0,0,0,0,0,-0.000955206635297435,0,0
X600486.SH,0,0,0.0797222386548472,0,0,0,0,0,0.0380065992286158,0,0,0,0,0,0,0.272587789171178,0,0.0716993867678762,0,-0.049546976892496,0,0,0,0,0.109476893022992,0,0,0,0,0,0,0,0,0,0,-0.129004238620041,0,0,0.0543662175922805,-0.0825670871422989,0,0,0,0,0,0,0,0,0,0,0,-0.0558062989013758,0.0336280185020087,0,0,0,0.00846038550212871,0,0
X601991.SH,0,0,0,0,0,0,-1.73472347597681e-18,0,0.0973103338042429,0,0,0.121526987528277,-0.0315089294335388,0,0,0,0,0,0,0,0,0.0225403797742615,0,0,0,0.0064463634554216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0667510343565636,-0.00413043505239233,0,0,0,0,0,0.107099973436164,0,0,-0.0113182413496189,0,0,0,0,-0.0294313132425812,0,0
X600688.SH,0,0,0,0,0,-0.0206473787098157,0,0,0,0,0,0,0,0,0.0775649426872438,0,0,-0.0693625047320294,0.0927709063449391,0,0,0,0.00794950755977224,0,0,0,0,0,0.212201065583469,0,-0.172297001631553,0,0,0,0,0,0,0,0,0,0,0,0.0565908390558822,0,0,0,0,0,0.0131014870069904,0,0,0,-0.0006522668162922,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,-0.130710457711169,0,0,0,0.0369618591088176,0,0,0.0350854442819538,0,0,0.0215705275814245,0,0,0.32957339764844,0,0,0,0,0,0,0,0,0,0,0.120912322486049,0,0,0,0,0,0.0113040339143915,0,0,0,0,0,0,0,0,0.00737868089336973,0,0,0,0,0.0266029443398378,-0.0362983118017263,0,0,0,-0.0231292100449841,0,0
X601168.SH,0,0,0,0,0,0,0.173270784637543,-6.93889390390723e-18,-0.0028680351145566,0,0,0.554866006960663,0,0.162838539669581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151462974046842,0.1072554296737,0,0,0,0,0,-0.158058632648207,0,0,0.100773085263959,0,0,0,0.0185289877065637,0,0,0.0594030802101434,0,0,0,0,0,-0.0383474512257864,-0.00783373576545475,0,0,0,0.123536791982525,0,0
X002080.SZ,0,0,0,0,0,0,0.15862821366441,0,0,0,0,0,0,0.0349774067177963,0,0,0,0,-0.0254843960239905,0,0,0.27764270547827,0.0820189282405146,0,0,0,0,-0.290655059682249,0,0,0,0.173657441264588,0,0,0,0,0,0,0,0,0.123113234729606,0,0,0.213338626344917,0,0.09645605679939,0,0,0,0,0,0,-0.0486181624691113,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0.045307093464119,-0.173257414368506,0,0,0,0,0,0,0,0,0.122731621753123,0,0,0,0,0,0,0,0,0,0,0,0,-0.0165988618312331,0,0,0,0.0824851266532431,0,0,0,0,0,0.0660179503607348,0.0569609159172366,0,0,0,0,0,0,0,-0.0765374487533487,0,-0.000790626196309797,-1.0842021724855e-19,0,0,0,0.0634505028614283,0,0
X000932.SZ,0,0,0,0,0,0.37685781230156,0.0375206945990349,0,0,0,0,0,0,0,0,0,0,0.0117133137263105,0,0,0,0,0,0,0,-0.107870807592965,0,0,0,0,0,0,0,0.155298589343138,0,0,0,0,0,0,-0.0192234071636095,0.0501782567514824,0,0,0,0,0,0,0,0.050170812285247,0,0.0122698630646458,0,0,0,0,0.00196450709685334,0,0
X600315.SH,0,0,0.55883872642956,-0.196950735647782,0,0,-0.26290708877438,0,0,0,0,0,0,-0.0424470624062807,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,-0.420252457093131,0,0,0,0,0,0,0,0,0.268179031725858,0,0,0,0,0,0,-0.0442646316801876,0,0.100454378881236,0,-0.0506140956110115,0.155889962188884,0,0,0,0,-0.00141006397762186,0,0,0,0,-0.027359710929622,0,0
X000630.SZ,0,0,0,0,0,0,0,0,-0.103306593857476,0,0,0.446975280986613,-0.0233518592702283,0,-0.0515673028085621,0,0.168769617452198,0,0,0,0,0,0,0,0,0,0.142147045956947,0,0,0,0.000987925300733099,0,0,0,0,0.0479706766197622,0,0,0,0,0,-0.0153997837700514,0,0,0,0,0,0,0,0,0,0,-0.00729023418560213,0,0,0,0.0729772107424138,0,0
X300037.SZ,0,0,0,0,-0.0641405987600943,0,0,0,0,-0.268082769391482,0,0,0,0.0956042957556428,0,0,0,0.0291525463672591,0,0,0,0,0,-0.244630794200739,0,0,0,0,0,0,-0.0983072034327391,0,0,0,0,0,0.132026291847796,0,0,0,0,0.0645023976544889,0.0693886560455391,0,0,0,0.0461803369971496,0,0,0,0,-0.0405653771924199,0,0,0,0,0,0,0
X000830.SZ,0,0,0,0,0,0,0,0,0.284604999408417,0,0,0.0831595053122602,0,0,0,0,0,0.156126333394026,0.0513109591526686,0,0,0,0.452357310602784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0436188254200235,0,-0.0880144738614374,0.133829467955011,0,0,0,0.0324385559860801,0,0
X000723.SZ,0,0,0,0,0,0,0.090937372484274,-0.0205572410069729,0,-0.0313400122750789,0,0,0,0,0,0,0,0.0958604320677175,0,0,0,0.328438968037639,0,0,0,0,0,0,0,0,0,0,0,0,0.231475623698539,0,0,0,0,0,0.182156455032462,0,0,0,0,0.0183034271568822,0,0,0,0,0.325725706226212,0.0245204212077124,-0.0780843157028034,0,0,0,0.0536143909125889,0,0
X000898.SZ,0,0,0.161526266611115,0,0,0.135025741036462,0,0,0,0,0,0,0,0,0,0,0,0,-0.112268490767697,0,0,0.0254341566821267,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0616999932016274,0,0.219068765811077,0,0.105918805153443,0.0364080690053198,0,0,0,0,0.0626356660265717,0,0,0,0,0,0,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0,0,-0.00638451523581799,0,0,0,0,0,0,0,0,0,0,0.0845616054198983,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0.24246685828168,0,0,0,0,0,0,0,0,0.0392845909387615,-0.0156292411170955,0,0.0195788601582921,0,0,0,0,0,0,0.0252578471037307,0.0193465360147277,0,0,0,0,-0.0130294685114272,0,0
X600549.SH,0,0,0,0,0,0,0.0665300436775709,0,0,0,0,-1.0842021724855e-19,0,0,0.199629505593393,0,1.73472347597681e-18,0.141922021570727,0,0,0,0,0,0,-0.0328735830993874,0,0,0,0,0,0,0,0,0,0.0253532822423455,0,0,0,0.0747382264471071,0,0,0,0.190252277038373,0,0,0,0,0,0.130752575403459,0.132684938964047,0,-0.0539536235678333,0,0,0,0,0.040507900359176,0,0
X000807.SZ,0,0,0,0,0,0,0,0,0,0.0232292478508506,0,0,0,0,0,0,0.729406134230796,0,0,0,0,0,0,0,0.00671336933999007,0,0,0,0,0,0.0300548004360674,0,0,0,0,0,0,0,0,0,0,0,0.162765035124362,0,0,0,0,0,0,0,0,0.0939509352005637,-0.112230384971832,0,0,0,0.00448368319853259,0,0
X601992.SH,0,0,0,0,0,0,0.032611916188118,0,0,0,0,0,0,0,0.0236275099097452,0,0,0,0,0.06203700817033,0,0,0.0108470290871497,0,-0.0310559620385193,0,0.174954060529218,0,0,0.0728288008776095,-0.0561791836293091,0,0,0,0,0,0,0,-0.0626838284317636,0,0,0,0,0,0,0,0,0,0,0,0,-0.0121937638889633,0,0,0,0,0,0,0
X600409.SH,0,0,0,0,0,0,0.0517176864138485,-0.00569338026298663,0,0,0,0,0,0,0,0,0,0,0.165449906474103,0,0,0,0,0,0,0.259236685332529,0,0,0,0,0,0,0,0,0,0.168631970199983,0,0.334890827608474,-0.0121185115325971,0,0,0,0,0,0,0,0,0,0,0,0,0.014574991150653,0,0,0,0,0,0,0
X600157.SH,0,0,-0.0984859952828791,0,0,0,0,0,-0.0823326525384253,0,0,0,0,0,0,0,0,0,0,0,0.22422125333113,0,0,0,0.231444270352981,0,0,0,0,0,0,0,0,0,0.0194860196193547,0,0,0,0,0,0,0,0,0,0,0.016132827147014,0,0,-0.17415788290891,0,0,0,0.0294499122908968,0,0,0,-0.012133976495627,0,0
Change_TY3M,0,0,0,0,0,0,-0.00412893452168183,0,0,0,0,0,0,0,0,0,0,0,-0.101155130484307,0,0,0.0207860068431251,-0.375046453517475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0.0319944525168207,0,0,-0.010592756523292,0.00156425259718345,0,0,0,0,-0.0240846523901164,0,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0.135879995096774,0,0.19972843231629,0.0307815485141603,0,0,0,0,0.267994525523365,0,0,0,0,0,0,-0.0349603952550257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.187692000023154,0,0,0,0,0,0,0,0,1.35084806518597,0,0,0,0.530948139538195,0,0
TED,0,0,0,0,0,0.208270021073971,-0.0454008637320814,0,0,-0.191975358986896,0,0,0,0,0,0,0,0,0.158713301947772,0.0893957016028505,0,0,0,0,0,-0.186036333903377,0,0,0,0,0,0,0,0,0,0,-0.11242384013305,0,0,0,0,0.182521605221895,-0.314013064809678,0,0,0,0,0,0,0,-0.795428743740934,0.742340341291488,0,0,0,0,-0.249848317749328,0,0
RealEstate_excess,0,0,0,0,0,0,0.111636132588998,0.0124406876021064,0.0030051280686426,-0.0079723680095708,0,0,0,-0.0937495613220613,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0.128023871390706,0,0,0,0,0,0,0,0,0,0,-0.0455333280777502,0,0,0,0,0.0104823683944367,0,0,0,0,0,0,0,0,0,-0.00349046369532378,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0.0199552664675672,0,0,0,0,0,0,0,0,0,0.0202560160603595,0.00508509596079651,0,0,-0.0198840269826626,0,0,-0.0449284751331824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,-0.167959378422929,0,0,0,0,0,-0.0437453580553818,0,0,0,0,0,-0.0178380295913987,0,0
MKvol,0,0,0,0,0,0,0,0,-0.000824492408548838,0,0,0,-0.00126661328794542,0,0,0,0.000196706705468455,0,-0.000949122830354663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000164494238040556,0,0,0,0.000306016481213992,0,0,0,0,0,-0.000878334441817411,0,0,0,-0.0012069236064318,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0.605517746703489,0,0,0,0,-0.63141422579753,0,0,0,-0.137740625016807,0,0,0,0,0,0,0,0,0,0,-1.43871097154613,0,0,1.27483564007992,0,0,0,-0.853338510332277,0,-0.216169515912849,0,0,0,0,0.615989308895877,0,0,0,0,0,0,0,0,-1.02449423731699,0.446464133497285,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,-0.000533814976058341,0,0,0,-0.00405593269322545,-0.00277270848548241,0,0,0,-0.00158706671657889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00936468459700684,0,0,-0.000915303113534862,0.000847177491279836,0.0077343424617925,-0.00112610326656934,0,0,0,0,-0.00327157470622343,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00101964534562263,-0.00167328349063485,0,0,0,0.00134324224241835,0,0
