,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600585.SH,X600188.SH,X002460.SZ,X000792.SZ,X002466.SZ,X600019.SH,X601898.SH,X600111.SH,X002271.SZ,X600011.SH,X000877.SZ,X600660.SH,X600010.SH,X000301.SZ,X000708.SZ,X601600.SH,X600547.SH,X600886.SH,X600176.SH,X600426.SH,X600362.SH,X600795.SH,X000983.SZ,X000786.SZ,X000723.SZ,X600096.SH,X600803.SH,X000408.SZ,X601991.SH,X601699.SH,X600486.SH,X600801.SH,X600219.SH,X600141.SH,X600295.SH,X600027.SH,X000807.SZ,X600985.SH,X002080.SZ,X601666.SH,X000830.SZ,X000932.SZ,X600157.SH,X600688.SH,X000683.SZ,X600489.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000830.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.0335656183958087,0.033462377194131,0,0,0,0,0,0,0,-0.0179330577961717,0,0,0,0.036790170439734,0,0,0,0,0,0,0,0,0,0.309090035900302,0,0,0,0,0,0.0460980802758153,0.170973597247525,0.0359119121369225,0,0,0,0,0,0,0,0,-0.0346584598704103,-0.00454996332442501,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0,0,0,0,0,0.590965479394222,0,0.142938711661883,-2.77555756156289e-17,0.00975191098691619,0.0900388368890634,0,0,-0.0647017310193127,0,0,0,0,0,0,0.0456951038274737,0,0,0,0,0,0,0,0,0.0695448079384586,0.114829582896284,0,0,0,0.0978093477766944,0.120572140879643,0,0,0,0,0,0,0,0,0,0,0,-0.0303035002491189,0.0468464169888659,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.196120344673606,0,0,0.0296499798407585,0,0,0,0,0,0,0,0.0918579857320407,0.120528838457246,0,0,0,0,0,0,0.101774261102772,0,0,0,0,0,0,0,0,0,0.105165258807793,0,0,0,0,0,0.0431836643824546,0,0,0,0,0,0,0
X600688.SH,0.0656272786115369,0,0,0.0476842332851059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140316996136111,0,0,0,0.07680924896908,0.00275664678907095,0,0,0,0,0,0.0259620054912364,0.0681243232185204,0.0216961020500118,0,0,0,0,0,0,0.132748896021249,0,0,0,0.059911821076338,0.064924936816656,0,0.00629578236386896,-0.0465205447685466,0,0,0,0,0,0
X000683.SZ,0,0,0,0,0,0.230850162811245,0,0,0,0,-0.0975375967010972,0.11231284151153,0,0,0,0,0,0.0482249075502911,0,0,0.0733290669024495,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0.316715352009569,0,0,0,0,0,0.198766489510369,0,0,0,0,0,0,0,-0.00566277501569318,-0.0441869366943602,0,0,0,0,0,0
X600489.SH,0.0757328924558262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.234262999279441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13260407003594,0,0,0,0,0.24442481155189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11007616731039,0,0,0.113302711759183,0,0,0.175385711359915,-0.162939765010481,0,0,0,0,0,0,0,0.0953319466314246,0,0.00677240267394219,0.0298752033560579,0,0,0,0,0,-2.77555756156289e-17,0,0,0,0,0,0,0,0,0,0,-0.0424680101991749,0,-0.0142753167247357,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,-0.0924851840882393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0593468339050625,0,0,0,0,0,0,0,0,0.759405975768505,0,0,0,0,0,0
TED,0,0,0,0,0,-0.25002241948742,0,0,-0.0773121816460892,0,0,0,0.0190826290271185,0.206021674466422,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,-0.144512877175715,0,0,0,0,0.126487264416551,0,0,0,0,0,0,0,0.277915102677463,0,0,0,0,0,0,0,0,0,0.172706947985423,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,-0.0443184295355595,0,0,0,0,0,0,0,-0.172919838352987,0,0,0,0,0,-0.273851180488456,0.232916715005421,0,0,0,0,0.1118842052824,0.231295697606556,0,0,0,-0.0657551154962539,-0.0911076490923693,0,0,-0.0612702673745835,0,0,0,0,0,0,0,0,0,0,0.0586175517633745,0,-0.0423455701690317,-0.0448605188632448,0.0215142538799976,0,0.0953553047651904,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0.0296927343135161,0,0,-0.0640677566601228,0,0,0,0,0,0,0,0,-0.391727987057515,0,0,0,0.0643793550719295,0,0,0,0,0,0,0.0484073502982937,0,0,0,0,0.105110105429437,0,0,0,0,0.0327262439324383,0,0,0,0,0.0314380882622495,0,0,-0.0313672691640357,0,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00534380345565505,0,0.00403248347352865,0,0,0,0,0.00984311373985926,0,0,0,0,0,0,0,0,0.00563779886366659,0,0,0,0,0,0,0,0,0,0,-0.012104767622284,0,0,0,0,0,0,0,0.00409421690540242,0,-0.00461547098102273,0.0164736612343759,-0.0331481611988808,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,-0.0140311923194115,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0151642312013685,0,0,0,0,0,0,0.00592542882287509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0735004209792624,0.0544975333453378,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,-0.00567584900911352,0,0,-0.00629291376516881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00236528149972408,0,0,0,-0.00446431409903526,0,0,0,0,-0.00225410308605458,0,0,0,0,-0.00235293036393849,0,0,-0.0585318298089304,0.0346663716411789,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,-0.0055451783914502,-0.0021119375793575,0,0,0,0,0,0,0,0,0,-0.00442117257848215,0,0,0,0,0,0,0,0.000252012289862599,0,0,0,0,0,0,0,0,0,-0.00122197955133308,0,-0.00379869137582657,0,0,0,0,0,0,0.00738987064283869,-0.0172977242150038,0.0090011880071153,0,0,0,0,0,0
