,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X601898.SH,X600019.SH,X600188.SH,X600660.SH,X600585.SH,X601600.SH,X600886.SH,X600011.SH,X600547.SH,X000792.SZ,X600010.SH,X600795.SH,X600111.SH,X002460.SZ,X600362.SH,X000301.SZ,X600489.SH,X600160.SH,X002466.SZ,X000708.SZ,X600803.SH,X600027.SH,X601991.SH,X000807.SZ,X600426.SH,X000786.SZ,X600176.SH,X000877.SZ,X600219.SH,X000983.SZ,X002128.SZ,X601699.SH,X000630.SZ,X600157.SH,X000408.SZ,X600985.SH,X601168.SH,X600096.SH,X000933.SZ,X002353.SZ,X600378.SH,X002271.SZ,X600352.SH,X600688.SH,X600995.SH,X000831.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000983.SZ,0,0,0,0,0,0,0,0,0,0.00208607321148996,0,0,0,0,0,0,0,0,0,0.0297517380280911,0,0,0,0.105105342124045,0.065030624536836,0,0,0,0,0.0705865637198861,0,0,0,0,0,0.210776708899817,0.181239665260241,0.0089389440002488,0,0.0134998710159919,0,0,0.111638291393654,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0190233576839815,0,0
X002128.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0653788946454484,0,0.00219881877108423,0,0,0.0475903472244504,0,0,0,0,0,0,0,0,0,0,0.152144036939367,0,0,0,0.22273786179803,0,0,0.305978661577787,0,0,0,0,0,0.032734461662561,0,0,0.00525913344431554,0,0,0,0,0.0360827669615875,0,0
X601699.SH,0,0,0,0,0,0,0,0.106395510861302,0,0,0,0,0,0,0.032653808028154,0,0,0,0,0.147322056288792,0.0525502978152549,0.104210603539473,0,0,0,0,0,0,0,0,0,0,0,0.389977364583684,0,0,0,0,0.0642032192044281,0.0227123230492638,0.0324307995008316,0,0,0,0,0,0,0,0,0,0,-0.0949458830478723,0,0,0,0,0.0374492190243756,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.537567154191533,0,0,0,0,0,0,0,0,0,0,0,0.00580360263244253,0,0,0.0748275140910002,0,0,0,0.0156773511982701,0,0,0,0,0.0547470205726156,0,0,0,0,0.278944205870623,0,0,0,-0.0307119329621674,0,0,0,0,-0.0225975208539657,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0.032418506445012,0,0,0,0,0.384078231982074,0,0,0,0,0,0,0,0.030077531105958,0,0,0.0962552271478221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.251217547241623,0,0,0.0280945100521965,0,0,-0.120734176986073,0,0,0,0,0.0496839102785506,0,0
X000408.SZ,0,0,0,0.040438120185345,0,0,0,0,0.115695233449996,0.0365211016593675,0,0,0,0.0495813853295763,0,0,0,0,0,0.0487043563611357,0,0.0334372251898273,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0.0405667861428464,0.221914629766943,0,0.168007663545493,0,0,0,0,0,0,0.123530024179484,0,0,0,0,0,0,0.00238570282081371,0,0
X600985.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0970999231729282,0,0,0,0,0,0,0,0,0,0,0,0.235937095507987,0.217093060656383,0.112771581247972,0,0,0.028124130475171,0,0.0493849352855834,0,0.023931066660186,0,-0.035705894323106,0,0,0,0,0,0,-0.114182312815696,0,0,0,0,-0.0190769065463377,0,0
X601168.SH,0.0991918845169466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.145494884472927,0,0.165062540251581,0.0872714448148166,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0528449892564005,0.0621272114567905,0,0,0,0,0,0.188677002272332,0,0,0,0,0,0,0.0413908863190304,0,0,0,0,0,0,0,0,0
X600096.SH,0,0,0,0,0,0,0,0,0.146258363538103,0,0,0,0,0.265156128616775,0,0,0,0,0,0.114913163147957,0,0,0,0,0,0,0,0,0,0,0,0.0804874576360153,0,0,0.0614470101076332,0,0,0,0,0,0,0,0,0,0.177437005567284,0,0,0,0.0191243801002495,0,0,0,0,0,0,0,-0.0110941733414254,0,0
X000933.SZ,0,0,0,0,0,0,0,0,0,0.0888099936468945,0,0,0,0,0,0,0,0,0,0.102844696902205,0,0.0654199456933629,0,0,0,0,0,0.352581137171569,0,0,0,0,0,0,0,0.105878784310259,0,0,0.0874317413600357,0.000739628576308898,0,0,0,0,0,0,0,0,0,0.0365662888737718,0,-0.110107466570474,0,0,0,0,-0.0170846417545714,0,0
X002353.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.462033175726426,0,0,0,0,-0.0927956446870098,6.93889390390723e-18,0,0,0,0,0,0.390728753299108,0,0.356665535061632,-0.292202715168431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0763206570369131,0,0,-0.0731190587549224,0.0130685872579597,0,0,-0.0285883910941926,0,0
X600378.SH,0,0,0,0,0,0,0.0550546733185325,0,0,0,0,0,0.192352137326819,0,0,0,0.0810411260417954,0.0999366982431765,0,0,0,0.0949783024122332,0.0824320047770405,0,0,0,0,0.0823960865572078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.172517024200704,0,0,0,0,0,-0.129138691195303,0,0,0,0,-0.0212000362998854,0,0
X002271.SZ,0,-0.117268171175499,0,0,0,0,0,0,0,0,0,0,0,0.144234866210283,0,0,0,0.0926625006331429,0,0.15192958510933,0,0,0,0,0,0,0,0,0,0,0,0.463882781140479,0,0,0,0,0,0.0935204652659672,0,0,0,0,0,0,0,0,0,0,0,-0.0509741069710364,0,-0.0837964066555361,0.0947821582460584,-0.0351646543194183,0,0,0,0,0
X600352.SH,0,0.0200055307458611,0,0,0.0577021513333007,0.0670375559955972,0,0,0,0,0,0,0,0,0,0,0,0.0516497292116469,0,0.0616159052075932,0,0,0,0.0153562243383477,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0932864572776075,0,0,0,0,-2.16840434497101e-19,0,0.0651459119220628,0.00731551462140179,0,0,0.0772971749711535,0,0,-0.0147350617168052,0,0,0,0,0.00916674472228035,0,0
X600688.SH,0,0,0,0,0,0.00706037762419363,0.0345323882555507,0,0,0,0,0,0,0,0.148452414503461,0,0,3.46944695195361e-18,0,0,0,0,0.0613376361612068,0,0,0.0320970897425328,0,0,0,0,0.210006099552878,0.00241997907280304,0,0,0,0,0.0641604922757335,0,0,0,0,0,0,0,0,0,0,0,0.101250910848647,0,0,0,0,0,0,0,0,0,0
X600995.SH,0,0,0,0,0,0,0,0,0.0407854606688893,0,0,0,0,0,0,0,0,0,0,0.029971601009624,0,0,0.0849464724490357,0.20189048000386,0,0,0.456496530028704,0,0,0,0,0,0,0,0.0294930771655376,0,0,-0.0430363103708888,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0215351335621866,0,0,0,0,-0.0144665282098722,0,0
X000831.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.657773137304173,0,0,0,0,0.0321460967904569,0.0724547350643467,0,-0.0312585300708532,0,0,-0.0540175911774815,0,0,0,-0.00266713858894814,0,0,0,0,0,0,0.163730486663311,0,0,0,0,0,0.0916744994271863,0,0,0,0,0,0,-0.117225965144076,0,0.1069704657841,0,0,0.0481726931240642,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0607273102708925,0,0,0,0,0,0,0,0,0.119741043482938,0,0,-0.0538650757646963,0,0,0,0,-0.0148043236909126,0,0,0.0498939318114748,0,0,0,0,0.0732632436766773,0,-0.113379202515786,0,0,0,0.0288383563984302,0,0,0,-0.0224786387427217,0.00246823842470449,0,0,-0.0126962801026074,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0888014102528126,0,0,-0.601441240627289,0,0.193532809568531,0,0,0,0,0,0,-0.263865505095438,0,0,0,0,0,0,-0.0675420197114852,0,0.119231884866029,-0.567219589030443,-0.347166279424886,0,0,0,0,0,0,0,0,0,0,0,1.0090910701912,0,0,0,0.247649564298093,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108216621231164,0,0,0,0,0,0,0,-0.2550787798371,0,0,0,0,0,0,0,0,0,0,0,-0.0148211379045973,0,0,0.0435638678667808,0,0,0,0,0.0211845011942198,0,0,0,0,0,0.395557313788998,0,0,0.0400556237389296,0,-0.229030722903092,0,0
RealEstate_excess,0,0,0,0,0,0,0.0490630736534396,0,0,0,0,0,0,0,0,0,0,-0.0333730228577298,0,0,-0.441216788944852,0,0,0,0,0.281054806376899,0,0,0,-0.104733808602678,0.0597799064927336,0,0,0,0,0,0,-0.0335211160979738,0,0,0,0,0,0,-0.17844309802481,0.454626175847303,0,0,0.0755809508854048,0,0,0.0735097022531546,0,0,0,0,0,0,0
MKreturn,0,-0.521552530992197,-0.0762648891178013,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0.0202773207046643,0,0,0.105960911009304,0,0,0,0,0,0,0,0,0,0,0,-0.377292914418509,0,0,0,0,0,0.0253413194067935,0,0,0,0,0,0.144610288312164,0,0.130614051930108,0,0,0,0,0,-0.100007579223286,0.0112850936388774,0.1432624595381,0,0,-8.67361737988404e-19,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0531603832770071,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,-0.0182836425877931,0,0,0,0,0,0,-0.0145216197790551,0,-0.00465144140098462,0,0,0,0,0,0,0,0,0.016964030618082,0,0,0,0,0,0,0,0,0.0156030617837088,0,0,0,0,0,0,0.021702720362779,0,0.0106394224167194,0.0204129016664159,0,0.0290491053608144,-0.0190687114330744,0.00459335268832626,0,0,0,0,0,0,0,0,0,0.0193360546312095,0,-0.0569968413623486,0,0
CarbonVol_Hubei,0,0,0,0,0.0283914155117613,0,0,-0.00506387778473256,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00415558230410605,-0.00121043372639257,0,0,0,0,0,-0.0293996249848213,-0.0045472330834208,0,-0.00637761680624193,0,0,0,0,0,0,0,0,0,0,0,0,-0.00349613989864683,0.0189230158085326,0,0,0,4.33680868994202e-19,0,0,0.0381755029690181,0,0,0,-0.0346124107955298,0,0
